SYMBOL	n_observations	min_adj_p	max_logfc	mean_logfc	sd_logfc	n_datasets
CCDC78	4	0.0011086937860097	0.343303044992197	-0.040588183512838	0.204443566494354	3
INTS10	4	0.00110881599473577	0.2112125	-0.0238124470007402	0.135731196690903	3
GLI1	5	0.0011093275741732	0.726364078333333	-0.0326253202849818	0.475388591798931	4
LOC285484	2	0.0011101550247083	0.207711666666667	0.136060486111111	0.10133007130171	1
TTBK1	4	0.00111045202561841	0.241035771073757	0.0214610436020134	0.189915635221055	3
LOC100130587	1	0.00111111847652663	0.435849321292527	-0.435849321292527		1
ST3GAL3	6	0.00111202745938637	0.125642777777779	0.0101126583861085	0.0921720632406288	4
VAX1	5	0.0011125453712467	0.867521020750001	0.206467964113801	0.399283058241549	4
ARSG	5	0.0011126053447436	0.570039444444443	-0.164615441855125	0.340379316703354	4
OTTHUMG00000158715	2	0.0011131812434646	0.341660972222222	-0.265802708333333	0.107279785609744	1
AHNAK	6	0.0011141568683644	0.446868194444444	-0.0342837657214955	0.214265823706337	3
PLCXD1	9	0.0011142897280738	0.302332222222226	-0.188409456505712	0.0794824686726478	2
SAYSD1	4	0.0011160718879804	0.415485694444442	-0.122505510399961	0.203865432147576	3
ADAL	3	0.0011167007302319	0.209612222222222	-0.0725653686685066	0.137491861994506	2
HSD17B10	4	0.0011176085341282	0.344003472222221	-0.112835694922345	0.180911789700024	3
EMG1	5	0.0011177204448249	0.3972525	-0.0970074537643651	0.206905429590022	4
ZNF584	4	0.0011183747494287	0.277200555555557	-0.01711246329168	0.216942060830307	3
TAS2R4	4	0.0011192669114215	0.421967361111111	-0.00176449606544786	0.327960112559731	3
CHD2	7	0.0011195277322266	0.630331686166666	0.0654194541988695	0.285384634076461	3
CCDC80	5	0.001121474229083	0.754567222222221	-0.158966491187325	0.348864486717265	3
LOC100506388	3	0.001121474229083	0.250832777777779	0.0738785146147534	0.177463848733176	2
TNP1	4	0.00112162615238095	0.327428139125	0.121253016167813	0.186892942968892	3
TRIM63	3	0.0011219974643609	0.203055555555555	0.0826422169068588	0.112917057272058	2
OTTHUMG00000035264	2	0.0011229571165789	0.329829861111112	0.293352986111113	0.0515860913379867	1
AUTS2	4	0.0011235244198009	0.36582805555556	0.0609947808775562	0.223351948359697	3
TM4SF18	5	0.0011239911626812	0.353099254752561	0.00657212990088996	0.20519813586058	3
PLEKHA8	4	0.00112638336271529	0.337453333333332	-0.0297093705558913	0.216735579659267	3
LOC100129917	3	0.0011264691254346	0.212771111111112	0.113283930713723	0.1080655572084	1
OTTHUMG00000039868	2	0.001128893976106	0.272040000000001	0.160931111111112	0.157131697566872	1
LOC728290	2	0.0011318608839381	0.669868333333335	0.214125277777779	0.644518010124023	1
COL7A1	5	0.0011336292202238	0.364158207958333	0.0262053858163003	0.225115615414757	4
TNS2	6	0.00113402980647796	0.40341792162388	-0.0523957502091064	0.181937846161756	3
ZNF98	3	0.0011346467660166	0.504841666666669	-0.134224956040194	0.320972813220693	2
TMEM89	3	0.00113469323682049	0.0715988888888939	-0.0025963715050349	0.0664792044841806	2
DDAH1	5	0.0011367494155844	0.714113333333334	0.17104473585148	0.330566588217539	4
PSMB8	134	0.0011389193775624	0.465526853875001	0.139637426091447	0.195751836705078	4
PTK6	5	0.00114019495108923	0.193578778681859	0.017619075434725	0.128729204934635	3
LOC646268	2	0.0011402472141302	0.174883333333332	0.124983749999999	0.0705686675067662	1
HOXB-AS4	2	0.0011409557068832	0.974474583333334	0.128689236111113	1.1961211088981	1
ZBED1	2	0.00114127516398962	0.212739957681402	-0.0600086537365348	0.215994681437759	2
TBPL1	4	0.00114127516398962	0.773327651291666	0.290841542345866	0.331744045285984	3
STEAP2	6	0.0011420508549886	1.18350277777778	0.165729922526433	0.529636850812989	3
RFX2	6	0.00114317337608871	0.192516799449579	-0.0094729648670458	0.108264015585348	4
OTTHUMG00000163859	2	0.0011444113839371	0.37177	0.309016319444445	0.0887471061304954	1
CD40	6	0.0011444326063702	0.149526111111111	0.08455069143765	0.0634525734297931	4
RPIA	5	0.0011455946650886	0.28392722222222	-0.040754616186805	0.155630253273384	3
FBXO17	7	0.00114654463292476	0.1912065588274	-0.0270418996455658	0.0923359138765636	2
SH3KBP1	3	0.0011476513488988	0.970736666666664	0.161484782005642	0.739662085170511	2
COL4A3	6	0.0011481518258261	0.107298194444446	0.0519558112641446	0.0430729425613743	4
OTTHUMG00000156244	2	0.0011481995110474	0.313628055555556	-0.291892916666667	0.0307381281967297	1
CD163	7	0.00114846276084762	0.988782902559236	0.172966883655979	0.367344880875015	4
YLPM1	3	0.00114923339949	0.168588888888888	-0.03234757703451	0.13174999610237	2
MLX	6	0.0011500706020678	0.811391285791666	0.101655267471507	0.359051276553441	4
OTTHUMG00000161774	2	0.001151610605976	0.209609444444444	0.151280694444444	0.0824893093262698	1
LINC00410	3	0.0011547684918905	0.190130555555554	0.0725603338876723	0.103179776604046	2
OTTHUMG00000150429	2	0.0011547684918905	0.238806666666665	0.224655902777777	0.0200122022096056	1
LINC01501	1	0.00115548263243511	0.032909953945901	-0.032909953945901		1
BMP6	5	0.0011560323336568	0.445578964103105	0.112150507057332	0.306387824915368	4
OTTHUMG00000154804	2	0.0011568122988772	0.248289027777779	-0.200517291666668	0.0675594371064417	1
STK40	5	0.00115774378906528	0.189711154751549	-0.0639175294486366	0.128790235456895	3
OTTHUMG00000004228	2	0.0011577733589121	0.280610555555555	0.198994444444444	0.115422611241483	1
LINC01116	2	0.00115824803649021	0.111543738822095	0.0244138881380559	0.123220216524911	2
NRG1-IT3	3	0.0011599359765711	0.483306666666668	0.200882021448448	0.302859790255851	2
CHFR	4	0.0011606246360744	0.204035555555556	-0.129916995623724	0.0818376566204335	3
SLC25A43	3	0.0011606343847171	0.175591111111111	-0.0617578779611563	0.158042330502893	2
PCED1B-AS1	3	0.001161449686059	0.115264444444445	0.0475805946650392	0.0646085026500254	2
RPL28	5	0.0011620652292236	0.296533888888888	-0.042330712017778	0.201773169114062	4
SMIM4	3	0.00116255570393707	0.268391434234286	0.0977804780780943	0.152231463370231	2
CACNB1	8	0.0011628122630666	0.327762222222223	0.0708774867484243	0.152407885731587	4
OTTHUMG00000153054	2	0.0011632512804161	0.260888333333334	-0.0070942361111115	0.358919054341903	1
HES7	3	0.0011648800771089	0.287297673027696	-0.0165903354536775	0.252041632392181	2
OTTHUMG00000020547	2	0.0011671045992855	0.255770555555556	0.189495972222222	0.0937264145906268	1
PNPLA1	4	0.00116784382160275	0.107604027777777	0.0481239868808242	0.0417321995627735	2
KCNJ14	7	0.00116858647816024	0.842739309	0.131400240971466	0.321210866910608	4
ALG9	4	0.0011688911760871	0.195977777777777	-0.0792697275462872	0.102522536761144	3
OTTHUMG00000014592	2	0.0011694522180314	0.267386666666666	0.17106875	0.136214104049521	1
OTTHUMG00000152375	2	0.0011700148768969	0.224766111111113	0.181277986111114	0.0615014961771758	1
FER	4	0.0011701876131708	0.248251062833333	0.0161350844601258	0.195453335203101	3
ZXDB	3	0.0011711623459832	0.138268985697585	0.0597054489362325	0.120122159692889	2
ZRANB2-AS2	9	0.0011712745008732	0.311158611111111	0.0680617552316627	0.150089065366869	2
BAALC	5	0.001172461656877	0.375942222222223	-0.103195031810024	0.156846338790348	3
MIXL1	3	0.0011751800427705	0.243491666666667	0.13338906263344	0.120834265069479	2
TTTY6	8	0.001175449320031	0.165014444444446	0.118045486111112	0.0479902571223071	1
OTTHUMG00000150838	2	0.0011758178968078	0.223074444444443	0.0520098611111105	0.241921853791701	1
PLAC2	2	0.0011771577516842	0.151093333333335	0.106083472222223	0.0636535560238637	1
NXPH3	5	0.00117988661932679	0.476967639625	-0.144149119350178	0.219454227017652	4
ITGB5	7	0.0011801823680486	0.499191666666665	0.0138830834729833	0.226629441003803	4
VWDE	4	0.0011806859466015	0.375011666666667	-0.0652140659148718	0.230564200085027	3
EPHB4	5	0.00118218565529349	0.613254488125001	0.0877124903163415	0.30870732577389	4
OTTHUMG00000014707	2	0.0011822763106239	0.25828611111111	0.102807499999999	0.219879960492265	1
SPARC	5	0.0011836926400536	1.44160884895833	0.602869159229621	0.631522655367934	4
CADPS	7	0.0011841777672503	0.632499999999999	-0.0807059296334229	0.263908307902911	4
FREM1	4	0.0011844333367542	0.684707777777779	-0.240305754138057	0.318920267437608	3
OTTHUMG00000045026	2	0.0011856373333051	0.316681249999999	0.144679791666666	0.24324679512295	1
OTTHUMG00000151363	2	0.0011856993615899	0.328459444444444	-0.0166652083333325	0.440943637378093	1
OTTHUMG00000161278	2	0.001186524427965	0.381091666666666	0.161203263888889	0.31096916141689	1
ENDOG	5	0.0011869978145099	0.468448844	-0.140619207602027	0.222785106992827	4
BAIAP2-AS1	3	0.0011872798038634	0.216939999999999	-0.128192063925467	0.129828036524038	2
OTUD3	5	0.0011908282165921	0.276357222222221	-0.0390300039935216	0.186272879929601	4
C9ORF40	4	0.0011909428680181	0.246984444444447	-0.0292267236265917	0.180424274751652	3
ERVMER61	2	0.0011930745208615	0.401597777777777	-0.126071597222222	0.389652861330525	1
PKP4	7	0.00119355941420865	0.590734305555554	-0.0591498986851782	0.295501952358721	4
GPATCH1	4	0.00119376554539117	0.181890555555555	-0.105960088247213	0.0719028226816502	3
PHF12	6	0.00119443000338134	0.106617916666667	-0.0181724938552556	0.061204061363393	3
RPP14	5	0.0011946920630463	0.206540555555555	-0.0353362805768589	0.162155961941498	4
C22ORF26	2	0.0011955400829477	0.142048888888889	0.0872242361111113	0.0775337675107291	1
SELENOO	2	0.00119654559511718	0.185761974668823	-0.141246733091418	0.0629540583710804	2
ATP6V0D2	3	0.0011976737607886	0.183677222222224	-0.111393388188496	0.104975374370654	2
OTTHUMG00000043582	2	0.0011991716508715	0.141563888888889	0.102593402777778	0.0551125899906058	1
ZNF16	7	0.00119999933443259	0.49453544425	-0.0103927065366643	0.241409601896871	4
ADGRF3	2	0.00120038135361496	0.10644736731327	-0.0839840007237974	0.0317679976873908	2
DAZL	5	0.0012005896134987	0.17785888888889	0.034648089039477	0.08341382112772	3
NFE2	5	0.00120089600078649	0.121207932431583	0.00128432267092	0.0948591727214574	4
COMMD3	5	0.00120208915291418	0.161509822919026	0.106821915484902	0.0860120674750925	4
TSNAX-DISC1	3	0.00120214930021949	0.032002145612374	0.020826680147277	0.0122125193699378	2
PROB1	4	0.00120430409449023	0.32394711088279	-0.0710639962794254	0.169745426150314	3
SPDEF	5	0.00120448138632627	0.379332858388399	-0.0237164195385024	0.210659620545369	4
NAAA	5	0.00120638606908092	0.330275000000001	0.0902803528010209	0.188431606226472	3
HIC1	5	0.00120677688075359	0.139828960666666	0.0362044127253492	0.112430883291802	4
TGFB1I1	6	0.00120797576884926	0.321021666666667	0.0813761466593099	0.147031379525014	4
PADI4	5	0.00120824284224365	0.611405709544889	-0.0470145617985658	0.319105008135417	4
GMPPB	4	0.00120844011410537	0.219826521277051	-0.0630280278096384	0.109295668254886	2
PCTP	4	0.0012090906187004	0.146866666666666	-0.0286147898232249	0.0942287592661111	3
EFCAB12	4	0.00120952716063375	0.0766483386663239	-0.0268147985809691	0.051082049989989	3
OTTHUMG00000057525	2	0.0012113047779412	0.184188888888887	0.0458312499999974	0.195667249374587	1
OTTHUMG00000140389	2	0.001211615470975	0.275491250000001	0.255587847222223	0.028147662145708	1
SPEF2	6	0.0012118579731905	0.250922222222222	0.0723527274271523	0.0952791435759128	3
CAPNS1	5	0.00121374678152392	0.57945490825	0.00428360810241769	0.34794479329346	4
OTTHUMG00000163823	2	0.0012138655888403	0.567723333333333	0.490254930555556	0.109556865863714	1
OTTHUMG00000161723	2	0.0012179922864455	0.221613750000001	0.212534930555556	0.01283938958867	1
MKRN3	4	0.0012181072697648	0.52953986111111	0.193003204466607	0.230058862860379	3
PET112	2	0.0012186982855816	0.213378888888888	-0.0802714583333336	0.1882423335443	1
COBRA1	2	0.0012192269710777	0.235565555555557	-0.189790555555557	0.0647356258176291	1
DACT1	6	0.0012199128032776	0.521937777777778	-0.176267413973411	0.215844834849403	3
NUDT9P1	4	0.0012201105601641	0.0741404166666664	-0.00961147059237203	0.0481440007354034	3
EXD1	3	0.0012202313749629	0.157422222222219	0.080594540620281	0.0722426632929625	2
TSSK6	4	0.00122097575477704	0.23030393414304	-0.0832524210188596	0.109950853231233	3
OTTHUMG00000154306	2	0.0012212292946318	0.250423888888888	-0.0261589583333335	0.317158506356326	1
OTTHUMG00000019702	2	0.0012216349348272	0.353452083333331	0.0202338194444425	0.471241788022083	1
LINC00574	4	0.00122219534137383	0.305460624710477	-0.0998132575664232	0.138316843294264	3
C21ORF59	3	0.0012251853295786	0.158381666666666	-0.025301421318574	0.116698902288356	1
TCF20	8	0.00122565747964884	0.282039821958333	0.0493491724582306	0.112719872821612	4
SAPCD2	3	0.00122737951334788	0.379791379983704	-0.0456752748093827	0.300439025839515	2
WRN	5	0.00122772852495397	0.301086111111108	-0.0298980061410989	0.152847993597267	4
SLC39A6	6	0.0012279578382915	0.224472222222227	0.10848328005804	0.076053164312929	4
ERCC5	3	0.00122914678620422	0.141926539458335	-0.0637301363146214	0.11501283578651	3
SRP19	5	0.00122914678620422	0.132726532833333	0.0611202162450872	0.0645189088993301	3
PRMT5-AS1	2	0.0012299006380306	0.336917222222221	0.0981016666666655	0.337736197572332	1
OTTHUMG00000159353	2	0.0012299801796881	0.233017777777778	0.183639305555556	0.0698317051059302	1
CAMKV	4	0.001230306205322	0.64334722222222	-0.169882122775636	0.316674209434885	3
WDR19	4	0.0012304750998673	0.278244166666664	0.0239005475261892	0.220510651342167	3
OTTHUMG00000153495	2	0.0012318056345147	0.267953472222223	0.155476736111111	0.159066125659794	1
GPR63	4	0.0012328296542357	0.531555555555553	-0.174968461738753	0.326655541785297	3
LEF1-AS1	3	0.0012338901737385	0.151190555555555	-0.0590016071522097	0.0830071226220074	2
PAPD7	3	0.0012343452114461	0.234357777777779	0.0898210298523795	0.132484842627623	2
LOC100190986	3	0.0012343750912483	0.307601388888893	-0.0671212538070641	0.255440958288366	2
B3GNT9	4	0.0012350029184635	0.327381666666667	0.061519349370157	0.178661038243915	3
KLHL28	10	0.00123509889616741	0.396598888888887	0.202353167811371	0.133016041896024	3
ZNF777	4	0.00123509889616741	0.194298779857283	-0.0647978520810367	0.0955935443281708	3
PLCB4	5	0.00123746832935178	0.465141870041666	0.0882792555600273	0.232597694877128	4
TNNC2	5	0.0012381843795822	0.346472312708332	0.0754554458657315	0.196302177467227	4
OTTHUMG00000163707	2	0.0012382832826012	0.218805555555556	0.202903680555557	0.0224886472921609	1
TTR	5	0.00123884741792348	1.37085194145456	-0.461691877326498	0.577542323802238	4
PCDHGB6	5	0.00124022293156815	0.102747888480847	-0.0260351288517036	0.0516561389187082	2
OTTHUMG00000153753	2	0.0012411667062314	0.293162777777777	0.243522083333333	0.0702025433289522	1
NICN1-AS1	2	0.0012420376288854	0.329367222222221	0.165531319444443	0.231698955711973	1
HLA-H	130	0.0012427218093443	0.497079166666667	0.428183464008186	0.060611874969847	3
SLC26A8	7	0.00124363222577948	0.128993030180268	0.0397836576895781	0.0444787277543709	3
NR0B1	3	0.0012438455404687	0.250639027777778	0.185453520148147	0.0599353832810255	2
OTTHUMG00000151451	2	0.0012456920486828	0.0996634722222236	0.0818425694444449	0.025202562402067	1
CFHR4	3	0.001246002601438	0.77548914625	0.194310733935184	0.519530434338748	2
C12ORF54	4	0.00124616865764902	0.106026666666666	0.0507065484530945	0.0521391540750091	3
OTTHUMG00000018021	2	0.0012485564419019	0.249652222222223	0.136336736111112	0.160252297285234	1
ADD1	6	0.00124919561058383	1.19186977783333	-0.204655284415968	0.487244952414341	4
IFNG	4	0.00124937676547461	0.132726532874998	0.0125265606200812	0.0947514945203413	3
OTTHUMG00000154285	2	0.0012495212093419	0.304048888888889	-0.118845833333333	0.261916672959605	1
PAOX	6	0.0012503635203053	0.183525219458757	-0.0390380860818245	0.0864438151530954	3
CYP19A1	8	0.0012505601727938	0.494108147958333	0.0493405385484506	0.192326866455602	4
KIAA1033	2	0.0012510364525914	0.371949999999995	-0.347163888888886	0.0350528544918175	1
ODAPH	2	0.0012520011605336	0.0695855836281099	-0.0148722029020075	0.0773764050661368	2
F12	5	0.0012521284903975	0.25616448754231	0.0122875111181813	0.157920080869729	4
BICD2	6	0.0012526709666529	0.244843333333337	0.000148291900320514	0.128966546515889	4
