Gene_Symbol,mRNA_logFC_mean,mRNA_adjPval_max,mRNA_logFC_833,mRNA_logFC_76220,mRNA_adjPval_833,mRNA_adjPval_76220
MSH3,0.5343288053599711,0.923583118611105,1.04255043248273,0.0261071782372122,0.63725869185769,0.923583118611105
STT3A,0.963109917750227,0.637936205801501,1.82599235063082,0.100227484869634,0.637936205801501,0.130412727694696
STK38,-0.559340484347605,0.637936205801501,-1.77758198141257,0.65890101271736,0.637936205801501,0.501025385102684
ELK4,0.3337022232657075,0.638531969460895,-0.804767018169345,1.47217146470076,0.638531969460895,0.058815041236241
ETS2,0.7337191605075195,0.639264895102443,1.30487403408076,0.162564286934279,0.639264895102443,0.364902445731945
KIAA0430,-0.4217611500469578,0.762576038721563,-0.906089277581644,0.0625669774877284,0.639264895102443,0.762576038721563
MAP3K3,-0.817592145090043,0.697835498156129,-1.89941826316379,0.264233972983704,0.639547424924805,0.697835498156129
IGBP1,0.3893275395102802,0.822136144276097,0.730171972057716,0.0484831069628444,0.639548778506262,0.822136144276097
GFRA2,0.11436723390258097,0.639548778506262,-0.914264379442578,1.14299884724774,0.639548778506262,0.126273359435692
ACTR1B,-0.5689941796248749,0.809492974987475,-1.20492261895319,0.0669342597034404,0.639548778506262,0.809492974987475
PAPOLA,-0.274984210517004,0.639548778506262,-0.651786919433603,0.101818498399595,0.639548778506262,0.246522864554457
XK,-0.6385026724548525,0.640679240568351,-1.12604695747672,-0.150958387432985,0.640679240568351,0.232941174766864
GUCY1A3,-0.606356111316296,0.822136144276097,-1.1378295763346,-0.074882646297992,0.6413876205576,0.822136144276097
PTPN5,-0.304210256977487,0.822136144276097,-0.49876366107539,-0.109656852879584,0.642047591792591,0.822136144276097
PGD,0.9797215881991399,0.764538236957103,2.09892550442929,-0.13948232803101,0.642522066414243,0.764538236957103
GNS,0.6362048355692592,0.950188620142727,1.26396990721283,0.0084397639256883,0.645334368268678,0.950188620142727
SLC2A3,1.0051534936183626,0.855516840909156,1.99277091856554,0.017536068671185,0.645334368268678,0.855516840909156
SDC4,0.384750259116167,0.645334368268678,0.471408308967822,0.298092209264512,0.645334368268678,0.435454315152851
RPP30,0.5514664925254613,0.900211663160803,1.07641263908801,0.0265203459629126,0.645334368268678,0.900211663160803
PSMA1,-0.6714718768098427,0.992570669159858,-1.34146989798734,-0.0014738556323452,0.645606781419806,0.992570669159858
SERINC3,0.8287713353330087,0.946317177773753,1.66350659606966,-0.0059639254036425,0.646307458037911,0.946317177773753
UBE2N,0.9539757716951965,0.822136144276097,1.93988490042194,-0.031933357031547,0.646307458037911,0.822136144276097
THOC1,0.05354980957563005,0.647038731306546,-1.36185535980269,1.46895497895395,0.647038731306546,0.308347156041318
LMO4,-0.3147111240535,0.647038731306546,-0.975811566495764,0.346389318388764,0.647038731306546,0.31423337893933
ME3,0.8987768857579834,0.647038731306546,1.37392025786152,0.423633513654447,0.647038731306546,0.394130319902295
RABGGTB,0.2380928491625709,0.822136144276097,0.386697703993899,0.0894879943312428,0.647714240974349,0.822136144276097
GLUL,-0.057669837255347994,0.647949011953548,-0.393282876181118,0.277943201670422,0.647949011953548,0.0857927309342177
LNPEP,-0.9606744101517986,0.648292940344484,-1.81381660728545,-0.107532213018147,0.648292940344484,0.233551329899662
KPNB1,-0.7619660365715942,0.897705971965173,-1.51629147730548,-0.0076405958377083,0.648292940344484,0.897705971965173
EIF3I,-0.089386129387438,0.648292940344484,-0.294929811445252,0.116157552670376,0.648292940344484,0.434595280033162
SERPINB8,-0.574721392586717,0.648292940344484,-1.47392627573916,0.324483490565726,0.648292940344484,0.618467111405983
ANKRD46,-0.5090289645073233,0.675769193334361,-0.957365703659844,-0.0606922253548026,0.648292940344484,0.675769193334361
HSPA5,-0.6031323635622897,0.648292940344484,-1.25879002480982,0.0525252976852406,0.648292940344484,0.394001191784177
ATP6V1C1,0.2086480472484605,0.90603325615994,0.409147106709433,0.008148987787488,0.648493711843851,0.90603325615994
CTSS,1.33856972000921,0.648493711843851,1.43094410950611,1.24619533051231,0.648493711843851,0.184296037725476
NR3C1,-0.6286769185124874,0.722704180076345,-1.36503654894541,0.107682711920435,0.648801441915769,0.722704180076345
ZMYND11,-0.49680079792021103,0.650128587726214,-1.15791451272455,0.164312916884128,0.650128587726214,0.340714841327758
LCP2,0.2692347612079065,0.651368992803563,0.742546167378185,-0.204076644962372,0.651368992803563,0.154627007469995
DAG1,0.8022952373853061,0.651406598765903,1.25564284849739,0.348947626273222,0.651406598765903,0.171124746073448
HEXA,0.831922164861453,0.672617494399483,1.40288424004226,0.260960089680646,0.651515853059478,0.672617494399483
HMGN4,-0.6230732040743749,0.651515853059478,-1.46014192832321,0.21399552017446,0.651515853059478,0.172738286031596
PDHX,-0.6335592883206,0.651671054876446,-1.20377700568837,-0.06334157095283,0.651671054876446,0.52620509276838
TGFBR1,0.6448750089427565,0.986498983368698,1.2917661276209,-0.002016109735387,0.652343185058837,0.986498983368698
STAT5B,-0.5742631479037215,0.652447878678013,-1.26699876332811,0.118472467520667,0.652447878678013,0.552933047447461
CX3CR1,0.9400240173961595,0.652447878678013,0.663520372920019,1.2165276618723,0.652447878678013,0.274979145517409
SNRPB2,-0.47758461741110253,0.652447878678013,-1.06010349923549,0.104934264413285,0.652447878678013,0.582648161536262
EIF5,-0.584441290362135,0.859280921138008,-1.17864472871103,0.00976214798676,0.652579568032652,0.859280921138008
BIRC2,0.5846214025296216,0.822136144276097,1.1250917296295,0.0441510754297432,0.65284186129851,0.822136144276097
RASSF2,-0.4135305649014365,0.65284186129851,-1.38188767905398,0.554826549251107,0.65284186129851,0.276584156570594
SCN1B,-0.23681849472737596,0.842033463798471,-0.422981945019693,-0.0506550444350589,0.653039379688166,0.842033463798471
ZNF273,-0.474132365721013,0.653089484358071,-0.798442935849169,-0.149821795592857,0.653089484358071,0.358773745822863
RPS24,-0.013841488799944984,0.654182924315325,-0.272200696330993,0.244517718731103,0.654182924315325,0.0601014350506589
PDCD11,-0.9974254281103585,0.683151513856035,-1.36843885664136,-0.626411999579357,0.654317241060507,0.683151513856035
POLR2C,0.7162417695339286,0.754094462772767,1.36703491341677,0.0654486256510871,0.654508720672273,0.754094462772767
FZD5,-0.35522119738129143,0.822136144276097,-1.30656431166994,0.596121916907357,0.654530752700701,0.822136144276097
CAPN1,-0.333632982112313,0.654530752700701,-0.563300989243208,-0.103964974981418,0.654530752700701,0.593007623689342
RHOB,0.8434010554299365,0.655731232753254,1.47648585119069,0.210316259669183,0.655731232753254,0.181038863116424
ACAT1,0.4245909060494105,0.65669539562966,0.716233640812886,0.132948171285935,0.65669539562966,0.514021588541526
SOX11,0.06033516975911399,0.763604941383491,-0.418581946647034,0.539252286165262,0.656813097344996,0.763604941383491
SLBP,-0.3775205743858911,0.657161215636836,-0.83926620722924,0.0842250584574578,0.657161215636836,0.633175144837665
PRKAR2B,0.5771085065647156,0.937061209680949,1.14213979275625,0.0120772203731812,0.657673384796195,0.937061209680949
KLF9,-0.122320221009003,0.658536495686229,-0.62715310379974,0.382512661781734,0.658536495686229,0.0944297473650139
AES,0.1544084395334616,0.956198353430383,0.302157761910685,0.0066591171562382,0.658536495686229,0.956198353430383
SLC15A2,-0.1953556064142745,0.909770145506441,-0.525118804597172,0.134407591768623,0.658536495686229,0.909770145506441
POLR2A,0.6979035277664907,0.660270821034909,1.30305424416401,0.0927528113689713,0.660270821034909,0.367174643575562
LAMA4,0.4453800146638035,0.661668586995642,-0.853028986684363,1.74378901601197,0.661668586995642,0.0762101917482927
LPP,-0.30927451969952496,0.661668586995642,-1.17939197171689,0.56084293231784,0.661668586995642,0.0944297473650139
ANP32B,-0.07573683360307601,0.661668586995642,-0.354110410046003,0.202636742839851,0.661668586995642,0.146191711276511
HNRNPA1,-0.16551992026357948,0.662056935965944,-0.69106541253711,0.360025572009951,0.662056935965944,0.101451447896114
SFPQ,-0.538350820052613,0.662686370383593,-1.14418516914393,0.0674835290387039,0.662686370383593,0.477268968337432
ESRRA,0.7098974022740102,0.662757003441365,1.33322948778388,0.0865653167641405,0.662757003441365,0.660430932705538
MYL6B,0.7917082725292821,0.665396213140501,1.30423677208251,0.279179772976054,0.665396213140501,0.404197634632639
APPBP2,0.8492370394898845,0.665407579203506,1.56946880932356,0.129005269656209,0.665407579203506,0.485262400841503
PBX1,-0.2894068279831087,0.822136144276097,-0.542653019736655,-0.0361606362295623,0.666028261111432,0.822136144276097
MPP2,-0.2831766664092965,0.797279127538923,-0.384499186136853,-0.18185414668174,0.666089899817495,0.797279127538923
UQCRB,-0.3452335405653614,0.822136144276097,-0.722237626132497,0.0317705450017742,0.666089899817495,0.822136144276097
LGALS8,-0.7974760576776796,0.816585392727576,-1.62817636698674,0.0332242516313808,0.666975292346223,0.816585392727576
CXCL12,0.9079932781928459,0.666975292346223,0.918246877052516,0.897739679333176,0.666975292346223,0.103371244164481
GDI2,0.7149060964182983,0.822136144276097,1.40729185923863,0.0225203335979665,0.666987608110537,0.822136144276097
RBBP5,-0.48236634972822096,0.666987608110537,-1.1266492441234,0.161916544666958,0.666987608110537,0.417067560815029
GHR,-0.6347153813014537,0.822136144276097,-1.35891875693415,0.0894879943312428,0.666987608110537,0.822136144276097
ENO1,-0.0955517960093845,0.666987608110537,-0.371516453027253,0.180412861008484,0.666987608110537,0.233551329899662
IL4R,0.39248978243780747,0.666987608110537,-0.428553615491175,1.21353318036679,0.666987608110537,0.0936093381719808
WWP2,-0.1637827583104235,0.666987608110537,-0.564330487266309,0.236764970645462,0.666987608110537,0.254524902480723
SSB,-0.17551792785009274,0.724334124962835,-0.384920657420318,0.0338848017201325,0.666987608110537,0.724334124962835
STAT2,-0.8643407878540361,0.838340557262015,-1.80517316021529,0.0764915845072179,0.667378670542021,0.838340557262015
MAML1,-0.3870722436661625,0.667378670542021,-1.582605298916,0.808460811583675,0.667378670542021,0.449302058149996
PIM2,-0.7611780028267274,0.668210272744507,-0.859163025134738,-0.663192980518717,0.668210272744507,0.405437638720438
ACYP1,-0.3005759646607107,0.994764019539056,-0.59981292918348,-0.0013390001379414,0.668306069194924,0.994764019539056
PTPRO,-0.4359518964766855,0.668784927129857,-1.43850289028553,0.566599097332159,0.668784927129857,0.160453244269363
KCTD2,-0.9760450690570751,0.788660202304969,-2.02050839832719,0.0684182602130396,0.669951329607698,0.788660202304969
MAPK1,0.7758866899871404,0.818863931281039,1.53287063524195,0.0189027447323307,0.670221482725615,0.818863931281039
ICAM1,1.206324441495065,0.671812452458296,1.17590245673609,1.23674642625404,0.671812452458296,0.367510903603992
ODC1,0.1312002102449365,0.708942733756618,0.223490913288149,0.038909507201724,0.67184567414143,0.708942733756618
RIN2,-0.529920325909126,0.832732885706885,-1.18531305528946,0.125472403471208,0.672346102862679,0.832732885706885
SLC6A6,0.48743357664476494,0.672905504338512,-1.1232942409975,2.09816139428703,0.672905504338512,0.152022433656469
ACAA2,-0.39869147207539,0.674245221652067,-1.09091284455745,0.29352990040667,0.674245221652067,0.205115296023232
RAB21,-0.5527464197179051,0.822136144276097,-1.12365499033932,0.0181621509035099,0.67548878452895,0.822136144276097
SPTLC2,0.5042961883532021,0.977485068763317,1.01430523875506,-0.0057128620486557,0.67548878452895,0.977485068763317
IARS,-0.2960334212817861,0.822136144276097,-0.565999875218854,-0.0260669673447183,0.675588705236786,0.822136144276097
TAF5,-0.6055611880491495,0.822136144276097,-1.12399206150762,-0.0871303145906789,0.675588705236786,0.822136144276097
NEK4,-0.5133428726440165,0.675815028788261,-1.30481022670974,0.278124481421707,0.675815028788261,0.274643440465426
SLC29A1,0.138479751524587,0.822136144276097,0.384143856259751,-0.107184353210577,0.675996935381404,0.822136144276097
EYA3,-0.6540222502586904,0.822136144276097,-1.41861944102891,0.110574940511529,0.675996935381404,0.822136144276097
SLC11A2,0.5926937679765678,0.676150203598021,1.0895114149052,0.0958761210479355,0.676150203598021,0.473137238532513
RAB28,1.040398033727771,0.676150203598021,1.26044690906804,0.820349158387502,0.676150203598021,0.184296037725476
PSMA4,0.27016844980868576,0.886906690937006,0.52380956543951,0.0165273341778616,0.67678688561189,0.886906690937006
AIF1,1.1210237980634306,0.67678688561189,0.640620846972091,1.60142674915477,0.67678688561189,0.105879263914558
KRIT1,0.573505483064233,0.676898127907858,0.932183698159034,0.214827267969432,0.676898127907858,0.129553982926927
KCNH2,-0.8930829297389805,0.677224669312305,-1.45823240510501,-0.327933454372951,0.677224669312305,0.653088511890904
MNAT1,-0.7440549625619786,0.677224669312305,-1.16453316762958,-0.323576757494377,0.677224669312305,0.395116001219107
HTATSF1,-0.5923119945162982,0.677260242451744,-1.23401816854946,0.0493941795168635,0.677260242451744,0.553106841837854
LSS,-0.7167967373981176,0.67764483196647,-1.6674470099428,0.233853535146565,0.67764483196647,0.628657895636835
DAP,1.2869637712883049,0.67764483196647,1.45290687047844,1.12102067209817,0.67764483196647,0.181038863116424
USF1,-0.20710741650397513,0.822136144276097,-0.503702827339193,0.0894879943312428,0.677765658975437,0.822136144276097
LIG3,-0.35705382628690796,0.677830613340503,-0.322762539318395,-0.391345113255421,0.677830613340503,0.589768566506603
RALB,-0.7681510173913644,0.924588163937168,-1.52573520854748,-0.0105668262352487,0.677940302759887,0.924588163937168
ACO1,-0.5616019027218379,0.981628701704395,-1.13179541695198,0.0085916115083042,0.677940302759887,0.981628701704395
MDM2,-0.42663177299626975,0.922664111631422,-0.870238019811312,0.0169744738187725,0.678413821224784,0.922664111631422
CTNNA1,0.39505953612378,0.6787594288711,0.2880598053507,0.50205926689686,0.6787594288711,0.0590524880548704
ZNF711,0.442831932557967,0.679153744119889,1.01806030761712,-0.132396442501186,0.679153744119889,0.382673705839466
ABI2,-0.5934201851271199,0.679813980936029,-1.22900763386206,0.0421672636078201,0.679813980936029,0.523384694958537
SRI,0.7774418553601751,0.680478146533324,1.30888767223298,0.24599603848737,0.680478146533324,0.197963071651186
MSH2,0.4821117550276342,0.991513266083272,0.961197305850563,0.0030262042047055,0.682338164694301,0.991513266083272
ACO2,0.3352487216840737,0.876693341406181,0.654130715055103,0.0163667283130444,0.682338164694301,0.876693341406181
RPL38,-0.0020934096041549943,0.683193077758219,-0.349712528726752,0.345525709518442,0.683193077758219,0.0392540512077995
KIF2A,-0.7023612447272082,0.860805949353425,-1.39116243699515,-0.0135600524592663,0.683684802707189,0.860805949353425
SHMT2,0.536569620540253,0.683977630336106,0.566120111996417,0.507019129084089,0.683977630336106,0.282315014428998
TERF1,0.8294193968813215,0.684694420988975,1.42189649164973,0.236942302112913,0.684694420988975,0.0936093381719808
SMARCA2,-0.2585327520825411,0.816037752891586,-0.543078002456614,0.0260124982915317,0.684951036849544,0.816037752891586
MAPK8IP2,-0.6125128357041931,0.982164716879448,-1.23993715914091,0.0149114877325239,0.686728832286481,0.982164716879448
PIK3CA,0.5746173111160084,0.822136144276097,1.07649428451455,0.0727403377174669,0.686774584115931,0.822136144276097
SOX9,0.516861714943888,0.686916834205592,0.437782749753451,0.595940680134325,0.686916834205592,0.0877258030017844
COX6B1,0.18006496075919048,0.696827175083042,0.311800344911701,0.04832957660668,0.68735623124469,0.696827175083042
TRIB1,-0.4211742393432415,0.687921110020415,-1.25217583676362,0.409827358077137,0.687921110020415,0.584902584378681
ZNF141,-0.6259464671767865,0.822119225343689,-1.3856090830009,0.133716148647327,0.687921110020415,0.822119225343689
SLC1A1,-0.26914290131121404,0.822136144276097,-0.658988587051841,0.120702784429413,0.688620109515447,0.822136144276097
RBL2,-0.39762412973207745,0.689318313523077,-1.09186760938753,0.296619349923375,0.689318313523077,0.358698047914392
TIAL1,-0.18546720894428997,0.689606779812628,-0.563561081103261,0.192626663214681,0.689606779812628,0.246480963679437
PPP2R5C,0.547640203156868,0.689610089693376,0.986728582203739,0.108551824109997,0.689610089693376,0.365728202489463
EDEM1,0.3996280320086705,0.689945811144765,0.477909123124318,0.321346940893023,0.689945811144765,0.509444458067201
PEX1,-0.715395960001424,0.966442668987977,-1.44508411777439,0.014292197771542,0.689945811144765,0.966442668987977
KIAA0196,-0.3215648927472994,0.689945811144765,-0.731464508976762,0.0883347234821632,0.689945811144765,0.626868940223889
EGR1,0.206356348787732,0.689945811144765,-0.907222336580046,1.31993503415551,0.689945811144765,0.0585267961475345
PTPRS,0.9031507536485976,0.790602444785248,1.86657800261777,-0.0602764953205748,0.691021631143322,0.790602444785248
HNRNPD,-0.09373808893622146,0.691196201007678,-0.265681505152498,0.0782053272800551,0.691196201007678,0.484069879983735
RORB,-0.2690671909517449,0.69266401956515,-1.63590372732969,1.0977693454262,0.69266401956515,0.567025370148952
PSMD4,0.6128476022132877,0.693511953539128,1.27901471086925,-0.0533195064426746,0.693511953539128,0.572552867588271
RPL8,0.349059874572881,0.693511953539128,0.409500195895761,0.288619553250001,0.693511953539128,0.130412727694696
RBBP6,0.6537839302555092,0.693511953539128,1.21694658820425,0.0906212723067683,0.693511953539128,0.299782368693943
MGST1,0.5436114406664735,0.693511953539128,0.649555696568282,0.437667184764665,0.693511953539128,0.0363947801602039
UCHL3,0.38957468492443603,0.774629479807568,0.588004570492443,0.191144799356429,0.694441794685226,0.774629479807568
DCTN6,0.6396869532381423,0.941311217595583,1.2898683418604,-0.0104944353841154,0.694441794685226,0.941311217595583
AP3S1,-0.22482062494276112,0.821404539428464,-0.494777712945341,0.0451364630598188,0.69528190951639,0.821404539428464
PBX2,-0.535951784346003,0.69555484265243,-1.36432111635274,0.292417547660734,0.69555484265243,0.285958872630548
GATM,0.618632351957065,0.695729900691439,0.403626370834262,0.833638333079868,0.695729900691439,0.082572487037975
MCL1,0.4024067334902565,0.695729900691439,0.557285105979874,0.247528361000639,0.695729900691439,0.17669791763395
RIT2,-0.5471497946741816,0.750673952188524,-1.23033094641359,0.136031357065227,0.695729900691439,0.750673952188524
GTF2E2,0.723518245306893,0.695729900691439,1.15174686969772,0.295289620916066,0.695729900691439,0.400089948393767
RBM5,0.807129637948508,0.695729900691439,1.41899883504858,0.195260440848436,0.695729900691439,0.306994212597649
RNF103,-0.2378374860710929,0.733437146254472,-0.510190440664559,0.0345154685223732,0.695729900691439,0.733437146254472
MFGE8,0.289941896915569,0.695776422411006,-0.379678022592701,0.959561816423839,0.695776422411006,0.388910892022625
ADRM1,-0.12873783965674562,0.822136144276097,-0.323601115877054,0.0661254365635627,0.698580284032116,0.822136144276097
SLC6A11,1.083353899179985,0.698618403715163,1.5734483140886,0.59325948427137,0.698618403715163,0.639009960772034
PRPF4B,-0.5262434350751256,0.699288074693247,-1.13805078497398,0.0855639148237288,0.699288074693247,0.627433167447787
TCEB3,-0.3000282903933818,0.934495377141205,-0.656927801389411,0.0568712206026474,0.700069762312695,0.934495377141205
PTPRZ1,0.6123983809024031,0.700069762312695,0.368784077078574,0.856012684726232,0.700069762312695,0.0589280272218629
DDX1,0.5490115090474434,0.822136144276097,1.13167617675136,-0.033653158656473,0.700181455913631,0.822136144276097
HIF1A,0.3467296334942595,0.700964955074675,0.591492250043816,0.101967016944703,0.700964955074675,0.34233010604902
TSC22D3,-0.25863367085828326,0.702238384562405,-0.437172417802111,-0.0800949239144555,0.702238384562405,0.310871686654795
MT1X,0.26052229917585423,0.822136144276097,0.469422382205723,0.0516222161459854,0.702290802434246,0.822136144276097
COX4I1,0.1586764158913497,0.746688388909584,0.272692863483295,0.0446599682994044,0.702290802434246,0.746688388909584
ISCU,-0.27174524122031857,0.974849652797658,-0.539716984269518,-0.0037734981711192,0.702495151232852,0.974849652797658
KCNJ3,-0.7856710580624721,0.702677989622755,-1.10672075796936,-0.464621358155584,0.702677989622755,0.431349004076802
PSMD6,-0.2407513356054875,0.704831796408702,-0.343895795044025,-0.13760687616695,0.704831796408702,0.146810186374737
PPP1CB,0.28264238512318235,0.704831796408702,0.473346761554209,0.0919380086921557,0.704831796408702,0.342584200384095
COX5B,-0.2542448957583285,0.706369591537103,-0.761425936734659,0.252936145218002,0.706369591537103,0.390955628757475
CAPNS1,0.1848477753542289,0.75107385633263,0.31056141595977,0.0591341347486878,0.706802055061217,0.75107385633263
KEAP1,0.619229098267905,0.928840593596702,1.18544749836103,0.0530106981747799,0.706954639155644,0.928840593596702
FADD,0.5509785746159611,0.822136144276097,1.1602980015204,-0.0583408522884779,0.70779486352995,0.822136144276097
RAB33A,0.39324103865543303,0.710509608241321,0.403511040924563,0.382971036386303,0.710509608241321,0.661365908450059
PPP2R5A,0.19561606277270988,0.822136144276097,0.301744131214177,0.0894879943312428,0.710547760792008,0.822136144276097
PRKDC,-0.6708246674166853,0.979670371039557,-1.34496892887904,0.0033195940456693,0.710796365817638,0.979670371039557
CDC25B,-0.3286473302119085,0.712322874204208,-1.17659180517517,0.519297144751353,0.712322874204208,0.121637803895941
ITGB5,-0.3781314146995626,0.712527149641465,-1.34781089913038,0.591548069731255,0.712527149641465,0.082572487037975
USP9X,0.3483162966756248,0.713169374276507,0.75075363039495,-0.0541210370437004,0.713169374276507,0.452244985499318
EEF1D,-0.4145989763739074,0.713169374276507,-1.30241881889777,0.473220866149955,0.713169374276507,0.319176727485059
DLD,-0.2340995053980335,0.713169374276507,-0.392164987345049,-0.076034023451018,0.713169374276507,0.364463782777866
TARS,0.299670700118675,0.715829722713765,0.444891378309656,0.154450021927694,0.715829722713765,0.317312582412119
MAPK9,-0.3022451041281901,0.822136144276097,-0.566596295518249,-0.0378939127381313,0.715829722713765,0.822136144276097
GBF1,-0.3608154122033559,0.859128865095718,-0.752335828611876,0.0307050042051642,0.715829722713765,0.859128865095718
TBC1D5,-0.18606406459854485,0.715829722713765,-0.461375933808327,0.0892478046112373,0.715829722713765,0.555167826211708
MRPL49,-0.22795714050307683,0.822136144276097,-0.55262840398343,0.0967141229772764,0.715829722713765,0.822136144276097
GAP43,0.7144385946374512,0.715829722713765,1.48186385140243,-0.0529866621275277,0.715829722713765,0.552368756728652
ARSD,0.7824464292403432,0.911370275079141,1.53555236783794,0.0293404906427466,0.717016545217162,0.911370275079141
ELMO1,0.681928397683517,0.967957026088192,1.3692878915132,-0.0054310961461661,0.717016545217162,0.967957026088192
CALB2,-0.24966337140334144,0.956926405996831,-0.520455111125269,0.0211283683185861,0.717016545217162,0.956926405996831
ATP2B2,0.5671947763735986,0.717016545217162,1.22818246850346,-0.0937929157562627,0.717016545217162,0.32755218878288
PSMF1,0.3637260334812862,0.822136144276097,0.689045617845705,0.0384064491168674,0.717016545217162,0.822136144276097
DBI,-0.363125393984369,0.717016545217162,-0.950883772934469,0.224632984965731,0.717016545217162,0.15429159691268
TRA2A,-0.268876578161955,0.717016545217162,-0.727487584272325,0.189734427948415,0.717016545217162,0.206752524629622
PTPRD,0.5068324060713039,0.717016545217162,1.0546050516127,-0.0409402394700922,0.717016545217162,0.572141628797432
CIRBP,-0.17426187763427203,0.717016545217162,-0.508962746929528,0.160438991660984,0.717016545217162,0.468994111972682
ZNF117,0.680303240737878,0.717016545217162,1.04679603360603,0.313810447869726,0.717016545217162,0.357110734694963
FOXK2,0.501057567419538,0.795842005713586,0.854158679287968,0.147956455551108,0.717016545217162,0.795842005713586
SLC2A5,0.143451203154896,0.822136144276097,-0.293256674338393,0.580159080648185,0.717016545217162,0.822136144276097
ATP6AP1,0.24820610222159295,0.717016545217162,0.436903187107237,0.0595090173359489,0.717016545217162,0.670955385409145
CDC16,-0.23579303516643726,0.717504922167068,-0.534223668724151,0.0626375983912764,0.717504922167068,0.596773131343186
ATP6V1A,-0.7176190204707675,0.822136144276097,-1.40974903660124,-0.0254890043402951,0.718587828285883,0.822136144276097
SUCLG1,0.47366821458707553,0.718587828285883,1.03761810369553,-0.090281674521379,0.718587828285883,0.532806770582864
STAM,-0.45027734656459506,0.776083512230755,-0.858734008124115,-0.0418206850050751,0.718587828285883,0.776083512230755
AHCY,-0.13321267232423406,0.935408356464983,-0.258350244415748,-0.0080751002327201,0.718587828285883,0.935408356464983
XRCC1,0.7726106244892875,0.718587828285883,1.1543909301724,0.390830318806175,0.718587828285883,0.246522864554457
SNRPC,0.9087455924889732,0.806956385244486,1.75409119999683,0.0633999849811164,0.718587828285883,0.806956385244486
UROD,-0.11499331738947599,0.718587828285883,-0.332572511839993,0.102585877061041,0.718587828285883,0.48809009743407
APC,-0.5576431807799995,0.718587828285883,-1.06777893677745,-0.0475074247825491,0.718587828285883,0.384897058461006
GSPT1,0.4719350032199249,0.718587828285883,0.846164168638901,0.0977058378009488,0.718587828285883,0.282315014428998
GSTM5,1.0466651457909726,0.718661667565577,1.24252759392381,0.850802697658135,0.718661667565577,0.0944297473650139
POLR2J,1.0777552538525115,0.822136144276097,2.06602251337378,0.0894879943312428,0.718751038568949,0.822136144276097
ZNF35,-0.6082275115848766,0.981951078584455,-1.20005704472145,-0.0163979784483033,0.719111523467472,0.981951078584455
ST8SIA1,-0.5211554522812945,0.929303034824103,-1.02151704511913,-0.0207938594434589,0.720715035735399,0.929303034824103
ATXN10,0.6220462184270461,0.822136144276097,1.27628537513542,-0.0321929382813277,0.720820769252002,0.822136144276097
ATP5J,-0.1600531351177159,0.724179479227184,-0.394958812859421,0.0748525426239892,0.724179479227184,0.533668012535739
DPP6,-0.11545745718275409,0.822136144276097,-0.320402908696751,0.0894879943312428,0.726355840245005,0.822136144276097
CA8,-0.7547295533804175,0.726493264481317,-1.18228564802072,-0.327173458740115,0.726493264481317,0.192669789533789
FUT8,-0.47325537406291607,0.727588817150632,-1.21315325899798,0.266642510872148,0.727588817150632,0.430634382476822
SSFA2,0.841434497595261,0.727588817150632,1.20521380348573,0.477655191704792,0.727588817150632,0.114719176413631
EML1,-0.494509627329007,0.822136144276097,-0.915894478782986,-0.073124775875028,0.727588817150632,0.822136144276097
PRSS3,-0.8684783625014485,0.797279127538923,-1.45672446100712,-0.280232263995777,0.727588817150632,0.797279127538923
CTNNA2,0.5761677081424346,0.905900333526039,1.1203703358226,0.0319650804622691,0.727588817150632,0.905900333526039
MMP16,-0.6983062653139215,0.727588817150632,-1.07428115381799,-0.322331376809853,0.727588817150632,0.125217758999888
GPC5,-0.5245671791841527,0.899688941721618,-1.06667508672368,0.0175407283553746,0.727588817150632,0.899688941721618
RGS2,-0.5179379243065934,0.727588817150632,-1.07700792047275,0.0411320718595634,0.727588817150632,0.627114245388506
ALDH7A1,-0.031895733174872015,0.822136144276097,-0.340249183355459,0.276457717005715,0.727831683655847,0.822136144276097
MIA3,-0.2485478389870466,0.840140375986348,-0.514423820842106,0.0173281428680128,0.728892632176255,0.840140375986348
MPV17,0.21758137173199682,0.828540427127789,0.349350663057278,0.0858120804067156,0.729211842477722,0.828540427127789
EPAS1,1.0157695667391275,0.822136144276097,0.923710637786295,1.10782849569196,0.729676386651121,0.822136144276097
AR,-0.3039940016960825,0.729676386651121,-0.43202643820808,-0.175961565184085,0.729676386651121,0.560302171672678
RPS6KA2,-0.474474905339283,0.729676386651121,-1.22302607015997,0.274076259481404,0.729676386651121,0.197966195170674
KLF6,-0.34713486811044697,0.730317941929141,-1.17014215336849,0.475872417147596,0.730317941929141,0.140611184562872
RPN2,0.2230845964764965,0.730850999232621,0.29995444912271,0.146214743830283,0.730850999232621,0.513755262273427
GNPDA1,-0.1407769941511865,0.783932324767959,-0.382698621168815,0.101144632866442,0.731138142637814,0.783932324767959
GNAI2,-0.20837902909682798,0.731772121033468,-1.35641154997891,0.939653491785254,0.731772121033468,0.48541508983182
SUMO3,-0.5101856838226291,0.742647014649287,-1.05336832300932,0.0329969553640619,0.731776397050666,0.742647014649287
HBB,-0.3645630970338435,0.867566790803152,-0.888271140171743,0.159144946104056,0.732643286274033,0.867566790803152
TRHR,-0.6560601284781284,0.732703231793794,-0.990344093421063,-0.321776163535194,0.732703231793794,0.694363751917164
