pert_iname,pert_id,cell_iname,raw_cs,norm_cs,fdr_q_nlog10,tas,moa,target_name
BRD-K69443135,BRD-K69443135,U2OS,0.2913,1.1837,0.2422,0.216308,,
ARP-101,BRD-K73395020,HA1E,0.2913,1.1838,0.2422,0.235906,,MMP2
SKI-II,BRD-K20755323,HA1E,0.2913,1.1838,0.2422,0.283997,Sphingosine kinase inhibitor,SPHK1|VCP
BRD-K68906258,BRD-K68906258,HCC515,0.2913,1.1837,0.2422,0.520146,,
BRD-K72343629,BRD-K72343629,A549,0.2913,1.1838,0.2422,0.207281,,
DMH1,BRD-K39381259,PC3,0.2913,1.1838,0.2422,0.264459,ALK inhibitor,ACVR1
BRD-K81415316,BRD-K81415316,VCAP,0.2913,1.1839,0.2422,0.214719,,
BRD-K54470384,BRD-K54470384,VCAP,0.2913,1.184,0.2422,0.247813,,
BRD-K25712227,BRD-K25712227,HA1E,0.2914,1.1842,0.2423,0.537433,,
BIBX-1382,BRD-K70914287,YAPC,0.2914,1.1841,0.2422,0.357679,EGFR inhibitor|Tyrosine kinase inhibitor,EGFR|ERBB2
nutlin-3,BRD-K73255294,A375,0.2914,1.1841,0.2422,0.507913,MDM inhibitor,MDM2|TP53
BRD-K03568952,BRD-K03568952,U2OS,0.2914,1.1844,0.243,0.214791,,
pioglitazone,BRD-A48430263,HPTEC,0.2914,1.1844,0.243,0.396044,PPAR receptor agonist|Insulin sensitizer,PPARG|INS|TRPM3
ibrutinib,BRD-K70301465,HA1E,0.2915,1.1846,0.243,0.24541,BTK inhibitor,BTK|BLK|BMX
BRD-K89224880,BRD-K89224880,A549,0.2915,1.1847,0.2436,0.388485,,
EI-273,BRD-K56064827,PC3,0.2915,1.1847,0.243,0.248245,PKC inhibitor,PRKCA|PRKCG
BRD-K16496140,BRD-K16496140,U2OS,0.2915,1.1846,0.243,0.263879,,
BMS-509744,BRD-A13021932,YAPC,0.2915,1.1846,0.243,0.47311,ITK inhibitor,
belinostat,BRD-K17743125,HA1E,0.2915,1.1848,0.244,0.719733,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9|HDAC10|HDAC11
Y-39983,BRD-K56751279,PC3,0.2915,1.1848,0.244,0.219313,Rho associated kinase inhibitor,ROCK1|ROCK2
BRD-K86947329,BRD-K86947329,VCAP,0.2915,1.1845,0.243,0.210171,,
gliquidone,BRD-K80396088,HCC515,0.2915,1.1847,0.2439,0.215361,Sulfonylurea,ABCC8|KCNJ11|KCNJ10|KCNJ8
BRD-K91701366,BRD-K91701366,A549,0.2916,1.1849,0.2442,0.267228,,
BRD-K36941678,BRD-K36941678,U2OS,0.2916,1.185,0.2442,0.207626,,
BRD-K43980524,BRD-K43980524,VCAP,0.2916,1.1851,0.2445,0.382503,,
BRD-A28105619,BRD-A28105619,HCC515,0.2916,1.1852,0.2446,0.651425,,
BRD-K85095987,BRD-K85095987,HT29,0.2916,1.1851,0.2443,0.247276,,
MLN-9708,BRD-A66419424,A375,0.2916,1.1849,0.2442,0.263731,Proteasome inhibitor,
BRD-A19037878,BRD-A19037878,YAPC,0.2917,1.1855,0.2448,0.707945,,
MW-RAS14,BRD-A77328124,A549,0.2917,1.1855,0.2446,0.201705,,
QL-XI-92,BRD-K24515980,ASC,0.2917,1.1852,0.2446,0.358762,,
AT-7867,BRD-K12040459,A375,0.2918,1.1858,0.2451,0.35438,AKT inhibitor,AKT2|ROCK2|GSK3B|PKIA|PRKACA
BRD-K63158888,BRD-K63158888,HA1E,0.2918,1.1857,0.2451,0.38052,,
BRD-K47821225,BRD-K47821225,U2OS,0.2918,1.1857,0.2451,0.309561,,
PD-198306,BRD-K88677950,HA1E,0.2918,1.186,0.2452,0.520068,MAP kinase inhibitor|MEK inhibitor,MAPK1|MAPK3|MAP2K1|MAP2K2
triclabendazole,BRD-K81916719,MCF7,0.2918,1.1859,0.2451,0.647062,Tubulin inhibitor,DNMT1
PD-0325901,BRD-K49865102,HELA,0.2918,1.1859,0.2451,0.295294,MEK inhibitor|MAP kinase inhibitor|Protein kinase inhibitor,MAP2K1|MAP2K2
PX-12,BRD-A56592690,VCAP,0.2918,1.1858,0.2451,0.432002,Thioredoxin inhibitor,TXN|TXNRD1|TXNRD2
KIN001-127,BRD-A29901043,A375,0.2919,1.1862,0.2456,0.238176,ITK inhibitor,ITK
BRD-K21796872,BRD-K21796872,U2OS,0.2919,1.1861,0.2452,0.206787,,
BRD-K85853281,BRD-K85853281,HCC515,0.2919,1.1864,0.2461,0.601022,,
amsacrine,BRD-K98490050,VCAP,0.292,1.1865,0.2465,0.503221,,
BRD-K99636700,BRD-K99636700,NPC,0.292,1.1865,0.2465,0.452577,,
7b-cis,BRD-K61829047,HCT116,0.292,1.1865,0.2465,0.363394,Exportin antagonist,
BRD-K57064803,BRD-K57064803,HEPG2,0.292,1.1865,0.2465,0.358935,,
BRD-K83670234,BRD-K83670234,HCC515,0.292,1.1866,0.2467,0.311291,,
idoxuridin,BRD-A85439007,HELA,0.292,1.1867,0.2467,0.223097,DNA synthesis inhibitor,
BRD-K42197878,BRD-K42197878,A375,0.292,1.1866,0.2467,0.314119,,
BRD-K00259552,BRD-K00259552,VCAP,0.292,1.1866,0.2467,0.306307,,
BRD-K26421164,BRD-K26421164,U2OS,0.292,1.1867,0.2467,0.282229,,
ergocornine,BRD-K19360254,A375,0.292,1.1868,0.2469,0.214981,Dopamine receptor agonist,DRD2
AZD-3514,BRD-K84996356,YAPC,0.2921,1.187,0.2469,0.410384,Drugs Acting on Androgen Receptor,AR
BRD-K92884627,BRD-K92884627,VCAP,0.2921,1.1869,0.2469,0.261661,,
BRD-K85134515,BRD-K85134515,VCAP,0.2921,1.1869,0.2469,0.256809,,
BRD-M18093923,BRD-M18093923,VCAP,0.2921,1.1869,0.2469,0.470217,,
BRD-K94390040,BRD-K94390040,A549,0.2921,1.187,0.2469,0.238862,,
SB-216763,BRD-K59184148,A375,0.2921,1.187,0.2469,0.364784,GSK inhibitor,GSK3B|CCNA2|CDK2|GSK3A
BRD-K21707058,BRD-K21707058,U2OS,0.2921,1.187,0.2469,0.237144,,
L-165041,BRD-K40656405,PC3,0.2921,1.187,0.2469,0.361829,,
KD-023,BRD-K71164191,A375,0.2921,1.1871,0.2469,0.252241,ACAT inhibitor,ACACA|ACACB|CHAT
BRD-K77620628,BRD-K77620628,HT29,0.2922,1.1875,0.2481,0.591245,,
K784-3188,BRD-A72180425,HT29,0.2922,1.1875,0.2481,0.521717,,
everolimus,BRD-K13514097,A375,0.2922,1.1875,0.2481,0.461327,MTOR inhibitor,MTOR|CYP3A5|FKBP1A
BRD-A81282034,BRD-A81282034,HA1E,0.2922,1.1876,0.2481,0.31363,,
BRD-K41520144,BRD-K41520144,MCF7,0.2923,1.188,0.2498,0.242684,,
BRD-K69406317,BRD-K69406317,MCF7,0.2923,1.1878,0.2488,0.516299,,
I-BET-762,BRD-K08109215,PC3,0.2923,1.1878,0.2488,0.241277,Bromodomain inhibitor,BRD2|BRD3|BRD4|APOA1
tamoxifen,BRD-K43744935,A549,0.2923,1.1878,0.2488,0.252958,,
BRD-K14622703,BRD-K14622703,VCAP,0.2923,1.1878,0.2488,0.29733,,
BRD-K63455741,BRD-K63455741,HT29,0.2923,1.1877,0.2484,0.356104,,
BRD-K49657628,BRD-K49657628,HT29,0.2923,1.188,0.2498,0.584461,EGFR inhibitor|Tyrosine kinase inhibitor,EGFR
BRD-K24689407,BRD-K24689407,U2OS,0.2923,1.1881,0.2498,0.245095,Nitric oxide synthase inhibitor,
BRD-K04086909,BRD-K04086909,VCAP,0.2923,1.1879,0.249,0.255852,,
BRD-K98135954,BRD-K98135954,VCAP,0.2923,1.188,0.2498,0.225678,,
chrysenequinone,BRD-K18812295,PC3,0.2924,1.1883,0.2499,0.666984,DNA mismatch binding,
BRD-K90846035,BRD-K90846035,OCILY19,0.2924,1.1883,0.2499,0.380345,,
sorafenib,BRD-K23984367,LNCAP,0.2924,1.1882,0.2499,0.560736,RAF inhibitor|FLT3 inhibitor|KIT inhibitor|PDGFR inhibitor|RET inhibitor|VEGFR inhibitor,RET|BRAF|FLT3|KDR|RAF1|FLT1|FLT4|KIT|DDR2|PDGFRB|FGFR1|CYP2B6|CYP2C8|CYP3A5|PDGFB|SLCO1B3
BRD-K80550858,BRD-K80550858,VCAP,0.2924,1.1882,0.2499,0.204949,,
BRD-K56994829,BRD-K56994829,NPC,0.2924,1.1884,0.2499,0.206861,,
prostratin,BRD-K91145395,HT29,0.2924,1.1885,0.2499,0.458548,PKC activator,
desipramine,BRD-K60762818,A549,0.2924,1.1884,0.2499,0.320276,Tricyclic antidepressant,SLC6A2|SLC6A4|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|ADRB1|ADRB2|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD2|HRH1|HTR1A|HTR2A|HTR2C|SMPD1
MD-II-008-P,BRD-K09854848,A549,0.2924,1.1884,0.2499,0.446859,,
BRD-K95352812,BRD-K95352812,HT29,0.2924,1.1884,0.2499,0.335677,,
BRD-K17489199,BRD-K17489199,VCAP,0.2924,1.1884,0.2499,0.239546,,
BRD-K16410418,BRD-K16410418,U2OS,0.2925,1.1886,0.2501,0.220383,,
BRD-K47438704,BRD-K47438704,P1A82,0.2925,1.1886,0.25,0.365316,,
BRD-K19724398,BRD-K19724398,HCC515,0.2925,1.1885,0.2499,0.423251,,
BRD-K01727336,BRD-K01727336,VCAP,0.2925,1.1888,0.2505,0.48877,,
talazoparib,BRD-K95142244,HELA,0.2925,1.1888,0.2506,0.210375,PARP inhibitor,PARP2|PARP1
BRD-K01121544,BRD-K01121544,VCAP,0.2925,1.1887,0.2501,0.523028,,
XMD-1499,BRD-K05870596,THP1,0.2926,1.189,0.2511,0.297896,,
ryuvidine,BRD-K06426971,VCAP,0.2926,1.1889,0.2511,0.221584,Histone lysine methyltransferase inhibitor,CDK4|CDK2
Ro-3306,BRD-K78373679,PC3,0.2926,1.1893,0.2511,0.247565,CDK inhibitor,CDK1
roscovitine,BRD-K07691486,BT20,0.2927,1.1894,0.2511,0.303355,CDK inhibitor,CDK2|CDK9|CDK7|CDK1|CDK5
R-59022,BRD-K54665485,HA1E,0.2927,1.1897,0.2512,0.446355,Diacylglycerol kinase inhibitor|Protein kinase inhibitor,DGKA
CVF-SUMO-14,BRD-A93393712,HT29,0.2927,1.1895,0.2511,0.298514,,
droxinostat,BRD-K11558771,HA1E,0.2927,1.1894,0.2511,0.370513,HDAC inhibitor,HDAC6|HDAC8
BRD-K03122949,BRD-K03122949,HT29,0.2927,1.1895,0.2511,0.244779,,
BRD-K41431262,BRD-K41431262,HT29,0.2927,1.1894,0.2511,0.227146,,
BRD-K61339519,BRD-K61339519,U2OS,0.2927,1.1896,0.2511,0.218986,,
EPZ-5676,BRD-K63457253,A375,0.2928,1.1898,0.2512,0.57067,DOT1L inhibitor,DOT1L
BRD-K48454318,BRD-K48454318,VCAP,0.2928,1.1898,0.2513,0.217069,,
BRD-K04465546,BRD-K04465546,HEPG2,0.2928,1.1899,0.2514,0.287628,,
SU-11274,BRD-K02965346,HCC515,0.2928,1.1898,0.2513,0.268602,HGF receptor inhibitor|Tyrosine kinase inhibitor,MET
pilaralisib,BRD-K49456274,NALM6,0.2928,1.1899,0.2514,0.227663,PI3K inhibitor,
aripiprazole,BRD-K70358946,PC3,0.2928,1.1899,0.2514,0.205475,Serotonin receptor agonist|Serotonin receptor antagonist,DRD2|HTR1A|HTR2A|HRH1|HTR1B|HTR1D|HTR2C|ADRA1A|ADRA1B|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD1|DRD3|DRD4|DRD5|HTR1E|HTR3A|HTR6|HTR7
erteberel,BRD-K80608265,PC3,0.2928,1.19,0.2514,0.254697,Estrogen receptor agonist,ESR2|ESR1
tadalafil,BRD-K93645900,VCAP,0.2928,1.1901,0.2514,0.306207,Phosphodiesterase inhibitor,PDE5A|PDE11A
AP-26113,BRD-K56032964,PC3,0.2929,1.1901,0.2514,0.375785,ALK inhibitor,ALK|EGFR
epothilone-b,BRD-K68164687,PC3,0.2929,1.1901,0.2514,0.477764,Tubulin inhibitor,TUBB|TUBA1A|TUBA1B|TUBA1C|TUBA3C|TUBA4A|TUBA8|TUBB1|TUBB3|TUBB4A|TUBB4B
BRD-K96041907,BRD-K96041907,A549,0.2929,1.1902,0.2514,0.615146,,
oxiconazole,BRD-K56104152,A375,0.2929,1.1905,0.2514,0.291663,Bacterial cell wall synthesis inhibitor,
BRD-K53780220,BRD-K53780220,HEPG2,0.2929,1.1903,0.2514,0.620838,,
KIN-001-220,BRD-K53561341,KMS34,0.2929,1.1904,0.2514,0.334701,Aurora kinase inhibitor,
K-788-2192,BRD-K97274161,A375,0.293,1.1905,0.2514,0.245762,,
hydrastinine,BRD-K92726801,ASC,0.293,1.1905,0.2514,0.22782,Haemostatic agent,
curcumin,BRD-K74148702,PC3,0.293,1.1905,0.2514,0.633102,,
BG-1025,BRD-K46918889,NPC,0.293,1.1908,0.2514,0.609234,,
BRD-K86078446,BRD-K86078446,VCAP,0.293,1.1905,0.2514,0.275518,,
lylamine,BRD-K62289640,PC3,0.2931,1.191,0.2514,0.295908,Cannabinoid receptor agonist,CNR1
cyclosporin-a,BRD-A38030642,MCF7,0.2931,1.191,0.2514,0.405995,,
ARC-239,BRD-K93188295,MCF7,0.2931,1.1913,0.252,0.205148,Adrenergic receptor antagonist,ADRA2B|ADRA2A|ADRA2C
BRD-K57696989,BRD-K57696989,VCAP,0.2931,1.1913,0.252,0.276037,,
LCB-03-0110,BRD-K11357827,OCILY19,0.2931,1.191,0.2514,0.705327,,
neratinib,BRD-K85606544,HT29,0.2931,1.1912,0.2518,0.274104,EGFR inhibitor,EGFR|ERBB2|ERBB4|KDR
bosutinib,BRD-K99964838,HEK293,0.2931,1.1911,0.2518,0.359548,Src inhibitor|Abl inhibitor|Bcr-Abl inhibitor,ABL1|SRC|BCR|LYN|CAMK2G|HCK|CAMK1D|CDK2|FRK|FYN|MAP2K1|MAP2K2|MAP3K2|MAP4K5|STK10|STK24|STK4|TNK2|TXK
radicicol,BRD-K33551950,HA1E,0.2932,1.1914,0.252,0.449039,HSP inhibitor,
talniflumate,BRD-A98378129,HCC515,0.2932,1.1914,0.252,0.21307,Cyclooxygenase inhibitor,CLCA1
STO-609,BRD-K52620403,A375,0.2932,1.1916,0.252,0.308883,Calmodulin inhibitor,CAMKK1|CAMKK2
BRD-K82578220,BRD-K82578220,U2OS,0.2932,1.1916,0.252,0.243231,,
BRD-A52934756,BRD-A52934756,U2OS,0.2932,1.1914,0.252,0.362887,,
BRD-K59253994,BRD-K59253994,NPC,0.2932,1.1913,0.252,0.226514,,
BRD-K17566112,BRD-K17566112,VCAP,0.2933,1.1921,0.2528,0.242684,,
BRD-K74055572,BRD-K74055572,U2OS,0.2933,1.1921,0.2528,0.20944,,
wiskostatin,BRD-A18579359,HCC515,0.2933,1.1921,0.2528,0.208191,Neural Wiskott-Aldrich syndrome protein inhibitor,WAS|WASL
GW-405833,BRD-K10705233,HT29,0.2933,1.1919,0.2523,0.635649,Cannabinoid receptor agonist,CNR2
SA-1925996,BRD-K87864638,NPC,0.2933,1.1918,0.2521,0.3312,,
PIK-75,BRD-M16762496,HCC515,0.2933,1.1917,0.252,0.506401,,
paroxetine,BRD-K37991163,U2OS,0.2933,1.1921,0.2528,0.524212,Selective serotonin reuptake inhibitor (SSRI),SLC6A4|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|HTR2A|SLC6A2
BRD-K73290601,BRD-K73290601,VCAP,0.2934,1.1921,0.2528,0.20944,,
BRD-K78657294,BRD-K78657294,VCAP,0.2934,1.1923,0.2528,0.360144,,
olmesartan-medoxomil,BRD-K78485176,HT29,0.2934,1.1925,0.2534,0.655023,Angiotensin receptor antagonist,AGTR1
KU-0060648,BRD-K09499853,AGS,0.2934,1.1924,0.2529,0.484747,DNA inhibitor|PI3K inhibitor,PIK3CA|PIK3CB|PIK3CD|PRKDC
BRD-K69406317,BRD-K69406317,HCC515,0.2934,1.1922,0.2528,0.429462,,
heliomycin,BRD-K64517075,HA1E,0.2934,1.1922,0.2528,0.374616,ATP synthase inhibitor|Other antibiotic,
CA-074-Me,BRD-A56020723,PC3,0.2934,1.1922,0.2528,0.432002,Cathepsin inhibitor,CTSB
GR-159897,BRD-K52394958,MCF7,0.2935,1.1926,0.2539,0.249252,Tachykinin antagonist,TACR2|TAC1
BRD-K30371494,BRD-K30371494,VCAP,0.2935,1.1929,0.2544,0.310847,,
PX-12,BRD-A56592690,MCF7,0.2936,1.193,0.2545,0.509079,Thioredoxin inhibitor,TXN|TXNRD1|TXNRD2
BRD-K03716420,BRD-K03716420,U2OS,0.2936,1.1932,0.2546,0.225179,,
BRD-K95549765,BRD-K95549765,HEPG2,0.2936,1.1931,0.2545,0.322122,,
BRD-K00486725,BRD-K00486725,HCC515,0.2936,1.1931,0.2545,0.226672,,
BRD-K12668859,BRD-K12668859,VCAP,0.2936,1.193,0.2545,0.22347,,
KU-C104122,BRD-K81365078,HA1E,0.2936,1.1931,0.2545,0.330551,,
BRD-K78633583,BRD-K78633583,VCAP,0.2936,1.1931,0.2545,0.30604,,
BRD-K64811593,BRD-K64811593,U2OS,0.2936,1.1931,0.2545,0.225383,,
BRD-K98830854,BRD-K98830854,U2OS,0.2936,1.1931,0.2545,0.249662,,
aloisine,BRD-K51276371,MCF7,0.2937,1.1936,0.2554,0.299027,,
noscapine,BRD-A51393488,VCAP,0.2937,1.1935,0.255,0.322154,,
BRD-K66497480,BRD-K66497480,HA1E,0.2937,1.1934,0.255,0.209,,
moclobemide,BRD-K07237224,VCAP,0.2937,1.1936,0.2554,0.628563,Monoamine oxidase inhibitor,MAOA|CYP2C19|MAOB
AZD-7762,BRD-U86686840,HT29,0.2937,1.1935,0.255,0.292313,,
BRD-K88269272,BRD-K88269272,VCAP,0.2937,1.1936,0.2555,0.338573,,
BRD-K48332509,BRD-K48332509,VCAP,0.2937,1.1937,0.2556,0.271744,,
BRD-K20109053,BRD-K20109053,PC3,0.2937,1.1937,0.2557,0.532387,,
maackiain,BRD-A95445494,A549,0.2937,1.1937,0.2556,0.518552,Sodium channel inhibitor,
etofenamate,BRD-K73541271,PC3,0.2938,1.1941,0.2572,0.217628,Cyclooxygenase inhibitor,PTGS1|PTGS2
cortisone-acetate,BRD-K86161929,HA1E,0.2938,1.1939,0.2568,0.28277,Glucocorticoid receptor agonist,NR3C1
BRD-K47503321,BRD-K47503321,HEPG2,0.2938,1.1942,0.2574,0.437973,,
BRD-K48225424,BRD-K48225424,U2OS,0.2938,1.1938,0.2557,0.36132,,
YM-201636,BRD-K48488978,MCF7,0.2938,1.194,0.2571,0.345412,PI3K inhibitor,
tetrindole,BRD-A52660433,U2OS,0.2939,1.1943,0.2577,0.39488,Monoamine oxidase inhibitor,MAOA
tazarotene,BRD-K76841105,A375,0.2939,1.1944,0.2577,0.228581,Retinoid receptor agonist,RARG|RARA|RARB|ODC1|RXRB
BRD-K03829970,BRD-K03829970,HA1E,0.2939,1.1942,0.2576,0.543224,,
ibrutinib,BRD-K70301465,MCF7,0.2939,1.1942,0.2574,0.220104,BTK inhibitor,BTK|BLK|BMX
BRD-K57457519,BRD-K57457519,HEPG2,0.2939,1.1944,0.2577,0.351814,,
BRD-K72073851,BRD-K72073851,U2OS,0.2939,1.1944,0.2577,0.259187,,
BRD-K97633445,BRD-K97633445,NPC,0.2939,1.1944,0.2577,0.263374,,
saracatinib,BRD-U07805514,HELA,0.2939,1.1945,0.2577,0.225879,,
BRD-K40506152,BRD-K40506152,A375,0.294,1.1947,0.2577,0.20046,,
quetiapine,BRD-K68867920,A549,0.294,1.1948,0.258,0.230231,Dopamine receptor antagonist|Serotonin receptor antagonist,DRD2|HTR1A|HTR2A|DRD1|HRH1|HTR1D|HTR1E|ADRA1A|ADRA1B|ADRA1D|ADRA2A|ADRA2B|ADRA2C|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|DRD3|DRD4|DRD5|HTR1B|HTR1F|HTR2C|HTR3A|HTR6|HTR7|SLC6A2
BRD-K03857568,BRD-K03857568,HEPG2,0.294,1.1946,0.2577,0.344546,,
atorvastatin,BRD-K69726342,A375,0.294,1.195,0.258,0.568155,HMGCR inhibitor,HMGCR|DPP4|CYP3A5|FASLG|AHR
BRD-K00910650,BRD-K00910650,MCF7,0.294,1.1946,0.2577,0.271631,,
BRD-K05562558,BRD-K05562558,A375,0.294,1.1947,0.2577,0.235074,,
BRD-A47428621,BRD-A47428621,U2OS,0.294,1.1947,0.2577,0.231647,,
tanespimycin,BRD-A61304759,HEK293,0.294,1.1948,0.2579,0.395453,,
WT-171,BRD-K74761218,HA1E,0.2941,1.1952,0.2582,0.495625,HDAC inhibitor,HDAC6
ABT-239,BRD-K22749967,A375,0.2941,1.1951,0.258,0.340067,Histamine receptor antagonist,HRH3|HRH1|HRH2
BRD-U00779237,BRD-U00779237,HA1E,0.2941,1.1952,0.2583,0.554126,,
physostigmine,BRD-A37052580,A549,0.2941,1.1953,0.2584,0.296848,,
panobinostat,BRD-K02130563,U2OS,0.2941,1.1952,0.2583,0.693967,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC4|HDAC6|HDAC7|HDAC8|HDAC9
BRD-K51781482,BRD-K51781482,AGS,0.2941,1.1954,0.2585,0.305304,,
BRD-K68873215,BRD-K68873215,HCC515,0.2941,1.1953,0.2584,0.220823,Phosphodiesterase inhibitor,
BRD-K84450674,BRD-K84450674,HA1E,0.2942,1.1956,0.2608,0.27212,,
BRD-K96433222,BRD-K96433222,HEPG2,0.2942,1.1956,0.2608,0.206886,,
BRD-K79522563,BRD-K79522563,VCAP,0.2943,1.1961,0.2608,0.315224,,
CVF-SUMO-7,BRD-A25088322,HCC515,0.2943,1.1961,0.2608,0.236669,,
cotinine,BRD-K94144010,VCAP,0.2943,1.1961,0.2608,0.691875,Nicotinic receptor agonist,
BRD-K30836161,BRD-K30836161,VCAP,0.2943,1.196,0.2608,0.314964,,
sirolimus,BRD-A23770159,A549,0.2943,1.196,0.2608,0.307905,,
BRD-K56234278,BRD-K56234278,U2OS,0.2944,1.1962,0.2608,0.274923,,
BRD-K32485462,BRD-K32485462,A549,0.2944,1.1963,0.2608,0.44831,,
midostaurin,BRD-K13646352,SKMEL5,0.2944,1.1962,0.2608,0.503221,FLT3 inhibitor|KIT inhibitor|PKC inhibitor,FLT3|KIT|CCNB1|FLT1|KDR|PDGFRB|PRKCA|VEGFA|PRKCG
BRD-K69705756,BRD-K69705756,A549,0.2944,1.1963,0.2608,0.231449,,
HG-9-91-01,BRD-K26760349,MDAMB231,0.2944,1.1966,0.2608,0.586171,,
NPK76-II-72-1,BRD-A68739437,HT29,0.2944,1.1965,0.2608,0.279991,,
alagebrium,BRD-K96029467,HA1E,0.2945,1.1968,0.2608,0.248844,Glycosylation inhibitor,
BI-78D3,BRD-K73982490,PC3,0.2945,1.1968,0.2608,0.314851,JNK inhibitor,MAPK8
BRD-U08759356,BRD-U08759356,HCC515,0.2945,1.1968,0.2608,0.322091,EGFR inhibitor,
betulinic-acid,BRD-K45401373,PC3,0.2945,1.1969,0.2608,0.259542,Apoptosis stimulant|Caspase activator|Diacylglycerol O acyltransferase inhibitor|HIV inhibitor|NFKB activator|SARS coronavirus 3C-like protease inhibitor|Topoisomerase inhibitor,GPBAR1|CASP3|CASP8|TOP1
NTNCB,BRD-A94413429,HA1E,0.2945,1.1968,0.2608,0.508245,,
LCB-03-0110,BRD-K11357827,OCILY10,0.2945,1.1966,0.2608,0.498594,,
BRD-K38634661,BRD-K38634661,HEPG2,0.2945,1.1966,0.2608,0.247689,,
TGX-115,BRD-K67075780,AGS,0.2945,1.197,0.2608,0.263975,PI3K inhibitor,
teroxirone,BRD-A39935389,HA1E,0.2945,1.1969,0.2608,0.282067,DNA inhibitor,
BRD-K30842649,BRD-K30842649,HA1E,0.2946,1.1972,0.2621,0.525223,,
BRD-K90960272,BRD-K90960272,VCAP,0.2946,1.1974,0.2622,0.220916,,
BRD-K81335284,BRD-K81335284,HA1E,0.2946,1.1974,0.2622,0.267458,,
afatinib,BRD-A58767537,HT29,0.2946,1.1974,0.2622,0.313529,,
UNC-0321,BRD-K74236984,A375,0.2946,1.1971,0.2618,0.611997,Histone lysine methyltransferase inhibitor,EHMT2
BRD-K58519325,BRD-K58519325,HCC515,0.2947,1.1975,0.2622,0.327365,,
BRD-K27113545,BRD-K27113545,VCAP,0.2947,1.1975,0.2622,0.262285,,
niguldipine,BRD-A43331270,HT29,0.2947,1.1977,0.2624,0.636147,Adrenergic receptor antagonist|Calcium channel blocker,ADRA1A|CACNA1C
SR-33805,BRD-K43002771,A549,0.2947,1.1976,0.2622,0.239233,Calcium channel blocker,
BRD-K39841630,BRD-K39841630,MCF7,0.2947,1.1975,0.2622,0.44639,,
BRD-K39132590,BRD-K39132590,VCAP,0.2948,1.1981,0.2628,0.303524,,
PRT-062607,BRD-K53734668,THP1,0.2948,1.1981,0.2628,0.708043,Syk inhibitor,SYK|FGR|MAP3K9
KU-C104140,BRD-K29143967,HCC515,0.2948,1.1979,0.2624,0.285649,,
mepacrine,BRD-A45889380,HAP1,0.2948,1.1982,0.2628,0.223081,NFKB inhibitor|Cytokine production inhibitor|p53 activator,TP53|AKT1|MTOR|NFKB1|PLA2G2A|PLA2G2D|PLA2G1B|PLA2G4A|PLA2G6|PLCL1
LY-2603618,BRD-K14109347,HEPG2,0.2948,1.1982,0.2628,0.3637,CHK inhibitor,CHEK1
xanthohumol,BRD-K77390737,ASC,0.2948,1.1978,0.2624,0.357908,ATPase inhibitor,VCP
BRD-K28372487,BRD-K28372487,K562,0.2948,1.1979,0.2624,0.754062,,
palbociclib,BRD-K51313569,NPC,0.2949,1.1982,0.2628,0.220429,CDK inhibitor,CDK4|CDK6|CCND3
SNS-314,BRD-K71512533,HEPG2,0.2949,1.1983,0.2628,0.294114,Aurora kinase inhibitor,AURKA|AURKB|AURKC
BRD-K67980271,BRD-K67980271,U2OS,0.2949,1.1985,0.2628,0.230719,,
BRD-K04887706,BRD-K04887706,MCF10A,0.2949,1.1984,0.2628,0.303698,AKT inhibitor,
BRD-K55522699,BRD-K55522699,VCAP,0.2949,1.1983,0.2628,0.300221,,
LY-2784544,BRD-K25630527,PC3,0.2949,1.1985,0.2628,0.270831,JAK inhibitor,JAK2|JAK3
narlaprevir,BRD-K38287497,YAPC,0.295,1.1988,0.2638,0.220825,HCV inhibitor,
atorvastatin,BRD-K69726342,MCF7,0.295,1.1988,0.2634,0.494031,HMGCR inhibitor,HMGCR|DPP4|CYP3A5|FASLG|AHR
BRD-K98519396,BRD-K98519396,HEPG2,0.295,1.1988,0.2638,0.281974,,
BRD-K38934024,BRD-K38934024,A549,0.295,1.1989,0.2638,0.216025,,
canertinib,BRD-K50168500,KMS34,0.295,1.199,0.2638,0.596693,EGFR inhibitor,EGFR|ERBB2|ERBB4|AKT1
CD-1530,BRD-K25737009,HCT116,0.295,1.1989,0.2638,0.27561,,
XMD-1185H,BRD-U22633929,MCF7,0.295,1.1989,0.2638,0.27957,,
BRD-K05331696,BRD-K05331696,HA1E,0.2951,1.1993,0.2643,0.285863,,
belinostat,BRD-K17743125,HUVEC,0.2951,1.1993,0.2641,0.675645,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9|HDAC10|HDAC11
