pert_iname,pert_id,cell_iname,raw_cs,norm_cs,fdr_q_nlog10,tas,moa,target_name
JX-401,BRD-K05464208,MCF7,0.2412,1.0022,0.4293,0.217628,P38 MAPK inhibitor,MAPK14
hinokitiol,BRD-K37691127,PC3,0.2412,1.002,0.4282,0.260486,Tyrosinase inhibitor,
troglitazone,BRD-A13084692,HPTEC,0.2412,1.0021,0.4287,0.252816,PPAR receptor agonist|Insulin sensitizer,PPARG|AKR1B1|CCL2|CYP3A4|INS|ACSL4|ESRRA|ESRRG|SERPINE1|SLC29A1|TRPM3
linifanib,BRD-K99749624,HEPG2,0.2413,1.0023,0.4293,0.43922,PDGFR inhibitor|VEGFR inhibitor,CSF1R|KDR|PDGFRB|FLT1|FLT3|FLT4|PDGFRA|CSF1|KIT|RET|TEK
paroxetine,BRD-K37991163,A549,0.2413,1.0023,0.4293,0.213112,Selective serotonin reuptake inhibitor (SSRI),SLC6A4|CHRM1|CHRM2|CHRM3|CHRM4|CHRM5|HTR2A|SLC6A2
hesperidin,BRD-K93633846,HELA,0.2413,1.0026,0.4302,0.244486,Flavanone glycoside,CACNA1B
amyleine,BRD-A09062839,PC3,0.2413,1.0024,0.4293,0.343208,Anesthetic - local,
salmeterol,BRD-A01320529,HA1E,0.2414,1.0026,0.4305,0.204449,Adrenergic receptor agonist,ADRB2
ICI-199441,BRD-K73290745,HCC515,0.2414,1.0029,0.4313,0.236539,Opioid receptor agonist,OPRK1|CYP2D6|OPRD1|OPRM1|UTS2R
droxinostat,BRD-K11558771,HT29,0.2414,1.003,0.4313,0.283132,HDAC inhibitor,HDAC6|HDAC8
belinostat,BRD-K17743125,MCF10A,0.2414,1.0027,0.4306,0.637688,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9|HDAC10|HDAC11
WR-216174,BRD-K26669427,PC3,0.2414,1.0028,0.4309,0.201604,PFMRK inhibitor,
PD-160170,BRD-K12079898,VCAP,0.2415,1.0032,0.4318,0.478847,Neuropeptide receptor antagonist,NPY1R
AZD-6482,BRD-K58772419,MCF7,0.2415,1.0032,0.4321,0.397384,PI3K inhibitor,PIK3CB|PIK3CD|PIK3CG|PIK3CA
resatorvid,BRD-K61567297,SKMEL5,0.2416,1.0036,0.4324,0.269857,TLR antagonist,TLR4
ML-141,BRD-A28422330,VCAP,0.2416,1.0035,0.4324,0.295526,CDC inhibitor,CDC42
pioglitazone,BRD-A48430263,HPTEC,0.2416,1.0037,0.4324,0.396044,PPAR receptor agonist|Insulin sensitizer,PPARG|INS|TRPM3
FR-180204,BRD-K68756823,HUVEC,0.2416,1.0038,0.4324,0.263688,MAP kinase inhibitor,MAPK1|MAPK3
BRD-K41708980,BRD-K41708980,MCF7,0.2417,1.0039,0.4326,0.528147,Immunosuppressant|Corticosteroid agonist|Glucocorticoid receptor agonist,NR3C1|CYP3A5|CYP3A7
thiotepa,BRD-K09631521,HEPG2,0.2417,1.0039,0.4328,0.327568,Cytochrome P450 inhibitor,CYP2B6|CYP3A4
AT-406,BRD-K83030136,PC3,0.2418,1.0043,0.4342,0.259542,IAP antagonist,
N-benzylnaltrindole,BRD-A33514596,A375,0.2418,1.0044,0.4342,0.523476,Opioid receptor antagonist,
PIK-90,BRD-K99818283,MCF7,0.2418,1.0043,0.4342,0.398745,PI3K inhibitor,
floxuridine,BRD-K47832606,A549,0.2418,1.0044,0.4342,0.298873,DNA synthesis inhibitor,TYMS
tivozanib,BRD-K53414658,HEPG2,0.2418,1.0046,0.4342,0.338014,VEGFR inhibitor,FLT1|FLT4|KDR|KIT|PDGFRA|PDGFRB
CL-82198,BRD-K00675675,HT29,0.2418,1.0043,0.4342,0.207822,Metalloproteinase inhibitor,MMP13
sirolimus,BRD-A79768653,KMS34,0.2419,1.005,0.4342,0.621694,MTOR inhibitor,MTOR|FKBP1A|CCR5|FGF2
simvastatin,BRD-K22134346,MCF7,0.2419,1.0049,0.4342,0.432073,HMGCR inhibitor,HMGCR|CYP2C8|CYP3A4|CYP3A5|ITGB2
thioguanine,BRD-K49350383,YAPC,0.2419,1.0048,0.4342,0.22766,Purine antagonist,IMPDH1|IMPDH2
iodoacetic-acid,BRD-K88868628,HA1E,0.2419,1.0048,0.4342,0.405887,Cysteine peptidase inhibitor,
betulinic-acid,BRD-K45401373,A375,0.2419,1.005,0.4342,0.202893,Apoptosis stimulant|Caspase activator|Diacylglycerol O acyltransferase inhibitor|HIV inhibitor|NFKB activator|SARS coronavirus 3C-like protease inhibitor|Topoisomerase inhibitor,GPBAR1|CASP3|CASP8|TOP1
amonafide,BRD-K56334280,HT29,0.242,1.0051,0.4346,0.38796,Topoisomerase inhibitor,TOP2A|TOP2B
irinotecan,BRD-K08547377,VCAP,0.242,1.0053,0.4358,0.531733,Topoisomerase inhibitor,TOP1|CYP3A5|TOP1MT
BRD-A07765530,BRD-A07765530,HCC515,0.242,1.0052,0.4358,0.249088,Carbonic anhydrase activator,
moxonidine,BRD-K77771411,A549,0.242,1.0055,0.4358,0.286149,Imidazoline receptor agonist,NISCH|ADRA2A|ADRA2B|ADRA2C
triciribine,BRD-K80431395,A549,0.2421,1.0057,0.4358,0.210122,AKT inhibitor,AKT1|AKT2|AKT3
tetrindole,BRD-A52660433,HA1E,0.2421,1.0057,0.4358,0.40786,Monoamine oxidase inhibitor,MAOA
ixazomib,BRD-K78659596,PC3,0.2421,1.0057,0.4358,0.732047,Proteasome inhibitor,PSMB1
lapatinib,BRD-K19687926,A549,0.2421,1.0056,0.4358,0.522124,EGFR inhibitor|ERBB2 inhibitor,EGFR|ERBB2|CYP3A5
torin-2,BRD-K68174511,MCF10A,0.2421,1.0058,0.4358,0.339004,MTOR inhibitor,MTOR
carbenoxolone,BRD-K12765235,HT29,0.2421,1.0055,0.4358,0.204749,11-beta-HSD1 inhibitor,HSD11B1|GJA1|GJA10|GJA3|GJA4|GJA5|GJA8|GJA9|GJB1|GJB2|GJB3|GJB4|GJB5|GJB6|GJB7|GJC1|GJC2|GJC3|GJD2|GJD3|GJD4|GJE1|PANX1|PANX2|PANX3
SNX-2112,BRD-K71281111,HT29,0.2422,1.0062,0.4376,0.521651,HSP inhibitor,
tetracaine,BRD-K45071273,HT29,0.2422,1.0059,0.4358,0.221762,Membrane integrity inhibitor,SCN9A|SCN10A|SCN11A|SCN1A|SCN2A|SCN3A|SCN4A|SCN5A|SCN7A|SCN8A
flurofamide,BRD-K67445247,HEPG2,0.2422,1.0059,0.4358,0.327474,Urease inhibitor,
AT-7867,BRD-K12040459,A549,0.2422,1.0061,0.4374,0.458302,AKT inhibitor,AKT2|ROCK2|GSK3B|PKIA|PRKACA
orlistat,BRD-K63343048,PC3,0.2422,1.006,0.4358,0.350868,Lipase inhibitor,PNLIP|FASN|LIPF|DAGLA|CNR1|DAGLB
GDC-0941,BRD-K52911425,BT20,0.2422,1.0061,0.4358,0.449138,PI3K inhibitor,PIK3CG|PIK3CA|PIK3CB|PIK3CD
PRIMA1,BRD-K15318909,HT29,0.2423,1.0063,0.4382,0.215592,p53 inhibitor,
fosinopril,BRD-A51382177,YAPC,0.2423,1.0066,0.4387,0.224718,ACE inhibitor,ACE|ABCG2
dofetilide,BRD-K86887724,VCAP,0.2423,1.0065,0.4387,0.242621,Potassium channel antagonist,KCNH2|KCNH1|KCNJ12|KCNK2
SID-26681509,BRD-K08417745,AGS,0.2424,1.0068,0.4388,0.248986,Cathepsin inhibitor,CTSL
quercetin,BRD-K97399794,HEPG2,0.2424,1.0071,0.4397,0.277736,Polar auxin transport inhibitor,PIK3CG|AKR1B1|CYP2C8|EGFR|GAA|MAOA|PTPN1|SCN5A|SIRT1|XDH|ATP5A1|ATP5B|ATP5C1|HCK|HIBCH|PIM1|STK17B|UGT3A1
triciribine,BRD-K80431395,ASC,0.2424,1.0071,0.4398,0.2747,AKT inhibitor,AKT1|AKT2|AKT3
epibatidine,BRD-A39268308,A549,0.2424,1.007,0.4395,0.200077,Acetylcholine receptor agonist,
SGI-1776,BRD-K80700417,MCF7,0.2424,1.0069,0.4393,0.371808,PIM inhibitor,PIM1|FLT3|PIM2|PIM3
BMS-191011,BRD-K95609758,HEPG2,0.2424,1.007,0.4394,0.247936,Potassium channel activator,KCNMA1
lysylphenylalanyl-tyrosine,BRD-K47328134,VCAP,0.2425,1.0074,0.4427,0.288338,Heparin activation inhibitor,
brequinar,BRD-K96123349,MCF10A,0.2425,1.0074,0.4428,0.656729,Dihydroorotate dehydrogenase inhibitor,DHODH
ZM-336372,BRD-K73789395,HCT116,0.2425,1.0075,0.4431,0.299591,RAF inhibitor,BRAF|LCK|MAPK14|RAF1
P-22077,BRD-K97714174,PC3,0.2425,1.0072,0.4408,0.399642,Ubiquitin specific protease inhibitor,USP7
D-64131,BRD-K26997899,HUH7,0.2426,1.0076,0.4439,0.474503,Tubulin inhibitor,TUBB
niguldipine,BRD-A43331270,A375,0.2426,1.0079,0.4448,0.376549,Adrenergic receptor antagonist|Calcium channel blocker,ADRA1A|CACNA1C
PAC-1,BRD-K92991072,HA1E,0.2426,1.0078,0.4446,0.488138,Caspase activator,CASP3
simeprevir,BRD-A68493689,MDAMB231,0.2426,1.0078,0.4446,0.208417,HCV inhibitor,CYP2C19|CYP2C8|SLCO1B3|CYP1A2|CYP3A4
flavokavain-b,BRD-K30296925,A375,0.2427,1.0081,0.4458,0.318001,Carcinogen,IKBKB
NSC-3852,BRD-K13169950,HT29,0.2427,1.008,0.4449,0.421556,HDAC inhibitor,HDAC1
ranitidine,BRD-K70505054,MCF7,0.2427,1.0082,0.4459,0.225061,Histamine receptor antagonist,HRH2|SLC22A2
AZD-8055,BRD-K69932463,PC3,0.2427,1.0083,0.4459,0.511684,MTOR inhibitor,MTOR
oxiperomide,BRD-K78096648,JURKAT,0.2427,1.0081,0.445,0.308641,Dopamine receptor antagonist,
NVP-TAE226,BRD-K21025364,MDAMB231,0.2428,1.0085,0.4459,0.583242,Protein tyrosine kinase inhibitor,IGF1R|PTK2
WAY-170523,BRD-K36198571,HCC515,0.2428,1.0086,0.446,0.508959,Metalloproteinase inhibitor,MMP13
BRD-K08177763,BRD-K08177763,THP1,0.2428,1.0086,0.446,0.234767,MTOR inhibitor,MTOR|PTEN
WZ-4002,BRD-K72420232,A375,0.2429,1.0089,0.4478,0.236748,EGFR inhibitor,EGFR|ERBB2
ceritinib,BRD-K22149900,PC3,0.2429,1.0089,0.4478,0.690603,ALK inhibitor,ALK|FLT3|IGF1R|INSR|TSSK1B
tacedinaline,BRD-K52313696,MCF10A,0.2429,1.0088,0.4477,0.282294,HDAC inhibitor,HDAC1
RS-100329,BRD-K08640512,HEPG2,0.2429,1.0089,0.4478,0.273394,Adrenergic receptor antagonist,ADRA1A|ADRA1D
BCI-hydrochloride,BRD-A11007541,PC3,0.2429,1.0092,0.4488,0.450675,Protein phosphatase inhibitor,
eriodictyol,BRD-A35033682,HA1E,0.2429,1.0089,0.4478,0.31157,Cytochrome P450 inhibitor,NFE2L2
EPZ-020411,BRD-K33586289,MCF7,0.243,1.0093,0.4494,0.493779,PRMT inhibitor,PRMT6
LY-2183240,BRD-K37865504,SKB,0.243,1.0095,0.4506,0.324589,FAAH inhibitor,FAAH
E-7438,BRD-K11215326,OCILY19,0.243,1.0093,0.4495,0.241338,Histone lysine methyltransferase inhibitor,EZH2
danazol,BRD-K48970916,HEPG2,0.2431,1.01,0.4509,0.207231,Estrogen receptor antagonist|Progesterone receptor agonist,GNRHR|ESR1|CYP2C8|TNF|AR|CCL2|GNRHR2|PGR
tanaproget,BRD-K99604664,MCF7,0.2431,1.0097,0.4509,0.308026,Progesterone receptor agonist,PGR
KU-0063794,BRD-K67566344,PC3,0.2431,1.0099,0.4509,0.645686,MTOR inhibitor,MTOR
BRD-K70821460,BRD-K70821460,HEPG2,0.2431,1.0099,0.4509,0.212108,Histamine receptor agonist,
Ro-4987655,BRD-K64538373,JURKAT,0.2432,1.0103,0.4522,0.238564,MEK inhibitor,MAP2K1
flunisolide,BRD-K49577446,A549,0.2432,1.0104,0.4523,0.397384,Cytochrome P450 inhibitor,NR3C1
chaetocin,BRD-A85860691,AGS,0.2432,1.0102,0.4522,0.339614,Histone lysine methyltransferase inhibitor,SUV39H1
NSC-23766,BRD-A80213327,VCAP,0.2432,1.0104,0.4523,0.405333,Ras GTPase inhibitor,
carbaryl,BRD-K54208592,PC3,0.2432,1.0101,0.4509,0.398078,Acetylcholinesterase inhibitor,
GW-405833,BRD-K10705233,U937,0.2432,1.0104,0.4523,0.325312,Cannabinoid receptor agonist,CNR2
ergometrine,BRD-A73581086,A549,0.2433,1.0106,0.4524,0.271781,Adrenergic receptor agonist|Serotonin receptor agonist,HTR2A
josamycin,BRD-K25837718,A375,0.2433,1.0106,0.4523,0.329511,Bacterial 50S ribosomal subunit inhibitor,
temsirolimus,BRD-K42898655,PC3,0.2433,1.0105,0.4523,0.482632,MTOR inhibitor,MTOR|PTEN
ZK-93423,BRD-K33882852,PC3,0.2433,1.0106,0.4523,0.357878,Benzodiazepine receptor agonist,GABRA1|GABRA2|GABRA3|GABRA5|GABRB2|GABRG2
AT-7519,BRD-K13390322,HEK293,0.2434,1.0111,0.4574,0.435028,CDK inhibitor|Cell cycle inhibitor,CDK2|CDK1|CDK9|CDK4|CDK5|CDK6
7b-cis,BRD-K61829047,HA1E,0.2434,1.0112,0.4574,0.320031,Exportin antagonist,
nicotine,BRD-K05395900,HELA,0.2434,1.011,0.4561,0.494638,Acetylcholine receptor agonist,CHRNA10|CHRNA4|CHRNA9|CHRNB2|AOX1|CYP2B6|CHAT|CHRNA2|CHRNA3|CHRNA5|CHRNA6|CHRNA7|CHRNB3|CHRNB4|CYP19A1|TBXAS1|TRPA1
ciclopirox,BRD-K13044802,HA1E,0.2434,1.0111,0.4574,0.457543,Membrane integrity inhibitor,ATP1A1
BRD-A29731977,BRD-A29731977,A375,0.2435,1.0115,0.4575,0.532691,Progesterone receptor agonist,
CCCP,BRD-K15616905,HA1E,0.2435,1.0113,0.4574,0.503891,Mitochondrial oxidative phosphorylation uncoupler,
GW-5074,BRD-K39520573,MCF7,0.2435,1.0117,0.4586,0.289983,RAF inhibitor|LRRK inhibitor,RAF1|LRRK1|LRRK2|NTRK1
CGK-733,BRD-A50737080,HT29,0.2435,1.0114,0.4574,0.352467,ATM kinase inhibitor|ATR kinase inhibitor,ATM|ATR
tosedostat,BRD-K92241597,HA1E,0.2436,1.012,0.4586,0.397146,Peptidase inhibitor,ANPEP|NPEPPS|LAP3
etifenin,BRD-K63979671,MCF7,0.2436,1.0121,0.4586,0.302004,Compound used in hepatobiliary scans of the liver,
E-7449,BRD-K05444225,PC3,0.2436,1.012,0.4586,0.357007,PARP inhibitor,PARP1|PARP2|TNKS|TNKS2
piperacillin,BRD-K86873305,VCAP,0.2438,1.0129,0.4615,0.280082,Bacterial cell wall synthesis inhibitor,
WZ-4002,BRD-K72420232,PC3,0.2438,1.0128,0.4615,0.393301,EGFR inhibitor,EGFR|ERBB2
masitinib,BRD-K71035033,HUVEC,0.2439,1.0131,0.4622,0.31372,KIT inhibitor|PDGFR inhibitor|Src inhibitor,KIT|FGFR3|LYN|PDGFRB|PDGFRA
sunitinib,BRD-K42828737,A549,0.2439,1.013,0.4622,0.449267,FLT3 inhibitor|KIT inhibitor|PDGFR inhibitor|RET inhibitor|VEGFR inhibitor,PDGFRB|FLT1|FLT3|FLT4|KDR|KIT|PDGFRA|RET
rucinol,BRD-K61036791,HT29,0.244,1.0135,0.4632,0.218776,Tyrosinase inhibitor,TYR
fasudil,BRD-K76617868,HA1E,0.2441,1.0142,0.4651,0.271612,Rho associated kinase inhibitor,ROCK1|ROCK2|PKIA|PRKACA
PD-198306,BRD-K88677950,PC3,0.2441,1.0141,0.4651,0.672571,MAP kinase inhibitor|MEK inhibitor,MAPK1|MAPK3|MAP2K1|MAP2K2
NPI-2358,BRD-K99498722,ASC,0.2441,1.0138,0.465,0.200765,Tubulin inhibitor,
REV-5901,BRD-A68281735,HEPG2,0.2441,1.0141,0.4651,0.241692,Leukotriene receptor antagonist|Lipoxygenase inhibitor,ALOX5
bufalin,BRD-K63606607,ASC,0.2441,1.014,0.4651,0.588854,Na/K-ATPase inhibitor,ATP1A1
erastin,BRD-A25004090,MCF7,0.2442,1.0143,0.466,0.248616,Ion channel antagonist,VDAC2
PD-407824,BRD-K82823804,HAP1,0.2442,1.0145,0.4666,0.210053,PKC inhibitor,WEE1
carmofur,BRD-K11630072,PC3,0.2443,1.0149,0.4676,0.371561,Thymidylate synthase inhibitor,TYMS
raloxifene,BRD-K63828191,MCF7,0.2443,1.0149,0.4677,0.397293,Estrogen receptor antagonist|Selective estrogen receptor modulator (SERM),ESR1|ESR2|ACVRL1|ENG
dantron,BRD-K10065684,A549,0.2443,1.0148,0.4667,0.226063,Laxative,
KIN001-266,BRD-K49468759,SKL,0.2443,1.0148,0.4673,0.25722,MAP kinase inhibitor,
epirubicin,BRD-K04548931,U2OS,0.2443,1.0147,0.4667,0.383364,Topoisomerase inhibitor,TOP2A|CHD1
methotrexate,BRD-K59456551,PC3,0.2443,1.0148,0.4667,0.437272,Dihydrofolate reductase inhibitor,DHFR|AOX1|FOLR1|TYMS
daunorubicin,BRD-A37630846,A549,0.2444,1.0151,0.4687,0.599874,RNA synthesis inhibitor|Topoisomerase inhibitor,TOP2A|TOP2B
idelalisib,BRD-K60866521,THP1,0.2444,1.0154,0.4705,0.240704,PI3K inhibitor,PIK3CD|PIK3CG|CCL3|CCL4|PIK3CA|PIK3CB
NVP-BSK805,BRD-K02017404,PC3,0.2444,1.0153,0.4705,0.396173,JAK inhibitor,JAK2
brimonidine,BRD-K68264559,PC3,0.2444,1.0152,0.47,0.200664,Adrenergic receptor agonist,ADRA2A|ADRA2B|ADRA2C|AOX1
conivaptan,BRD-K37385792,A375,0.2445,1.0156,0.4705,0.295294,Vasopressin receptor antagonist,AVPR1A|AVPR2|OXT|OXTR
ML-167,BRD-K64835161,MCF7,0.2445,1.0158,0.4705,0.383798,CLK inhibitor|DYRK inhibitor,CLK4|DYRK1B|CLK1|DYRK1A
stavudine,BRD-K93880783,VCAP,0.2445,1.0155,0.4705,0.247276,DNA inhibitor|Reverse transcriptase inhibitor,
gemcitabine,BRD-K15108141,U937,0.2445,1.0158,0.4705,0.248513,Ribonucleoside reductase inhibitor,RRM1|CMPK1|RRM2|TYMS
pelitinib,BRD-K08799216,SKBR3,0.2445,1.0157,0.4705,0.414709,EGFR inhibitor,EGFR|ERBB2
flumatinib,BRD-K68870568,HT29,0.2445,1.0155,0.4705,0.637523,Bcr-Abl inhibitor,ABL1|BCR|PDGFRB
suvorexant,BRD-K94293891,HT29,0.2446,1.0161,0.4706,0.248679,Orexin receptor antagonist,HCRTR1|HCRTR2
sirolimus,BRD-A79768653,NCIH596,0.2446,1.016,0.4705,0.253362,MTOR inhibitor,MTOR|FKBP1A|CCR5|FGF2
idelalisib,BRD-K60866521,NPC,0.2447,1.0165,0.4742,0.229795,PI3K inhibitor,PIK3CD|PIK3CG|CCL3|CCL4|PIK3CA|PIK3CB
pimozide,BRD-K01292756,HT29,0.2447,1.0164,0.4737,0.549549,Dopamine receptor antagonist,DRD2|DRD3|HTR2A|CACNA1I|CALM1|DRD1|DRD4|DRD5|HRH1|HTR1A|KCNA10|KCNH2
BIX-01294,BRD-K26818574,MCF7,0.2448,1.0169,0.4763,0.362478,DNA inhibitor|Histone lysine methyltransferase inhibitor,EHMT2|EHMT1
BMS-387032,BRD-K43389698,HAP1,0.2448,1.0169,0.4755,0.49727,CDK inhibitor|Cell cycle inhibitor|MCL1 inhibitor,CDK2|CDK7|CDK9|MCL1
dipyridamole,BRD-K86301799,MDAMB231,0.2448,1.017,0.4766,0.23873,Phosphodiesterase inhibitor,PDE5A|ADA|PDE10A|PDE4A|PDE7B|PDE8A|PDE8B|SLC29A1|PDE1A|PDE1B|PDE1C|PDE2A|PDE3A|PDE3B|PDE4B|PDE4C|PDE4D|PDE6A|PDE6B|PDE6C|PDE6D|PDE6G|PDE6H|PDE7A|PDE9A
berbamine,BRD-K50464341,PC3,0.2448,1.0167,0.4742,0.330133,Calmodulin inhibitor,CALM1
trifluridine,BRD-A64485570,MCF10A,0.2448,1.0169,0.4755,0.242684,DNA directed DNA polymerase inhibitor|Thymidylate synthase inhibitor,TYMS
BRD-K45437867,BRD-K45437867,HEPG2,0.2448,1.0169,0.4756,0.245699,Acetylcholine receptor agonist,
benzylpenicillin,BRD-K55191674,VCAP,0.2448,1.017,0.4765,0.330922,Penicillin binding protein inhibitor,
bendroflumethiazide,BRD-A80017228,VCAP,0.2449,1.0175,0.4781,0.56498,Sodium channel inhibitor,SLC12A3|CA1|CA2|CA4|KCNMA1|SLC12A1
diphencyprone,BRD-K51730347,A375,0.2449,1.0174,0.4781,0.473079,Immunostimulant,
cladribine,BRD-K93034159,JURKAT,0.2449,1.0174,0.478,0.418439,Adenosine deaminase inhibitor|Ribonucleoside reductase inhibitor,ADA|PNP|POLA1|POLE|POLE2|POLE3|POLE4|RRM1|RRM2|RRM2B
dacomitinib,BRD-K57169635,SKL,0.245,1.0176,0.4781,0.437716,EGFR inhibitor,EGFR|ERBB2|ERBB4
LY-341495,BRD-K69763916,SKB,0.245,1.0176,0.4781,0.259621,Glutamate receptor antagonist,GRM2|GRM3
nocodazole,BRD-K12539581,HA1E,0.245,1.0177,0.4781,0.375639,Tubulin inhibitor,HPGDS
tozasertib,BRD-K59369769,HEPG2,0.245,1.0176,0.4781,0.320483,Aurora kinase inhibitor|Bcr-Abl inhibitor|FLT3 inhibitor|JAK inhibitor,AURKA|AURKB|ABL1|AURKC|BCR|FLT3|JAK2|DDR2|LCK
linopirdine,BRD-K59332007,HEK293,0.245,1.0176,0.4781,0.253722,Potassium channel antagonist,KCNQ2|KCNQ3|KCNQ4|KCNQ5
STA-5326,BRD-K41783120,MDAMB231,0.245,1.0178,0.4781,0.50224,Interleukin inhibitor,IL12A|IL12B|IL12RB1|IL12RB2|IL23A
oxaprozin,BRD-K25394294,VCAP,0.245,1.0178,0.4781,0.479178,Cyclooxygenase inhibitor,PTGS1|PTGS2
WYE-125132,BRD-A45498368,ASC,0.245,1.0178,0.4781,0.392191,MTOR inhibitor,MTOR|PIK3CA
mepacrine,BRD-A45889380,A375,0.245,1.0179,0.4787,0.549955,NFKB inhibitor|Cytokine production inhibitor|p53 activator,TP53|AKT1|MTOR|NFKB1|PLA2G2A|PLA2G2D|PLA2G1B|PLA2G4A|PLA2G6|PLCL1
GSK-J4,BRD-K98203492,MCF7,0.2451,1.0182,0.4788,0.25861,Histone lysine demethylase inhibitor,KDM6A|KDM6B|TNF
guanabenz,BRD-K67847053,HT29,0.2451,1.018,0.4788,0.244761,Adrenergic receptor agonist,
RAF-265,BRD-K93123848,HCC515,0.2451,1.0182,0.4788,0.453239,RAF inhibitor|VEGFR inhibitor,BRAF|KDR|KIT|PDGFRB|RAF1
VU-0420363-1,BRD-K59633790,HCC515,0.2451,1.018,0.4788,0.26025,SARS coronavirus 3C-like protease inhibitor,
fludarabine-phosphate,BRD-K71106091,PC3,0.2451,1.0181,0.4788,0.397469,DNA inhibitor|DNA repair enzyme inhibitor|Purine antagonist,POLA1|RRM1|DCK|POLD1|POLE|RRM2|RRM2B
AG-957,BRD-K36737713,JURKAT,0.2451,1.0182,0.4788,0.63197,Protein tyrosine kinase inhibitor,ABL1|EGFR
imatinib,BRD-K92723993,SKBR3,0.2452,1.0184,0.4788,0.261661,PDGFR inhibitor|Bcr-Abl inhibitor|KIT inhibitor,ABL1|KIT|PDGFRA|BCR|CSF1R|PDGFRB|ABCG2|CYP2C19|CYP2C8|CYP3A5|DDR1|NTRK1|RET
docosatrienoic-acid,BRD-K01624546,HEPG2,0.2452,1.0185,0.4788,0.312225,LTB4 inhibitor,
doxorubicin,BRD-A52530684,KMS34,0.2452,1.0185,0.4788,0.223181,Topoisomerase inhibitor,TOP2A
ibrutinib,BRD-A35869383,CD34,0.2452,1.0187,0.4788,0.257395,BTK inhibitor,BTK|BLK|BMX
ochratoxin-a,BRD-K39944607,MCF7,0.2453,1.019,0.4798,0.341775,Phenylalanyl tRNA synthetase inhibitor,
rottlerin,BRD-K03816923,HA1E,0.2453,1.0191,0.4799,0.374603,MAP kinase inhibitor|Protein kinase inhibitor,
LY-294002,BRD-K27305650,A549,0.2453,1.0191,0.48,0.302344,MTOR inhibitor|DNA dependent protein kinase inhibitor|Phosphodiesterase inhibitor|PLK inhibitor,MTOR|PIK3CD|PIK3CG|PIK3CA|PLK1|PRKDC|PIK3CB|PDE2A|AKT1|CHEK1|GSK3B|LCK|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|ROCK1|RPS6KB1|SGK1
desmopressin-acetate,BRD-A49399758,A375,0.2453,1.0191,0.4801,0.241498,Vasopressin receptor agonist,AVPR2|AVPR1A|AVPR1B|OXTR
BRD-K08177763,BRD-K08177763,OCILY3,0.2454,1.0193,0.4804,0.497722,MTOR inhibitor,MTOR|PTEN
BRD-K82216340,BRD-K82216340,HA1E,0.2454,1.0194,0.4843,0.303861,Progesterone receptor agonist,PGR
KIN001-244,BRD-K09186807,ASC,0.2454,1.0196,0.4849,0.272796,PDK1 Inhibitor,PDPK1
AZD-8330,BRD-K37687095,SKBR3,0.2454,1.0195,0.4847,0.325077,MEK inhibitor,
taselisib,BRD-K44844162,HT29,0.2455,1.0199,0.4869,0.739248,PI3K inhibitor,PIK3CA|PIK3CB|PIK3CD|PIK3CG
mycophenolate-mofetil,BRD-K92428153,K562,0.2455,1.0196,0.4853,0.332932,Inosine monophosphate dehydrogenase inhibitor|Dehydrogenase inhibitor|Hydroxycarboxylic acid receptor agonist|Immunosuppressant|Inositol monophosphatase inhibitor,IMPDH1|IMPDH2|HCAR2
NU-7026,BRD-K09537769,HA1E,0.2455,1.0196,0.4853,0.241554,DNA inhibitor|MTOR inhibitor|PI3K inhibitor,PRKDC
flupentixol,BRD-K70487031,HA1E,0.2455,1.0198,0.4869,0.307557,Dopamine receptor antagonist,DRD2|DRD1|ADRA1A|CHRM1|DRD3|DRD5|HTR2A
cobimetinib,BRD-K03390685,A375,0.2456,1.0202,0.4869,0.761832,MEK inhibitor,
HA-14-1,BRD-K18163608,PC3,0.2456,1.0201,0.4869,0.36132,BCL inhibitor,BCL2
kenpaullone,BRD-K37312348,MCF7,0.2456,1.0204,0.4869,0.349569,CDK inhibitor|GSK inhibitor,GSK3B|CDK1|CDK5|CDK2|LCK|CCNB1
AZD-3463,BRD-K24593301,PC3,0.2456,1.0204,0.4869,0.659636,ALK inhibitor|IGF-1 inhibitor,ALK|IGF1R
GDC-0941,BRD-K52911425,LNCAP,0.2456,1.0203,0.4869,0.364125,PI3K inhibitor,PIK3CG|PIK3CA|PIK3CB|PIK3CD
PF-03758309,BRD-K37764012,YAPC,0.2456,1.0204,0.4869,0.293488,P21 activated kinase inhibitor,PAK4
AVL-292,BRD-K87782578,HT29,0.2457,1.0206,0.4875,0.327739,BTK inhibitor,BTK|EGFR|ITK|JAK3|YES1
idelalisib,BRD-K60866521,HA1E,0.2457,1.0206,0.4875,0.26025,PI3K inhibitor,PIK3CD|PIK3CG|CCL3|CCL4|PIK3CA|PIK3CB
LY-2801653,BRD-K18961567,A375,0.2457,1.0208,0.4884,0.627998,MET inhibitor,MET|MST1R
pyridoxine,BRD-K14349461,MCF7,0.2457,1.0204,0.4869,0.227078,Vitamin B,DDC|PDXK
BCI-hydrochloride,BRD-A11007541,A375,0.2457,1.0205,0.4871,0.236545,Protein phosphatase inhibitor,
