pert_iname,pert_id,cell_iname,raw_cs,norm_cs,fdr_q_nlog10,tas,moa,target_name
BI-D1870,BRD-A81370665,TMD8,0.1843,0.7491,0.0106,0.308917,Ribosomal protein inhibitor,RPS6KA1|RPS6KA2|RPS6KA3|RPS6KA6
cobimetinib,BRD-K03390685,SKMEL5,0.1844,0.7492,0.0107,0.44954,MEK inhibitor,
dolastatin-10,BRD-K78567475,JURKAT,0.1844,0.7495,0.0108,0.51831,Tubulin inhibitor|Immunostimulant,TUBB
BRD-A39747742,BRD-A39747742,HA1E,0.1844,0.7493,0.0107,0.384729,Estrogen receptor agonist,ESR1
BRD-A95513702,BRD-A95513702,A375,0.1844,0.7492,0.0106,0.23929,Aromatase inhibitor,
BRD-K03670461,BRD-K03670461,HCC515,0.1845,0.7499,0.0109,0.221262,EGFR inhibitor,EGFR
cortisone,BRD-K43736954,HEPG2,0.1845,0.7497,0.0108,0.241417,Androgen receptor antagonist,AR
SB-203580,BRD-A37704979,HA1E,0.1845,0.7497,0.0108,0.265231,P38 MAPK inhibitor,MAPK14|MAPK1|MAPK11|AKT1|ALOX5|CHEK1|CYP2D6|CYP3A4|GAK|GSK3B|LCK|MAPK10|MAPK12|MAPK8|MAPK9|PRKCA|RAF1|RIPK2|ROCK1|RPS6KB1|SGK1|SRC|TNF
AS-601245,BRD-A60245366,MCF10A,0.1845,0.75,0.0109,0.354382,JNK inhibitor,MAPK10|MAPK8|MAPK9
BRD-K54606188,BRD-K54606188,VCAP,0.1845,0.7497,0.0108,0.661843,Bromodomain inhibitor,
CGP-55845,BRD-A89672324,HT29,0.1846,0.7501,0.0109,0.289912,GABA receptor antagonist,GABBR1|GABBR2|KCTD12|KCTD16|KCTD8
H-9,BRD-K09790412,HEPG2,0.1846,0.75,0.0109,0.245387,PKA inhibitor,PRKACA
MK-1775,BRD-K54256913,HCC515,0.1846,0.7502,0.0109,0.305613,WEE1 kinase inhibitor,WEE1
prednisolone-hemisuccinate,BRD-A78391468,HA1E,0.1847,0.7504,0.0109,0.276444,Glucocorticoid receptor agonist,NR3C1
MK-2206,BRD-K68065987,THP1,0.1847,0.7504,0.0109,0.214041,AKT inhibitor,AKT1|AKT2|AKT3
delanzomib,BRD-K59325863,HT29,0.1847,0.7504,0.0109,0.204813,Proteasome inhibitor,CMA1|CTSG|CYP3A4|ELANE
BRD-K19216856,BRD-K19216856,PC3,0.1847,0.7506,0.0109,0.254047,Nitric oxide synthase inhibitor,
NPI-2358,BRD-K99498722,HA1E,0.1847,0.7505,0.0109,0.255091,Tubulin inhibitor,
BML-259,BRD-K71799778,HA1E,0.1848,0.7511,0.0109,0.20165,CDK inhibitor,CDK2|CDK5
macitentan,BRD-K48812570,MCF7,0.1848,0.7509,0.0109,0.499568,Endothelin receptor antagonist,EDNRA|EDNRB
AG-592,BRD-K89930444,PC3,0.1848,0.7508,0.0109,0.573339,Tyrosine kinase inhibitor,
ABT-724,BRD-K37714784,A375,0.1848,0.7508,0.0109,0.224039,Dopamine receptor agonist,DRD4
diclofenac,BRD-K08252256,A549,0.1848,0.7509,0.0109,0.518768,Cyclooxygenase inhibitor,PTGS1|PTGS2|CYP2C8|AKR1C3|ALOX5|ASIC1|ASIC3|KCNQ2|KCNQ3|PLA2G2A|PPARG|SCN4A
AR-A014418,BRD-K67860401,HCC515,0.1848,0.7508,0.0109,0.70317,GSK inhibitor,GSK3B
NVP-TAE226,BRD-K21025364,A549,0.1849,0.7515,0.0111,0.550299,Protein tyrosine kinase inhibitor,IGF1R|PTK2
BRD-K30697463,BRD-K30697463,PC3,0.1849,0.7515,0.011,0.243189,Glucocorticoid receptor agonist,NR3C1|PLA2G1B
isofloxythepin,BRD-A07704283,HELA,0.1849,0.7515,0.0111,0.282935,Dopamine receptor antagonist,
L-750667,BRD-K28806945,A549,0.185,0.7518,0.0112,0.397268,Dopamine receptor antagonist,DRD4
UNC-0321,BRD-K74236984,MCF7,0.185,0.7517,0.0112,0.20325,Histone lysine methyltransferase inhibitor,EHMT2
calcitriol,BRD-K27316855,HL60,0.185,0.7517,0.0112,0.313206,Vitamin D receptor agonist,VDR|CYP3A5
vincamine,BRD-K40902647,PC3,0.185,0.7518,0.0112,0.215076,Adrenergic receptor antagonist,CHRM1|CHRM2|CHRM3|CHRM4
SU-11274,BRD-K02965346,MCF7,0.185,0.752,0.0112,0.410929,HGF receptor inhibitor|Tyrosine kinase inhibitor,MET
BAS-09104376,BRD-K55991774,HT29,0.185,0.7518,0.0112,0.20496,HIV inhibitor,
crenolanib,BRD-K22127577,A375,0.185,0.7519,0.0112,0.229831,PDGFR inhibitor,PDGFRB|PDGFRA|CSF1R|FLT3|KIT
tofacitinib,BRD-K31283835,P1A82,0.185,0.7519,0.0112,0.362929,JAK inhibitor,JAK3|JAK1|JAK2|CYP2C19|TYK2
valdecoxib,BRD-K12994359,HT29,0.1851,0.7521,0.0112,0.542583,Cyclooxygenase inhibitor,PTGS2|CYP2C19|CA12
cobimetinib,BRD-K03390685,MCF7,0.1851,0.7524,0.0112,0.391707,MEK inhibitor,
AV-412,BRD-K23190681,YAPC,0.1851,0.7522,0.0112,0.282104,Receptor tyrosine protein kinase inhibitor,EGFR|ERBB2
eriodictyol,BRD-A35033682,HA1E,0.1852,0.7528,0.0116,0.31157,Cytochrome P450 inhibitor,NFE2L2
MLN-4924,BRD-K67844266,MCF10A,0.1852,0.7525,0.0113,0.21389,Nedd activating enzyme inhibitor,NAE1|UBA3
QW-BI-011,BRD-K72264770,HA1E,0.1852,0.7526,0.0113,0.26552,Histone lysine methyltransferase inhibitor,EHMT2
spiperone,BRD-K55468218,NPC,0.1852,0.7526,0.0113,0.221678,Dopamine receptor antagonist,DRD2|ADRA1A|DRD3|DRD4|HTR1A|HTR2A|HTR7|ADRA1B|ADRA1D|DRD1|DRD5|HTR1D|HTR2B|HTR2C|HTR6
fidaxomicin,BRD-K57371763,MCF7,0.1852,0.7526,0.0113,0.420245,RNA polymerase inhibitor,
FGIN-1-27,BRD-K09778810,HT29,0.1852,0.7528,0.0116,0.298942,Inositol monophosphatase inhibitor,TSPO
palbociclib,BRD-K51313569,MDAMB231,0.1853,0.7532,0.0117,0.202048,CDK inhibitor,CDK4|CDK6|CCND3
farnesol,BRD-K24656285,HEPG2,0.1853,0.7529,0.0117,0.224406,FXR agonist|Monoamine oxidase inhibitor|NFKB activator|PPAR receptor agonist,MAOB
BRD-K74305673,BRD-K74305673,HCC515,0.1853,0.753,0.0117,0.321169,IKK inhibitor|NFKB inhibitor,
RS-16566,BRD-K80725821,A375,0.1853,0.7532,0.0117,0.272814,Serotonin receptor antagonist,
tioconazole,BRD-A33084557,A549,0.1854,0.7534,0.0118,0.215441,Sterol demethylase inhibitor,CYP51A1
griseofulvin,BRD-K08273968,VCAP,0.1854,0.7535,0.0118,0.348353,Tubulin inhibitor,KRT12
SU-014813,BRD-K75911534,HA1E,0.1854,0.7533,0.0118,0.313928,PDGFR inhibitor|VEGFR inhibitor,KDR|FLT3|PDGFRA|PDGFRB
econazole,BRD-A51820102,A549,0.1854,0.7533,0.0118,0.287671,Lanosterol demethylase inhibitor|Bacterial cell wall synthesis inhibitor|Sterol demethylase inhibitor,CYP51A1|NPY1R|NPY2R|TRPM2|TRPV5
nabumetone,BRD-K65146499,A375,0.1855,0.7539,0.0122,0.276887,Cyclooxygenase inhibitor,PTGS2|AKR1C3|CYP2B6|CYP2C19|CYP2E1|PTGS1
puromycin,BRD-A28970875,MCF7,0.1855,0.7537,0.0119,0.553406,Protein synthesis inhibitor,RPL10L|RPL11|RPL13A|RPL15|RPL19|RPL23|RPL23A|RPL26L1|RPL3|RPL37|RPL8|RSL24D1|SNU13
amperozide,BRD-K52397688,VCAP,0.1855,0.7537,0.0119,0.33415,Dopamine receptor antagonist,HTR2A|DRD2|FAAH
ozagrel,BRD-K53061490,HELA,0.1856,0.7541,0.0123,0.418648,Thromboxane synthase inhibitor,TBXAS1
remacemide,BRD-A36074203,A375,0.1856,0.7544,0.0123,0.203019,Glutamate receptor antagonist,GRIN1
malonoben,BRD-K38477985,HA1E,0.1856,0.7542,0.0123,0.285039,Protein tyrosine kinase inhibitor,EGFR
aminoglutethimide,BRD-A25234499,VCAP,0.1857,0.7548,0.0123,0.23628,Glucocorticoid receptor antagonist,CYP19A1|CYP11A1|NR3C1
BGT-226,BRD-K29415052,YAPC,0.1857,0.7546,0.0123,0.547602,PI3K inhibitor,MTOR|PIK3CG|PIK3CA|PIK3CB
PX-12,BRD-A56592690,HA1E,0.1857,0.7545,0.0123,0.410931,Thioredoxin inhibitor,TXN|TXNRD1|TXNRD2
mepacrine,BRD-A45889380,VCAP,0.1857,0.7547,0.0123,0.503221,NFKB inhibitor|Cytokine production inhibitor|p53 activator,TP53|AKT1|MTOR|NFKB1|PLA2G2A|PLA2G2D|PLA2G1B|PLA2G4A|PLA2G6|PLCL1
BRD-K82225283,BRD-K82225283,YAPC,0.1858,0.7549,0.0124,0.242818,Nitric oxide stimulant|Guanylate cyclase stimulant,GUCY1A2|GUCY1A3|GUCY1B3|GUCY1B2
PLX-4720,BRD-K16478699,MCF10A,0.1858,0.7552,0.0124,0.358992,RAF inhibitor,BRAF|KDR
PQ-401,BRD-K67537649,MCF7,0.1858,0.7552,0.0124,0.260014,IGF-1 inhibitor,IGF1R
arctigenin,BRD-K53523901,HEPG2,0.1858,0.7551,0.0124,0.250847,MEK inhibitor,ADIPOR1|AHR|CHUK|MAP2K1
moexipril,BRD-K34441861,HCC515,0.1859,0.7553,0.0124,0.253362,ACE inhibitor,ACE|ACE2
BRD-K63784565,BRD-K63784565,HT29,0.1859,0.7553,0.0124,0.213429,Topoisomerase inhibitor,
GR-159897,BRD-K52394958,VCAP,0.1859,0.7555,0.0124,0.303457,Tachykinin antagonist,TACR2|TAC1
CGP-53353,BRD-K32292990,HA1E,0.186,0.7558,0.0125,0.218753,EGFR inhibitor|PKC inhibitor,EGFR|PRKCB
NVP-TAE684,BRD-K50140147,LNCAP,0.1861,0.7563,0.0125,0.280228,ALK inhibitor,ALK|INSR
GW-5074,BRD-K39520573,MCF7,0.1861,0.7562,0.0125,0.289983,RAF inhibitor|LRRK inhibitor,RAF1|LRRK1|LRRK2|NTRK1
ZK-756326,BRD-K56403959,A549,0.1861,0.7562,0.0125,0.389024,CC chemokine receptor agonist,CCR8
bortezomib,BRD-K88510285,HA1E,0.1862,0.7568,0.0126,0.708468,NFKB inhibitor|Proteasome inhibitor,PSMB5|PSMB1|PSMB2|CASP3|CYP2C19|NFKB1|PSMA1|PSMA2|PSMA3|PSMA4|PSMA5|PSMA6|PSMA7|PSMA8|PSMB10|PSMB11|PSMB3|PSMB4|PSMB6|PSMB7|PSMB8|PSMB9|PSMD1|PSMD2|RELA
chloroxine,BRD-K17075857,HA1E,0.1862,0.7569,0.0127,0.313793,Opioid receptor antagonist,OPRK1
AS-605240,BRD-K41895714,U937,0.1862,0.7567,0.0126,0.202666,PI3K inhibitor,PIK3CG
I-BET-762,BRD-K08109215,VCAP,0.1862,0.7565,0.0126,0.619964,Bromodomain inhibitor,BRD2|BRD3|BRD4|APOA1
ALW-II-49-7,BRD-K22096725,A549,0.1862,0.7566,0.0126,0.257342,Ephrin inhibitor,DDR1
BMS-509744,BRD-A13021932,NPC,0.1862,0.7567,0.0126,0.603685,ITK inhibitor,
crizotinib,BRD-K78431006,HEPG2,0.1863,0.757,0.0128,0.48877,ALK inhibitor,ALK|MET|CYP2B6|CYP3A5|MST1R|ROS1
dactinomycin,BRD-K70578146,HEPG2,0.1863,0.757,0.0128,0.719449,RNA polymerase inhibitor,POLR2A
WZ-4002,BRD-K72420232,OCILY19,0.1863,0.7571,0.0129,0.353915,EGFR inhibitor,EGFR|ERBB2
MST-312,BRD-K19894101,PC3,0.1863,0.7573,0.013,0.309957,Telomerase inhibitor,TERT
romidepsin,BRD-K61397605,MCF10A,0.1863,0.7572,0.0129,0.784619,HDAC inhibitor,HDAC1|HDAC2|CYP2B6|CYP2C19|CYP3A5|HDAC3|HDAC4|HDAC5|HDAC6|HDAC7|HDAC8|HDAC9
BRD-K68336408,BRD-K68336408,NCIH596,0.1863,0.757,0.0128,0.386108,EGFR inhibitor,EGFR|MAPK14
digoxin,BRD-K23478508,PC3,0.1863,0.757,0.0128,0.684418,Na/K-ATPase inhibitor,ATP1A1|ABCB1|RORC|SLCO1B3
ischemin,BRD-K82181189,HA1E,0.1864,0.7576,0.013,0.239928,CBP bromodomain inhibitor,
U-0126,BRD-K18787491,MCF7,0.1865,0.7579,0.0131,0.41888,MEK inhibitor,MAP2K1|MAP2K2|JAK2|AKT1|CHEK1|GSK3B|LCK|MAP2K7|MAPK1|MAPK11|MAPK12|MAPK14|MAPK8|PRKCA|RAF1|ROCK1|RPS6KB1|SGK1
mirin,BRD-K55420858,HCC515,0.1865,0.7578,0.0131,0.296899,MRE11A exonuclease inhibitor,MRE11A
loperamide,BRD-K61250553,HEPG2,0.1865,0.7578,0.0131,0.257723,Opioid receptor agonist,OPRM1|OPRD1|CYP2B6|CYP2C8|NPR2|CACNA1A|CALM1|OPRK1|POMC
YM-155,BRD-K24681473,HT29,0.1866,0.7583,0.0131,0.504945,Survivin inhibitor,BIRC5
maxacalcitol,BRD-K81332461,YAPC,0.1866,0.7581,0.0131,0.385343,Vitamin D receptor agonist,VDR
alpha-estradiol,BRD-A60070924,PC3,0.1866,0.7584,0.0132,0.312815,Estrogen receptor agonist,
mammea-a,BRD-K92138166,HEPG2,0.1866,0.7585,0.0132,0.294218,Antibiotic,
BRD-K83354763,BRD-K83354763,MCF7,0.1867,0.7589,0.0132,0.530366,NFKB inhibitor,
brexpiprazole,BRD-K00911143,HELA,0.1867,0.7586,0.0132,0.262947,Dopamine receptor antagonist,DRD2|HTR1A|HTR2A|DRD3
etoposide,BRD-K37798499,YAPC,0.1867,0.7589,0.0132,0.210657,Topoisomerase inhibitor,TOP2A|TOP2B|CYP2E1|CYP3A5
reversine,BRD-K77286328,MCF7,0.1867,0.7587,0.0132,0.243442,Aurora kinase inhibitor,AURKB|ADORA3|AURKA|INCENP|MAP2K1
riboflavin,BRD-K92760278,PC3,0.1867,0.7588,0.0132,0.405156,Vitamin B,BLVRB|RFK
sertraline,BRD-K82036761,A375,0.1868,0.7592,0.0133,0.306741,Serotonin receptor antagonist,SLC6A4|CYP2C19|SLC6A3
miconazole,BRD-A82396632,PC3,0.1868,0.7592,0.0133,0.588965,Bacterial cell wall synthesis inhibitor,CYP19A1|KCNH2|KCNH6|KCNH7|KCNMA1|KCNMB1|KCNMB2|KCNMB3|KCNMB4|KCNN1|KCNN2|KCNN3|KCNN4|NOS2|NOS3|TRPM2|TRPV5
OBAA,BRD-K48029790,HCC515,0.1868,0.7592,0.0133,0.412732,Phospholipase inhibitor,PLA2G1B
SCH-23390,BRD-K45435259,VCAP,0.1868,0.7593,0.0133,0.27979,Dopamine receptor antagonist,DRD1|DRD5|HTR2C|KCNJ4|KCNJ6
ACY-1215,BRD-K82928847,ASC,0.1869,0.7594,0.0133,0.445824,HDAC inhibitor,HDAC6|HDAC1|HDAC2|HDAC3|HDAC8
isotretinoin,BRD-K76723084,MCF7,0.1869,0.7595,0.0133,0.277367,Retinoid receptor agonist,CYP2B6|CYP2C19|CYP2C8|CYP3A5|CYP3A7|RARA|RARB|RARG
PIT,BRD-K43978949,HA1E,0.1869,0.7597,0.0133,0.245199,Purinergic receptor antagonist,P2RY1
tamoxifen,BRD-K04210847,A375,0.187,0.7598,0.0133,0.235955,Estrogen receptor antagonist,
masitinib,BRD-K71035033,A549,0.1871,0.7604,0.0134,0.402341,KIT inhibitor|PDGFR inhibitor|Src inhibitor,KIT|FGFR3|LYN|PDGFRB|PDGFRA
bosutinib,BRD-K99964838,NALM6,0.1871,0.7605,0.0134,0.798423,Src inhibitor|Abl inhibitor|Bcr-Abl inhibitor,ABL1|SRC|BCR|LYN|CAMK2G|HCK|CAMK1D|CDK2|FRK|FYN|MAP2K1|MAP2K2|MAP3K2|MAP4K5|STK10|STK24|STK4|TNK2|TXK
quinoclamine,BRD-K66792149,A375,0.1871,0.7602,0.0134,0.378618,Algicide,
BRD-K61217870,BRD-K61217870,A375,0.1871,0.7603,0.0134,0.204624,Glutamate receptor antagonist,
AZD-2014,BRD-K99113996,YAPC,0.1871,0.7605,0.0134,0.593616,MTOR inhibitor,MTOR
NVP-TAE226,BRD-K21025364,ASC,0.1871,0.7605,0.0134,0.580928,Protein tyrosine kinase inhibitor,IGF1R|PTK2
UK-356618,BRD-K57011718,MCF7,0.1872,0.7606,0.0134,0.242384,Metalloproteinase inhibitor,MMP3|MMP13|MMP14|MMP2|MMP9
D-64131,BRD-K26997899,VCAP,0.1872,0.7606,0.0134,0.285971,Tubulin inhibitor,TUBB
KIN001-055,BRD-K68407802,HELA,0.1872,0.7609,0.0137,0.224888,EGFR inhibitor|JAK inhibitor|Leukotriene inhibitor|Mediator release inhibitor,JAK3
peucedanin,BRD-K72034655,PC3,0.1872,0.7607,0.0134,0.244949,Apoptosis stimulant,
naltrindole,BRD-A47342814,VCAP,0.1873,0.7613,0.0139,0.368424,Opioid receptor antagonist,OPRD1|OPRK1|OPRM1
dicloxacillin,BRD-K05673000,VCAP,0.1873,0.761,0.0138,0.308883,Bacterial cell wall synthesis inhibitor,
inositol,BRD-K52618540,MCF10A,0.1873,0.7611,0.0139,0.37616,Insulin sensitizer,CDIPT|GBA
desmethylclozapine,BRD-K10042277,HT29,0.1873,0.761,0.0138,0.241925,Acetylcholine receptor agonist,CHRM1|DRD2|DRD3|HTR2A|HTR2C
TG-101348,BRD-K12502280,P1A82,0.1873,0.7612,0.0139,0.546714,JAK inhibitor|FLT3 inhibitor,JAK2|FLT3|RET|BRD4|JAK1|JAK3|TYK2
BMS-182874,BRD-K56509348,MCF7,0.1873,0.7613,0.0139,0.246364,Endothelin receptor antagonist,EDNRA
berbamine,BRD-K50464341,HT29,0.1873,0.7613,0.0139,0.335204,Calmodulin inhibitor,CALM1
batimastat,BRD-K82818427,HCC515,0.1874,0.7617,0.0141,0.252538,Matrix metalloprotease inhibitor,MMP1|ADAM28|ADAMTS5|MMP12|MMP16|MMP2|MMP8
ruxolitinib,BRD-K53972329,KMS34,0.1874,0.7614,0.0139,0.32976,JAK inhibitor,JAK1|JAK2|TYK2|JAK3
amifostine,BRD-K73947551,HEPG2,0.1874,0.7617,0.0141,0.213645,Reducing agent,ALPPL2|ENPP1
tetrahydropalmatine,BRD-A43940795,VCAP,0.1874,0.7614,0.014,0.443978,Serotonin receptor agonist,
lidoflazine,BRD-K62996583,HT29,0.1875,0.762,0.0141,0.526177,Calcium channel blocker,SCN1A|SCN3A|SLC29A1
CGP-60474,BRD-K79090631,HA1E,0.1875,0.7618,0.0141,0.481307,CDK inhibitor,CDK1|CDK2
D-serine,BRD-K71822263,HT29,0.1875,0.7619,0.0141,0.205277,Glutamate receptor agonist,GRIN1|GLRA1|GRIN2A|GRIN2B|GRIN2C|GRIN2D|SERPINB3
entinostat,BRD-K77908580,HT29,0.1875,0.7621,0.0141,0.359576,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC9
aflatoxin-b1,BRD-A61273891,A549,0.1875,0.7618,0.0141,0.254911,Carcinogen,
rimcazole,BRD-K70490179,A375,0.1876,0.7625,0.0141,0.487842,Sigma receptor antagonist,SIGMAR1
terbutaline,BRD-A50157456,VCAP,0.1876,0.7624,0.0141,0.395527,Adrenergic receptor agonist,ADRB2
ML-141,BRD-A28422330,A375,0.1876,0.7624,0.0141,0.262655,CDC inhibitor,CDC42
voxtalisib,BRD-K56291712,PC3,0.1876,0.7624,0.0141,0.532709,MTOR inhibitor|PI3K inhibitor,MTOR|PIK3CA
SID-26681509,BRD-K08417745,HCT116,0.1876,0.7623,0.0141,0.293069,Cathepsin inhibitor,CTSL
nomifensine,BRD-A29644307,PC3,0.1877,0.7628,0.0141,0.224155,Dopamine receptor antagonist|Noradrenaline uptake inhibitor,SLC6A2|SLC6A3|DRD2|MAOA|MAOB|MPO
triamcinolone,BRD-A37780065,HCC515,0.1877,0.7629,0.0141,0.272833,Glucocorticoid receptor agonist,NR3C1|SERPINA6
N-formylmethionylalanine,BRD-A61470182,MCF7,0.1877,0.763,0.0141,0.226623,Macrophage activator,
JTC-801,BRD-K17705806,HA1E,0.1878,0.763,0.0141,0.427857,Opioid receptor antagonist,OPRL1
GSK-1070916,BRD-K36740062,A549,0.1878,0.763,0.0141,0.54787,Aurora kinase inhibitor,AURKB|AURKC|AURKA|CYP2D6|CYP3A4
GDC-0941,BRD-K52911425,HCC515,0.1878,0.7632,0.0141,0.284429,PI3K inhibitor,PIK3CG|PIK3CA|PIK3CB|PIK3CD
BRD-K33396764,BRD-K33396764,VCAP,0.1878,0.7631,0.0141,0.245324,Omega 3 fatty acid stimulant,ELOVL4|FADS1|FADS2|FFAR1|FFAR4|PTGS2|SLC8A1|TRPV1
salmeterol,BRD-A01320529,VCAP,0.1878,0.7633,0.0141,0.423299,Adrenergic receptor agonist,ADRB2
cytochalasin-d,BRD-K25504083,MCF7,0.1879,0.7634,0.0141,0.503363,Tubulin inhibitor,ACTA1
benzethonium,BRD-K72723676,MCF7,0.1879,0.7637,0.0144,0.537966,Sodium channel inhibitor,SCN9A|SCN10A
LY-303511,BRD-K22385716,HA1E,0.1879,0.7635,0.0142,0.2208,Casein kinase inhibitor|PI3K inhibitor,CSNK2A1|CSNK2A2|CSNK2B|MTOR|BRD2|BRD3|BRD4
fostamatinib,BRD-K20285085,HBL1,0.188,0.764,0.0144,0.520097,Syk inhibitor,
OMDM-2,BRD-K48830578,PC3,0.188,0.7639,0.0144,0.202136,FAAH inhibitor,GPR119
idelalisib,BRD-K60866521,NPC,0.188,0.764,0.0144,0.229795,PI3K inhibitor,PIK3CD|PIK3CG|CCL3|CCL4|PIK3CA|PIK3CB
buspirone,BRD-K93461745,HA1E,0.1881,0.7644,0.0144,0.214862,Serotonin receptor agonist,HTR1A|DRD2
PCI-24781,BRD-K12867552,U2OS,0.1881,0.7644,0.0144,0.236334,HDAC inhibitor,HDAC1|HDAC2|HDAC3|HDAC6|HDAC10|HDAC8
denbufylline,BRD-K37792168,HA1E,0.1881,0.7645,0.0144,0.235239,Phosphodiesterase inhibitor,
dinaciclib,BRD-K13662825,YAPC,0.1881,0.7644,0.0144,0.286247,CDK inhibitor,CDK1|CDK2|CDK9|CDK5|CCNT1
ALW-II-38-3,BRD-K68191783,HEK293,0.1882,0.765,0.0144,0.22834,Ephrin inhibitor,DDR1
linsidomine,BRD-K72922393,MCF10A,0.1882,0.7647,0.0144,0.29475,Nitric oxide donor,
BRD-K80672993,BRD-K80672993,HEPG2,0.1882,0.7649,0.0144,0.353712,Pyruvate kinase isozyme activator,
BAY-87-2243,BRD-K70463136,A375,0.1882,0.7648,0.0144,0.343961,HIF Inhibitor,HIF1A
LY-2157299,BRD-K78118466,THP1,0.1882,0.7648,0.0144,0.260641,TGF-beta receptor inhibitor,TGFBR1
TG-101348,BRD-K12502280,MINO,0.1884,0.7656,0.0145,0.746964,JAK inhibitor|FLT3 inhibitor,JAK2|FLT3|RET|BRD4|JAK1|JAK3|TYK2
YK-4279,BRD-A62182663,PC3,0.1885,0.766,0.0145,0.445463,Apoptosis stimulant|ETV1 inhibitor,EWSR1|FLI1|DHX9
I-BET-762,BRD-K08109215,HA1E,0.1885,0.7659,0.0145,0.501925,Bromodomain inhibitor,BRD2|BRD3|BRD4|APOA1
I-BET-762,BRD-K08109215,OCILY10,0.1885,0.7662,0.0145,0.238993,Bromodomain inhibitor,BRD2|BRD3|BRD4|APOA1
AZD-8055,BRD-K69932463,AGS,0.1886,0.7666,0.0145,0.368216,MTOR inhibitor,MTOR
AP-26113,BRD-K56032964,YAPC,0.1886,0.7665,0.0145,0.440243,ALK inhibitor,ALK|EGFR
FIT,BRD-K17896185,PC3,0.1886,0.7664,0.0145,0.248068,Opioid receptor agonist,OPRD1
JX-401,BRD-K05464208,HCC515,0.1886,0.7664,0.0145,0.417559,P38 MAPK inhibitor,MAPK14
rebastinib,BRD-K76694128,HELA,0.1887,0.7668,0.0145,0.226369,Bcr-Abl inhibitor|TIE tyrosine kinase inhibitor|VEGFR inhibitor,ABL1|BCR|FLT3|FGR|HCK|KDR|LYN|TEK|SRC
depomedrol,BRD-K94070024,MCF7,0.1888,0.7672,0.0145,0.288143,Glucocorticoid receptor agonist,
AS-703026,BRD-K89014967,MCF10A,0.1888,0.7675,0.0145,0.533768,MEK inhibitor,MAP2K1|MAP2K2
pyridoxine,BRD-K14349461,MCF7,0.1888,0.7673,0.0145,0.227078,Vitamin B,DDC|PDXK
ketoconazole,BRD-K29113274,A375,0.1888,0.7672,0.0145,0.294756,Sterol demethylase inhibitor,AR|CYP19A1|CYP2C19|CYP3A5|CYP3A7|CYP21A2|KCNA10
betamethasone,BRD-A02180903,HEPG2,0.1889,0.7677,0.0145,0.398361,Glucocorticoid receptor agonist,NR3C1
EXO-1,BRD-K78633253,HT29,0.1889,0.7677,0.0145,0.330953,ARF inhibitor,
isoreserpine,BRD-K37080523,VCAP,0.1889,0.7678,0.0145,0.286149,Vesicular monoamine transporter inhibitor,SLC18A2|SLC18A1
GW-9662,BRD-K93258693,A375,0.189,0.768,0.0145,0.269135,PPAR receptor antagonist,PPARG|NCOA2|RXRA
clofibrate,BRD-K45252063,A375,0.189,0.7682,0.0145,0.230295,PPAR receptor agonist,PPARA|LPL
pazopanib,BRD-K74514084,OCILY3,0.189,0.7682,0.0145,0.245429,VEGFR inhibitor|KIT inhibitor|PDGFR inhibitor,KDR|KIT|FLT1|FLT4|PDGFRB|PDGFRA|BRAF|CYP2B6|CYP2C8|CYP2E1|DDR2|CSF1R|FGF1|FGFR1|FGFR3|ITK|SH2B3
strophanthidin,BRD-K84595254,HCC515,0.1891,0.7684,0.0145,0.807499,Na/K-ATPase inhibitor,ATP1A1
ABT-737,BRD-K56301217,HEPG2,0.1891,0.7685,0.0145,0.330922,BCL inhibitor,BCL2|BCL2L1|BCL2L2
XL-147,BRD-K95901403,HEPG2,0.1891,0.7687,0.0145,0.375965,PI3K inhibitor,PIK3CG|PIK3CA|PIK3CD
sonidegib,BRD-K19796430,HT29,0.1892,0.7688,0.0145,0.231824,Smoothened receptor antagonist,SMO
protirelin,BRD-A16997652,PC3,0.1892,0.7689,0.0145,0.244962,Thyrotropin releasing hormone receptor agonist,TRHR
pazopanib,BRD-K74514084,HEK293,0.1893,0.7691,0.0145,0.222996,VEGFR inhibitor|KIT inhibitor|PDGFR inhibitor,KDR|KIT|FLT1|FLT4|PDGFRB|PDGFRA|BRAF|CYP2B6|CYP2C8|CYP2E1|DDR2|CSF1R|FGF1|FGFR1|FGFR3|ITK|SH2B3
nintedanib,BRD-K49075727,HA1E,0.1893,0.7694,0.0145,0.551043,FGFR inhibitor|PDGFR inhibitor|VEGFR inhibitor,
CGP-57380,BRD-K42500029,HT29,0.1893,0.7693,0.0145,0.464419,MAP kinase inhibitor,MKNK1|AURKB|LCK|MKNK2|SGK1
ibrutinib,BRD-A35869383,A549,0.1894,0.7698,0.0147,0.2178,BTK inhibitor,BTK|BLK|BMX
indapamide,BRD-A95869247,A375,0.1894,0.7696,0.0146,0.206326,Thiazide diuretic,SLC12A3|KCNQ1|CA7|KCNE1
thiomersal,BRD-K61443650,HELA,0.1894,0.7695,0.0145,0.34896,Antibiotic,OXCT1
fenbendazole,BRD-K51318897,U2OS,0.1894,0.7697,0.0147,0.437459,Tubulin inhibitor,CYP2C19|CYP2D6|CYP2J2|CYP3A4|TUBB
blebbistatin,BRD-A75817871,HA1E,0.1895,0.7702,0.0149,0.278856,ATPase inhibitor,
