"Protein_ID","Gene_Symbol","logFC","P.Value","adj.P.Val","significant","condition","comparison"
"P20340;Q53S08","RAB6A",0.857,0.0590388108827039,0.857,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q5BKZ1","ZNF326",-0.364,0.0590980910526608,0.857,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O60508","CDC40",0.872,0.0601927920944752,0.858,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P29373","CRABP2",0.691,0.0605991221830045,0.858,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q6ZN17","LIN28B",0.487,0.061912195151937,0.859,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q5T200;Q9H1K0","ZC3H13",-0.562,0.062483920626087,0.859,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P21127;Q9UQ88;Q13882","CDK11B",-0.342,0.0629404577136444,0.86,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P36957","DLST",-0.4,0.0642913796638735,0.86,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q3MHD2","LSM12",0.726,0.0635929497282682,0.86,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q14254","FLOT2",-0.476,0.0660792814604534,0.861,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P62826","RAN",0.39,0.065487524444906,0.861,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P49591","SARS",-0.502,0.0650995618638043,0.861,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O00468","AGRN",-0.58,0.0666772740284084,0.862,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q16527","CSRP2",0.396,0.0669135388260848,0.862,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q99959","PKP2",-0.504,0.0677067737268838,0.862,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9UNX3","RPL26L1",-1.84,0.0677955103424064,0.862,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P62277","RPS13",-0.471,0.0666936445618248,0.862,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P55081;Q00653","MFAP1",-0.5,0.0688007828997246,0.863,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q13610","PWP1",0.318,0.068220284694207,0.863,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P27694","RPA1",0.65,0.0695706430695014,0.863,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P62266","RPS23",0.586,0.069067939111141,0.863,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P62979;P62987;P0CG47;P0CG48","RPS27A",0.501,0.0699090653546129,0.863,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P38919","EIF4A3",-0.346,0.0711091105545002,0.864,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q13330","MTA1",-0.474,0.071929449079653,0.864,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9Y3I0","RTCB",0.62,0.0719208851625939,0.864,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P05141;Q9H0C2","SLC25A5",-0.328,0.0713808488429076,0.864,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P17480","UBTF",0.474,0.0707810129315071,0.864,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O60716;Q99569","CTNND1",-0.419,0.0729303158248203,0.865,FALSE,"RNase_ARS","C9ALS_vs_Control"
"A0A075B6R9","IGKV2D-24",-0.993,0.0731792441350797,0.865,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P30414","NKTR",-0.436,0.0726554877117841,0.865,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P40227;Q92526","CCT6A",-0.365,0.0747611175310413,0.866,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q58FF8","HSP90AB2P",-0.443,0.0752326416817198,0.866,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q7Z417","NUFIP2",0.374,0.0741154252547772,0.866,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q16531","DDB1",-1.19,0.0767650335913124,0.867,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9BY44","EIF2A",-0.539,0.0778566442731088,0.867,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q6AI39","GLTSCR1L",-0.501,0.0780990782765806,0.867,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P49773","HINT1",-1.25,0.0783320281342241,0.867,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P52701","MSH6",-0.659,0.0777351540245714,0.867,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9UBC0;O60422;O95948","ONECUT1",0.512,0.0772878087363682,0.867,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9Y3B4","SF3B6",-1.09,0.0778145620548729,0.867,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q93045","STMN2",0.409,0.0775955913892865,0.867,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O95785","WIZ",-0.684,0.0766659650899045,0.867,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P56537","EIF6",0.347,0.0788194773422776,0.868,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P10809","HSPD1",-0.74,0.0800447802252869,0.868,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q12906","ILF3",-0.294,0.0802153233924433,0.868,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q15084","PDIA6",0.388,0.0783991055645544,0.868,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q99832","CCT7",-1.09,0.0811510942026597,0.869,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q92785","DPF2",-0.456,0.0822986117657057,0.869,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q5SSJ5","HP1BP3",-0.39,0.0829579636001796,0.869,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9NTI5","PDS5B",-0.33,0.0823512713694129,0.869,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q6PCB5","RSBN1L",-0.513,0.0820649621118595,0.869,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q12873","CHD3",-2.1,0.0845296428550225,0.87,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O43602","DCX",0.501,0.0842168579302444,0.87,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P62873","GNB1",0.997,0.083557653028016,0.87,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P13010","XRCC5",-0.421,0.0851438121400303,0.87,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P35221;Q9UI47","CTNNA1",-1.16,0.0873276654270364,0.871,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O15075","DCLK1",0.346,0.0855615066832107,0.871,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q8TDD1","DDX54",0.45,0.0866081998019196,0.871,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P68431;Q71DI3;Q16695","HIST1H3A",-0.441,0.0876134188497259,0.871,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9NQ29","LUC7L",-0.463,0.0868598844968634,0.871,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P62249","RPS16",-0.408,0.0870982432053617,0.871,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q12962","TAF10",-0.449,0.086697168791228,0.871,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P53396","ACLY",0.372,0.0898221123946197,0.872,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q8ND24","RNF214",-0.558,0.0902419181953278,0.872,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P61254","RPL26",-0.617,0.0896135766824398,0.872,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9UQR0","SCML2",-0.443,0.0894408299035553,0.872,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P12956","XRCC6",-0.502,0.0886617249265832,0.872,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P20020;Q01814;Q16720","ATP2B1",-0.807,0.0911028612776103,0.873,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9NY93","DDX56",0.383,0.0921979002871165,0.873,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P26641","EEF1G",0.383,0.0933861786075079,0.873,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9Y383","LUC7L2",0.878,0.0926750292445303,0.873,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q14684","RRP1B",0.376,0.0916244763247918,0.873,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q16629","SRSF7",0.579,0.0921468442186004,0.873,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P21675;Q8IZX4","TAF1",0.547,0.0931133054819227,0.873,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9HBM6","TAF9B",0.386,0.0908216016889263,0.873,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9BRD0","BUD13",-0.479,0.0952897983097227,0.874,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P06748","NPM1",0.317,0.0942444556032083,0.874,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P46060","RANGAP1",0.682,0.0936476004087318,0.874,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P62244","RPS15A",0.375,0.0957266812924086,0.874,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q15428","SF3A2",-1.94,0.0948454518098013,0.874,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q04917","YWHAH",1.14,0.0962077484670605,0.874,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q5VTL8","PRPF38B",0.431,0.0975952682419126,0.875,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q7L576","CYFIP1",-0.38,0.0994976903310657,0.876,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9H6W3","NO66",0.345,0.102160152817933,0.876,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P51149","RAB7A",-0.78,0.0999701048477913,0.876,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q15050","RRS1",0.426,0.100019892813426,0.876,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O95391","SLU7",-0.611,0.100637708054991,0.876,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q15029","EFTUD2",0.613,0.104795813032551,0.877,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P38117","ETFB",-0.357,0.105521551099686,0.877,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q16777;Q6FI13","HIST2H2AC",0.604,0.103483417356469,0.877,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P31942","HNRNPH3",0.65,0.103583225756797,0.877,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q13595","TRA2A",-0.45,0.104655128706752,0.877,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q96GY0","ZC2HC1A",-1.24,0.102828497179365,0.877,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q92616","GCN1L1",0.895,0.106499574544934,0.878,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q03164;Q9UMN6","KMT2A",0.374,0.108057906690821,0.878,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P49790","NUP153",-0.401,0.107252874851643,0.878,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O15027","SEC16A",-0.764,0.105975952624705,0.878,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O75643","SNRNP200",-0.339,0.107033438854196,0.878,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P62308;A8MWD9","SNRPG",0.924,0.107007533467798,0.878,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q8IYR6","TMEFF1",-0.311,0.107622262143258,0.878,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P07384","CAPN1",-0.664,0.110642722735043,0.879,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q15287","RNPS1",0.353,0.109571595817777,0.879,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O15020","SPTBN2",-1.05,0.111617677505366,0.879,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q13428","TCOF1",-0.357,0.110725472193328,0.879,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9Y2W1","THRAP3",-0.393,0.109838613357223,0.879,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9NYF8","BCLAF1",-0.355,0.112996822472186,0.88,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9BUT1","BDH2",0.552,0.114427466998662,0.88,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q96N67","DOCK7",-0.782,0.112906212489756,0.88,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q99879","HIST1H2BM",0.448,0.114904755956608,0.88,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q15542;O60303","TAF5",0.438,0.114305384621036,0.88,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P31946","YWHAB",0.282,0.11617174651591,0.88,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P63244","GNB2L1",-1.05,0.118721025915557,0.881,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9H9Z2","LIN28A",-0.319,0.116514874010229,0.881,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P46459","NSF",0.404,0.118084071383435,0.881,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P29590","PML",-0.984,0.117800180757402,0.881,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P62491;Q15907","RAB11A",-0.392,0.119227790330476,0.881,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P35251","RFC1",-0.424,0.117004283141137,0.881,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P62829","RPL23",0.345,0.117913022557801,0.881,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O75934","BCAS2",0.83,0.123824784280606,0.882,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P00338;Q6ZMR3;P07864","LDHA",-3.72,0.12268691491974,0.882,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P21741","MDK",0.457,0.122942223414511,0.882,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P54577","YARS",0.338,0.122138292985151,0.882,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P62191","PSMC1",0.524,0.12531142143532,0.883,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9NW13","RBM28",0.495,0.128110412155688,0.883,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P49815","TSC2",-0.454,0.126605001789295,0.883,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9NR30","DDX21",0.382,0.131729058237318,0.884,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9NPA8","ENY2",0.706,0.130323506207969,0.884,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q71UI9;P0C0S5","H2AFV",0.434,0.130490665388181,0.884,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P36507;Q02750","MAP2K2",0.794,0.129435439816591,0.884,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P33993","MCM7",-0.561,0.129377137785366,0.884,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q86U86","PBRM1",-0.494,0.13042185853134,0.884,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q7Z7C8","TAF8",-0.39,0.128720573897914,0.884,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P42166","TMPO",-0.286,0.129721094933171,0.884,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9ULD9","ZNF608",0.353,0.129785796827645,0.884,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P00558;P07205","PGK1",-0.405,0.136081103033585,0.885,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P62136","PPP1CA",0.344,0.134178807381552,0.885,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q06830","PRDX1",0.464,0.134247915833866,0.885,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9UIF9","BAZ2A",0.406,0.139050879273408,0.886,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O43390","HNRNPR",0.323,0.139871334316612,0.886,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q7Z406","MYH14",-0.711,0.137839639531662,0.886,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9NP72","RAB18",0.447,0.140511245588835,0.886,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P31939","ATIC",0.317,0.145231207759736,0.887,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P48735","IDH2",0.49,0.146234623111119,0.887,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P62879;Q9HAV0","GNB2",0.981,0.149859644864675,0.888,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q92917","GPKOW",-0.398,0.149533019941422,0.888,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q5T749","KPRP",-0.767,0.15104458937499,0.888,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9Y5B6","PAXBP1",-0.41,0.148619203645972,0.888,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P61026","RAB10",0.483,0.14894131794331,0.888,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P61513;A6NKH3","RPL37A",1.59,0.147549373029351,0.888,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P08865","RPSA",-0.672,0.151602760236371,0.888,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P08621","SNRNP70",-0.403,0.15161070350408,0.888,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9BRX9","WDR83",-1.27,0.151377161798735,0.888,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q92572","AP3S1",0.335,0.157303794335574,0.889,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q8IWX8","CHERP",-0.305,0.156745502846243,0.889,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9UJU6","DBNL",-0.539,0.155249807607123,0.889,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q13427","PPIG",-0.314,0.154105186804817,0.889,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P30044","PRDX5",-0.328,0.156957517870905,0.889,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O00231","PSMD11",0.304,0.154889596498965,0.889,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q5SW79;Q96L14;Q00G26","CEP170",-0.551,0.157710740825564,0.89,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q96I24","FUBP3",-0.251,0.158574580957665,0.89,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q7Z3K3","POGZ",-0.276,0.161593873220414,0.89,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q8TA86","RP9",0.473,0.161647078964926,0.89,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P62899","RPL31",-0.352,0.161203528811881,0.89,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P23528","CFL1",0.319,0.163862476075806,0.891,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O14579","COPE",0.352,0.165025221538617,0.891,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P63241;Q6IS14;Q9GZV4","EIF5A",-1.55,0.168128003775413,0.891,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P62807","HIST1H2BC",1.48,0.164845410042137,0.891,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P08238;Q58FF7;Q58FF6","HSP90AB1",0.33,0.164683850270075,0.891,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q16352","INA",0.27,0.167485587819562,0.891,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9NQ55","PPAN",0.675,0.16382006681664,0.891,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O95104","SCAF4",-0.546,0.164969814539467,0.891,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9UBB9","TFIP11",-0.442,0.165619839189985,0.891,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9UL18;Q9H9G7;Q9HCK5","AGO1",-0.432,0.173973450048913,0.892,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9UPA5","BSN",0.474,0.169529888693579,0.892,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P47755","CAPZA2",0.358,0.172236361389787,0.892,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q99459","CDC5L",0.407,0.171594074989822,0.892,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9HCG8","CWC22",-0.351,0.173510960541842,0.892,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O14974","PPP1R12A",-0.781,0.17044008075463,0.892,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O94906","PRPF6",-0.259,0.172668058560931,0.892,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9Y5B9","SUPT16H",-0.3,0.175325391772156,0.893,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P63313","TMSB10",-0.603,0.178256120052728,0.893,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P48444","ARCN1",-0.62,0.187490834012898,0.894,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q69YN4","KIAA1429",0.762,0.184816743278294,0.894,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q2TAK8","MUM1",-0.524,0.183231015275568,0.894,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P40967","PMEL",0.272,0.184845089849037,0.894,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9UMS4","PRPF19",0.54,0.187206239516679,0.894,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q7Z6E9","RBBP6",0.329,0.182633037815414,0.894,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O76021","RSL1D1",-0.308,0.18430695580093,0.894,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O00422","SAP18",0.396,0.187025226094443,0.894,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q15393","SF3B3",0.485,0.184274870741403,0.894,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O75367","H2AFY",-0.267,0.192877967677914,0.895,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P33778","HIST1H2BB",0.433,0.192649725988501,0.895,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q1KMD3","HNRNPUL2",-0.246,0.192154025074863,0.895,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O43719","HTATSF1",-0.412,0.191739097564748,0.895,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P52294;O15131","KPNA1",-0.427,0.18878298383065,0.895,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9UPN3","MACF1",-0.393,0.189589982873058,0.895,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q6P2Q9","PRPF8",0.476,0.193564938075097,0.895,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q969G3","SMARCE1",0.728,0.190910094688928,0.895,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q96DI7","SNRNP40",0.424,0.189785697495709,0.895,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q10570","CPSF1",-0.4,0.196490535492741,0.896,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q5VSY0","GKAP1",0.47,0.199728198532837,0.896,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P35658","NUP214",0.301,0.198081068997095,0.896,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q8TF01","PNISR",-0.358,0.199070323925101,0.896,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P29508","SERPINB3",-0.76,0.198901585210358,0.896,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P62314","SNRPD1",-0.474,0.197656919078112,0.896,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q8IWZ8","SUGP1",-0.411,0.1989935196122,0.896,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q16594","TAF9",-0.325,0.198853999155306,0.896,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q96SK2","TMEM209",-0.716,0.197959861849033,0.896,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q13263","TRIM28",-0.258,0.197632442897805,0.896,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9UPT8","ZC3H4",-0.315,0.198870349290064,0.896,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P48643","CCT5",-0.287,0.205488434132424,0.897,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9C005","DPY30",-0.248,0.205599300398823,0.897,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P51991","HNRNPA3",-0.256,0.207117992731763,0.897,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q14103","HNRNPD",0.362,0.208132487346605,0.897,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9BU76","MMTAG2",0.271,0.205265139614697,0.897,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9H307","PNN",0.269,0.204380389484335,0.897,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9H0U4;Q92928","RAB1B",0.371,0.204148614171845,0.897,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9H7E2","TDRD3",-0.999,0.204379263733663,0.897,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P06576","ATP5B",-0.199,0.217673377631962,0.898,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P05455","SSB",0.416,0.216587903363719,0.898,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9H8G2","CAAP1",0.351,0.222251145672583,0.899,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P04264","KRT1",-1.15,0.222905133341353,0.899,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P49916","LIG3",-0.351,0.219775485022534,0.899,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P35268","RPL22",0.313,0.220241422967655,0.899,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P28370","SMARCA1",-0.307,0.224893242150716,0.899,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q6P1X5","TAF2",-1.09,0.224969232001251,0.899,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P49368","CCT3",-0.245,0.233264450976463,0.9,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q14004","CDK13",-0.283,0.229568232072374,0.9,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P13639","EEF2",0.241,0.227405178823066,0.9,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P04899","GNAI2",0.325,0.227890751140179,0.9,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9Y4L1","HYOU1",-0.258,0.229643107234277,0.9,FALSE,"RNase_ARS","C9ALS_vs_Control"
"A0JLT2","MED19",-0.311,0.232483866814747,0.9,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O94832","MYO1D",0.318,0.232923253235041,0.9,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9Y2X3","NOP58",-0.242,0.229750654784719,0.9,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P22061","PCMT1",0.394,0.227152517724213,0.9,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q15185","PTGES3",0.715,0.229776431401636,0.9,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P62081","RPS7",0.243,0.229063156675386,0.9,FALSE,"RNase_ARS","C9ALS_vs_Control"
"Q9BR76;A9Z1Z3","CORO1B",0.263,0.236939994398772,0.901,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O14531","DPYSL4",-0.701,0.240535390668041,0.901,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P21333","FLNA",0.345,0.240742176673022,0.901,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P20700","LMNB1",0.479,0.238574596183305,0.901,FALSE,"RNase_ARS","C9ALS_vs_Control"
"O43776","NARS",-0.274,0.236324599761741,0.901,FALSE,"RNase_ARS","C9ALS_vs_Control"
"P18583;Q8N1G2","SON",-0.3,0.238903613700913,0.901,FALSE,"RNase_ARS","C9ALS_vs_Control"
