"Protein_ID","Gene_Symbol","logFC","P.Value","adj.P.Val","significant","tissue","comparison"
"O60739","EIF1B",-0.656,0.124394885683543,1,FALSE,"CTX","TP7_vs_TP1"
"P19525","EIF2AK2",-0.034,0.950091886832407,1,FALSE,"CTX","TP7_vs_TP1"
"P49770","EIF2B2",-0.346,0.563218965360182,1,FALSE,"CTX","TP7_vs_TP1"
"Q9UI10","EIF2B4",-0.625,0.191278115874662,1,FALSE,"CTX","TP7_vs_TP1"
"Q13144","EIF2B5",0.0774,0.897408735382252,1,FALSE,"CTX","TP7_vs_TP1"
"P05198","EIF2S1",0.129,0.78196633450025,1,FALSE,"CTX","TP7_vs_TP1"
"Q14152","EIF3A",-0.555,0.0405048488814364,1,FALSE,"CTX","TP7_vs_TP1"
"P55884","EIF3B",-0.893,0.0393579131533814,1,FALSE,"CTX","TP7_vs_TP1"
"Q99613;B5ME19","EIF3C",-0.454,0.487617959132036,1,FALSE,"CTX","TP7_vs_TP1"
"P60228","EIF3E",0.371,0.433570645317776,1,FALSE,"CTX","TP7_vs_TP1"
"O15372","EIF3H",-0.357,0.393012915341798,1,FALSE,"CTX","TP7_vs_TP1"
"Q13347","EIF3I",-0.233,0.516783630866622,1,FALSE,"CTX","TP7_vs_TP1"
"Q9Y262","EIF3L",-0.791,0.0725663554506976,1,FALSE,"CTX","TP7_vs_TP1"
"P60842","EIF4A1",-0.295,0.249423796083966,1,FALSE,"CTX","TP7_vs_TP1"
"Q14240","EIF4A2",-0.138,0.484552553224363,1,FALSE,"CTX","TP7_vs_TP1"
"P38919","EIF4A3",-0.0127,0.979384849116455,1,FALSE,"CTX","TP7_vs_TP1"
"Q04637","EIF4G1",0.00792,0.98346977112293,1,FALSE,"CTX","TP7_vs_TP1"
"P78344","EIF4G2",-0.869,0.0473695023146588,1,FALSE,"CTX","TP7_vs_TP1"
"O43432","EIF4G3",-0.955,0.00564143852070927,1,FALSE,"CTX","TP7_vs_TP1"
"Q15056","EIF4H",-0.251,0.525541192076387,1,FALSE,"CTX","TP7_vs_TP1"
"P55010","EIF5",-0.412,0.387412269469657,1,FALSE,"CTX","TP7_vs_TP1"
"P63241;Q6IS14","EIF5A",-0.211,0.407116656418757,1,FALSE,"CTX","TP7_vs_TP1"
"Q12926","ELAVL2",-0.166,0.776222791929893,1,FALSE,"CTX","TP7_vs_TP1"
"Q14576","ELAVL3",0.458,0.431434871294893,1,FALSE,"CTX","TP7_vs_TP1"
"Q5R3F8","ELFN2",0.297,0.438502184539462,1,FALSE,"CTX","TP7_vs_TP1"
"Q92556","ELMO1",-1.2,0.0117259772180226,1,FALSE,"CTX","TP7_vs_TP1"
"Q96JJ3","ELMO2",-0.22,0.715260473086202,1,FALSE,"CTX","TP7_vs_TP1"
"Q8N336","ELMOD1",0.148,0.670533051353082,1,FALSE,"CTX","TP7_vs_TP1"
"P50402","EMD",-0.0424,0.889478930906575,1,FALSE,"CTX","TP7_vs_TP1"
"O94919","ENDOD1",0.456,0.4503276041753,1,FALSE,"CTX","TP7_vs_TP1"
"P06733","ENO1",0.373,0.316818258229496,1,FALSE,"CTX","TP7_vs_TP1"
"P09104","ENO2",0.357,0.309790346642711,1,FALSE,"CTX","TP7_vs_TP1"
"Q9UHY7","ENOPH1",-0.109,0.849855056873469,1,FALSE,"CTX","TP7_vs_TP1"
"Q6UWR7","ENPP6",-0.263,0.722046224710456,1,FALSE,"CTX","TP7_vs_TP1"
"Q9H4G0","EPB41L1",0.0706,0.744849728844086,1,FALSE,"CTX","TP7_vs_TP1"
"O43491","EPB41L2",-0.123,0.715989295625507,1,FALSE,"CTX","TP7_vs_TP1"
"Q9Y2J2","EPB41L3",0.0886,0.620743258070256,1,FALSE,"CTX","TP7_vs_TP1"
"Q9HCM4","EPB41L5",0.244,0.591800941866645,1,FALSE,"CTX","TP7_vs_TP1"
"P16452","EPB42",-0.883,0.0790641546408774,1,FALSE,"CTX","TP7_vs_TP1"
"P54764;P29320;P54756","EPHA4",-0.129,0.84246310895465,1,FALSE,"CTX","TP7_vs_TP1"
"O15197","EPHB6",0.327,0.552569899471562,1,FALSE,"CTX","TP7_vs_TP1"
"P07099","EPHX1",1,0.0806340560682705,1,FALSE,"CTX","TP7_vs_TP1"
"O95278","EPM2A",0.992,0.0305668964339406,1,FALSE,"CTX","TP7_vs_TP1"
"Q7L775","EPM2AIP1",0.165,0.633163444719213,1,FALSE,"CTX","TP7_vs_TP1"
"Q9Y6I3;Q9H201","EPN1",-0.358,0.428134915528047,1,FALSE,"CTX","TP7_vs_TP1"
"P07814","EPRS",-0.173,0.426013062378129,1,FALSE,"CTX","TP7_vs_TP1"
"Q9UBC2","EPS15L1",-0.0616,0.83982594202087,1,FALSE,"CTX","TP7_vs_TP1"
"O15083","ERC2",0.317,0.287676557471438,1,FALSE,"CTX","TP7_vs_TP1"
"P84090","ERH",-0.436,0.476090747157097,1,FALSE,"CTX","TP7_vs_TP1"
"O94905","ERLIN2",0.24,0.394460831494761,1,FALSE,"CTX","TP7_vs_TP1"
"Q8TAM6","ERMN",-0.277,0.728684605261634,1,FALSE,"CTX","TP7_vs_TP1"
"P10768","ESD",1.06,0.0768469262507529,1,FALSE,"CTX","TP7_vs_TP1"
"Q9BSJ8","ESYT1",-0.994,0.00291298908827486,1,FALSE,"CTX","TP7_vs_TP1"
"P13804","ETFA",0.279,0.660822222080655,1,FALSE,"CTX","TP7_vs_TP1"
"P38117","ETFB",-0.705,0.407922603955673,1,FALSE,"CTX","TP7_vs_TP1"
"Q96CN4","EVI5L",0.904,0.0555853230664675,1,FALSE,"CTX","TP7_vs_TP1"
"Q9NV70","EXOC1",-0.42,0.075042018238301,1,FALSE,"CTX","TP7_vs_TP1"
"Q96KP1","EXOC2",-0.653,0.0498965413338588,1,FALSE,"CTX","TP7_vs_TP1"
"O60645","EXOC3",-0.213,0.445337987670404,1,FALSE,"CTX","TP7_vs_TP1"
"Q96A65","EXOC4",-0.152,0.620295250824535,1,FALSE,"CTX","TP7_vs_TP1"
"O00471","EXOC5",-0.662,0.178267015326866,1,FALSE,"CTX","TP7_vs_TP1"
"Q8TAG9","EXOC6",-0.195,0.675117201431743,1,FALSE,"CTX","TP7_vs_TP1"
"Q9Y2D4","EXOC6B",-0.918,0.0509645572283522,1,FALSE,"CTX","TP7_vs_TP1"
"Q9UPT5","EXOC7",-0.543,0.242952757686576,1,FALSE,"CTX","TP7_vs_TP1"
"Q8IYI6","EXOC8",-0.427,0.276135755323756,1,FALSE,"CTX","TP7_vs_TP1"
"P15311","EZR",0.545,0.21836399705484,1,FALSE,"CTX","TP7_vs_TP1"
"P23610","F8A1",0.726,0.161024300348827,1,FALSE,"CTX","TP7_vs_TP1"
"O15540","FABP7",0.000198,0.99973200661651,1,FALSE,"CTX","TP7_vs_TP1"
"Q96CS3","FAF2",0.336,0.350867292616329,1,FALSE,"CTX","TP7_vs_TP1"
"Q9NRY5","FAM114A2",-0.78,0.0743286323394924,1,FALSE,"CTX","TP7_vs_TP1"
"Q8IXS8","FAM126B",-0.702,0.0317285130593611,1,FALSE,"CTX","TP7_vs_TP1"
"Q86XD5","FAM131B",0.327,0.244513491797079,1,FALSE,"CTX","TP7_vs_TP1"
"Q5W0V3","FAM160B1",-0.644,0.0217743511596163,1,FALSE,"CTX","TP7_vs_TP1"
"A8MVW0","FAM171A2",0.283,0.555972536093335,1,FALSE,"CTX","TP7_vs_TP1"
"Q6P995","FAM171B",0.0614,0.849559618369688,1,FALSE,"CTX","TP7_vs_TP1"
"Q8TBF2","FAM213B",-0.493,0.429988626024659,1,FALSE,"CTX","TP7_vs_TP1"
"Q9H0Q0","FAM49A",-0.623,0.0407049757103073,1,FALSE,"CTX","TP7_vs_TP1"
"Q8NAN2","FAM73A",0.402,0.364259905268464,1,FALSE,"CTX","TP7_vs_TP1"
"Q8TBF8","FAM81A",-0.0395,0.921628116343549,1,FALSE,"CTX","TP7_vs_TP1"
"Q52LJ0","FAM98B",-0.537,0.315508273895075,1,FALSE,"CTX","TP7_vs_TP1"
"Q9Y4F1","FARP1",0.543,0.133759413763414,1,FALSE,"CTX","TP7_vs_TP1"
"Q9Y285","FARSA",-0.321,0.231072708978019,1,FALSE,"CTX","TP7_vs_TP1"
"Q9NSD9","FARSB",-0.614,0.0693672988082096,1,FALSE,"CTX","TP7_vs_TP1"
"P49327","FASN",-0.644,0.0817547266019129,1,FALSE,"CTX","TP7_vs_TP1"
"P22087","FBL",0.458,0.181081823344007,1,FALSE,"CTX","TP7_vs_TP1"
"A6NHQ2","FBLL1",-0.0699,0.792260655628862,1,FALSE,"CTX","TP7_vs_TP1"
"Q9UK22","FBXO2",-0.548,0.0236864333647197,1,FALSE,"CTX","TP7_vs_TP1"
"Q8TF61","FBXO41",-0.0911,0.859842643597338,1,FALSE,"CTX","TP7_vs_TP1"
"P22570","FDXR",-0.294,0.631949194679741,1,FALSE,"CTX","TP7_vs_TP1"
"P22830","FECH",0.0552,0.880080888577061,1,FALSE,"CTX","TP7_vs_TP1"
"Q96AC1","FERMT2",-0.0644,0.90821469544171,1,FALSE,"CTX","TP7_vs_TP1"
"P02671","FGA",0.67,0.341917176728528,1,FALSE,"CTX","TP7_vs_TP1"
"P02675;CON__P02676","FGB",0.839,0.261675722897759,1,FALSE,"CTX","TP7_vs_TP1"
"Q96M96","FGD4",0.261,0.464423818758598,1,FALSE,"CTX","TP7_vs_TP1"
"P02679","FGG",0.729,0.240384700275874,1,FALSE,"CTX","TP7_vs_TP1"
"P07954","FH",0.207,0.68757804884562,1,FALSE,"CTX","TP7_vs_TP1"
"Q13642","FHL1",-0.149,0.788910344663776,1,FALSE,"CTX","TP7_vs_TP1"
"O43427","FIBP",-0.129,0.853242529959604,1,FALSE,"CTX","TP7_vs_TP1"
"Q5T1M5","FKBP15",-0.778,0.0441981409990706,1,FALSE,"CTX","TP7_vs_TP1"
"P62942","FKBP1A",-0.0937,0.871345406065487,1,FALSE,"CTX","TP7_vs_TP1"
"Q02790","FKBP4",-1.08,0.0402963624015388,1,FALSE,"CTX","TP7_vs_TP1"
"Q14318","FKBP8",-0.596,0.30672214701996,1,FALSE,"CTX","TP7_vs_TP1"
"Q13045","FLII",-0.241,0.584166031389524,1,FALSE,"CTX","TP7_vs_TP1"
"P21333","FLNA",-0.378,0.432148682879379,1,FALSE,"CTX","TP7_vs_TP1"
"Q14315","FLNC",0.318,0.600594863503351,1,FALSE,"CTX","TP7_vs_TP1"
"O75955","FLOT1",-0.301,0.351891172316575,1,FALSE,"CTX","TP7_vs_TP1"
"Q14254","FLOT2",-0.903,0.0314786457386085,1,FALSE,"CTX","TP7_vs_TP1"
"Q96PY5;Q8IVF7","FMNL2",0.25,0.656105281985153,1,FALSE,"CTX","TP7_vs_TP1"
"Q9H479","FN3K",-0.219,0.542622639520325,1,FALSE,"CTX","TP7_vs_TP1"
"Q16658","FSCN1",-0.258,0.485470575219853,1,FALSE,"CTX","TP7_vs_TP1"
"Q9BTV5","FSD1",-1.57,0.0637758874339054,1,FALSE,"CTX","TP7_vs_TP1"
"Q9BXM9","FSD1L",-0.914,0.119758141418979,1,FALSE,"CTX","TP7_vs_TP1"
"P02794","FTH1",0.155,0.786243001308694,1,FALSE,"CTX","TP7_vs_TP1"
"P02792","FTL",0.13,0.85240343730105,1,FALSE,"CTX","TP7_vs_TP1"
"Q96I24","FUBP3",0.379,0.377933202289467,1,FALSE,"CTX","TP7_vs_TP1"
"P51114","FXR1",-0.159,0.772528565924221,1,FALSE,"CTX","TP7_vs_TP1"
"P51116","FXR2",0.694,0.167229263726289,1,FALSE,"CTX","TP7_vs_TP1"
"P06241","FYN",-0.16,0.645595699703338,1,FALSE,"CTX","TP7_vs_TP1"
"Q13283","G3BP1",0.298,0.500288929538719,1,FALSE,"CTX","TP7_vs_TP1"
"Q9UN86","G3BP2",0.421,0.0868133523247697,1,FALSE,"CTX","TP7_vs_TP1"
"P11413","G6PD",-0.462,0.174401467355835,1,FALSE,"CTX","TP7_vs_TP1"
"Q9H0R8","GABARAPL1",-0.599,0.218126610204451,1,FALSE,"CTX","TP7_vs_TP1"
"Q9UBS5","GABBR1",0.224,0.410022897239884,1,FALSE,"CTX","TP7_vs_TP1"
"P18505","GABRB1",-0.138,0.678773251367339,1,FALSE,"CTX","TP7_vs_TP1"
"P18507;Q8N1C3","GABRG2",-0.343,0.546023412860276,1,FALSE,"CTX","TP7_vs_TP1"
"Q05329","GAD2",-0.774,0.107169933352218,1,FALSE,"CTX","TP7_vs_TP1"
"O14976","GAK",0.0964,0.73409525950537,1,FALSE,"CTX","TP7_vs_TP1"
"Q14376","GALE",-1.5,0.00696020435901933,1,FALSE,"CTX","TP7_vs_TP1"
"P51570","GALK1",0.282,0.561298962110549,1,FALSE,"CTX","TP7_vs_TP1"
"Q14697","GANAB",-1.24,0.0493416795535229,1,FALSE,"CTX","TP7_vs_TP1"
"P17677","GAP43",-0.574,0.339351817136085,1,FALSE,"CTX","TP7_vs_TP1"
"P04406","GAPDH",0.271,0.518303378203334,1,FALSE,"CTX","TP7_vs_TP1"
"Q14C86","GAPVD1",0.0939,0.66597770721704,1,FALSE,"CTX","TP7_vs_TP1"
"P41250","GARS",-0.5,0.129645605460162,1,FALSE,"CTX","TP7_vs_TP1"
"P22102","GART",0.056,0.853071657425372,1,FALSE,"CTX","TP7_vs_TP1"
"O60861","GAS7",-0.904,0.0612623658504358,1,FALSE,"CTX","TP7_vs_TP1"
"O75323","GBAS",0.147,0.674609345311175,1,FALSE,"CTX","TP7_vs_TP1"
"Q04446","GBE1",0.158,0.78375289741259,1,FALSE,"CTX","TP7_vs_TP1"
"Q92947","GCDH",-1.1,0.120423164225391,1,FALSE,"CTX","TP7_vs_TP1"
"P48506","GCLC",-0.895,0.0777344822164894,1,FALSE,"CTX","TP7_vs_TP1"
"P48507","GCLM",-0.255,0.732116433046246,1,FALSE,"CTX","TP7_vs_TP1"
"Q92616","GCN1L1",0.365,0.463664350744304,1,FALSE,"CTX","TP7_vs_TP1"
"Q9Y2T3","GDA",0.292,0.428963993697988,1,FALSE,"CTX","TP7_vs_TP1"
"Q8TB36","GDAP1",-0.109,0.619408233488712,1,FALSE,"CTX","TP7_vs_TP1"
"Q96MZ0","GDAP1L1",-0.726,0.0587354258586912,1,FALSE,"CTX","TP7_vs_TP1"
"P31150","GDI1",0.0675,0.867850028660091,1,FALSE,"CTX","TP7_vs_TP1"
"P50395","GDI2",0.378,0.442717192390627,1,FALSE,"CTX","TP7_vs_TP1"
"P14136;CON__H-INV:HIT000292931;CON__Q61726","GFAP",0.997,0.00827636211348809,1,FALSE,"CTX","TP7_vs_TP1"
"Q9NWU2","GID8",-0.31,0.336019914930554,1,FALSE,"CTX","TP7_vs_TP1"
"Q9Y2X7","GIT1",-0.0793,0.712839840375731,1,FALSE,"CTX","TP7_vs_TP1"
"Q14161","GIT2",0.212,0.473539837854892,1,FALSE,"CTX","TP7_vs_TP1"
"P17302","GJA1",0.998,0.00999881161386056,1,FALSE,"CTX","TP7_vs_TP1"
"P32189;Q14409","GK",0.00295,0.992391077905737,1,FALSE,"CTX","TP7_vs_TP1"
"Q9H4G4","GLIPR2",0.534,0.48964459464149,1,FALSE,"CTX","TP7_vs_TP1"
"Q04760","GLO1",-0.217,0.681312172714893,1,FALSE,"CTX","TP7_vs_TP1"
"O76003","GLRX3",-0.48,0.287527723362018,1,FALSE,"CTX","TP7_vs_TP1"
"Q86SX6","GLRX5",-0.0383,0.956099778609699,1,FALSE,"CTX","TP7_vs_TP1"
"O94925","GLS",0.0425,0.904109919056246,1,FALSE,"CTX","TP7_vs_TP1"
"P00367;P49448","GLUD1",0.341,0.363701627810907,1,FALSE,"CTX","TP7_vs_TP1"
"P15104","GLUL",-0.188,0.685391055220726,1,FALSE,"CTX","TP7_vs_TP1"
"P29992","GNA11",-0.555,0.291336158667409,1,FALSE,"CTX","TP7_vs_TP1"
"Q14344","GNA13",-0.419,0.256044676037298,1,FALSE,"CTX","TP7_vs_TP1"
"P63096","GNAI1",-0.359,0.123547830409877,1,FALSE,"CTX","TP7_vs_TP1"
"P04899","GNAI2",-0.184,0.452667824698232,1,FALSE,"CTX","TP7_vs_TP1"
"P09471;P11488;P19087;A8MTJ3","GNAO1",-0.122,0.536882074050488,1,FALSE,"CTX","TP7_vs_TP1"
"P50148","GNAQ",-0.277,0.526525625598113,1,FALSE,"CTX","TP7_vs_TP1"
"P63092;Q5JWF2","GNAS",-0.218,0.234720064180954,1,FALSE,"CTX","TP7_vs_TP1"
"P19086","GNAZ",-0.262,0.361654119981343,1,FALSE,"CTX","TP7_vs_TP1"
"P62873;P16520","GNB1",-0.125,0.806013744571931,1,FALSE,"CTX","TP7_vs_TP1"
"P62879","GNB2",-0.435,0.0821218975130883,1,FALSE,"CTX","TP7_vs_TP1"
"Q9HAV0","GNB4",0.535,0.239938559161,1,FALSE,"CTX","TP7_vs_TP1"
"O14775","GNB5",-0.275,0.154487428991096,1,FALSE,"CTX","TP7_vs_TP1"
"P59768","GNG2",0.728,0.180104411090815,1,FALSE,"CTX","TP7_vs_TP1"
"P36915","GNL1",-0.362,0.174116632040126,1,FALSE,"CTX","TP7_vs_TP1"
"Q08378","GOLGA3",-0.0351,0.934287501337912,1,FALSE,"CTX","TP7_vs_TP1"
"Q13439","GOLGA4",1.28,0.129288961944107,1,FALSE,"CTX","TP7_vs_TP1"
"Q9HD26","GOPC",-0.158,0.716651329480983,1,FALSE,"CTX","TP7_vs_TP1"
"Q9H8Y8","GORASP2",-0.787,0.313512718640249,1,FALSE,"CTX","TP7_vs_TP1"
"P17174","GOT1",0.124,0.834202589077639,1,FALSE,"CTX","TP7_vs_TP1"
"P00505","GOT2",0.62,0.18874323693219,1,FALSE,"CTX","TP7_vs_TP1"
"P21695","GPD1",1.16,0.0546960906665806,1,FALSE,"CTX","TP7_vs_TP1"
"Q8N335","GPD1L",0.94,0.140127393018455,1,FALSE,"CTX","TP7_vs_TP1"
"Q9NQX3","GPHN",0.0704,0.898517245122342,1,FALSE,"CTX","TP7_vs_TP1"
"P06744;CON__Q3ZBD7","GPI",-0.906,0.0189149293790297,1,FALSE,"CTX","TP7_vs_TP1"
"P51674","GPM6A",1.35,0.039120923674436,1,FALSE,"CTX","TP7_vs_TP1"
"Q13098","GPS1",-0.733,0.173063009415871,1,FALSE,"CTX","TP7_vs_TP1"
"Q86YR5","GPSM1",-0.0756,0.883035157642997,1,FALSE,"CTX","TP7_vs_TP1"
"Q9UBQ7","GRHPR",0.114,0.809166457183534,1,FALSE,"CTX","TP7_vs_TP1"
"P42262","GRIA2",0.397,0.304241772647956,1,FALSE,"CTX","TP7_vs_TP1"
"P42263","GRIA3",0.371,0.338281120377233,1,FALSE,"CTX","TP7_vs_TP1"
"Q05586","GRIN1",0.208,0.498982021378612,1,FALSE,"CTX","TP7_vs_TP1"
"Q12879","GRIN2A",0.255,0.629052298344448,1,FALSE,"CTX","TP7_vs_TP1"
"Q13224","GRIN2B",0.198,0.600957588760215,1,FALSE,"CTX","TP7_vs_TP1"
"Q4V328","GRIPAP1",0.223,0.477306059141084,1,FALSE,"CTX","TP7_vs_TP1"
"P34947","GRK5",0.216,0.436503665011983,1,FALSE,"CTX","TP7_vs_TP1"
"P41594","GRM5",0.966,0.0498438400099075,1,FALSE,"CTX","TP7_vs_TP1"
"Q9HAV7","GRPEL1",-0.808,0.0767726916218427,1,FALSE,"CTX","TP7_vs_TP1"
"Q12849","GRSF1",-0.031,0.954174455680799,1,FALSE,"CTX","TP7_vs_TP1"
"P49840","GSK3A",-0.238,0.696910092993691,1,FALSE,"CTX","TP7_vs_TP1"
"P49841","GSK3B",-0.24,0.343750402275853,1,FALSE,"CTX","TP7_vs_TP1"
"P06396","GSN",0.25,0.31230614467572,1,FALSE,"CTX","TP7_vs_TP1"
"P15170","GSPT1",-0.217,0.638730383015966,1,FALSE,"CTX","TP7_vs_TP1"
"Q8IYD1","GSPT2",-0.505,0.266588356871326,1,FALSE,"CTX","TP7_vs_TP1"
"Q9Y2Q3","GSTK1",-0.493,0.235841928355757,1,FALSE,"CTX","TP7_vs_TP1"
"P28161","GSTM2",-0.1,0.866810689806028,1,FALSE,"CTX","TP7_vs_TP1"
"P21266","GSTM3",-0.287,0.302032458118868,1,FALSE,"CTX","TP7_vs_TP1"
"P09211","GSTP1",0.478,0.441062995901035,1,FALSE,"CTX","TP7_vs_TP1"
"P30711","GSTT1",-0.159,0.793070659093694,1,FALSE,"CTX","TP7_vs_TP1"
"O00178","GTPBP1",-0.123,0.815302030286749,1,FALSE,"CTX","TP7_vs_TP1"
"P33402","GUCY1A2",-0.409,0.270461035259539,1,FALSE,"CTX","TP7_vs_TP1"
"Q02153","GUCY1B3",-0.297,0.288947606132784,1,FALSE,"CTX","TP7_vs_TP1"
"Q16774","GUK1",-0.102,0.625102208459045,1,FALSE,"CTX","TP7_vs_TP1"
"P13807","GYS1",-0.203,0.359218109297981,1,FALSE,"CTX","TP7_vs_TP1"
"Q71UI9;P0C0S5","H2AFV",-0.121,0.82651903869511,1,FALSE,"CTX","TP7_vs_TP1"
"O75367","H2AFY",0.249,0.527780868524321,1,FALSE,"CTX","TP7_vs_TP1"
"P84243;P68431;Q16695;Q6NXT2","H3F3A",0.313,0.667965213458182,1,FALSE,"CTX","TP7_vs_TP1"
"Q9P035","HACD3",0.398,0.54455246157108,1,FALSE,"CTX","TP7_vs_TP1"
"Q16836","HADH",0.496,0.352722358292955,1,FALSE,"CTX","TP7_vs_TP1"
"P40939","HADHA",-0.163,0.725368259315429,1,FALSE,"CTX","TP7_vs_TP1"
"P55084","HADHB",-0.0763,0.864539609103321,1,FALSE,"CTX","TP7_vs_TP1"
"Q9GZV7","HAPLN2",0.657,0.447300304619695,1,FALSE,"CTX","TP7_vs_TP1"
"Q86UW8","HAPLN4",0.391,0.523116693634089,1,FALSE,"CTX","TP7_vs_TP1"
"P12081","HARS",-0.223,0.627392807618725,1,FALSE,"CTX","TP7_vs_TP1"
"P69905;CON__P01966","HBA1",0.549,0.278135969622277,1,FALSE,"CTX","TP7_vs_TP1"
"P68871","HBB",0.455,0.387863335936573,1,FALSE,"CTX","TP7_vs_TP1"
"P02042;CON__Q3SX09;CON__P02070;P02100","HBD",0.664,0.41231372716243,1,FALSE,"CTX","TP7_vs_TP1"
"Q9Y450","HBS1L",0.0673,0.798958878164637,1,FALSE,"CTX","TP7_vs_TP1"
"Q96DB2","HDAC11",-0.0404,0.931658559355204,1,FALSE,"CTX","TP7_vs_TP1"
"Q9H0R4","HDHD2",0.747,0.0626960754968045,1,FALSE,"CTX","TP7_vs_TP1"
"Q00341","HDLBP",0.0646,0.764682432321657,1,FALSE,"CTX","TP7_vs_TP1"
"Q9P2D3","HEATR5B",0.156,0.643417170032313,1,FALSE,"CTX","TP7_vs_TP1"
"Q9Y4D8","HECTD4",0.214,0.762186263453082,1,FALSE,"CTX","TP7_vs_TP1"
"Q9P2P5","HECW2",-0.911,0.222549611244371,1,FALSE,"CTX","TP7_vs_TP1"
"Q14CZ8","HEPACAM",0.893,0.138165779745163,1,FALSE,"CTX","TP7_vs_TP1"
"Q15751","HERC1",-0.13,0.826380689979682,1,FALSE,"CTX","TP7_vs_TP1"
"Q5GLZ8","HERC4",-0.53,0.0950189499263343,1,FALSE,"CTX","TP7_vs_TP1"
"Q9Y241","HIGD1A",0.595,0.46899165553575,1,FALSE,"CTX","TP7_vs_TP1"
"Q9BW72","HIGD2A",-0.00804,0.984533770298188,1,FALSE,"CTX","TP7_vs_TP1"
"P49773","HINT1",-0.31,0.520037211011315,1,FALSE,"CTX","TP7_vs_TP1"
"Q9BX68","HINT2",-0.838,0.172308731923073,1,FALSE,"CTX","TP7_vs_TP1"
"O00291","HIP1",-0.159,0.866932319689099,1,FALSE,"CTX","TP7_vs_TP1"
"O75146","HIP1R",-0.0199,0.939419102268038,1,FALSE,"CTX","TP7_vs_TP1"
"P10412;Q02539;P22492","HIST1H1E",0.6,0.144446506462822,1,FALSE,"CTX","TP7_vs_TP1"
"Q93077;Q7L7L0;P04908","HIST1H2AC",-0.16,0.711385852671108,1,FALSE,"CTX","TP7_vs_TP1"
"P62805","HIST1H4A",0.297,0.386395465659979,1,FALSE,"CTX","TP7_vs_TP1"
"Q16777;Q6FI13","HIST2H2AC",0.143,0.634155020401975,1,FALSE,"CTX","TP7_vs_TP1"
"Q16778;P33778;P23527;P06899;Q8N257;Q6DRA6;Q6DN03","HIST2H2BE",0.0478,0.908024077495094,1,FALSE,"CTX","TP7_vs_TP1"
"P19367;P52790","HK1",0.0358,0.880529210918471,1,FALSE,"CTX","TP7_vs_TP1"
"Q01581","HMGCS1",-1.1,0.0290816190556244,1,FALSE,"CTX","TP7_vs_TP1"
"P30519","HMOX2",-0.466,0.0967843259421762,1,FALSE,"CTX","TP7_vs_TP1"
"Q13151","HNRNPA0",0.152,0.701233876812343,1,FALSE,"CTX","TP7_vs_TP1"
"P09651;Q32P51","HNRNPA1",0.144,0.521192942546834,1,FALSE,"CTX","TP7_vs_TP1"
"P22626","HNRNPA2B1",0.0085,0.972528488476346,1,FALSE,"CTX","TP7_vs_TP1"
"P51991","HNRNPA3",-0.23,0.352373079392737,1,FALSE,"CTX","TP7_vs_TP1"
"P07910;O60812;B2RXH8;P0DMR1;B7ZW38","HNRNPC",0.338,0.114471511615706,1,FALSE,"CTX","TP7_vs_TP1"
"Q14103","HNRNPD",-0.164,0.524291649639894,1,FALSE,"CTX","TP7_vs_TP1"
"O14979","HNRNPDL",0.422,0.198164389769368,1,FALSE,"CTX","TP7_vs_TP1"
"P52597","HNRNPF",0.125,0.615867725202004,1,FALSE,"CTX","TP7_vs_TP1"
"P31943","HNRNPH1",0.167,0.64857907380443,1,FALSE,"CTX","TP7_vs_TP1"
"P55795","HNRNPH2",0.295,0.350537766533628,1,FALSE,"CTX","TP7_vs_TP1"
"P31942","HNRNPH3",0.374,0.281034437583977,1,FALSE,"CTX","TP7_vs_TP1"
"P61978","HNRNPK",-0.195,0.400736045078423,1,FALSE,"CTX","TP7_vs_TP1"
"P14866","HNRNPL",-0.188,0.82188604609145,1,FALSE,"CTX","TP7_vs_TP1"
"Q8WVV9","HNRNPLL",-0.288,0.59501586976721,1,FALSE,"CTX","TP7_vs_TP1"
"P52272","HNRNPM",0.0948,0.80395177861553,1,FALSE,"CTX","TP7_vs_TP1"
"O43390","HNRNPR",-0.153,0.610544765257665,1,FALSE,"CTX","TP7_vs_TP1"
"Q00839","HNRNPU",0.00412,0.98883460796481,1,FALSE,"CTX","TP7_vs_TP1"
"Q9BUJ2","HNRNPUL1",0.000995,0.997702777305683,1,FALSE,"CTX","TP7_vs_TP1"
"Q1KMD3","HNRNPUL2",0.374,0.473699232999615,1,FALSE,"CTX","TP7_vs_TP1"
"Q86YM7","HOMER1",0.587,0.0850608271585723,1,FALSE,"CTX","TP7_vs_TP1"
"Q5SSJ5","HP1BP3",0.697,0.128423670519879,1,FALSE,"CTX","TP7_vs_TP1"
"P01112","HRAS",-0.363,0.41477956336786,1,FALSE,"CTX","TP7_vs_TP1"
"Q53GQ0","HSD17B12",0.544,0.173850212550134,1,FALSE,"CTX","TP7_vs_TP1"
"P51659","HSD17B4",0.267,0.398210860769542,1,FALSE,"CTX","TP7_vs_TP1"
"Q6YN16","HSDL2",-0.134,0.803718723373556,1,FALSE,"CTX","TP7_vs_TP1"
"P07900;Q14568;Q58FF6;Q58FG0;Q58FG1","HSP90AA1",-0.72,0.00825579561212913,1,FALSE,"CTX","TP7_vs_TP1"
"P08238;Q58FF7","HSP90AB1",-0.688,0.0109952638494041,1,FALSE,"CTX","TP7_vs_TP1"
