Gene_Symbol,protein_logFC,protein_adjPval,protein_significant
RABEP1,0.115166680806146,0.420824516547186,False
GPX2,-0.362842693101307,0.420876763564116,False
PYCR1,-0.169548444380952,0.421451689854839,False
TUBGCP2,-0.113114536005584,0.421462431230255,False
MTR,-0.234750704515235,0.421462431230255,False
GIPC1,0.215880020979649,0.421462431230255,False
LAMC1,0.614991173311115,0.421462431230255,False
DCAF10,-0.177106720714426,0.421462431230255,False
PSPC1,0.186803264418762,0.421462431230255,False
NCEH1,0.215476903952524,0.421462431230255,False
ECM2,0.363833359182629,0.421639605306808,False
TIMP3,0.913557133560461,0.421888241902443,False
ALDH18A1,-0.194646722740274,0.42207930796194,False
HAX1,-0.268246660635873,0.42207930796194,False
TANK,-0.127946436721236,0.422534185765664,False
SRSF3,0.176747612417525,0.422534185765664,False
RABGEF1,0.113437042797415,0.422732488901687,False
RMDN3,-0.159312307607046,0.422732488901687,False
ESD,-0.219952496170507,0.423040316159579,False
DOCK1,0.15362863136696,0.423040316159579,False
APBB1,-0.173693114881944,0.423357838267649,False
TNXB,1.13511804065303,0.423403900234933,False
HECW1,0.246579882375299,0.423403900234933,False
PSPH,0.178312733523601,0.423403900234933,False
SH3GL3,-0.278781051827549,0.423403900234933,False
ALDH7A1,-0.230467345048103,0.423403900234933,False
MAGT1,0.193661733368153,0.423403900234933,False
CHCHD4,-0.161634276015366,0.423403900234933,False
PDE1B,-0.350020444250681,0.423403900234933,False
OXSR1,0.119766187838501,0.423403900234933,False
APOBEC3G,0.240740737226468,0.423795879493282,False
FBXW5,-0.169123104014099,0.42389462759548,False
USP5,0.14065708637982,0.42389462759548,False
SUMO1,0.173580211654512,0.423946508868324,False
CAPZA2,-0.130584448763354,0.424936348532416,False
EIF3G,0.227615100652681,0.424998805626902,False
GPAA1,0.128752302531298,0.425281290420815,False
AP3S1,-0.172035779645025,0.425552270613035,False
FA2H,0.357148258338882,0.425552270613035,False
STXBP1,-0.311772520653005,0.426423734713268,False
DBI,0.303374731464531,0.426464948089445,False
DES,0.743279500123858,0.426555042134153,False
HNRNPR,0.17696921243383,0.42666717688088,False
FKBP7,0.574715868071,0.427282569238988,False
IGSF8,0.237092808247722,0.427282569238988,False
ESYT1,0.109065087621241,0.427282569238988,False
KIFC3,-0.180944048855759,0.427282569238988,False
AQR,0.11140669993134,0.42882186624442,False
IGFALS,0.485865152272785,0.429443239091366,False
RSL1D1,0.167753407579946,0.429921678077822,False
STARD7,-0.248467082000127,0.430040766935756,False
NNMT,0.587033062138163,0.430127586793818,False
NUP54,0.13759805671088,0.430190421573292,False
RETREG1,0.218605483306114,0.430190421573292,False
SPTBN2,0.167344293860419,0.430190421573292,False
FAM184A,-0.188344595251953,0.430212418167099,False
SEMA4C,-0.170332122424955,0.430212418167099,False
MARCKS,-0.269133287548906,0.431268278724068,False
IFI35,-0.280751412660712,0.431336097271906,False
MTFR1L,-0.232683629063414,0.431336097271906,False
AGPAT3,-0.204803373559624,0.431359637125267,False
ARHGEF37,0.216844167504998,0.431735149229197,False
TIAM1,-0.159756477395416,0.432029567225276,False
ENPP2,0.324605863648777,0.432222181858534,False
POMT2,-0.131681436883683,0.432805190257892,False
LEMD3,-0.213390243129565,0.433358970284352,False
PARP10,-0.156303893115681,0.433387924970984,False
POLR2E,-0.178268242175179,0.433411009695813,False
SCN2B,-0.284071473718703,0.433411009695813,False
RAB3GAP1,0.0884231613617992,0.433411009695813,False
TUBB2B,0.297471699686083,0.433411009695813,False
H2AZ1,0.313042371285865,0.433411009695813,False
STX11,0.29797415775819,0.433589721653377,False
N6AMT1,-0.260459170596138,0.433589721653377,False
TMEM41B,-0.142391229385776,0.433749568657351,False
ATP1B1,-0.278312011418869,0.433749568657351,False
TBC1D25,-0.141492057446136,0.434304653553327,False
ERMN,0.549247784079924,0.434470235440895,False
HAGHL,0.198034959083697,0.434952980023459,False
SLC39A14,0.155224647736875,0.435803552558837,False
WIPF3,0.386274756121468,0.43595361398369,False
MAP3K20,-0.220325481096487,0.436051124063993,False
TNKS,0.196898229303325,0.436498086991356,False
CMC1,-0.339694526720005,0.436657344851063,False
UCHL3,0.187118794370031,0.436770081904433,False
ATE1,0.130026630380957,0.436922600791337,False
RAB6D,0.141795062711203,0.436950823448079,False
TMEM30A,-0.279621276229383,0.43719159740363,False
PIGR,0.763350168168557,0.437221061185631,False
ANKRD27,-0.133754676506626,0.437221061185631,False
PRMT5,-0.117340700591338,0.437290036108397,False
SLFN5,0.237629559026755,0.437290036108397,False
MRPS31,-0.16380775624374,0.437984723712613,False
RPL23A,0.138287947961864,0.438067146580163,False
CDC23,-0.111377578252787,0.438748401188622,False
TSPAN5,-0.324015981695596,0.439073093331906,False
NFU1,-0.207581057701626,0.439189008069462,False
GANAB,0.163748424066728,0.439189008069462,False
AGT,0.343492952124155,0.439868265500276,False
SPON1,0.405815512382311,0.439868265500276,False
PAXBP1,0.112391898300302,0.4403473041798,False
SPOCK3,-0.221833553921566,0.440422879377272,False
CHMP4A,0.197409120593845,0.440553975347443,False
CNTNAP1,-0.238413127963179,0.44058709522723,False
UMPS,-0.13276458614633,0.441225529709332,False
HADH,-0.157769560165384,0.441225529709332,False
ARHGEF10L,-0.158822576534421,0.441909087614021,False
SYNGR2,0.231542182246978,0.441909087614021,False
STMN3,0.268399325165744,0.441941178089259,False
ARL8B,-0.10566689920838,0.441941178089259,False
TMEM259,-0.185801323859117,0.442039342239865,False
WRNIP1,0.150303548973151,0.442414038814984,False
COQ8B,-0.260877743522489,0.442414038814984,False
FARP1,-0.258763211017902,0.442414038814984,False
ELMO2,-0.153264242954624,0.442414038814984,False
CLIC4,0.2248053212776,0.442414521474086,False
RAB27B,-0.452210852760319,0.44269488832707,False
KIFAP3,0.172334617812648,0.442995841280502,False
FASN,0.20307014825028,0.443417328675483,False
SRSF1,0.267190251055776,0.443417328675483,False
GNAQ,0.169254326184092,0.443417328675483,False
SCARB2,-0.155570992740916,0.443789144369135,False
PSMB5,0.114514698382898,0.443868035226238,False
ZW10,0.117133178924833,0.444333738157884,False
MAPRE3,0.176134091555634,0.444921702104467,False
ARFGAP3,0.190700171688663,0.444921702104467,False
SRA1,0.250138806394627,0.444984365656753,False
STX6,0.135820949600895,0.444984365656753,False
MYLK,-0.204961909068032,0.444984365656753,False
CNN3,0.298440434047627,0.444984365656753,False
CLCN4,-0.169526708214331,0.444984365656753,False
KCTD16,-0.354075462791799,0.444984365656753,False
ARFGEF3,-0.182954506372647,0.444984365656753,False
RHPN2,-0.180322074654147,0.445219157411362,False
IL1RAPL1,-0.154918813762109,0.445219157411362,False
PLXNB1,-0.219724520966198,0.445263292958699,False
SUB1,0.185686698480437,0.445667965806955,False
PAQR4,-0.194753993289511,0.445975426333927,False
PCSK2,-0.388484124050084,0.445975426333927,False
PRMT3,-0.201092033733865,0.446219448155356,False
NUP205,0.146752947050837,0.446219448155356,False
GUCY1A2,-0.336399312418965,0.446219448155356,False
H1-10,0.34858467598535,0.446353017565317,False
DLST,-0.218908739509276,0.446430383986668,False
MTHFD1,-0.228523213508444,0.446443944777302,False
NUDT12,-0.213580487986787,0.446589119599604,False
WASF1,-0.219351570273781,0.446589119599604,False
COPG1,0.117803597159805,0.447257184088565,False
ALYREF,0.29539097754636,0.447463548801873,False
PRKCE,-0.218129046954566,0.447475921753044,False
SFXN4,-0.182437319584601,0.447588925010967,False
OSCP1,-0.324207750673121,0.447824490018906,False
TKFC,0.186991381058959,0.448208397790467,False
DCAKD,-0.206022609350837,0.448208397790467,False
PFKFB2,0.235396175811514,0.448360282216619,False
TCEAL5,0.320278945812786,0.448579297393861,False
IFT27,-0.13999043876257,0.448959851287073,False
ADAMTS4,-0.209048782007792,0.449725059845044,False
CXADR,-0.303836791500233,0.449959934088225,False
CAV1,0.979202467136615,0.449959934088225,False
CPS1,0.856369561077195,0.449959934088225,False
DNAJC30,-0.192637380844225,0.449970058985399,False
VPS37A,0.093289098580577,0.449970058985399,False
ARL6IP5,0.165266199946197,0.449970058985399,False
PRKACB,-0.14319113501581,0.449970058985399,False
TSPO,-0.184312555652119,0.45012216812942,False
GTF2E1,0.137890341560166,0.45012216812942,False
SHH,0.323869713589541,0.45032697055942,False
BIRC2,-0.130830506730948,0.45032697055942,False
GLT8D1,0.203718465631823,0.450776053260536,False
UBE2Q1,0.15397279548889,0.450776053260536,False
ACTN4,0.194987084136494,0.450776053260536,False
PIPOX,-0.327099783312115,0.451061678364545,False
PODN,0.509559860252131,0.451657970735902,False
BACE1,-0.184941180381182,0.451657970735902,False
STK39,0.221674809969031,0.451663995855386,False
SMARCD3,-0.170199187150457,0.45186652768816,False
MT2A,-0.398374398546089,0.45186652768816,False
ABCA1,0.292975258241363,0.452636197150135,False
HIP1R,-0.284255444382721,0.452636197150135,False
MTMR12,0.115852659459769,0.452773124734556,False
EXOC3,-0.0870762883779452,0.453433566049066,False
RMC1,-0.125327883955508,0.453433566049066,False
FAM124A,0.236830242036843,0.453624183276928,False
PPM1A,0.140762298479073,0.453624183276928,False
MAN2B1,0.19370402542107,0.453692858289959,False
MYH10,0.143527872103016,0.453692858289959,False
CCT7,0.0890330326929565,0.453767021770156,False
JAKMIP2,0.154742377260991,0.453767021770156,False
MAP1S,-0.205593470961905,0.454586195943933,False
MRE11,0.147618637854338,0.454586195943933,False
SELL,0.25641557882556,0.454586195943933,False
CYTH1,0.169831969923772,0.454586195943933,False
METTL3,0.138181557215326,0.455034185940407,False
CHURC1,-0.149884536045285,0.455406790790934,False
AKAP10,-0.143799858409636,0.455691407265769,False
ALDH1B1,0.460983546527059,0.455691407265769,False
SPATA20,-0.655690283004087,0.455850763747066,False
ATP5F1B,-0.18725742388178,0.456067660893465,False
HDAC4,0.145119424256456,0.456515879593592,False
LIPA,0.316554454916272,0.456718146951804,False
ECPAS,0.107230902040063,0.456718146951804,False
SNX11,0.157888324113912,0.456718146951804,False
CRYAB,0.426982094570416,0.456725281723583,False
PARVA,0.304451607820377,0.456725281723583,False
CIT,-0.36919847879734,0.456725281723583,False
EPPK1,-0.411094725239888,0.456725281723583,False
PEX3,-0.126017083961433,0.456774682112648,False
SNX6,0.116818890955869,0.456915363241925,False
MPDZ,0.12909073197109,0.456915363241925,False
MRPS18B,-0.182509984968237,0.457144235225696,False
NAA15,0.118262667961281,0.457144235225696,False
MCM3,-0.222892372446077,0.457144235225696,False
CEP41,0.19686291057406,0.457208650313308,False
ITIH5,0.5295402115787,0.457438873294161,False
P2RX4,0.250476510821498,0.457450150344795,False
ARHGEF9,-0.293450814295396,0.457450150344795,False
LGI2,-0.306421796124247,0.457657826813322,False
SBDS,0.142783124349853,0.457690260891855,False
PTPRM,-0.15705892192767,0.458046751196347,False
CAD,0.271891377275395,0.458046751196347,False
RNF149,-0.129722424536311,0.458289668737292,False
TOR1AIP1,0.188242376056683,0.458417599946009,False
GMPR,-0.236641811590303,0.458648021574663,False
MYH9,0.30639912986468,0.458648021574663,False
AGFG1,0.136562714026617,0.458648021574663,False
EGFR,-0.380784109565656,0.458824815988916,False
KBTBD2,-0.106722682466599,0.458824815988916,False
STARD13,0.176854942993065,0.459250988254052,False
TASOR,-0.190152779647518,0.459417018461392,False
CDNF,0.189750784034482,0.459775965319659,False
EIF5A2,0.193798940818162,0.460190205054039,False
NUDT19,-0.136762532909848,0.460635658112186,False
EFNB1,0.262451521188416,0.461570916344557,False
UBFD1,0.178161633703594,0.461570916344557,False
INPP4A,-0.175035157293035,0.461570916344557,False
TRAF1,0.145880256101193,0.461570916344557,False
BNIP3,-0.1437464780679,0.461642882079658,False
PGM2,0.216194138871131,0.461753823234139,False
COL5A2,0.842907093569048,0.461928658123895,False
DNAJA1,0.119327433296384,0.46215318450534,False
RNF214,0.13103435875724,0.462372786412459,False
CRTAC1,0.223350754301126,0.462372786412459,False
HIP1,0.209179665924559,0.462372786412459,False
COLEC12,-0.411492260588057,0.462372786412459,False
NCAN,-0.453626344424819,0.462372786412459,False
CUX1,0.163631413359353,0.462586676905744,False
AP1S2,-0.1368909943618,0.462586676905744,False
C2CD2L,-0.164838151988487,0.462586676905744,False
POMK,-0.182744372353256,0.462607986733066,False
WDFY2,0.142294669870999,0.462628952415164,False
UFM1,0.191362376059253,0.462677925604928,False
BANF1,-0.272897890873398,0.462903017727424,False
PCBD2,-0.135647254812939,0.463635365480107,False
SLC39A6,-0.1523165475726,0.463635365480107,False
FBLN2,0.653890283097208,0.463635365480107,False
RUFY2,-0.146729527555514,0.46381699404356,False
ICAM5,-0.355916187118375,0.463884375760322,False
CPQ,-0.170102452564809,0.464483599095824,False
FAM136A,-0.257087902973243,0.464483599095824,False
PPP2R5E,-0.132686777536819,0.464878709929497,False
YEATS4,0.104647404364838,0.464878709929497,False
CSTF3,0.139814997758505,0.464878709929497,False
HSDL1,-0.146866101195563,0.465057454101926,False
SUMO2,0.128404054375538,0.465057454101926,False
ABTB2,0.254264480455185,0.465057454101926,False
UPF1,0.0761295792875156,0.465057454101926,False
WDR18,0.148398148304388,0.465057454101926,False
LSM3,0.132912039344587,0.465057454101926,False
SSR3,0.16260297068205,0.465076045996679,False
EPN2,0.204421765219692,0.465123841443266,False
SYNGAP1,-0.522087513958069,0.465253973393432,False
DDB1,0.0923059842951961,0.465253973393432,False
SNX30,0.220519650142375,0.465522341081595,False
SPATA2,-0.14859289565026,0.465541216714161,False
EIF3K,-0.0975140437783235,0.465541216714161,False
TMEM33,-0.131586543633313,0.465541216714161,False
USP24,0.0932185037331212,0.465541216714161,False
STRIP1,-0.0959889682020885,0.465541216714161,False
EIF4G3,0.119535091254154,0.465542714585892,False
HS1BP3,0.145143649886162,0.465806171056242,False
CSRP1,-0.202582515057459,0.466155451988749,False
MT-CO1,-0.276564837815404,0.466246690040342,False
RASA2,0.117512914677992,0.46627436144031,False
BTBD17,-0.539993490002111,0.46627436144031,False
RBCK1,0.11379012429473,0.466363612211337,False
SNX7,-0.160703956757715,0.466480614910963,False
GNB1,-0.152523662441038,0.466480614910963,False
NUP155,0.162299490984058,0.46690347721622,False
N4BP1,0.120237394640934,0.46690347721622,False
USP14,0.13488317562949,0.467248207104781,False
SFXN5,-0.315921684145207,0.467331003332086,False
PLXNC1,-0.244090208567444,0.467331003332086,False
EIF2B3,0.142578780699109,0.467971328088874,False
CD84,0.259558741387374,0.46810926596468,False
PPP2R2C,-0.20652238414934,0.468348762566596,False
TMX1,0.164769371767447,0.468448463201544,False
GRTP1,-0.102297688479257,0.468491205007009,False
GNAO1,-0.160184516184128,0.468491205007009,False
PIK3CA,-0.111758954459644,0.468536666714185,False
DNAAF10,0.155434018414721,0.469576446821648,False
EMC2,-0.0938411376030981,0.469960443134471,False
DGKQ,-0.232739581598124,0.470083263687398,False
TBC1D12,0.218254963140853,0.470797990340619,False
BCL2,0.221518274764927,0.470929157117033,False
SORD,0.230068242704238,0.471714369760514,False
ZNF451,0.172651283421347,0.472184024601475,False
IFT88,-0.131251107091988,0.472524684324872,False
ZC3H12C,0.161563368142039,0.472804072993277,False
GPN1,0.165538925552837,0.472879189045396,False
MAST1,0.214904917256727,0.473228860593504,False
PRRT2,-0.410585207047897,0.473684282126584,False
GID8,0.131377498602807,0.473851683211523,False
RAB28,-0.137105558869646,0.473936178639971,False
COL4A6,0.465685455581484,0.474443352819655,False
TMED7,0.120214173518004,0.474443352819655,False
NONO,0.223579944658656,0.474443352819655,False
SCG3,-0.312841656142082,0.474609585688691,False
CSAD,0.30176651458021,0.474609585688691,False
TAF15,0.168988793855915,0.474609585688691,False
WWC2,-0.121841947226542,0.474960746706088,False
SLITRK5,-0.159724004875095,0.474960746706088,False
RGS7BP,-0.269677731513203,0.474960746706088,False
LIPE,0.416450734620177,0.474960746706088,False
TMED10,0.125182595404267,0.474960746706088,False
PDGFRB,0.398084844997281,0.474960746706088,False
CAPN7,-0.124253795810372,0.474960746706088,False
TBK1,0.0925493698388955,0.474960746706088,False
PPTC7,-0.218437859172806,0.474960746706088,False
LMAN1,0.213795138718266,0.474960746706088,False
MAP1LC3A,0.20763715839211,0.474960746706088,False
TMX3,0.123194224299263,0.474960746706088,False
SLC35B2,-0.110170431295823,0.474960746706088,False
CSNK1D,0.251684361901519,0.474960746706088,False
MRPS34,-0.163237900056755,0.474960746706088,False
TUBE1,0.160048412319441,0.474960746706088,False
TBC1D4,0.180186761977271,0.474960746706088,False
SUN1,0.329012794512579,0.475371908589937,False
AAMP,-0.10486070494664,0.475746407689425,False
SLC25A29,-0.21016802334391,0.475794779002836,False
DESI1,-0.152293762869069,0.475794779002836,False
SMARCA2,0.155905972605048,0.475794779002836,False
RTN4,0.229555966375086,0.475794779002836,False
ICA1,0.18382571723601,0.475846270905585,False
MIA3,0.12517256678994,0.475879816326967,False
POLRMT,-0.222481720355982,0.475930804875141,False
GRIP1,-0.232371997527677,0.476110733611723,False
PDE1C,0.323937044068021,0.476110733611723,False
WDR37,-0.168375334403802,0.476179510609032,False
ELP2,-0.13737241921015,0.476213872796876,False
OSBPL1A,0.143554827884694,0.4763259011608,False
SRPRA,0.141101885501719,0.476868898248124,False
VPS25,0.112173375913185,0.477272430133366,False
TRUB1,-0.209422173677627,0.477292940263768,False
COPB2,0.0959249769035022,0.477506674565041,False
CNTNAP2,-0.271650610917451,0.477506674565041,False
CFAP20,-0.151313338697737,0.477570239771121,False
MYO1A,0.666477182204275,0.477570239771121,False
MOCS3,-0.182146448203467,0.477978770229567,False
PAFAH1B3,0.147828154243662,0.478029719273,False
LONRF2,-0.193077209641888,0.478131149531014,False
ITM2B,-0.128698858133907,0.478175039834591,False
CCK,-0.224381390072989,0.478175039834591,False
GRAMD4,-0.157694541312752,0.478175039834591,False
RHOG,0.298336996719783,0.478175039834591,False
MYEF2,0.151476071938575,0.478373652116623,False
MOB3A,0.25604399034972,0.478373652116623,False
TCEAL4,0.188041141136726,0.478428909626565,False
PPM1J,-0.235651463904877,0.478428909626565,False
AIF1,0.28310297687568,0.478451325265533,False
DUSP19,0.119366559456587,0.478476433218714,False
XRN2,0.143892727761003,0.478476433218714,False
LGMN,0.387989448580666,0.478755677577539,False
SNRPB,0.138728942100187,0.478979910763069,False
ATP2B1,-0.234665911952479,0.479078263292067,False
ADSS1,0.318997738198616,0.479452901677729,False
NIT2,0.13459970212533,0.479452901677729,False
SPG7,-0.163836609226296,0.479452901677729,False
CACNB4,-0.316681779874607,0.479452901677729,False
SH3BGRL,0.16556568524299,0.479510093860449,False
TWF2,0.12580014572584,0.479510093860449,False
ADH1C,-0.54272224157156,0.479534809914508,False
TGFBRAP1,-0.0986142659637661,0.479645775284782,False
ELP5,-0.164704641787255,0.480013876076825,False
KIAA1217,0.242804588161576,0.480013876076825,False
TMEM192,-0.182832480768779,0.480013876076825,False
MBOAT1,0.24133526634979,0.480013876076825,False
RABGGTB,0.11762440348541,0.480013876076825,False
TTBK2,0.180201239176394,0.480382922178541,False
PACS1,-0.121984262173884,0.480382922178541,False
CPSF7,0.120147608351457,0.480443972163432,False
CDIP1,-0.163765249727345,0.480936842149137,False
PTPRK,-0.211694968110123,0.481715953795079,False
NOTCH1,-0.184111253793272,0.481715953795079,False
COMT,0.211062666709317,0.481715953795079,False
ACTR1A,0.11874685737695,0.481715953795079,False
ALDH1A2,0.372800658694167,0.482184853425432,False
SRP68,0.0915684707805884,0.482184853425432,False
CPSF3,0.101848685766194,0.482184853425432,False
GDI2,0.1314741557071,0.482518026469671,False
SCCPDH,0.150388548097348,0.48264879254389,False
ABLIM2,-0.225972229984318,0.48264879254389,False
MYO9A,0.143862648159531,0.482722780335139,False
WASHC2C,0.195942712508478,0.483229745534555,False
AQP1,0.443175852199104,0.483512385011849,False
TFIP11,0.190312422483071,0.483512385011849,False
FMR1,-0.116608257464697,0.484188740085485,False
EIF3L,0.0824139623233933,0.484188740085485,False
PTS,-0.247397266876577,0.484375435512047,False
RP2,0.240107697320269,0.484543209949979,False
CMIP,0.201230700381693,0.484543209949979,False
WDR48,-0.127980262547707,0.484704259602107,False
TMEM143,-0.140867430264596,0.485000549645747,False
PRDX4,0.160116099767558,0.485000549645747,False
GSR,-0.120972170776653,0.485169269208686,False
RRAS,0.283475254194803,0.485169269208686,False
PKN2,0.130750550102977,0.485169269208686,False
QNG1,-0.164559289332363,0.485169459712689,False
SEPTIN9,-0.215406887422608,0.48522801724051,False
CGNL1,-0.17021043236517,0.48522801724051,False
IGLV3-19,0.232441988464321,0.485732285925371,False
ACTB,0.108691716867098,0.485732285925371,False
PSMC5,0.0823840434072238,0.485732285925371,False
HTRA1,0.235897875988753,0.485732285925371,False
VMA21,-0.129465815749329,0.485732285925371,False
HBG2,0.883719494291128,0.486362275962413,False
CD53,0.194132673072252,0.486362275962413,False
DIAPH1,0.193397606117808,0.486362275962413,False
ATP5F1A,-0.185873639912153,0.486362275962413,False
LSM6,0.106888274405604,0.486677647127483,False
PCDHGB2,-0.145969434488975,0.486677647127483,False
IFT140,-0.134902947850819,0.486677647127483,False
KANK4,0.325400744947034,0.486799485977171,False
GSDME,0.235097592349902,0.487840095505596,False
PSMG2,-0.170020016323662,0.487840095505596,False
EVI5,-0.116872698652247,0.487921048367036,False
ZPR1,-0.161290515823671,0.487921048367036,False
SRP19,-0.104876838009673,0.487925461068024,False
P4HB,0.192916463327046,0.48796396303664,False
DUSP22,0.166570127296031,0.48796396303664,False
LSM14A,0.310790302409762,0.48796396303664,False
TMEM178A,0.219612639807242,0.488304109546789,False
PLAA,-0.0887286677427124,0.488614924003864,False
RAB3IL1,0.319509886691294,0.488614924003864,False
NUP62,0.121093363292471,0.489091267038466,False
ARGLU1,0.169822396996537,0.489091267038466,False
ABCC4,-0.251740980400035,0.489091267038466,False
PDPK1,0.135413766855335,0.489241545700409,False
GFRA2,-0.34596155624188,0.489604743155417,False
CKAP5,0.113190792637752,0.489750285377359,False
STIM2,0.176300613534011,0.491490282250377,False
CACUL1,-0.134453686772809,0.49156330616169,False
CLASP1,0.143319619226025,0.49156330616169,False
GRAMD2B,-0.159042995689451,0.49156330616169,False
EMC10,-0.158855841235795,0.49190196373898,False
CDH11,0.186334725301588,0.49190196373898,False
ARPC5L,-0.10037764560224,0.49190196373898,False
NFXL1,-0.133413386728717,0.49190196373898,False
CD99,0.348830680083108,0.491958085826935,False
GPC5,-0.270755554268272,0.491958085826935,False
C2CD5,-0.136914122687612,0.491958085826935,False
SCARB1,-0.147940728477884,0.491958085826935,False
PEX14,0.143028116454644,0.491958085826935,False
PIP5K1C,-0.162725626515813,0.491967518339477,False
CAMKV,-0.662268563017401,0.492708711699273,False
MAPKAPK3,-0.180404558416447,0.492881456449871,False
AGTRAP,0.214512362549176,0.492988358505056,False
AKAP11,-0.147834789942546,0.492988358505056,False
GOLGB1,0.161062295801015,0.493290732187048,False
LYSMD2,-0.194268257744715,0.4935405068465,False
BCLAF1,0.191625274886231,0.49398623530043,False
TMEM9B,-0.133245986535135,0.494112266324305,False
MAP2K6,0.140224921285508,0.494112266324305,False
OPRM1,-0.260141374855387,0.494475499847944,False
LZTS2,0.149251822781369,0.494659751417442,False
NUB1,-0.115224795993441,0.494811487025676,False
MDGA2,-0.222769803884837,0.495417230943406,False
COL21A1,0.73473765730802,0.495460531933017,False
TENM4,-0.171365129325274,0.495460531933017,False
RDH11,0.157343136526658,0.495713334929265,False
SSRP1,0.166944281522225,0.495713334929265,False
DNAJC10,0.141263539701422,0.495713334929265,False
CD44,-0.334775643000583,0.495713334929265,False
WASHC4,0.114597145623298,0.495713334929265,False
RPS6KA5,0.154882524029198,0.495713334929265,False
SLC4A1AP,0.173423702491316,0.495855683682289,False
IGKV2D-24,0.300009354066499,0.495855683682289,False
PFN2,0.155379093079798,0.495913043659332,False
DUSP3,0.130859616138714,0.495913043659332,False
MOG,0.415422686769068,0.495913043659332,False
GOLGA2,0.105560719682545,0.495913043659332,False
PCK2,-0.329606152848358,0.496416972827473,False
HDAC6,-0.154411049426018,0.497516171746729,False
USP12,-0.170538790021872,0.497516171746729,False
DHX30,-0.132188419471936,0.497730281913626,False
RING1,0.185090705176393,0.497730281913626,False
PNPLA2,0.209835675313367,0.497730281913626,False
SMG8,0.12130958693041,0.497859399373799,False
CNP,0.331180715174083,0.497859399373799,False
EPS15,0.144975389932378,0.498271977194443,False
DAO,-0.497837450609417,0.498271977194443,False
PHF24,-0.313729349974649,0.498654422545616,False
FBXO45,-0.105463369925906,0.498654422545616,False
PABPN1,0.129842615121303,0.498890445414428,False
PRKCI,0.086531228227444,0.499136346839291,False
EML3,0.188174191608022,0.499252936551211,False
PPM1B,-0.117589381042471,0.499252936551211,False
NAV3,-0.141614903811554,0.499252936551211,False
GAP43,-0.334723135525902,0.499252936551211,False
KCTD4,-0.265129244126891,0.500167598732612,False
SYN3,-0.372067158852997,0.500364177788391,False
KHK,-0.243627320551098,0.500364177788391,False
CSTF1,0.161779825114422,0.500677452914466,False
MACROH2A2,0.202688568358809,0.500677452914466,False
PDIA4,0.160061284084051,0.500688855469302,False
CASP14,0.429356755170681,0.500802467261383,False
EHD2,0.561459139470116,0.501370509038195,False
RNF146,-0.170503097748056,0.501599662160342,False
GABPA,0.123589971243911,0.501601846741424,False
HNRNPUL1,0.163519963777356,0.501907097630968,False
SLC35E1,-0.134605829722164,0.502043179267562,False
SERPINB1,0.258055854069756,0.502043179267562,False
RNH1,-0.225585523493802,0.502186724545173,False
MTUS2,0.21077310846699,0.502209942665036,False
FDX1,0.131697996312174,0.502401261280418,False
VSNL1,0.277503215487521,0.502409790310164,False
FGF1,0.276897175708129,0.502694696466645,False
IQSEC3,-0.309069040931808,0.502761442256477,False
PXMP2,-0.115221482865859,0.50296540493188,False
PLD4,-0.23599083996697,0.50296540493188,False
ACSBG1,-0.292130063578551,0.50296540493188,False
NELL2,0.301764697140065,0.50296540493188,False
LGALS3BP,0.245951316343954,0.50296540493188,False
CDH5,0.282764012096779,0.50296540493188,False
PMVK,-0.162957082203384,0.50296540493188,False
CPNE2,0.192539744841774,0.503079367945819,False
DDHD2,-0.344182219128266,0.503575916850838,False
PELP1,0.129198385232176,0.503575916850838,False
NOC3L,-0.148651787037925,0.503702810006735,False
RCOR3,0.143726977953685,0.503721806424721,False
BLTP3B,-0.113341291806485,0.503721806424721,False
DNER,-0.168101439605842,0.503721806424721,False
MAP2,-0.516004185973037,0.503721806424721,False
CAPN5,-0.260828317568475,0.503721806424721,False
PDE8B,-0.21104379251264,0.503721806424721,False
ITGB5,-0.18564873179152,0.503766857640939,False
ARF6,0.132724285059973,0.503766857640939,False
USP34,0.130538540966203,0.504039885123173,False
HUWE1,0.0753028593736929,0.504041357331853,False
HSD17B4,-0.116367664757572,0.504041357331853,False
SMAD4,0.187713201778598,0.504045347541399,False
GLOD4,0.0995826569660974,0.504045347541399,False
APBA1,-0.172124130426912,0.504045347541399,False
CTSL,0.224310947849952,0.504075412108433,False
RNF41,-0.134009251099528,0.504565178294968,False
PLCG1,-0.116309320340994,0.504565178294968,False
KIF5A,0.279790344204732,0.504565178294968,False
SRSF11,0.152785980486335,0.504565178294968,False
PSMD14,-0.0802080089308443,0.504634080633218,False
KIF3A,0.121657338583592,0.505070615574508,False
RPN1,0.165598223320682,0.505091359509871,False
HMGB2,0.343452539307343,0.505131563939945,False
GPX4,-0.147641980651636,0.505202263107499,False
JAM3,0.208680848777741,0.505317194352317,False
WDR5,0.159189685695678,0.505475689686603,False
CMC4,-0.196203756482777,0.505475689686603,False
DPP10,-0.316718139520558,0.505503358817737,False
ASPH,0.224502701248193,0.506529173741376,False
CHD2,0.139586333502365,0.506820833277052,False
CBR3,0.200685486607544,0.506820833277052,False
PTPRE,0.135161513106876,0.507012040711076,False
VAMP1,-0.385835324952823,0.50774298167294,False
XRCC5,0.150902337241096,0.507955755431364,False
