"Protein_ID","Gene_Symbol","logFC","P.Value","adj.P.Val","significant","tissue","comparison"
"P53618","COPB1",0.304,0.182322344894866,0.951,FALSE,"SPC","TP7_vs_TP1"
"Q99829","CPNE1",-0.626,0.182268767535006,0.951,FALSE,"SPC","TP7_vs_TP1"
"P06733","ENO1",0.293,0.178801444683421,0.951,FALSE,"SPC","TP7_vs_TP1"
"Q08378","GOLGA3",0.637,0.178034836930352,0.951,FALSE,"SPC","TP7_vs_TP1"
"P21397","MAOA",0.957,0.179067390969368,0.951,FALSE,"SPC","TP7_vs_TP1"
"P26038","MSN",0.378,0.179790899522601,0.951,FALSE,"SPC","TP7_vs_TP1"
"Q9UHY1","NRBP1",-0.424,0.180135782954496,0.951,FALSE,"SPC","TP7_vs_TP1"
"O75170","PPP6R2",-0.663,0.177632737384499,0.951,FALSE,"SPC","TP7_vs_TP1"
"Q16849","PTPRN",-0.638,0.178681838551578,0.951,FALSE,"SPC","TP7_vs_TP1"
"P18124","RPL7",0.338,0.179495163297629,0.951,FALSE,"SPC","TP7_vs_TP1"
"O75643","SNRNP200",0.741,0.179069372590807,0.951,FALSE,"SPC","TP7_vs_TP1"
"P02549","SPTA1",0.891,0.180176102413581,0.951,FALSE,"SPC","TP7_vs_TP1"
"O60716","CTNND1",0.259,0.186650318887546,0.952,FALSE,"SPC","TP7_vs_TP1"
"P46940","IQGAP1",0.774,0.187309719253525,0.952,FALSE,"SPC","TP7_vs_TP1"
"Q99570","PIK3R4",-0.582,0.186460309811899,0.952,FALSE,"SPC","TP7_vs_TP1"
"P02689;P15090","PMP2",0.725,0.18491783063203,0.952,FALSE,"SPC","TP7_vs_TP1"
"Q09028","RBBP4",0.771,0.184792414847698,0.952,FALSE,"SPC","TP7_vs_TP1"
"Q9UGT4","SUSD2",1.11,0.182980466148813,0.952,FALSE,"SPC","TP7_vs_TP1"
"Q6ZVM7","TOM1L2",-0.616,0.185281274610248,0.952,FALSE,"SPC","TP7_vs_TP1"
"O94967","WDR47",-0.977,0.186822827948231,0.952,FALSE,"SPC","TP7_vs_TP1"
"P29972","AQP1",0.495,0.189559991804647,0.953,FALSE,"SPC","TP7_vs_TP1"
"Q9NZN3","EHD3",-0.285,0.188363650648686,0.953,FALSE,"SPC","TP7_vs_TP1"
"Q86UP2","KTN1",-0.736,0.192664607520943,0.953,FALSE,"SPC","TP7_vs_TP1"
"O95299","NDUFA10",-0.239,0.188679285516894,0.953,FALSE,"SPC","TP7_vs_TP1"
"P21589","NT5E",0.742,0.190467483794025,0.953,FALSE,"SPC","TP7_vs_TP1"
"Q96FC7","PHYHIPL",-0.892,0.190097796330574,0.953,FALSE,"SPC","TP7_vs_TP1"
"P27635;Q96L21","RPL10",0.321,0.190509791505593,0.953,FALSE,"SPC","TP7_vs_TP1"
"P83731","RPL24",0.713,0.188367694894758,0.953,FALSE,"SPC","TP7_vs_TP1"
"P06703","S100A6",1.45,0.191751867654018,0.953,FALSE,"SPC","TP7_vs_TP1"
"Q12860","CNTN1",0.308,0.194254147502828,0.954,FALSE,"SPC","TP7_vs_TP1"
"Q9NTX5","ECHDC1",-0.95,0.194682264564569,0.954,FALSE,"SPC","TP7_vs_TP1"
"P06396","GSN",0.232,0.197774387640688,0.954,FALSE,"SPC","TP7_vs_TP1"
"Q00341","HDLBP",0.2,0.194158683809658,0.954,FALSE,"SPC","TP7_vs_TP1"
"P31153;Q00266","MAT2A",-0.58,0.196819288660499,0.954,FALSE,"SPC","TP7_vs_TP1"
"P49821","NDUFV1",-0.267,0.197359213419767,0.954,FALSE,"SPC","TP7_vs_TP1"
"P22061","PCMT1",0.4,0.196724068228801,0.954,FALSE,"SPC","TP7_vs_TP1"
"P11177","PDHB",-0.364,0.196056743668265,0.954,FALSE,"SPC","TP7_vs_TP1"
"P52306","RAP1GDS1",-0.415,0.198733370098566,0.954,FALSE,"SPC","TP7_vs_TP1"
"Q9UH03","SEPT3",-0.33,0.199388762555773,0.954,FALSE,"SPC","TP7_vs_TP1"
"P34897","SHMT2",-0.719,0.19526832217882,0.954,FALSE,"SPC","TP7_vs_TP1"
"Q9UDY2","TJP2",0.408,0.19853362823727,0.954,FALSE,"SPC","TP7_vs_TP1"
"P42765","ACAA2",0.55,0.200516559774479,0.955,FALSE,"SPC","TP7_vs_TP1"
"Q8IV38","ANKMY2",-0.768,0.203430366890922,0.955,FALSE,"SPC","TP7_vs_TP1"
"P40616","ARL1",-0.655,0.203794829697098,0.955,FALSE,"SPC","TP7_vs_TP1"
"Q9H1Y0","ATG5",-0.595,0.201621262117077,0.955,FALSE,"SPC","TP7_vs_TP1"
"Q9UI12","ATP6V1H",-0.269,0.204072235314151,0.955,FALSE,"SPC","TP7_vs_TP1"
"Q9UQ03","CORO2B",-0.497,0.200674639754266,0.955,FALSE,"SPC","TP7_vs_TP1"
"Q96C19","EFHD2",0.79,0.204702403997289,0.955,FALSE,"SPC","TP7_vs_TP1"
"Q9P2X3","IMPACT",-0.906,0.200294873888097,0.955,FALSE,"SPC","TP7_vs_TP1"
"P39023;Q92901","RPL3",0.374,0.202820420232211,0.955,FALSE,"SPC","TP7_vs_TP1"
"P46777","RPL5",0.84,0.204804915286875,0.955,FALSE,"SPC","TP7_vs_TP1"
"Q15631","TSN",-0.738,0.206133193147938,0.955,FALSE,"SPC","TP7_vs_TP1"
"Q9UBQ0","VPS29",-0.594,0.205538283510104,0.955,FALSE,"SPC","TP7_vs_TP1"
"O14980","XPO1",-0.292,0.200908331001614,0.955,FALSE,"SPC","TP7_vs_TP1"
"Q9UIA9","XPO7",-0.716,0.202414172819531,0.955,FALSE,"SPC","TP7_vs_TP1"
"Q9NQW6","ANLN",-0.367,0.207509102541495,0.956,FALSE,"SPC","TP7_vs_TP1"
"P14406","COX7A2",-0.805,0.209277099964935,0.956,FALSE,"SPC","TP7_vs_TP1"
"Q86T65","DAAM2",-0.416,0.209063941009827,0.956,FALSE,"SPC","TP7_vs_TP1"
"O94760","DDAH1",0.304,0.210004420435596,0.956,FALSE,"SPC","TP7_vs_TP1"
"P24534","EEF1B2",-0.86,0.207634212777434,0.956,FALSE,"SPC","TP7_vs_TP1"
"P17302","GJA1",0.417,0.212034622194669,0.956,FALSE,"SPC","TP7_vs_TP1"
"P19086","GNAZ",-0.774,0.206317156727623,0.956,FALSE,"SPC","TP7_vs_TP1"
"P13807","GYS1",-0.247,0.210304695330535,0.956,FALSE,"SPC","TP7_vs_TP1"
"Q15746","MYLK",0.514,0.209742467864548,0.956,FALSE,"SPC","TP7_vs_TP1"
"P55809;Q9BYC2","OXCT1",-0.452,0.210349846843245,0.956,FALSE,"SPC","TP7_vs_TP1"
"P78356","PIP4K2B",-0.339,0.211187559199177,0.956,FALSE,"SPC","TP7_vs_TP1"
"P22694","PRKACB",-0.359,0.209852018022871,0.956,FALSE,"SPC","TP7_vs_TP1"
"Q9UMS4","PRPF19",0.402,0.207820055669488,0.956,FALSE,"SPC","TP7_vs_TP1"
"O75582","RPS6KA5",0.672,0.211389310241837,0.956,FALSE,"SPC","TP7_vs_TP1"
"Q8IVN8","SBSPON",0.881,0.211554253180033,0.956,FALSE,"SPC","TP7_vs_TP1"
"P22307","SCP2",-0.882,0.21017678456338,0.956,FALSE,"SPC","TP7_vs_TP1"
"P01009","SERPINA1",1.12,0.208714892474075,0.956,FALSE,"SPC","TP7_vs_TP1"
"Q9H254","SPTBN4",-0.194,0.206509910490065,0.956,FALSE,"SPC","TP7_vs_TP1"
"Q9C040","TRIM2",-0.244,0.210869875770939,0.956,FALSE,"SPC","TP7_vs_TP1"
"Q9NYU2","UGGT1",-0.635,0.209541621683164,0.956,FALSE,"SPC","TP7_vs_TP1"
"P61981","YWHAG",-0.394,0.207739538216234,0.956,FALSE,"SPC","TP7_vs_TP1"
"P00352","ALDH1A1",0.558,0.214767608720955,0.957,FALSE,"SPC","TP7_vs_TP1"
"P0DN79;P35520","CBS",-0.634,0.219834320786246,0.957,FALSE,"SPC","TP7_vs_TP1"
"Q00839","HNRNPU",0.337,0.2148890372273,0.957,FALSE,"SPC","TP7_vs_TP1"
"O00139;Q99661","KIF2A",-0.371,0.214067075087419,0.957,FALSE,"SPC","TP7_vs_TP1"
"P07195","LDHB",0.362,0.218186624873382,0.957,FALSE,"SPC","TP7_vs_TP1"
"Q9H9A6","LRRC40",0.681,0.213170019917777,0.957,FALSE,"SPC","TP7_vs_TP1"
"Q13449","LSAMP",0.606,0.216171225254409,0.957,FALSE,"SPC","TP7_vs_TP1"
"Q9UM54","MYO6",0.217,0.216292273507535,0.957,FALSE,"SPC","TP7_vs_TP1"
"Q9H115","NAPB",-0.28,0.215334983535538,0.957,FALSE,"SPC","TP7_vs_TP1"
"Q8IVD9","NUDCD3",-0.407,0.213613983874629,0.957,FALSE,"SPC","TP7_vs_TP1"
"Q96FW1","OTUB1",-0.269,0.213242827700964,0.957,FALSE,"SPC","TP7_vs_TP1"
"Q9NVD7","PARVA",0.678,0.213856145064749,0.957,FALSE,"SPC","TP7_vs_TP1"
"P49593","PPM1F",-0.523,0.219019821375873,0.957,FALSE,"SPC","TP7_vs_TP1"
"Q15382","RHEB",0.726,0.214035328752519,0.957,FALSE,"SPC","TP7_vs_TP1"
"P62753","RPS6",-0.942,0.218627624001741,0.957,FALSE,"SPC","TP7_vs_TP1"
"Q13148","TARDBP",0.345,0.216777388657609,0.957,FALSE,"SPC","TP7_vs_TP1"
"Q9H3U1","UNC45A",-0.51,0.213482137913348,0.957,FALSE,"SPC","TP7_vs_TP1"
"Q9UDW1","UQCR10",0.62,0.213593153837925,0.957,FALSE,"SPC","TP7_vs_TP1"
"O75366","AVIL",0.34,0.221108425257019,0.958,FALSE,"SPC","TP7_vs_TP1"
"P50991","CCT4",-0.201,0.224597598523593,0.958,FALSE,"SPC","TP7_vs_TP1"
"P12109","COL6A1",0.514,0.22774607677554,0.958,FALSE,"SPC","TP7_vs_TP1"
"Q96N67","DOCK7",0.541,0.223728949154181,0.958,FALSE,"SPC","TP7_vs_TP1"
"P14136;CON__H-INV:HIT000292931;CON__Q61726","GFAP",0.6,0.227760656724024,0.958,FALSE,"SPC","TP7_vs_TP1"
"Q4V328","GRIPAP1",-0.487,0.22647725307231,0.958,FALSE,"SPC","TP7_vs_TP1"
"P0CG30","GSTT2B",0.865,0.224256451143536,0.958,FALSE,"SPC","TP7_vs_TP1"
"O15488","GYG2",-0.588,0.22701826000251,0.958,FALSE,"SPC","TP7_vs_TP1"
"Q9Y4D8","HECTD4",-0.763,0.225273691729874,0.958,FALSE,"SPC","TP7_vs_TP1"
"P09914","IFIT1",0.614,0.224349808463913,0.958,FALSE,"SPC","TP7_vs_TP1"
"O15079","SNPH",0.759,0.22051710813792,0.958,FALSE,"SPC","TP7_vs_TP1"
"P42226","STAT6",0.558,0.22533741360815,0.958,FALSE,"SPC","TP7_vs_TP1"
"P28289","TMOD1",0.488,0.22531706356273,0.958,FALSE,"SPC","TP7_vs_TP1"
"P00918","CA2",0.809,0.228406721650211,0.959,FALSE,"SPC","TP7_vs_TP1"
"O75122","CLASP2",-0.778,0.230916108018291,0.959,FALSE,"SPC","TP7_vs_TP1"
"P11182","DBT",0.635,0.235187630458753,0.959,FALSE,"SPC","TP7_vs_TP1"
"Q09019","DMWD",-0.596,0.229546098775375,0.959,FALSE,"SPC","TP7_vs_TP1"
"O95278","EPM2A",0.396,0.235010777843835,0.959,FALSE,"SPC","TP7_vs_TP1"
"Q05469","LIPE",-0.336,0.233423899866402,0.959,FALSE,"SPC","TP7_vs_TP1"
"Q8TDZ2","MICAL1",0.428,0.230927426277257,0.959,FALSE,"SPC","TP7_vs_TP1"
"P54646","PRKAA2",-0.245,0.235736232068994,0.959,FALSE,"SPC","TP7_vs_TP1"
"P10644","PRKAR1A",-0.256,0.229106670025441,0.959,FALSE,"SPC","TP7_vs_TP1"
"P84098","RPL19",-1.02,0.233736742693984,0.959,FALSE,"SPC","TP7_vs_TP1"
"P09486","SPARC",-0.315,0.231143644446177,0.959,FALSE,"SPC","TP7_vs_TP1"
"P49411","TUFM",0.274,0.234805757481415,0.959,FALSE,"SPC","TP7_vs_TP1"
"P45880","VDAC2",-0.404,0.232079551955729,0.959,FALSE,"SPC","TP7_vs_TP1"
"Q6H8Q1","ABLIM2",-0.397,0.238855031515485,0.96,FALSE,"SPC","TP7_vs_TP1"
"Q9P2G1","ANKIB1",0.461,0.235997209762035,0.96,FALSE,"SPC","TP7_vs_TP1"
"Q99767","APBA2",-0.367,0.237114287730482,0.96,FALSE,"SPC","TP7_vs_TP1"
"P55884","EIF3B",-0.459,0.241445735574714,0.96,FALSE,"SPC","TP7_vs_TP1"
"P02792","FTL",0.501,0.238753310142679,0.96,FALSE,"SPC","TP7_vs_TP1"
"P24043","LAMA2",0.806,0.239820330963327,0.96,FALSE,"SPC","TP7_vs_TP1"
"P55268","LAMB2",0.49,0.237973037532768,0.96,FALSE,"SPC","TP7_vs_TP1"
"Q9NS86","LANCL2",-0.429,0.237193008740118,0.96,FALSE,"SPC","TP7_vs_TP1"
"P49006","MARCKSL1",1.04,0.240179431587327,0.96,FALSE,"SPC","TP7_vs_TP1"
"O14594","NCAN",0.725,0.241481648154961,0.96,FALSE,"SPC","TP7_vs_TP1"
"Q9NQR4","NIT2",-0.7,0.23925289205632,0.96,FALSE,"SPC","TP7_vs_TP1"
"P11498","PC",0.249,0.236206640047276,0.96,FALSE,"SPC","TP7_vs_TP1"
"P41219","PRPH",0.573,0.237577073861824,0.96,FALSE,"SPC","TP7_vs_TP1"
"Q13332","PTPRS",-0.226,0.242228532378574,0.96,FALSE,"SPC","TP7_vs_TP1"
"Q96PU8","QKI",0.28,0.243781416204758,0.96,FALSE,"SPC","TP7_vs_TP1"
"P47736","RAP1GAP",-0.496,0.238804916198871,0.96,FALSE,"SPC","TP7_vs_TP1"
"Q6KCM7","SLC25A25",-0.353,0.236868883567833,0.96,FALSE,"SPC","TP7_vs_TP1"
"Q9UEW8","STK39",-0.553,0.236057397287241,0.96,FALSE,"SPC","TP7_vs_TP1"
"P07947","YES1",0.471,0.24309285289023,0.96,FALSE,"SPC","TP7_vs_TP1"
"P68032","ACTC1",0.269,0.248498611031558,0.961,FALSE,"SPC","TP7_vs_TP1"
"P51649","ALDH5A1",-1.04,0.253412008083349,0.961,FALSE,"SPC","TP7_vs_TP1"
"Q13510","ASAH1",0.877,0.250123143774207,0.961,FALSE,"SPC","TP7_vs_TP1"
"Q9Y224","C14orf166",-0.456,0.24722175129565,0.961,FALSE,"SPC","TP7_vs_TP1"
"Q14195","DPYSL3",0.264,0.246719746037814,0.961,FALSE,"SPC","TP7_vs_TP1"
"O15372","EIF3H",-0.648,0.246835259191271,0.961,FALSE,"SPC","TP7_vs_TP1"
"Q9H479","FN3K",-0.203,0.246184119974332,0.961,FALSE,"SPC","TP7_vs_TP1"
"P02042;CON__Q3SX09;CON__P02070;P02100","HBD",0.793,0.252325844237217,0.961,FALSE,"SPC","TP7_vs_TP1"
"Q1KMD3","HNRNPUL2",0.766,0.245857558910275,0.961,FALSE,"SPC","TP7_vs_TP1"
"P38646","HSPA9",-0.251,0.247549934736786,0.961,FALSE,"SPC","TP7_vs_TP1"
"Q8IWT6","LRRC8A",0.535,0.25238532507447,0.961,FALSE,"SPC","TP7_vs_TP1"
"Q9Y383","LUC7L2",0.482,0.24810696070606,0.961,FALSE,"SPC","TP7_vs_TP1"
"Q15102","PAFAH1B3",-0.316,0.247890413092681,0.961,FALSE,"SPC","TP7_vs_TP1"
"Q9Y6V0","PCLO",-0.797,0.250042520301542,0.961,FALSE,"SPC","TP7_vs_TP1"
"P30086","PEBP1",0.409,0.247119471909026,0.961,FALSE,"SPC","TP7_vs_TP1"
"P54619","PRKAG1",-0.434,0.248338923368424,0.961,FALSE,"SPC","TP7_vs_TP1"
"O76094","SRP72",-0.442,0.247823741882078,0.961,FALSE,"SPC","TP7_vs_TP1"
"Q9BTV4","TMEM43",0.375,0.245748729560004,0.961,FALSE,"SPC","TP7_vs_TP1"
"Q93008","USP9X",-0.288,0.250939465621591,0.961,FALSE,"SPC","TP7_vs_TP1"
"Q9BTE6","AARSD1",-0.857,0.254045034418433,0.962,FALSE,"SPC","TP7_vs_TP1"
"Q9P0K1","ADAM22",0.464,0.25746601812707,0.962,FALSE,"SPC","TP7_vs_TP1"
"Q9NRZ5","AGPAT4",-0.783,0.255388251396931,0.962,FALSE,"SPC","TP7_vs_TP1"
"Q8NEU8","APPL2",0.453,0.25470705730869,0.962,FALSE,"SPC","TP7_vs_TP1"
"O00192","ARVCF",0.366,0.262252056486207,0.962,FALSE,"SPC","TP7_vs_TP1"
"Q86VP6","CAND1",0.372,0.255897859949314,0.962,FALSE,"SPC","TP7_vs_TP1"
"O75508","CLDN11",-0.569,0.258674657466943,0.962,FALSE,"SPC","TP7_vs_TP1"
"P26232","CTNNA2",0.309,0.260893256771871,0.962,FALSE,"SPC","TP7_vs_TP1"
"Q8N5J2","FAM63A",-0.802,0.258441503945036,0.962,FALSE,"SPC","TP7_vs_TP1"
"P22626","HNRNPA2B1",0.286,0.260597302190427,0.962,FALSE,"SPC","TP7_vs_TP1"
"Q00169","PITPNA",0.462,0.257865063889712,0.962,FALSE,"SPC","TP7_vs_TP1"
"Q99460","PSMD1",-0.226,0.2586513556528,0.962,FALSE,"SPC","TP7_vs_TP1"
"P08708","RPS17",-0.835,0.256247063879977,0.962,FALSE,"SPC","TP7_vs_TP1"
"P49591","SARS",-0.337,0.260837198995044,0.962,FALSE,"SPC","TP7_vs_TP1"
"P61266","STX1B",-0.389,0.258483469336785,0.962,FALSE,"SPC","TP7_vs_TP1"
"Q9Y4E6","WDR7",-0.337,0.257188292816331,0.962,FALSE,"SPC","TP7_vs_TP1"
"Q9Y6K8","AK5",0.518,0.27255562870802,0.963,FALSE,"SPC","TP7_vs_TP1"
"Q9P2R3","ANKFY1",0.229,0.264641382055379,0.963,FALSE,"SPC","TP7_vs_TP1"
"Q5TC12","ATPAF1",-0.585,0.268629099004183,0.963,FALSE,"SPC","TP7_vs_TP1"
"P21810","BGN",0.827,0.271947809330998,0.963,FALSE,"SPC","TP7_vs_TP1"
"O75131","CPNE3",0.308,0.272563743225625,0.963,FALSE,"SPC","TP7_vs_TP1"
"Q14194","CRMP1",-0.302,0.267953525859868,0.963,FALSE,"SPC","TP7_vs_TP1"
"Q13151","HNRNPA0",0.355,0.267260749245347,0.963,FALSE,"SPC","TP7_vs_TP1"
"P51553","IDH3G",-0.196,0.273396286016722,0.963,FALSE,"SPC","TP7_vs_TP1"
"O14879","IFIT3",0.568,0.273180399799782,0.963,FALSE,"SPC","TP7_vs_TP1"
"Q8IVH4","MMAA",0.465,0.273034464621381,0.963,FALSE,"SPC","TP7_vs_TP1"
"A2RRP1","NBAS",0.238,0.271141520047659,0.963,FALSE,"SPC","TP7_vs_TP1"
"Q9H1P3","OSBPL2",-0.72,0.268350565859823,0.963,FALSE,"SPC","TP7_vs_TP1"
"Q01064","PDE1B",-0.608,0.263604073356679,0.963,FALSE,"SPC","TP7_vs_TP1"
"Q96HC4","PDLIM5",0.477,0.268282200853487,0.963,FALSE,"SPC","TP7_vs_TP1"
"P26599","PTBP1",0.567,0.264037018360573,0.963,FALSE,"SPC","TP7_vs_TP1"
"P61247","RPS3A",0.382,0.269408081309554,0.963,FALSE,"SPC","TP7_vs_TP1"
"Q5TCZ1","SH3PXD2A",-0.316,0.272489859060712,0.963,FALSE,"SPC","TP7_vs_TP1"
"Q9Y5M8","SRPRB",-0.736,0.26845589580751,0.963,FALSE,"SPC","TP7_vs_TP1"
"Q9NRL3","STRN4",-0.4,0.267596660824693,0.963,FALSE,"SPC","TP7_vs_TP1"
"Q9HBL0","TNS1",-0.447,0.268274341825558,0.963,FALSE,"SPC","TP7_vs_TP1"
"P54578","USP14",-0.381,0.263402323224959,0.963,FALSE,"SPC","TP7_vs_TP1"
"Q93009","USP7",-0.506,0.270534033065551,0.963,FALSE,"SPC","TP7_vs_TP1"
"Q9HCJ6","VAT1L",-0.361,0.270962091090892,0.963,FALSE,"SPC","TP7_vs_TP1"
"Q6PCB0","VWA1",0.816,0.263727408462747,0.963,FALSE,"SPC","TP7_vs_TP1"
"P61221","ABCE1",-1.01,0.277756027224876,0.964,FALSE,"SPC","TP7_vs_TP1"
"P42025","ACTR1B",-0.698,0.281687176156639,0.964,FALSE,"SPC","TP7_vs_TP1"
"P35573","AGL",0.575,0.274119431427824,0.964,FALSE,"SPC","TP7_vs_TP1"
"P42330","AKR1C3",1.07,0.274481825417692,0.964,FALSE,"SPC","TP7_vs_TP1"
"O94973","AP2A2",-0.226,0.282183783019812,0.964,FALSE,"SPC","TP7_vs_TP1"
"P38606","ATP6V1A",-0.196,0.275141113300559,0.964,FALSE,"SPC","TP7_vs_TP1"
"O75936","BBOX1",0.615,0.278842261683766,0.964,FALSE,"SPC","TP7_vs_TP1"
"Q14011","CIRBP",-0.615,0.279573509794897,0.964,FALSE,"SPC","TP7_vs_TP1"
"Q15029","EFTUD2",0.227,0.284637585769638,0.964,FALSE,"SPC","TP7_vs_TP1"
"P04439;P01893;P17693;P10321","HLA-A",0.557,0.284610944108415,0.964,FALSE,"SPC","TP7_vs_TP1"
"Q8WVV9","HNRNPLL",0.531,0.277439079880117,0.964,FALSE,"SPC","TP7_vs_TP1"
"Q8N145","LGI3",-0.918,0.273615987696122,0.964,FALSE,"SPC","TP7_vs_TP1"
"Q5TFE4","NT5DC1",0.568,0.275811725465516,0.964,FALSE,"SPC","TP7_vs_TP1"
"P17858","PFKL",0.18,0.279968814052176,0.964,FALSE,"SPC","TP7_vs_TP1"
"P67775","PPP2CA",-0.186,0.281063955053333,0.964,FALSE,"SPC","TP7_vs_TP1"
"P84095","RHOG",-0.336,0.277376694154575,0.964,FALSE,"SPC","TP7_vs_TP1"
"O00442","RTCA",-0.398,0.275310845582247,0.964,FALSE,"SPC","TP7_vs_TP1"
"Q07157","TJP1",0.612,0.283403541955403,0.964,FALSE,"SPC","TP7_vs_TP1"
"P68366","TUBA4A",-0.275,0.27866708372696,0.964,FALSE,"SPC","TP7_vs_TP1"
"P22695","UQCRC2",0.252,0.279516594310604,0.964,FALSE,"SPC","TP7_vs_TP1"
"O43592","XPOT",-0.652,0.281565681433464,0.964,FALSE,"SPC","TP7_vs_TP1"
"Q9NRY4","ARHGAP35",-0.293,0.28588549605656,0.965,FALSE,"SPC","TP7_vs_TP1"
"Q9Y4P1","ATG4B",-0.512,0.284975257944952,0.965,FALSE,"SPC","TP7_vs_TP1"
"P25705","ATP5A1",-0.198,0.296068432112523,0.965,FALSE,"SPC","TP7_vs_TP1"
"Q8NBF6","AVL9",0.413,0.288692305856203,0.965,FALSE,"SPC","TP7_vs_TP1"
"Q13938","CAPS",0.756,0.290288143858976,0.965,FALSE,"SPC","TP7_vs_TP1"
"Q5T0F9","CC2D1B",-0.632,0.291706060628454,0.965,FALSE,"SPC","TP7_vs_TP1"
"Q9Y5S2","CDC42BPB",0.254,0.288524491856092,0.965,FALSE,"SPC","TP7_vs_TP1"
"Q96F85","CNRIP1",-0.471,0.295425896858732,0.965,FALSE,"SPC","TP7_vs_TP1"
"Q14894","CRYM",0.648,0.29186380801101,0.965,FALSE,"SPC","TP7_vs_TP1"
"Q71UI9;P0C0S5","H2AFV",0.667,0.28517042151997,0.965,FALSE,"SPC","TP7_vs_TP1"
"P68871","HBB",0.38,0.286248155335412,0.965,FALSE,"SPC","TP7_vs_TP1"
"Q12840","KIF5A",-0.206,0.290470940063168,0.965,FALSE,"SPC","TP7_vs_TP1"
"Q03426","MVK",-0.889,0.287230820449942,0.965,FALSE,"SPC","TP7_vs_TP1"
"Q9NR45","NANS",-0.733,0.289692707173006,0.965,FALSE,"SPC","TP7_vs_TP1"
"Q9UN36","NDRG2",0.313,0.291822232662914,0.965,FALSE,"SPC","TP7_vs_TP1"
"P60201","PLP1",0.464,0.284886772584362,0.965,FALSE,"SPC","TP7_vs_TP1"
"Q9UNM6","PSMD13",-0.168,0.291601747383607,0.965,FALSE,"SPC","TP7_vs_TP1"
"P11233","RALA",0.354,0.285997198367005,0.965,FALSE,"SPC","TP7_vs_TP1"
"Q02878","RPL6",0.319,0.284963393255875,0.965,FALSE,"SPC","TP7_vs_TP1"
"P05386","RPLP1",1.14,0.289566468855406,0.965,FALSE,"SPC","TP7_vs_TP1"
"O60343","TBC1D4",-0.591,0.293458403903463,0.965,FALSE,"SPC","TP7_vs_TP1"
"P26640","VARS",-0.348,0.287084548445727,0.965,FALSE,"SPC","TP7_vs_TP1"
"O75436","VPS26A",-0.612,0.293250850509155,0.965,FALSE,"SPC","TP7_vs_TP1"
"Q8N1B4","VPS52",-0.241,0.290628117657786,0.965,FALSE,"SPC","TP7_vs_TP1"
"Q96BY7","ATG2B",-0.511,0.307589578491215,0.966,FALSE,"SPC","TP7_vs_TP1"
"Q8WXF7","ATL1",-0.21,0.302406948780775,0.966,FALSE,"SPC","TP7_vs_TP1"
"P06576","ATP5B",-0.214,0.303629911300026,0.966,FALSE,"SPC","TP7_vs_TP1"
"Q02318","CYP27A1",0.585,0.307391809595064,0.966,FALSE,"SPC","TP7_vs_TP1"
"Q9Y6T7","DGKB",0.416,0.297642080201769,0.966,FALSE,"SPC","TP7_vs_TP1"
"Q12756;O60333","KIF1A",-0.237,0.305844448222515,0.966,FALSE,"SPC","TP7_vs_TP1"
"Q76NI1","KNDC1",-0.469,0.302337680877403,0.966,FALSE,"SPC","TP7_vs_TP1"
"O15230","LAMA5",0.492,0.304755729773899,0.966,FALSE,"SPC","TP7_vs_TP1"
"Q9GZY8","MFF",0.175,0.308406056361554,0.966,FALSE,"SPC","TP7_vs_TP1"
"Q9ULD0","OGDHL",-0.333,0.307856710544277,0.966,FALSE,"SPC","TP7_vs_TP1"
"Q8WUM4","PDCD6IP",-0.244,0.29761190941726,0.966,FALSE,"SPC","TP7_vs_TP1"
"P08559","PDHA1",0.459,0.300045142904783,0.966,FALSE,"SPC","TP7_vs_TP1"
"Q13131","PRKAA1",-0.517,0.298368678260456,0.966,FALSE,"SPC","TP7_vs_TP1"
"P10114","RAP2A",-0.781,0.304768199257225,0.966,FALSE,"SPC","TP7_vs_TP1"
"Q96Q05","TRAPPC9",-0.624,0.304904940027982,0.966,FALSE,"SPC","TP7_vs_TP1"
"Q9BVA1","TUBB2B",0.328,0.297499317052557,0.966,FALSE,"SPC","TP7_vs_TP1"
"P22314","UBA1",-0.287,0.297906181571141,0.966,FALSE,"SPC","TP7_vs_TP1"
"O60503","ADCY9",-0.303,0.321027061616863,0.967,FALSE,"SPC","TP7_vs_TP1"
"P09972","ALDOC",-0.258,0.314796444334925,0.967,FALSE,"SPC","TP7_vs_TP1"
"P20020","ATP2B1",-0.195,0.320171406022267,0.967,FALSE,"SPC","TP7_vs_TP1"
"Q9BRQ6","CHCHD6",-0.585,0.31873159024076,0.967,FALSE,"SPC","TP7_vs_TP1"
"Q9BT09","CNPY3",-0.437,0.311476938923337,0.967,FALSE,"SPC","TP7_vs_TP1"
"P50416","CPT1A",-0.543,0.312606561673012,0.967,FALSE,"SPC","TP7_vs_TP1"
"P46108","CRK",-0.652,0.315411650150719,0.967,FALSE,"SPC","TP7_vs_TP1"
"Q8IYB7","DIS3L2",-0.429,0.322394461775817,0.967,FALSE,"SPC","TP7_vs_TP1"
"Q16778;P33778;P23527;P06899;Q8N257;Q6DRA6;Q6DN03","HIST2H2BE",0.472,0.30976914140567,0.967,FALSE,"SPC","TP7_vs_TP1"
"P34932","HSPA4",-0.338,0.310050870099719,0.967,FALSE,"SPC","TP7_vs_TP1"
"Q92835","INPP5D",0.426,0.319575268546864,0.967,FALSE,"SPC","TP7_vs_TP1"
