"Protein_ID","Gene_Symbol","logFC","P.Value","adj.P.Val","significant","condition","comparison"
"Q9Y3Y2","CHTOP",0.479,0.0676303614017506,0.905,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q8N684","CPSF7",-0.444,0.0678383811003131,0.905,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q96GQ7","DDX27",-0.842,0.0666041621071918,0.905,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q02413;P32926;Q86SJ6","DSG1",-0.651,0.066909974425731,0.905,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q96CS3","FAF2",0.653,0.0683137376281975,0.905,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q7Z4V5","HDGFRP2",-0.315,0.0684850644133864,0.905,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O95819","MAP4K4",0.311,0.0679171745706887,0.905,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q92665","MRPS31",-0.682,0.0677910630808607,0.905,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9Y2X3","NOP58",-0.311,0.0665733444488505,0.905,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P08237","PFKM",0.817,0.0683537425155597,0.905,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P00558;P07205","PGK1",-0.51,0.0661038620310794,0.905,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P62333","PSMC6",1.23,0.0667014802720299,0.905,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9Y3U8","RPL36",0.351,0.0677131685161613,0.905,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P17480","UBTF",-0.801,0.0686252060574275,0.905,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P61163","ACTR1A",1.13,0.0689684076028977,0.906,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P78371","CCT2",-0.605,0.0702497290505632,0.906,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O95864","FADS2",0.406,0.0691054774917514,0.906,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9Y6M1","IGF2BP2",0.558,0.0708186674292373,0.906,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q16352","INA",0.421,0.0696104561995332,0.906,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O43776","NARS",-0.396,0.0713739856990185,0.906,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9UNX3","RPL26L1",-1.34,0.06872937444326,0.906,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9UPN6","SCAF8",-1.17,0.0694732286488687,0.906,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O60264","SMARCA5",-0.289,0.07075903289742,0.906,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9NVU7","SDAD1",-1,0.0726358546748815,0.907,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q99832","CCT7",-0.865,0.0770611019995935,0.908,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O00425","IGF2BP3",0.33,0.0772096597929864,0.908,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P11586","MTHFD1",-0.933,0.0750902249123873,0.908,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O15075","DCLK1",0.345,0.0807346095964094,0.909,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9NVP1","DDX18",0.401,0.079121588159926,0.909,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q8TEM1","NUP210",-0.438,0.0816955905167735,0.909,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O00541","PES1",0.712,0.0783127088237989,0.909,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P50542","PEX5",0.426,0.0816511661405957,0.909,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q8NDT2","RBM15B",0.351,0.0815339445838847,0.909,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9H7B2","RPF2",0.325,0.0797774597552546,0.909,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P06702","S100A9",-1.33,0.0802600506023632,0.909,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9UJU6","DBNL",-1.05,0.083218403769712,0.91,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9NYR9","NKIRAS2",0.509,0.0840643208398486,0.91,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q14978","NOLC1",-0.311,0.0850779953265819,0.91,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P14618;P30613","PKM",-0.37,0.0846634424441718,0.91,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P84098","RPL19",0.369,0.0855331549012963,0.91,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P11766","ADH5",-0.932,0.0884579765916782,0.911,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q07866","KLC1",0.492,0.0887204226044864,0.911,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q15365","PCBP1",0.422,0.0856487097791805,0.911,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q96I25","RBM17",-0.385,0.087639416910461,0.911,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P83731","RPL24",0.322,0.0880405440404179,0.911,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9UHD8","SEPT9",-0.844,0.0889266373835207,0.911,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P62316","SNRPD2",-0.355,0.0873967954387623,0.911,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9UHB9","SRP68",-0.686,0.0881588551659641,0.911,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P10599","TXN",-0.403,0.085620955638671,0.911,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q6NZY4","ZCCHC8",0.385,0.086234047729836,0.911,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P23526","AHCY",-0.458,0.0911490260898065,0.912,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9UK58","CCNL1",0.475,0.0915622955859349,0.912,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q16630","CPSF6",0.841,0.0901083523955639,0.912,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q08211","DHX9",0.253,0.0924152909826116,0.912,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P04406","GAPDH",-0.522,0.0920138619505707,0.912,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9Y4I1","MYO5A",0.636,0.0909407574278061,0.912,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q15291","RBBP5",-0.73,0.0931770566629229,0.912,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P30050","RPL12",-0.423,0.0922961641281117,0.912,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O75351;Q6PIW4","VPS4B",-0.441,0.0912799476587071,0.912,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q96MX3;Q6ZT77;P52743;O75840;Q96N95;P57682;Q9H4T2;Q15973;Q9Y4X4;Q8N859;Q8IZC7;Q8N8L2;Q13887;Q96BR6;Q13360;C9JN71;Q14584;Q9UC07;P36508;Q8NDW4;Q86XU0;Q96RE9;Q9NPC7;P16415;Q7Z7L9;Q9H7R0;Q8N972;O95125;Q2M218;P15621;Q9Y2A4;O14978;Q99676;Q9HBT7;P51814","ZNF48",-0.39,0.0903329079438341,0.912,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O94973","AP2A2",-0.442,0.0951144088701937,0.913,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O60282;Q86Y91","KIF5C",0.56,0.0959032369089497,0.913,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9BWF3","RBM4",0.279,0.0962590391296167,0.913,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9HBM6","TAF9B",0.485,0.0976981969541546,0.913,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q14966","ZNF638",-0.399,0.0976287534474358,0.913,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O95232","LUC7L3",0.454,0.0989930570209282,0.914,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q13610","PWP1",0.286,0.102373073432615,0.914,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O94875","SORBS2",0.899,0.10003015626882,0.914,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P50502;Q8IZP2;Q8NFI4","ST13",-0.768,0.100447736782752,0.914,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q7Z2W4","ZC3HAV1",-0.852,0.102699120226383,0.914,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q8TF47","ZFP90",0.433,0.101014844171834,0.914,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P16615;O14983;Q93084","ATP2A2",0.356,0.105119313920783,0.915,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O43143","DHX15",0.489,0.107771277144902,0.915,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9P0M6","H2AFY2",-0.49,0.10752732806158,0.915,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q16777;Q6FI13","HIST2H2AC",0.468,0.103138422997323,0.915,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q58FF8","HSP90AB2P",-0.623,0.104693514227762,0.915,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P19105;O14950","MYL12A",0.569,0.104342642232434,0.915,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P18621","RPL17",-0.377,0.106876766297735,0.915,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q01831","XPC",-0.418,0.107238898406893,0.915,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q92974","ARHGEF2",-0.643,0.111657951207122,0.916,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9NPI1","BRD7",-0.369,0.111481610900752,0.916,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9H6F5","CCDC86",-1.18,0.118657552515315,0.917,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9NV70","EXOC1",-0.365,0.114481051632116,0.917,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P54198","HIRA",-0.603,0.117763042715263,0.917,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O00567","NOP56",-0.313,0.117347406064177,0.917,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9H7Z3","NRDE2",-0.508,0.114052550089196,0.917,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q7KZF4","SND1",-0.953,0.114668062979153,0.917,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q16629","SRSF7",0.725,0.117873962623207,0.917,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9C0C2","TNKS1BP1",1.18,0.114749638748474,0.917,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P11387;Q969P6","TOP1",0.639,0.116307315105478,0.917,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q12888","TP53BP1",-0.243,0.116216170577909,0.917,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q3B726","TWISTNB",0.843,0.115809015851123,0.917,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9C005","DPY30",-0.272,0.121053842334016,0.918,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q99613;B5ME19","EIF3C",-0.601,0.123165470791975,0.918,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P10809","HSPD1",-0.451,0.120310040171471,0.918,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q7Z4S6","KIF21A",-0.705,0.123276611798534,0.918,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q3MHD2","LSM12",0.326,0.119954231588167,0.918,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9H0A0","NAT10",-0.409,0.121385857499969,0.918,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9UQ80","PA2G4",-0.994,0.122278559043927,0.918,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P62314","SNRPD1",-0.381,0.122038406967871,0.918,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"A2NJV5;A0A0A0MRZ7;A0A075B6S2;A0A075B6S6;A0A075B6P5;A0A087WW87;P06310;P01615;P01614;A0A0C4DH68","IGKV A18",-0.574,0.125802425949717,0.919,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P29590","PML",-0.612,0.131387463707593,0.919,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9Y5S9","RBM8A",0.444,0.128822890184345,0.919,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P61513;A6NKH3","RPL37A",-0.257,0.126715463107143,0.919,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q7L4I2","RSRC2",0.324,0.125492047541373,0.919,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q8IYR6","TMEFF1",-0.351,0.128561628184615,0.919,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P49368","CCT3",-0.364,0.137320747322037,0.92,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9Y2J2","EPB41L3",-1.06,0.136336210361173,0.92,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P21333","FLNA",-0.768,0.133647731429331,0.92,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P10412","HIST1H1E",-0.581,0.13346070450158,0.92,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q99575","POP1",-0.321,0.135568243841296,0.92,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O14974","PPP1R12A",-1.36,0.134229532809055,0.92,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9H8G2","CAAP1",1.4,0.144745194789888,0.921,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O60716;Q99569","CTNND1",-0.269,0.143300151373919,0.921,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9UBM7","DHCR7",0.288,0.144167550930347,0.921,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q14126","DSG2",-0.506,0.144298153763976,0.921,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9UKJ3","GPATCH8",0.29,0.141160789151152,0.921,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P11021","HSPA5",0.347,0.141427167689988,0.921,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9C086","INO80B",-0.653,0.14300764070552,0.921,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P20700","LMNB1",0.685,0.139670760943804,0.921,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9Y608","LRRFIP2",1.33,0.140810247593368,0.921,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P11137","MAP2",0.281,0.140177658238862,0.921,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P36507;Q02750","MAP2K2",0.908,0.144311005946333,0.921,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P78316","NOP14",-0.503,0.145524385640019,0.921,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q13526","PIN1",-0.75,0.144519755190136,0.921,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q92878","RAD50",0.324,0.143645731724138,0.921,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P34897","SHMT2",-0.329,0.144167619894843,0.921,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q07955","SRSF1",0.445,0.139993753648623,0.921,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q13263","TRIM28",-0.292,0.144589206415228,0.921,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P40227;Q92526","CCT6A",-0.3,0.153810360695331,0.922,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P29373","CRABP2",0.611,0.150048466888994,0.922,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q08554","DSC1",-0.752,0.14905034858505,0.922,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P16403","HIST1H1C",-1.14,0.14675864229031,0.922,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q1KMD3","HNRNPUL2",-0.222,0.147840716055905,0.922,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q03164;Q9UMN6","KMT2A",0.32,0.153678857648331,0.922,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9Y3T9","NOC2L",0.301,0.152888398290582,0.922,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O75569","PRKRA",-0.805,0.149412392540016,0.922,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P35251","RFC1",-0.338,0.151479114316365,0.922,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P23396","RPS3",0.254,0.147543437517273,0.922,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q8TF01","PNISR",-0.316,0.156934593731908,0.923,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q8ND82","ZNF280C",-0.324,0.162571767064608,0.923,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q5BKZ1","ZNF326",-0.389,0.157574922898627,0.923,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P59923","ZNF445",0.643,0.162257785500837,0.923,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P68032;P63267;P62736;P68133","ACTC1",0.641,0.168114905967174,0.924,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P53618","COPB1",-0.689,0.169647971010268,0.924,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P14625;Q58FF3","HSP90B1",-0.408,0.164332518940695,0.924,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q8WTT2","NOC3L",0.266,0.170884044761706,0.924,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q15287","RNPS1",0.24,0.17124255863511,0.924,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"E9PRG8","C11orf98",-0.404,0.177581415464926,0.925,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P07384","CAPN1",-0.371,0.180805274313838,0.925,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P47755","CAPZA2",-1.01,0.180750370458969,0.925,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q49A26","GLYR1",0.581,0.17444157131279,0.925,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P35998","PSMC2",0.484,0.176338952399398,0.925,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P61020","RAB5B",0.228,0.178843862691845,0.925,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O00193","SMAP",0.725,0.177808839402093,0.925,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P09012","SNRPA",-0.661,0.178730992486798,0.925,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P54577","YARS",0.27,0.173854770774743,0.925,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9Y6Q3;Q9BS34;P17030;Q7L945;P13682;P17024;Q86T29;P17021","ZFP37",-0.451,0.173123115842973,0.925,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O60828","PQBP1",-0.583,0.189751850270424,0.926,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P61026","RAB10",-1.04,0.191346203730003,0.926,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P46779","RPL28",0.273,0.184923945171946,0.926,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9UL18;Q9H9G7;Q9HCK5","AGO1",-0.48,0.199625069287156,0.927,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O14646","CHD1",-0.803,0.196024170333876,0.927,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P12277;P06732","CKB",0.226,0.200579034961908,0.927,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P29692","EEF1D",0.286,0.201788085297652,0.927,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P06733;P13929","ENO1",-0.307,0.198669141709816,0.927,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P48735","IDH2",0.297,0.200245325126298,0.927,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q69YN4","KIAA1429",0.475,0.194139215612647,0.927,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O00151","PDLIM1",-0.422,0.20098326918594,0.927,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P46777","RPL5",-0.38,0.198580525416717,0.927,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O75083","WDR1",0.492,0.192354857258593,0.927,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q08AN1;Q6ZN19","ZNF616",0.485,0.192655969021413,0.927,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q96K58","ZNF668",0.297,0.193670275501102,0.927,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q86WJ1","CHD1L",0.395,0.203598709072707,0.928,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9BRR8","GPATCH1",0.29,0.20958201921325,0.928,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q13151","HNRNPA0",0.192,0.213525554502513,0.928,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q5SSJ5","HP1BP3",-0.22,0.205854847126207,0.928,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P21741","MDK",-0.35,0.206095722830128,0.928,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q86U86","PBRM1",-0.37,0.213920341201595,0.928,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P48651","PTDSS1",0.371,0.209792780758156,0.928,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O76021","RSL1D1",-0.259,0.203756878416414,0.928,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P62306","SNRPF",-0.523,0.204969005192503,0.928,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P07951","TPM2",0.452,0.212923203372381,0.928,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P55072","VCP",-0.338,0.21197084807574,0.928,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O14617","AP3D1",-0.197,0.220284632774052,0.929,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9UIF8","BAZ2B",0.336,0.219455305912407,0.929,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P41250","GARS",0.388,0.226735189790014,0.929,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q1ED39","KNOP1",0.304,0.217107237702002,0.929,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P04264","KRT1",0.494,0.219496723901537,0.929,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P02545","LMNA",-0.265,0.215146205678014,0.929,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q15366;P57721","PCBP2",0.785,0.223530054891556,0.929,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q13427","PPIG",0.33,0.221092099927843,0.929,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q8IXT5","RBM12B",-1.14,0.21622494503779,0.929,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9NQC3","RTN4",-0.576,0.226920296798507,0.929,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P0DN76;Q01081;Q8WU68","U2AF1",0.32,0.214902118604732,0.929,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P63104","YWHAZ",-0.238,0.215849097218097,0.929,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O95625","ZBTB11",0.215,0.219194863658313,0.929,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9BUT1","BDH2",-0.425,0.23003739825262,0.93,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q14195;Q14117","DPYSL3",-0.418,0.238448197835794,0.93,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q71UI9;P0C0S5","H2AFV",0.31,0.22893234524736,0.93,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9UM54","MYO6",0.273,0.238350376564558,0.93,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P55209","NAP1L1",-0.833,0.234156132538597,0.93,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q14980","NUMA1",0.241,0.239249109771921,0.93,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P17858","PFKL",-0.311,0.233104119914797,0.93,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P20339","RAB5A",-0.309,0.230058390604053,0.93,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9NW13","RBM28",0.274,0.240653988499589,0.93,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9Y265","RUVBL1",0.29,0.228496819779468,0.93,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9H9J4","USP42",0.372,0.231491037377226,0.93,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P15924","DSP",-0.717,0.24473490809729,0.931,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q5T749","KPRP",-0.506,0.253900494149035,0.931,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P62136","PPP1CA",-0.228,0.25450148205935,0.931,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O75475;Q9Y3E1","PSIP1",-0.427,0.250470039195586,0.931,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P61927","RPL37",0.437,0.248890879355729,0.931,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P62266","RPS23",0.24,0.252737496467326,0.931,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q12872","SFSWAP",0.26,0.255164915323979,0.931,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q92504","SLC39A7",0.309,0.246231831630905,0.931,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9UQ35","SRRM2",0.234,0.244572045362543,0.931,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P31948","STIP1",0.399,0.241885420329154,0.931,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P31946","YWHAB",0.223,0.246730601383259,0.931,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q07065;Q96K21","CKAP4",-0.23,0.271264059757976,0.932,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q8NFW8","CMAS",-0.287,0.257741902952779,0.932,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P62879;Q9HAV0","GNB2",-0.723,0.260133605323856,0.932,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P0DMV9;P0DMV8","HSPA1B",0.223,0.259240111724896,0.932,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q8TDZ2","MICAL1",-0.558,0.257841362567597,0.932,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9HCD5","NCOA5",-0.849,0.258917532544271,0.932,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q14690","PDCD11",0.243,0.262640029724868,0.932,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q7Z6E9","RBBP6",0.304,0.266288421452356,0.932,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"P12236","SLC25A6",-0.93,0.256916844728492,0.932,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q5TF21","SOGA3",0.215,0.262742733186518,0.932,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q13242","SRSF9",0.386,0.268220506423186,0.932,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9UIK5","TMEFF2",-0.493,0.256558893508725,0.932,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q9Y2I8","WDR37",0.22,0.258466852806068,0.932,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"Q5SQI0","ATAT1",0.198,0.275931349411853,0.933,FALSE,"RNase_CTRL","C9ALS_vs_Control"
"O75531","BANF1",0.637,0.287044570316366,0.933,FALSE,"RNase_CTRL","C9ALS_vs_Control"
