SYMBOL	ORIGINAL_ID
AC016722.3;OTTHUMG00000153084	AC016722.3;OTTHUMG00000153084
TATDN3	TATDN3
OTTHUMG00000019763;RP11-326F20.5	OTTHUMG00000019763;RP11-326F20.5
AP001058.3;OTTHUMG00000086915	AP001058.3;OTTHUMG00000086915
GNG5P2	GNG5P2
IKBIP	IKBIP
FAM159A	FAM159A
HSPA1A	HSPA1A
EAF2	EAF2
AC017002.1;OTTHUMG00000153695	AC017002.1;OTTHUMG00000153695
SPSB2	SPSB2
MRPS26	MRPS26
OTTHUMG00000014592;RP1-50J22.4	OTTHUMG00000014592;RP1-50J22.4
LY6G6E	LY6G6E
LINC00936	LINC00936
ZNF32-AS2	ZNF32-AS2
LOC286238;OTTHUMG00000020171;RP13-60M5.2	LOC286238;OTTHUMG00000020171;RP13-60M5.2
ARHGEF3-AS1	ARHGEF3-AS1
DVL1	DVL1
CTC-293G12.1;OTTHUMG00000162806	CTC-293G12.1;OTTHUMG00000162806
VPS13B	VPS13B
CHRDL2	CHRDL2
KB-173C10.2;OTTHUMG00000164708	KB-173C10.2;OTTHUMG00000164708
UBE2W	UBE2W
TMEM232	TMEM232
OTTHUMG00000036070;RP11-350G8.5	OTTHUMG00000036070;RP11-350G8.5
OTTHUMG00000157115;RP11-390E23.3	OTTHUMG00000157115;RP11-390E23.3
AFAP1L1	AFAP1L1
AC034228.3;OTTHUMG00000059638	AC034228.3;OTTHUMG00000059638
NSAP11;OTTHUMG00000163712;RP11-161I2.1	NSAP11;OTTHUMG00000163712;RP11-161I2.1
DHRS12	DHRS12
OTTHUMG00000018301;RP11-120C12.3	OTTHUMG00000018301;RP11-120C12.3
ECD;OTTHUMG00000018451;RP11-152N13.3	ECD;OTTHUMG00000018451;RP11-152N13.3
TCF4	TCF4
CTB-161M19.4;OTTHUMG00000162961	CTB-161M19.4;OTTHUMG00000162961
OTTHUMG00000037874;RP11-361K17.2	OTTHUMG00000037874;RP11-361K17.2
OTTHUMG00000040653;RP11-978I15.10	OTTHUMG00000040653;RP11-978I15.10
MIR140	MIR140
AC004691.5;OTTHUMG00000152799	AC004691.5;OTTHUMG00000152799
PTGES2-AS1	PTGES2-AS1
AP006216.5;OTTHUMG00000046113	AP006216.5;OTTHUMG00000046113
ZNF614	ZNF614
SPACA1	SPACA1
OTTHUMG00000161606;RP11-468D11.1	OTTHUMG00000161606;RP11-468D11.1
PROX1-AS1	PROX1-AS1
NUDT10	NUDT10
OTTHUMG00000018487;RP11-574K11.16;ZSWIM8-AS1	OTTHUMG00000018487;RP11-574K11.16;ZSWIM8-AS1
OTTHUMG00000019252;RP11-4C20.4	OTTHUMG00000019252;RP11-4C20.4
PROKR2	PROKR2
GALNT8	GALNT8
C1D	C1D
KLF12	KLF12
NOP58	NOP58
LUCAT1;OTTHUMG00000162611;RP11-213H15.3	LUCAT1;OTTHUMG00000162611;RP11-213H15.3
OTTHUMG00000012411;RP11-418J17.3	OTTHUMG00000012411;RP11-418J17.3
DISC1;TSNAX;TSNAX-DISC1	DISC1;TSNAX;TSNAX-DISC1
MAPK8IP2	MAPK8IP2
HLA-DPB1	HLA-DPB1
MRPS5	MRPS5
SNORD114-31	SNORD114-31
NPC1	NPC1
OTTHUMG00000008404;RP11-145M4.3	OTTHUMG00000008404;RP11-145M4.3
NCRNA00171;OTTHUMG00000148736;ZNRD1-AS1	NCRNA00171;OTTHUMG00000148736;ZNRD1-AS1
NCRNA00171;OTTHUMG00000148915;ZNRD1-AS1	NCRNA00171;OTTHUMG00000148915;ZNRD1-AS1
SLC39A5	SLC39A5
OTTHUMG00000150992;RP3-508I15.10	OTTHUMG00000150992;RP3-508I15.10
RNU5F-7P	RNU5F-7P
ENO3	ENO3
LOC283914	LOC283914
TNIP2	TNIP2
TNFRSF13C	TNFRSF13C
OTTHUMG00000039533;RP11-177F15.1	OTTHUMG00000039533;RP11-177F15.1
PXDN	PXDN
SCARNA18	SCARNA18
OR2B3	OR2B3
OR2B3	OR2B3
OR2B3	OR2B3
OR2B3	OR2B3
OR2B3	OR2B3
OR2B3	OR2B3
AC114763.1;OTTHUMG00000153617	AC114763.1;OTTHUMG00000153617
SNORA80B	SNORA80B
AC091178.1;LRRC37A11P;OTTHUMG00000133184	AC091178.1;LRRC37A11P;OTTHUMG00000133184
SPATA4	SPATA4
NOB1	NOB1
CXorf36	CXorf36
ILDR1	ILDR1
AC097467.2;OTTHUMG00000150212	AC097467.2;OTTHUMG00000150212
MIR626	MIR626
LDB3	LDB3
OTTHUMG00000159628;RP11-292E2.4	OTTHUMG00000159628;RP11-292E2.4
LINC00210	LINC00210
DUSP5P1	DUSP5P1
SUGT1P3;TPTE2P5	SUGT1P3;TPTE2P5
LINC00283	LINC00283
TTTY13	TTTY13
HSPA1A	HSPA1A
MIR337	MIR337
MIR4328	MIR4328
AC005152.2;FLJ37644;OTTHUMG00000132234	AC005152.2;FLJ37644;OTTHUMG00000132234
MRVI1-AS1	MRVI1-AS1
SNORD12	SNORD12
PTMAP5	PTMAP5
ZNF696	ZNF696
AC009518.8;OTTHUMG00000155195	AC009518.8;OTTHUMG00000155195
OTTHUMG00000002089;RP3-467K16.2	OTTHUMG00000002089;RP3-467K16.2
LOC101060234;LOC101060305;TEX28;TEX28P1	LOC101060234;LOC101060305;TEX28;TEX28P1
MIR1200	MIR1200
OTTHUMG00000017697;RP11-445K13.2	OTTHUMG00000017697;RP11-445K13.2
STON2	STON2
NFATC2	NFATC2
OTTHUMG00000073673;RP11-126K1.8	OTTHUMG00000073673;RP11-126K1.8
SWI5	SWI5
GAGE1	GAGE1
OTTHUMG00000161731;RP11-525J21.1	OTTHUMG00000161731;RP11-525J21.1
RAB6B	RAB6B
BRD2	BRD2
VAV2	VAV2
TMEM161B-AS1	TMEM161B-AS1
AC005083.1;LOC100506098;OTTHUMG00000152503	AC005083.1;LOC100506098;OTTHUMG00000152503
TRAV12-1	TRAV12-1
SIAH2	SIAH2
C19orf35	C19orf35
AC074391.1;FLJ16124;OTTHUMG00000152768	AC074391.1;FLJ16124;OTTHUMG00000152768
ADAM6	ADAM6
NDUFA5	NDUFA5
SPATA12	SPATA12
OTTHUMG00000018384;RP11-343J3.2	OTTHUMG00000018384;RP11-343J3.2
FLJ13197;OTTHUMG00000160386;RP11-617D20.1	FLJ13197;OTTHUMG00000160386;RP11-617D20.1
ZNHIT6	ZNHIT6
SLC34A1	SLC34A1
STEAP2-AS1	STEAP2-AS1
OTTHUMG00000156608;RP11-3P22.1	OTTHUMG00000156608;RP11-3P22.1
PRAMEF2	PRAMEF2
KCND3-IT1	KCND3-IT1
SPRY2	SPRY2
LOC100507325	LOC100507325
RNY4P23	RNY4P23
TPI1P2	TPI1P2
UGT2B15;UGT2B17	UGT2B15;UGT2B17
SLC26A8	SLC26A8
AP001625.4;OTTHUMG00000086811;SLC37A1	AP001625.4;OTTHUMG00000086811;SLC37A1
USE1	USE1
TMEM191A	TMEM191A
AGR3	AGR3
IGDCC3	IGDCC3
OTTHUMG00000014120;RP1-80B9.2	OTTHUMG00000014120;RP1-80B9.2
OTTHUMG00000041379;RP11-480I12.5	OTTHUMG00000041379;RP11-480I12.5
POM121L4P	POM121L4P
DAB1	DAB1
TPTE2P1	TPTE2P1
CASP12	CASP12
OTTHUMG00000014707;RP3-475N16.1	OTTHUMG00000014707;RP3-475N16.1
CD36	CD36
B4GALT2	B4GALT2
OTTHUMG00000161434;RP11-6C14.1	OTTHUMG00000161434;RP11-6C14.1
MIR93	MIR93
PRRG2	PRRG2
DEFA1;DEFA1B	DEFA1;DEFA1B
OTTHUMG00000020728;RP11-379C10.4	OTTHUMG00000020728;RP11-379C10.4
FTMT	FTMT
DUSP1	DUSP1
CCHCR1	CCHCR1
CELF2-AS1	CELF2-AS1
ADAMTS14	ADAMTS14
MSRA	MSRA
AC092431.1;ANXA4;OTTHUMG00000152686	AC092431.1;ANXA4;OTTHUMG00000152686
KIF7	KIF7
LOC100507547;PRRT1	LOC100507547;PRRT1
AC002472.13;LOC400891;OTTHUMG00000150897	AC002472.13;LOC400891;OTTHUMG00000150897
ANKRD61	ANKRD61
CGA	CGA
PRR23B	PRR23B
PHC3	PHC3
RPL15	RPL15
SI	SI
SLC26A3	SLC26A3
DMAP1	DMAP1
SPDYE3	SPDYE3
OTTHUMG00000164193;RP11-44K6.4	OTTHUMG00000164193;RP11-44K6.4
OTTHUMG00000014389;RP3-522P13.3	OTTHUMG00000014389;RP3-522P13.3
AC007327.5;OTTHUMG00000154941	AC007327.5;OTTHUMG00000154941
MIR548Y	MIR548Y
OTTHUMG00000019883;RP11-112J3.15	OTTHUMG00000019883;RP11-112J3.15
OR6C6	OR6C6
LOC100287049;OTTHUMG00000033109;RP11-574F21.2	LOC100287049;OTTHUMG00000033109;RP11-574F21.2
VCY;VCY1B	VCY;VCY1B
CTD-2161F6.2;OTTHUMG00000161642;OTTHUMG00000161647;RP11-445O3.2	CTD-2161F6.2;OTTHUMG00000161642;OTTHUMG00000161647;RP11-445O3.2
KDM4E	KDM4E
OR14J1	OR14J1
OR14J1	OR14J1
OR14J1	OR14J1
AC006150.1;OTTHUMG00000152476	AC006150.1;OTTHUMG00000152476
SNORD35B	SNORD35B
RXRB	RXRB
MAGEB6	MAGEB6
OTTHUMG00000161956;RP11-549K20.1	OTTHUMG00000161956;RP11-549K20.1
MXI1	MXI1
CCDC66	CCDC66
OTTHUMG00000020435;RP11-308N19.4	OTTHUMG00000020435;RP11-308N19.4
OTTHUMG00000156487;RP11-321E8.4	OTTHUMG00000156487;RP11-321E8.4
GLIPR2	GLIPR2
OTTHUMG00000017184;RP11-158A8.1	OTTHUMG00000017184;RP11-158A8.1
CTC-431G16.2;OTTHUMG00000162658	CTC-431G16.2;OTTHUMG00000162658
OTTHUMG00000161192;RP11-436A7.1	OTTHUMG00000161192;RP11-436A7.1
C1orf186;OTTHUMG00000036123;RP11-38J22.6	C1orf186;OTTHUMG00000036123;RP11-38J22.6
HOMEZ	HOMEZ
ELMOD3	ELMOD3
CNGA1	CNGA1
OR51A4	OR51A4
BAG6;BAT3;OTTHUMG00000149124	BAG6;BAT3;OTTHUMG00000149124
IGHV3-66	IGHV3-66
LOC100996626;PNRC2	LOC100996626;PNRC2
AC116609.2;OTTHUMG00000151380	AC116609.2;OTTHUMG00000151380
PSD4	PSD4
RBM7	RBM7
OTTHUMG00000162955;RP11-2N5.1	OTTHUMG00000162955;RP11-2N5.1
PRELID1P3	PRELID1P3
SNORA13	SNORA13
OTTHUMG00000020419;RP11-217B7.3	OTTHUMG00000020419;RP11-217B7.3
UGT2B10	UGT2B10
MYSM1	MYSM1
OTTHUMG00000015607;RP3-323P13.2	OTTHUMG00000015607;RP3-323P13.2
LY6G6E	LY6G6E
LY6G6E	LY6G6E
LY6G6E	LY6G6E
LY6G6E	LY6G6E
LY6G6E	LY6G6E
LY6G6E	LY6G6E
SNORD114-2	SNORD114-2
SUPT5H	SUPT5H
CLYBL-IT1	CLYBL-IT1
OTTHUMG00000009772;RP11-413G15.1	OTTHUMG00000009772;RP11-413G15.1
OR14J1	OR14J1
OR14J1	OR14J1
OR14J1	OR14J1
OTTHUMG00000015393;RP1-105O18.1	OTTHUMG00000015393;RP1-105O18.1
CYB5RL	CYB5RL
FKBP15	FKBP15
AC010096.2;OTTHUMG00000151774	AC010096.2;OTTHUMG00000151774
OTTHUMG00000156469;RP11-3N2.1	OTTHUMG00000156469;RP11-3N2.1
PTEN	PTEN
AC008074.3;OTTHUMG00000152670	AC008074.3;OTTHUMG00000152670
CTA-398F10.1;OTTHUMG00000163730	CTA-398F10.1;OTTHUMG00000163730
NPR1;OTTHUMG00000041237;RP11-354A16.2	NPR1;OTTHUMG00000041237;RP11-354A16.2
GNG12	GNG12
OTTHUMG00000148992;XXbac-BPG296P20.14	OTTHUMG00000148992;XXbac-BPG296P20.14
MIR4297	MIR4297
OTTHUMG00000134297;RP4-723E3.1	OTTHUMG00000134297;RP4-723E3.1
HAMP	HAMP
CD101	CD101
H3F3C	H3F3C
ATP6V1C1	ATP6V1C1
KIAA0319	KIAA0319
OTTHUMG00000017016;RP11-168G22.3	OTTHUMG00000017016;RP11-168G22.3
DUSP28	DUSP28
RWDD3	RWDD3
OOEP	OOEP
CTC-535M15.2;OTTHUMG00000163870	CTC-535M15.2;OTTHUMG00000163870
FOXF1	FOXF1
TMEM140	TMEM140
OTTHUMG00000157170;RP11-3B12.1	OTTHUMG00000157170;RP11-3B12.1
ZNF646	ZNF646
COX18	COX18
PITPNB	PITPNB
LOC100505519;TIAM2	LOC100505519;TIAM2
STAM	STAM
P2RX6	P2RX6
GHR	GHR
SERGEF	SERGEF
PP2D1	PP2D1
BRCC3	BRCC3
MIR520H	MIR520H
CTA-212D2.2;OTTHUMG00000015625	CTA-212D2.2;OTTHUMG00000015625
AWAT1	AWAT1
ARRDC4	ARRDC4
OTTHUMG00000020548;RP11-523L1.2	OTTHUMG00000020548;RP11-523L1.2
PTGDR2	PTGDR2
ALOX12	ALOX12
AL157902.3;LOC100996263;OTTHUMG00000013706	AL157902.3;LOC100996263;OTTHUMG00000013706
HTR3C	HTR3C
SEZ6L	SEZ6L
RIMBP2	RIMBP2
PLD3	PLD3
DNASE1L2	DNASE1L2
CCDC68	CCDC68
AP000688.11;OTTHUMG00000086615	AP000688.11;OTTHUMG00000086615
ANKRD20A3;LOC101059935	ANKRD20A3;LOC101059935
RGAG4	RGAG4
TEFM	TEFM
MIR511-1;MIR511-2	MIR511-1;MIR511-2
MIR511-1;MIR511-2	MIR511-1;MIR511-2
LMCD1-AS1	LMCD1-AS1
KLHL30-AS1	KLHL30-AS1
PPAP2A	PPAP2A
PAPSS2	PAPSS2
AGR2	AGR2
DCAF15	DCAF15
OTTHUMG00000151675;U51244.2	OTTHUMG00000151675;U51244.2
METTL7B	METTL7B
ARMCX4	ARMCX4
EFNA1	EFNA1
VPS35	VPS35
OTTHUMG00000016711;RP11-141M1.1	OTTHUMG00000016711;RP11-141M1.1
OTTHUMG00000164520;RP11-1145L24.1	OTTHUMG00000164520;RP11-1145L24.1
FSTL5	FSTL5
PCDHA7	PCDHA7
TMEM40	TMEM40
CCDC61	CCDC61
C11orf89	C11orf89
KRTAP13-4	KRTAP13-4
AC093843.1;OTTHUMG00000153856	AC093843.1;OTTHUMG00000153856
LOC400654	LOC400654
OTTHUMG00000164273;RP11-388G22.1	OTTHUMG00000164273;RP11-388G22.1
FPR3	FPR3
CTD-2232E5.2;OTTHUMG00000162670	CTD-2232E5.2;OTTHUMG00000162670
AC144449.1;OTTHUMG00000153745	AC144449.1;OTTHUMG00000153745
FNIP2	FNIP2
SLC29A3	SLC29A3
DPY19L2P4	DPY19L2P4
GPR31	GPR31
HM13-AS1	HM13-AS1
CTC-461F20.1;OTTHUMG00000161823	CTC-461F20.1;OTTHUMG00000161823
MIR7-3	MIR7-3
FUT7	FUT7
OTTHUMG00000019555;RP11-74C3.1	OTTHUMG00000019555;RP11-74C3.1
KISS1	KISS1
SNORD119	SNORD119
MPV17L2	MPV17L2
LINC00588	LINC00588
MIR4318	MIR4318
LOC284379	LOC284379
SUSD1	SUSD1
OTTHUMG00000016072;RP1-182D15.2	OTTHUMG00000016072;RP1-182D15.2
GPR158-AS1	GPR158-AS1
C11orf20;KCNK4;TEX40	C11orf20;KCNK4;TEX40
ARID5A	ARID5A
ATP5J2	ATP5J2
BRMS1L	BRMS1L
FRMD4B	FRMD4B
GP6	GP6
IL2RG	IL2RG
CYP2C8	CYP2C8
PPP1R3F	PPP1R3F
KL	KL
OTTHUMG00000161755;RP11-269F21.2	OTTHUMG00000161755;RP11-269F21.2
WDR52-AS1	WDR52-AS1
UGT2A3	UGT2A3
ATPAF1	ATPAF1
AC008278.3;OTTHUMG00000151727	AC008278.3;OTTHUMG00000151727
BAG6;BAT3;OTTHUMG00000149381	BAG6;BAT3;OTTHUMG00000149381
PMP2	PMP2
OTTHUMG00000032720;RP11-290F20.2	OTTHUMG00000032720;RP11-290F20.2
LINC00229	LINC00229
BRD2-IT1	BRD2-IT1
OTTHUMG00000149985;XXbac-BPG181M17.4	OTTHUMG00000149985;XXbac-BPG181M17.4
OTTHUMG00000149373;XXbac-BPG181M17.4	OTTHUMG00000149373;XXbac-BPG181M17.4
OTTHUMG00000149632;XXbac-BPG181M17.4	OTTHUMG00000149632;XXbac-BPG181M17.4
OTTHUMG00000149963;XXbac-BPG181M17.4	OTTHUMG00000149963;XXbac-BPG181M17.4
OTTHUMG00000150001;XXbac-BPG181M17.4	OTTHUMG00000150001;XXbac-BPG181M17.4
AC005027.3;OTTHUMG00000155112	AC005027.3;OTTHUMG00000155112
ICK	ICK
INTS9	INTS9
BX004987.6;OTTHUMG00000013631	BX004987.6;OTTHUMG00000013631
MIR4289	MIR4289
HS3ST6	HS3ST6
RBM38	RBM38
MDH1	MDH1
USP17L12	USP17L12
RN7SKP7	RN7SKP7
ST7-AS1	ST7-AS1
TEX14	TEX14
KLHL24	KLHL24
MAP3K14-AS1	MAP3K14-AS1
CTC-503K11.2;OTTHUMG00000162810	CTC-503K11.2;OTTHUMG00000162810
OR14C36	OR14C36
GFOD1	GFOD1
PATL2	PATL2
LOC100506813;OTTHUMG00000150405;RP3-439F8.1	LOC100506813;OTTHUMG00000150405;RP3-439F8.1
OTTHUMG00000017976;RP11-258F22.1	OTTHUMG00000017976;RP11-258F22.1
MARK2	MARK2
LGALS17A;OTTHUMG00000141285	LGALS17A;OTTHUMG00000141285
OTTHUMG00000037359;RP11-322F10.2	OTTHUMG00000037359;RP11-322F10.2
LZTS1-AS1;RNA5SP257	LZTS1-AS1;RNA5SP257
LINC00446	LINC00446
RGS5	RGS5
C16orf90	C16orf90
LOC100133207	LOC100133207
OTTHUMG00000164850;RP11-419K12.1	OTTHUMG00000164850;RP11-419K12.1
EFR3B	EFR3B
SLC26A4-AS1	SLC26A4-AS1
PIM3	PIM3
CHRNB1	CHRNB1
FAM74A2;FAM74A4	FAM74A2;FAM74A4
AC092657.2;OTTHUMG00000155471	AC092657.2;OTTHUMG00000155471
FITM1	FITM1
LRRN3	LRRN3
C11orf92	C11orf92
MLXIP	MLXIP
OTTHUMG00000164087;RP11-723D22.3	OTTHUMG00000164087;RP11-723D22.3
OTTHUMG00000163830;RP11-51J9.4	OTTHUMG00000163830;RP11-51J9.4
NDST1	NDST1
OTTHUMG00000019752;RP11-462B18.2	OTTHUMG00000019752;RP11-462B18.2
LSM7	LSM7
ARFGEF2	ARFGEF2
ADM5	ADM5
OR5AR1	OR5AR1
CACNA1C-AS1	CACNA1C-AS1
TOMM20L	TOMM20L
PPP1R10	PPP1R10
PPP1R10	PPP1R10
OTTHUMG00000037758;RP11-552D4.1	OTTHUMG00000037758;RP11-552D4.1
OTTHUMG00000036134;RP11-565N2.2	OTTHUMG00000036134;RP11-565N2.2
DAQB-12N14.5;LOC100507362;OTTHUMG00000066098	DAQB-12N14.5;LOC100507362;OTTHUMG00000066098
DAQB-12N14.5;LOC100507362;OTTHUMG00000148881	DAQB-12N14.5;LOC100507362;OTTHUMG00000148881
ATL3	ATL3
AF124730.4;OTTHUMG00000078877	AF124730.4;OTTHUMG00000078877
SNORD116-2;SNORD116-6	SNORD116-2;SNORD116-6
TMEM70	TMEM70
OTTHUMG00000019174;RP11-62L18.3	OTTHUMG00000019174;RP11-62L18.3
GUSBP1;GUSBP4;LINC00680;LOC100996497	GUSBP1;GUSBP4;LINC00680;LOC100996497
LOR	LOR
UBD	UBD
FRRS1L	FRRS1L
MARCH9	MARCH9
BAG6;BAT3;OTTHUMG00000031455	BAG6;BAT3;OTTHUMG00000031455
BAG6;BAT3;OTTHUMG00000137392	BAG6;BAT3;OTTHUMG00000137392
CD5L	CD5L
BACH1-IT2	BACH1-IT2
DCUN1D2	DCUN1D2
FAR1	FAR1
CCNE2	CCNE2
PAX5	PAX5
MTFP1	MTFP1
MIR192	MIR192
AC097713.3;OTTHUMG00000153158	AC097713.3;OTTHUMG00000153158
OTTHUMG00000020614;RP11-64P14.7	OTTHUMG00000020614;RP11-64P14.7
CDC14C	CDC14C
OTTHUMG00000067927;RP11-328M4.3	OTTHUMG00000067927;RP11-328M4.3
PRPF40B	PRPF40B
LOC653566	LOC653566
PEX11G	PEX11G
SPAG9	SPAG9
AC105760.2;OTTHUMG00000153027	AC105760.2;OTTHUMG00000153027
NAPSB	NAPSB
DNM3-IT1	DNM3-IT1
DNTT	DNTT
ABT1	ABT1
FAM66B	FAM66B
HSD17B7	HSD17B7
LOC732360	LOC732360
ATOH7	ATOH7
MIR4272	MIR4272
PXDNL	PXDNL
KRTAP4-12	KRTAP4-12
OTTHUMG00000159050;RP11-185E8.1	OTTHUMG00000159050;RP11-185E8.1
GALNT9	GALNT9
HSPA1L	HSPA1L
SMARCD2	SMARCD2
LOC100507447;OTTHUMG00000159460;RP11-71N10.1	LOC100507447;OTTHUMG00000159460;RP11-71N10.1
MRPS14	MRPS14
CYLC2	CYLC2
OTTHUMG00000031932;RP4-705D16.3	OTTHUMG00000031932;RP4-705D16.3
CLDN23	CLDN23
MIR3160-1	MIR3160-1
COL18A1-AS1	COL18A1-AS1
MIR4659A	MIR4659A
OTTHUMG00000149451;TIGD1L	OTTHUMG00000149451;TIGD1L
AC073236.3;OTTHUMG00000151464	AC073236.3;OTTHUMG00000151464
AC007098.1;OTTHUMG00000152544	AC007098.1;OTTHUMG00000152544
OTTHUMG00000021953;RP13-348B13.2	OTTHUMG00000021953;RP13-348B13.2
TP53INP2	TP53INP2
OTTHUMG00000008126;RP1-158P9.1	OTTHUMG00000008126;RP1-158P9.1
SRPK1	SRPK1
RXRB	RXRB
SNORA24	SNORA24
GPATCH4	GPATCH4
RNF38	RNF38
MCOLN2	MCOLN2
LINC00950	LINC00950
COL16A1	COL16A1
PARP14	PARP14
OTTHUMG00000148697;XXbac-BPG308J9.3	OTTHUMG00000148697;XXbac-BPG308J9.3
SKOR2	SKOR2
KB-1562D12.1;OTTHUMG00000164833	KB-1562D12.1;OTTHUMG00000164833
DOCK2	DOCK2
LINC00708	LINC00708
TMED3	TMED3
CTC-340I23.2;OTTHUMG00000163450	CTC-340I23.2;OTTHUMG00000163450
EMC2	EMC2
ONECUT3	ONECUT3
OTTHUMG00000014191;RP1-80N2.2	OTTHUMG00000014191;RP1-80N2.2
MIR1537	MIR1537
HOMER2	HOMER2
CTC-459M5.1;OTTHUMG00000162896	CTC-459M5.1;OTTHUMG00000162896
OTTHUMG00000160964;RP11-498M5.2	OTTHUMG00000160964;RP11-498M5.2
LARS2-AS1	LARS2-AS1
PCOLCE2	PCOLCE2
LINC00536	LINC00536
KIAA1984-AS1	KIAA1984-AS1
LRRC2	LRRC2
GTPBP6	GTPBP6
GTPBP6	GTPBP6
GHSR	GHSR
NXT1	NXT1
AC011330.13;OTTHUMG00000150036	AC011330.13;OTTHUMG00000150036
OTTHUMG00000015823;RP11-136K14.3	OTTHUMG00000015823;RP11-136K14.3
OTTHUMG00000157317;RP4-630C24.3	OTTHUMG00000157317;RP4-630C24.3
TMEM79	TMEM79
SORT1	SORT1
RNU7-65P	RNU7-65P
NMRK2	NMRK2
OTTHUMG00000162002;RP11-113I22.1	OTTHUMG00000162002;RP11-113I22.1
OTTHUMG00000160365;RP11-619J20.1	OTTHUMG00000160365;RP11-619J20.1
OTTHUMG00000020919;RP11-432J22.2	OTTHUMG00000020919;RP11-432J22.2
WFDC3	WFDC3
NUAK1	NUAK1
OR5R1	OR5R1
SMOC2	SMOC2
GIMD1	GIMD1
OR2T1	OR2T1
OTOP2	OTOP2
NLRP5	NLRP5
LOC643441	LOC643441
AC078842.3;OTTHUMG00000155708	AC078842.3;OTTHUMG00000155708
MFSD4	MFSD4
OTTHUMG00000158734;RP11-543A18.1	OTTHUMG00000158734;RP11-543A18.1
OTTHUMG00000164531;RP11-38H17.1	OTTHUMG00000164531;RP11-38H17.1
MMP2	MMP2
AC072062.3;OTTHUMG00000154798	AC072062.3;OTTHUMG00000154798
RNF39	RNF39
OTTHUMG00000058670;RP11-58A12.3	OTTHUMG00000058670;RP11-58A12.3
VWC2L-IT1	VWC2L-IT1
OTTHUMG00000018629;RP11-344L13.2	OTTHUMG00000018629;RP11-344L13.2
LGALS9B	LGALS9B
ABHD12B;MIR4454	ABHD12B;MIR4454
ACSM3	ACSM3
OTTHUMG00000155987;RP11-699L21.2	OTTHUMG00000155987;RP11-699L21.2
TSTA3	TSTA3
NSL1	NSL1
OTTHUMG00000041183;RP11-444D13.1	OTTHUMG00000041183;RP11-444D13.1
CXCL9	CXCL9
TMPRSS11B	TMPRSS11B
SAC3D1	SAC3D1
FRG2B	FRG2B
C9orf169	C9orf169
CNTN4-AS2	CNTN4-AS2
TSPEAR	TSPEAR
AC083864.3;OTTHUMG00000155064	AC083864.3;OTTHUMG00000155064
GRB10	GRB10
CEP19	CEP19
CTB-167B5.1;OTTHUMG00000164017	CTB-167B5.1;OTTHUMG00000164017
FSCB	FSCB
FAM22B	FAM22B
DNAL1	DNAL1
ADAM8	ADAM8
C11orf1	C11orf1
OTTHUMG00000161063;RP11-689K5.3	OTTHUMG00000161063;RP11-689K5.3
EEF1G;MIR3654	EEF1G;MIR3654
ZNF865	ZNF865
EIF5B	EIF5B
SULT1B1	SULT1B1
EHMT1	EHMT1
SYT9	SYT9
OTTHUMG00000162438;RP11-2O17.2	OTTHUMG00000162438;RP11-2O17.2
AC026904.1;OTTHUMG00000141277	AC026904.1;OTTHUMG00000141277
NEURL3	NEURL3
TMEM151B	TMEM151B
SLC35F1	SLC35F1
WFS1	WFS1
GAR1	GAR1
DDAH1	DDAH1
C3orf49	C3orf49
BAG6;BAT3;OTTHUMG00000149936	BAG6;BAT3;OTTHUMG00000149936
AC083843.2;OTTHUMG00000164325	AC083843.2;OTTHUMG00000164325
NCBP2-AS2	NCBP2-AS2
RNU7-85P	RNU7-85P
LOC100505683;OTTHUMG00000032063;RP3-322G13.5	LOC100505683;OTTHUMG00000032063;RP3-322G13.5
GUCY1A2	GUCY1A2
AC003101.1;MIR365B;OTTHUMG00000132786	AC003101.1;MIR365B;OTTHUMG00000132786
C3orf37	C3orf37
SLC25A36	SLC25A36
OTTHUMG00000161604;RP11-259O2.1	OTTHUMG00000161604;RP11-259O2.1
FXR1	FXR1
MIR4432	MIR4432
ZNF737	ZNF737
TRIM40	TRIM40
TCP11	TCP11
OTTHUMG00000018710;RP11-149I23.3	OTTHUMG00000018710;RP11-149I23.3
GUCA2A	GUCA2A
EPN2;EPN2-IT1;LOC79999	EPN2;EPN2-IT1;LOC79999
ABCA11P;ZNF721	ABCA11P;ZNF721
ZNF395	ZNF395
E2F3-IT1	E2F3-IT1
TRAPPC8	TRAPPC8
AC012307.2;OTTHUMG00000155213	AC012307.2;OTTHUMG00000155213
TSSK3	TSSK3
ACTR3BP4	ACTR3BP4
ZNF648	ZNF648
GPR174	GPR174
SNCG	SNCG
FAM95B1	FAM95B1
TMEM66	TMEM66
GGTLC2	GGTLC2
GALK1	GALK1
RNU5B-4P	RNU5B-4P
ASMTL-AS1	ASMTL-AS1
ASMTL-AS1	ASMTL-AS1
AAMDC	AAMDC
OTTHUMG00000164199;RP11-567J20.2	OTTHUMG00000164199;RP11-567J20.2
GS1-542M4.4;OTTHUMG00000021111	GS1-542M4.4;OTTHUMG00000021111
SAAL1	SAAL1
MIR487A	MIR487A
SPRR2G	SPRR2G
MRPL50	MRPL50
MIR4730	MIR4730
KRT8P12	KRT8P12
OR10H5	OR10H5
RNA5SP259	RNA5SP259
GSTK1	GSTK1
OTTHUMG00000160362;RP11-548L20.1	OTTHUMG00000160362;RP11-548L20.1
BPIFB2	BPIFB2
SAP30L	SAP30L
MIR4732	MIR4732
