ATF4	DDIT3
ATF6	XBP1
ATF6	MAPK14
ATF6	TRAF2
ATF6	EIF2S1
ATF6	DERL1
ATF6	PIK3C3
ATF6	WIPI1
ATF6	TP53
ATF6	SOD1
ATF6	SIGMAR1
ATF6	BAX
ATF6	EIF2AK3
ATF6	CYCS
ATF6	CASP3
ATF6	HSPA5
ATF6	CASP9
ATF6	ATF4
ATF6	VCP
ATF6	MAP3K5
ATF6	MTOR
ATF6	BECN1
ATF6	PINK1
ATF6	CASP1
ATF6	SQSTM1
ATF6	BCL2L1
ATF6	TNF
ATF6	ITPR3
ATF6	ACTB
ATF6	BCL2
ATF6	ERN1
ATF6	VAPB
ATF6	DDIT3
ATG101	RB1CC1
ATG101	GABARAPL2
ATG101	ATG14
ATG101	PIK3C3
ATG101	WIPI1
ATG101	NRBF2
ATG101	WIPI2
ATG101	WDR41
ATG101	RAB8A
ATG101	GABARAP
ATG101	ULK1
ATG101	BCL2
ATG101	PSMD4
ATG101	PINK1
ATG101	OPTN
ATG101	ATG2B
ATG101	SQSTM1
ATG101	ATG2A
ATG101	GABARAPL1
ATG101	SMCR8
ATG101	MTOR
ATG101	C9orf72
ATG101	PIK3R4
ATG101	BECN1
ATG101	ULK2
ATG14	RB1CC1
ATG14	GABARAPL2
ATG14	CASP3
ATG14	PRKN
ATG14	PINK1
ATG14	OPTN
ATG14	MTOR
ATG14	BCL2L1
ATG14	RAB5A
ATG14	ATG2B
ATG14	ATG2A
ATG14	SQSTM1
ATG14	WIPI1
ATG14	BCL2
ATG14	WIPI2
ATG14	ULK2
ATG14	GABARAP
ATG14	GABARAPL1
ATG14	ATG101
ATG14	PIK3R4
ATG14	NRBF2
ATG14	ULK1
ATG14	PIK3C3
ATG14	BECN1
ATG2A	RB1CC1
ATG2A	GABARAPL2
ATG2A	ATG14
ATG2A	PIK3C3
ATG2A	WIPI1
ATG2A	WIPI2
ATG2A	GABARAP
ATG2A	ULK1
ATG2A	ATG101
ATG2A	PIK3R4
ATG2A	ATG2B
ATG2A	BECN1
ATG2A	SQSTM1
ATG2A	TOMM40
ATG2A	GABARAPL1
ATG2A	ULK2
ATG2B	RB1CC1
ATG2B	GABARAPL2
ATG2B	ATG14
ATG2B	PIK3C3
ATG2B	WIPI1
ATG2B	WIPI2
ATG2B	GABARAP
ATG2B	ULK1
ATG2B	ATG101
ATG2B	PIK3R4
ATG2B	SQSTM1
ATG2B	BECN1
ATG2B	GABARAPL1
ATG2B	ATG2A
ATG2B	ULK2
ATP5F1A	NDUFB4
ATP5F1A	UQCRC1
ATP5F1A	ATP5F1D
ATP5F1A	PSMD7
ATP5F1A	COX6A1
ATP5F1A	NDUFS7
ATP5F1A	ATP5F1E
ATP5F1A	NDUFA2
ATP5F1A	NDUFA10
ATP5F1A	COX5B
ATP5F1A	NDUFB5
ATP5F1A	PSMD11
ATP5F1A	ATP5F1B
ATP5F1A	NDUFS3
ATP5F1A	SDHA
ATP5F1A	NDUFA9
ATP5F1A	UQCRC2
ATP5F1A	NDUFB10
ATP5F1A	SOD1
ATP5F1A	PSMA5
ATP5F1A	NDUFS6
ATP5F1A	NDUFB9
ATP5F1A	NDUFC2
ATP5F1A	ATP5MC3
ATP5F1A	COX6A2
ATP5F1A	ATP5PO
ATP5F1A	NDUFS4
ATP5F1A	NDUFB8
ATP5F1A	ATP5PD
ATP5F1A	UQCRFS1
ATP5F1A	CYCS
ATP5F1A	UQCRH
ATP5F1A	NDUFS8
ATP5F1A	CYC1
ATP5F1A	COX5A
ATP5F1A	COX8A
ATP5F1A	HSPA5
ATP5F1A	NDUFV2
ATP5F1A	NDUFA12
ATP5F1A	UQCR10
ATP5F1A	NDUFA4
ATP5F1A	NDUFV3
ATP5F1A	ATP5F1C
ATP5F1A	VCP
ATP5F1A	MTOR
ATP5F1A	SDHC
ATP5F1A	NDUFS2
ATP5F1A	ATP5PB
ATP5F1A	COX7A2
ATP5F1A	NDUFA1
ATP5F1A	NDUFS5
ATP5F1A	NDUFA8
ATP5F1A	SDHB
ATP5F1A	SDHD
ATP5F1A	COX4I2
ATP5F1A	UQCRQ
ATP5F1A	NDUFB6
ATP5F1A	ATP5MC1
ATP5F1A	VDAC1
ATP5F1A	NDUFB3
ATP5F1A	TUBA1C
ATP5F1A	NDUFB2
ATP5F1A	PSMD14
ATP5F1A	COX7B
ATP5F1A	ACTG1
ATP5F1A	UQCR11
ATP5F1A	TOMM40
ATP5F1A	COX6B1
ATP5F1A	NDUFA13
ATP5F1A	COX7C
ATP5F1A	ACTB
ATP5F1A	COX6C
ATP5F1A	NDUFA6
ATP5F1A	NDUFA5
ATP5F1A	NDUFAB1
ATP5F1A	UQCRB
ATP5F1A	COX4I1
ATP5F1A	NDUFV1
ATP5F1A	NDUFS1
ATP5F1A	ATP5MC2
ATP5F1A	ATP5PF
ATP5F1B	NDUFB4
ATP5F1B	UQCRC1
ATP5F1B	ATP5F1D
ATP5F1B	PSMA3
ATP5F1B	COX6A1
ATP5F1B	NDUFS7
ATP5F1B	ATP5F1E
ATP5F1B	NDUFA2
ATP5F1B	NDUFA10
ATP5F1B	FUS
ATP5F1B	COX5B
ATP5F1B	NDUFB5
ATP5F1B	COX6B2
ATP5F1B	SDHC
ATP5F1B	PSMA1
ATP5F1B	NDUFA1
ATP5F1B	PSMB6
ATP5F1B	NDUFV3
ATP5F1B	COX7B
ATP5F1B	TUBA1A
ATP5F1B	TUBB4B
ATP5F1B	NDUFA7
ATP5F1B	COX6A2
ATP5F1B	NDUFA6
ATP5F1B	NDUFA3
ATP5F1B	SDHD
ATP5F1B	TUBA1C
ATP5F1B	ACTG1
ATP5F1B	TUBA1B
ATP5F1B	NDUFB6
ATP5F1B	UQCR10
ATP5F1B	COX6C
ATP5F1B	NDUFS4
ATP5F1B	NDUFS5
ATP5F1B	NDUFC2
ATP5F1B	TUBB
ATP5F1B	NDUFA8
ATP5F1B	HSPA5
ATP5F1B	UQCR11
ATP5F1B	COX8A
ATP5F1B	UQCRH
ATP5F1B	NDUFA4
ATP5F1B	NDUFA5
ATP5F1B	NDUFB3
ATP5F1B	NDUFB10
ATP5F1B	VCP
ATP5F1B	CYCS
ATP5F1B	NDUFV2
ATP5F1B	NDUFB9
ATP5F1B	COX7C
