SYMBOL	ORIGINAL_ID
AP001065.2;OTTHUMG00000040845	AP001065.2;OTTHUMG00000040845
FAM187B	FAM187B
FCRLA	FCRLA
GJC2	GJC2
OTTHUMG00000164603;RP11-99H20.1	OTTHUMG00000164603;RP11-99H20.1
IMMP1L	IMMP1L
OTTHUMG00000020056;RP11-466A17.1	OTTHUMG00000020056;RP11-466A17.1
LOC100507463;OTTHUMG00000140126;XXbac-BPG246D15.8	LOC100507463;OTTHUMG00000140126;XXbac-BPG246D15.8
SULT1C3	SULT1C3
HCG9	HCG9
SRRM5	SRRM5
KRTAP21-2	KRTAP21-2
MIR4659B	MIR4659B
DPPA3P2	DPPA3P2
MRGPRX2	MRGPRX2
COPRS	COPRS
EPN2;EPN2-IT1;LOC79999	EPN2;EPN2-IT1;LOC79999
MIR489	MIR489
XKR8	XKR8
RNY4P17	RNY4P17
MIR1302-1	MIR1302-1
CTA-211A9.5;MIAT;OTTHUMG00000150981	CTA-211A9.5;MIAT;OTTHUMG00000150981
PELI3	PELI3
OTTHUMG00000151357;RP1-90L6.3	OTTHUMG00000151357;RP1-90L6.3
NANOS2	NANOS2
TRPM3	TRPM3
MIR148B	MIR148B
OTTHUMG00000009734;RP11-82L20.1	OTTHUMG00000009734;RP11-82L20.1
OTTHUMG00000156391;RP11-132N15.3	OTTHUMG00000156391;RP11-132N15.3
DCK	DCK
RNA5SP492	RNA5SP492
OTTHUMG00000014922;RP11-343D24.2	OTTHUMG00000014922;RP11-343D24.2
OTTHUMG00000015254;RP11-111D3.2	OTTHUMG00000015254;RP11-111D3.2
TEX37	TEX37
OTTHUMG00000020036;RP11-470F18.1	OTTHUMG00000020036;RP11-470F18.1
OTTHUMG00000018236;RP11-564C4.6	OTTHUMG00000018236;RP11-564C4.6
OTTHUMG00000046188;RP11-101P17.11	OTTHUMG00000046188;RP11-101P17.11
CEACAM3	CEACAM3
LGR6	LGR6
TM4SF1-AS1	TM4SF1-AS1
KIRREL3-AS1	KIRREL3-AS1
OTTHUMG00000021356;RP11-87M18.2	OTTHUMG00000021356;RP11-87M18.2
LOC646862	LOC646862
OTTHUMG00000002332;RP5-857K21.5	OTTHUMG00000002332;RP5-857K21.5
MYL3	MYL3
OTTHUMG00000020245;RP11-165J3.5	OTTHUMG00000020245;RP11-165J3.5
MIR378A	MIR378A
IGKV2-24	IGKV2-24
APOBEC3H	APOBEC3H
PDPR	PDPR
CTD-2089N3.1;OTTHUMG00000162402	CTD-2089N3.1;OTTHUMG00000162402
LINC00617	LINC00617
OR51B6	OR51B6
OTTHUMG00000014883;RP11-79N23.1	OTTHUMG00000014883;RP11-79N23.1
AP001055.6;OTTHUMG00000086913	AP001055.6;OTTHUMG00000086913
OTTHUMG00000019067;RP11-57H14.3	OTTHUMG00000019067;RP11-57H14.3
NKX2-1	NKX2-1
IGLV2-33	IGLV2-33
MIR4439	MIR4439
AC009276.4;OTTHUMG00000155405	AC009276.4;OTTHUMG00000155405
HLA-DMB	HLA-DMB
FAM213B	FAM213B
CXCL12	CXCL12
OR2H2	OR2H2
ERC2	ERC2
AC006946.15;OTTHUMG00000153502	AC006946.15;OTTHUMG00000153502
STEAP2-AS1	STEAP2-AS1
C5orf15	C5orf15
MGAT5	MGAT5
LINC00645	LINC00645
GPHB5	GPHB5
OTTHUMG00000019520;RP11-307L3.4	OTTHUMG00000019520;RP11-307L3.4
AC006019.3;OTTHUMG00000151520;OTTHUMG00000184017;RP5-1048B16.1	AC006019.3;OTTHUMG00000151520;OTTHUMG00000184017;RP5-1048B16.1
LOC284632;OTTHUMG00000003038;RP11-10N16.2	LOC284632;OTTHUMG00000003038;RP11-10N16.2
MGAT4A	MGAT4A
RNA5SP111	RNA5SP111
IGHV4-34	IGHV4-34
FOXG1	FOXG1
SHCBP1L	SHCBP1L
OTTHUMG00000162153;RP11-310P5.2	OTTHUMG00000162153;RP11-310P5.2
ANTXRLP1	ANTXRLP1
FBXO8	FBXO8
PITPNM1	PITPNM1
OTTHUMG00000017169;RP11-471M2.2	OTTHUMG00000017169;RP11-471M2.2
PNMA6A;PNMA6B;PNMA6C;PNMA6D	PNMA6A;PNMA6B;PNMA6C;PNMA6D
CSPG4	CSPG4
TOR4A	TOR4A
OTTHUMG00000159500;RP11-501O2.3	OTTHUMG00000159500;RP11-501O2.3
AC005550.3;OTTHUMG00000152391	AC005550.3;OTTHUMG00000152391
NLRP13	NLRP13
RFPL1	RFPL1
TYSND1	TYSND1
ZFP92	ZFP92
CPEB3	CPEB3
C10orf95;LOC100505761	C10orf95;LOC100505761
SLC7A9	SLC7A9
MIR3158-1	MIR3158-1
OTTHUMG00000039467;RP4-613A2.1	OTTHUMG00000039467;RP4-613A2.1
TRIQK	TRIQK
RNA5SP496	RNA5SP496
KLHL10	KLHL10
OTTHUMG00000037062;RP11-22M7.2	OTTHUMG00000037062;RP11-22M7.2
LOC100129617	LOC100129617
PLA2G2E	PLA2G2E
CGNL1	CGNL1
OTTHUMG00000022789;RP11-528G1.2	OTTHUMG00000022789;RP11-528G1.2
PATE4	PATE4
OTTHUMG00000157286;RP11-476H24.1	OTTHUMG00000157286;RP11-476H24.1
RPPH1	RPPH1
ZNF77	ZNF77
OXGR1	OXGR1
HTR3B	HTR3B
GRN	GRN
OTTHUMG00000020934;RP11-413M3.4	OTTHUMG00000020934;RP11-413M3.4
OTTHUMG00000161589;RP11-6L6.5	OTTHUMG00000161589;RP11-6L6.5
OTTHUMG00000017681;RP11-186N15.3	OTTHUMG00000017681;RP11-186N15.3
GALNT10	GALNT10
ACVR1B	ACVR1B
OR2T1	OR2T1
C6orf47	C6orf47
CTC-552D5.1;OTTHUMG00000162926	CTC-552D5.1;OTTHUMG00000162926
AC138655.4;LOC644093;OTTHUMG00000151664	AC138655.4;LOC644093;OTTHUMG00000151664
GAS2	GAS2
OTTHUMG00000156460;RP11-567G11.1	OTTHUMG00000156460;RP11-567G11.1
MARK3	MARK3
PROM2	PROM2
TRBV5-3	TRBV5-3
OTTHUMG00000033074;RP11-80K6.2	OTTHUMG00000033074;RP11-80K6.2
LL22NC03-23C6.13;OTTHUMG00000150859	LL22NC03-23C6.13;OTTHUMG00000150859
HLA-DQB1;OTTHUMG00000140108;XXbac-BPG254F23.6	HLA-DQB1;OTTHUMG00000140108;XXbac-BPG254F23.6
CD207	CD207
PFKP	PFKP
OLIG1	OLIG1
LHB	LHB
OTTHUMG00000017094;RP11-332E3.2	OTTHUMG00000017094;RP11-332E3.2
TRIM31	TRIM31
MIR3656;TRAPPC4	MIR3656;TRAPPC4
TAGLN2	TAGLN2
CLASRP	CLASRP
AC017048.2;OTTHUMG00000154158	AC017048.2;OTTHUMG00000154158
B3GNT4	B3GNT4
MYLK-AS1	MYLK-AS1
IGKV1D-13	IGKV1D-13
OTTHUMG00000015768;RP11-307P5.2	OTTHUMG00000015768;RP11-307P5.2
RNA5SP416	RNA5SP416
DSCR8	DSCR8
OTTHUMG00000017086;RP11-159J2.2	OTTHUMG00000017086;RP11-159J2.2
OTTHUMG00000017626;RP11-799O21.2	OTTHUMG00000017626;RP11-799O21.2
MMP23A;MMP23B	MMP23A;MMP23B
PSORS1C2	PSORS1C2
FUT10	FUT10
HLA-DMB	HLA-DMB
LINC00920	LINC00920
OR4K14	OR4K14
LOC100130992	LOC100130992
OTTHUMG00000009566;RP4-598G3.1	OTTHUMG00000009566;RP4-598G3.1
CECR7	CECR7
NCR3	NCR3
PMS2	PMS2
TOMM20	TOMM20
OTTHUMG00000163068;RP11-215P8.3	OTTHUMG00000163068;RP11-215P8.3
LGALS14	LGALS14
SMIM11P1	SMIM11P1
ATP5J	ATP5J
ZNF10	ZNF10
OTTHUMG00000161226;RP11-506N2.1	OTTHUMG00000161226;RP11-506N2.1
VANGL1	VANGL1
ZDHHC7	ZDHHC7
RHPN1	RHPN1
LINC00951;OTTHUMG00000014658;RP11-552E20.3	LINC00951;OTTHUMG00000014658;RP11-552E20.3
USP17;USP17L24;USP17L25;USP17L26;USP17L27;USP17L28;USP17L29;USP17L30	USP17;USP17L24;USP17L25;USP17L26;USP17L27;USP17L28;USP17L29;USP17L30
CTD-2325B11.1;OTTHUMG00000161387	CTD-2325B11.1;OTTHUMG00000161387
DBH-AS1	DBH-AS1
LSM7	LSM7
OR11H6	OR11H6
MEN1	MEN1
CASK	CASK
FAM13A	FAM13A
OR56A3	OR56A3
OTTHUMG00000019129;RP11-354M20.3	OTTHUMG00000019129;RP11-354M20.3
LOC388780;OTTHUMG00000031689;RP11-128M1.1	LOC388780;OTTHUMG00000031689;RP11-128M1.1
RNA5SP65	RNA5SP65
RNA5SP344	RNA5SP344
FAM22F;NUTM2F;NUTM2G	FAM22F;NUTM2F;NUTM2G
SMARCA1	SMARCA1
DTWD2	DTWD2
HOTTIP	HOTTIP
OTTHUMG00000010865;RP11-202K23.1	OTTHUMG00000010865;RP11-202K23.1
OTTHUMG00000160689;RP11-798L4.1	OTTHUMG00000160689;RP11-798L4.1
CAV1	CAV1
OTTHUMG00000015889;RP1-137K2.2	OTTHUMG00000015889;RP1-137K2.2
PGLYRP4	PGLYRP4
MS4A5	MS4A5
OTTHUMG00000019709;RP11-337A23.3	OTTHUMG00000019709;RP11-337A23.3
MIR557	MIR557
CTB-49A3.5;OTTHUMG00000162728	CTB-49A3.5;OTTHUMG00000162728
CTD-2004A9.1;OTTHUMG00000162001	CTD-2004A9.1;OTTHUMG00000162001
OTTHUMG00000021163;RP1-122K4.3	OTTHUMG00000021163;RP1-122K4.3
OR5V1	OR5V1
OTTHUMG00000161457;RP11-503L19.1	OTTHUMG00000161457;RP11-503L19.1
PKN1	PKN1
SLCO2A1	SLCO2A1
OTTHUMG00000009138;RP4-792G4.2	OTTHUMG00000009138;RP4-792G4.2
MIR520A	MIR520A
GOLM1	GOLM1
UGT2B4	UGT2B4
MEOX2	MEOX2
RBM46	RBM46
OTTHUMG00000161469;RP11-400D2.3	OTTHUMG00000161469;RP11-400D2.3
LINC00710	LINC00710
OTTHUMG00000150044;RP3-477O4.15	OTTHUMG00000150044;RP3-477O4.15
OR4K17	OR4K17
CA9	CA9
AC005008.2;OTTHUMG00000156705	AC005008.2;OTTHUMG00000156705
TECPR2	TECPR2
SYPL1	SYPL1
OTTHUMG00000163858;RP11-13N12.1	OTTHUMG00000163858;RP11-13N12.1
RNU5F-2P	RNU5F-2P
SLC29A4	SLC29A4
KRTAP11-1	KRTAP11-1
MED28	MED28
OTTHUMG00000162982;RP11-359P5.1	OTTHUMG00000162982;RP11-359P5.1
FERD3L	FERD3L
FAM69C	FAM69C
GFM2	GFM2
TMEM95	TMEM95
NTN3	NTN3
RFK	RFK
SFTA2	SFTA2
SFTA2	SFTA2
OTTHUMG00000015926;RP11-13P5.2	OTTHUMG00000015926;RP11-13P5.2
NLE1	NLE1
OTTHUMG00000009694;RP11-510C10.3	OTTHUMG00000009694;RP11-510C10.3
LOC100506258	LOC100506258
RNU6-79P	RNU6-79P
C10orf71	C10orf71
AC016738.3;OTTHUMG00000153028	AC016738.3;OTTHUMG00000153028
C3orf65	C3orf65
OTTHUMG00000041605;RP5-1092A11.5	OTTHUMG00000041605;RP5-1092A11.5
KRT39	KRT39
ZRANB2-AS2	ZRANB2-AS2
AC007285.7;OTTHUMG00000152763	AC007285.7;OTTHUMG00000152763
KIF12	KIF12
AP000146.2;OTTHUMG00000078324	AP000146.2;OTTHUMG00000078324
PPP2R2D	PPP2R2D
EIF3B	EIF3B
TRMT61B	TRMT61B
OTTHUMG00000000478;RP5-884C9.2	OTTHUMG00000000478;RP5-884C9.2
SCARF1	SCARF1
CDCP1	CDCP1
CYP4F12	CYP4F12
CLCF1	CLCF1
LOC285758;OTTHUMG00000015405;RP1-249H1.4	LOC285758;OTTHUMG00000015405;RP1-249H1.4
DAG1	DAG1
TIE1	TIE1
SEPT8	SEPT8
OTTHUMG00000031862;RP11-416N4.4	OTTHUMG00000031862;RP11-416N4.4
ADH7	ADH7
ZP3	ZP3
ARHGEF26	ARHGEF26
ZNF705D	ZNF705D
ELMO3	ELMO3
DNAH10	DNAH10
KCNG3	KCNG3
STRN3	STRN3
BMP1	BMP1
OTTHUMG00000019866;RP11-331F9.4	OTTHUMG00000019866;RP11-331F9.4
RNA5SP487	RNA5SP487
MSMB	MSMB
LOC100507661;OTTHUMG00000158577;RP11-368I23.2	LOC100507661;OTTHUMG00000158577;RP11-368I23.2
C16orf71	C16orf71
MIR631;NEIL1	MIR631;NEIL1
NLRP5	NLRP5
REG1B	REG1B
AGAP1	AGAP1
NPHP3-AS1;OTTHUMG00000159854;RP11-39E4.1	NPHP3-AS1;OTTHUMG00000159854;RP11-39E4.1
AC096649.2;OTTHUMG00000154227	AC096649.2;OTTHUMG00000154227
CDK9;MIR2861;MIR3960	CDK9;MIR2861;MIR3960
SLC12A3	SLC12A3
AC002310.7;OTTHUMG00000158416	AC002310.7;OTTHUMG00000158416
SLC17A8	SLC17A8
LOC100505918;OTTHUMG00000034644;RP5-968D22.1	LOC100505918;OTTHUMG00000034644;RP5-968D22.1
OTTHUMG00000164654;RP11-44N12.2	OTTHUMG00000164654;RP11-44N12.2
LOC645188;OTTHUMG00000022567;RP1-171K16.5	LOC645188;OTTHUMG00000022567;RP1-171K16.5
SHROOM4	SHROOM4
ZNF876P	ZNF876P
AC093627.8;OTTHUMG00000151400	AC093627.8;OTTHUMG00000151400
CRYBA4	CRYBA4
AC051649.16;OTTHUMG00000150032	AC051649.16;OTTHUMG00000150032
LINC00454	LINC00454
TRIM17	TRIM17
LOC100507024;OTTHUMG00000015211;RP11-63K6.7	LOC100507024;OTTHUMG00000015211;RP11-63K6.7
RNU6-66P	RNU6-66P
FAM183CP;OTTHUMG00000163817;RP11-94H18.3	FAM183CP;OTTHUMG00000163817;RP11-94H18.3
VASN	VASN
LINC00939	LINC00939
RNA5SP304	RNA5SP304
CXCL2	CXCL2
LOC728606	LOC728606
CHUK	CHUK
C17orf72	C17orf72
TUBB2A	TUBB2A
OTTHUMG00000008631;RP11-91A18.4	OTTHUMG00000008631;RP11-91A18.4
C22orf23	C22orf23
OTTHUMG00000020689;RP11-205K6.2	OTTHUMG00000020689;RP11-205K6.2
MARCH9	MARCH9
KIAA1239	KIAA1239
TSPAN10	TSPAN10
OTTHUMG00000161051;RP11-556I14.1	OTTHUMG00000161051;RP11-556I14.1
OR5V1	OR5V1
LMO7-AS1	LMO7-AS1
FBLN2	FBLN2
LRRTM1	LRRTM1
KRT27	KRT27
PSMG4	PSMG4
OTTHUMG00000164909;RP11-1084E5.1	OTTHUMG00000164909;RP11-1084E5.1
NUDT13	NUDT13
OTTHUMG00000163892;RP11-279N21.1	OTTHUMG00000163892;RP11-279N21.1
SIGLECL1	SIGLECL1
ZCCHC16	ZCCHC16
OTTHUMG00000040084;RP4-799P18.2	OTTHUMG00000040084;RP4-799P18.2
RERG-IT1	RERG-IT1
OTTHUMG00000021409;RP5-1158E12.1	OTTHUMG00000021409;RP5-1158E12.1
MIR1294	MIR1294
LINC00319	LINC00319
PDZD11	PDZD11
OTTHUMG00000163012;RP11-395P13.1	OTTHUMG00000163012;RP11-395P13.1
CTD-2046I8.1;OTTHUMG00000161645	CTD-2046I8.1;OTTHUMG00000161645
AC002480.4;OTTHUMG00000152531	AC002480.4;OTTHUMG00000152531
OR5B21	OR5B21
AC011747.4;OTTHUMG00000151622	AC011747.4;OTTHUMG00000151622
AC078842.4;OTTHUMG00000155710	AC078842.4;OTTHUMG00000155710
MIR606	MIR606
TDRD1	TDRD1
AC005863.1;FLJ45831;OTTHUMG00000058812	AC005863.1;FLJ45831;OTTHUMG00000058812
MFNG	MFNG
OAZ3;OTTHUMG00000045373;RP11-98D18.2	OAZ3;OTTHUMG00000045373;RP11-98D18.2
AC010894.3;OTTHUMG00000154152	AC010894.3;OTTHUMG00000154152
C9orf173	C9orf173
SMCR7L	SMCR7L
NAT8;NAT8B	NAT8;NAT8B
CYTIP	CYTIP
CHGB	CHGB
LOC101060277	LOC101060277
OTTHUMG00000016049;RP1-125N5.2	OTTHUMG00000016049;RP1-125N5.2
LOC729176	LOC729176
AP000855.4;OTTHUMG00000074551	AP000855.4;OTTHUMG00000074551
OACYLP	OACYLP
FAM22G;NUTM2G	FAM22G;NUTM2G
OTTHUMG00000018529;RP11-367B6.2	OTTHUMG00000018529;RP11-367B6.2
RNY3P3	RNY3P3
OTTHUMG00000161248;RP11-439E19.7	OTTHUMG00000161248;RP11-439E19.7
OTTHUMG00000156116;RP11-363D14.1	OTTHUMG00000156116;RP11-363D14.1
HGD	HGD
TP53TG3;TP53TG3B;TP53TG3C;TP53TG3D	TP53TG3;TP53TG3B;TP53TG3C;TP53TG3D
CNR1	CNR1
AC096558.1;OTTHUMG00000153939	AC096558.1;OTTHUMG00000153939
ZNF493	ZNF493
LOC100289361	LOC100289361
LOC100131691	LOC100131691
CPA3	CPA3
MIR4760	MIR4760
SRRM2-AS1	SRRM2-AS1
CMA1	CMA1
CTD-2308B18.4;OTTHUMG00000163257	CTD-2308B18.4;OTTHUMG00000163257
OTTHUMG00000161755;RP11-269F21.2	OTTHUMG00000161755;RP11-269F21.2
MIR451B	MIR451B
C19orf60	C19orf60
SP5	SP5
SLC25A3P1	SLC25A3P1
CDA	CDA
IGHA1	IGHA1
PCDH11X;PCDH11Y	PCDH11X;PCDH11Y
CTB-54I1.1;OTTHUMG00000163279	CTB-54I1.1;OTTHUMG00000163279
CTC-548H10.2;OTTHUMG00000163287	CTC-548H10.2;OTTHUMG00000163287
AC009411.2;OTTHUMG00000151806	AC009411.2;OTTHUMG00000151806
SLCO1B1	SLCO1B1
OR52R1	OR52R1
FAM211A	FAM211A
CSNK2B	CSNK2B
NR2F6	NR2F6
MIR3977	MIR3977
TBC1D8	TBC1D8
OTTHUMG00000163825;RP11-804N13.1	OTTHUMG00000163825;RP11-804N13.1
CNGB1	CNGB1
OTTHUMG00000157659;RP11-738B7.1	OTTHUMG00000157659;RP11-738B7.1
OTTHUMG00000159881;RP11-246A10.1	OTTHUMG00000159881;RP11-246A10.1
OTTHUMG00000020285;RP11-180I4.2	OTTHUMG00000020285;RP11-180I4.2
OR1L8	OR1L8
SLC25A2	SLC25A2
LIMK2	LIMK2
NFYA	NFYA
MIR4655	MIR4655
MIR4531	MIR4531
CTD-2653M23.2;OTTHUMG00000162033	CTD-2653M23.2;OTTHUMG00000162033
OTTHUMG00000022593;RP1-315J21.1;SPANXN1	OTTHUMG00000022593;RP1-315J21.1;SPANXN1
MLIP-IT1	MLIP-IT1
TERF1P2	TERF1P2
OTTHUMG00000161558;RP11-153M7.5	OTTHUMG00000161558;RP11-153M7.5
APOH	APOH
AC018495.3;OTTHUMG00000155454	AC018495.3;OTTHUMG00000155454
AP002856.4;OTTHUMG00000066362	AP002856.4;OTTHUMG00000066362
OASL	OASL
CREBZF	CREBZF
OTTHUMG00000004936;XXbac-BPG116M5.14	OTTHUMG00000004936;XXbac-BPG116M5.14
BACH2	BACH2
LOC100507254;OTTHUMG00000015574;RP3-523C21.1	LOC100507254;OTTHUMG00000015574;RP3-523C21.1
HLA-DQB1;OTTHUMG00000140110;XXbac-BPG254F23.6	HLA-DQB1;OTTHUMG00000140110;XXbac-BPG254F23.6
SNORD15A	SNORD15A
AC003958.2;LOC100505782;OTTHUMG00000133598	AC003958.2;LOC100505782;OTTHUMG00000133598
MIR548F1	MIR548F1
PAGE5	PAGE5
LOC100129083	LOC100129083
OSTM1-AS1	OSTM1-AS1
DPP9	DPP9
FLJ16779	FLJ16779
OTTHUMG00000040081;RP11-522M21.3	OTTHUMG00000040081;RP11-522M21.3
UBE2E2	UBE2E2
OTTHUMG00000163985;RP11-431M3.1	OTTHUMG00000163985;RP11-431M3.1
HLA-A	HLA-A
B3GALNT1	B3GALNT1
PLCH1-AS1	PLCH1-AS1
LOC644662;OTTHUMG00000162679;RP11-71E19.1	LOC644662;OTTHUMG00000162679;RP11-71E19.1
OTTHUMG00000163153;RP11-438C19.1	OTTHUMG00000163153;RP11-438C19.1
FLVCR1-AS1	FLVCR1-AS1
MIR4257	MIR4257
LINC00685	LINC00685
LINC00685	LINC00685
OTTHUMG00000020256;RP11-231K24.2	OTTHUMG00000020256;RP11-231K24.2
OTTHUMG00000018616;RP11-137H2.4	OTTHUMG00000018616;RP11-137H2.4
AC105402.4;OTTHUMG00000153737	AC105402.4;OTTHUMG00000153737
OR2M5	OR2M5
CDH23;LOC100653137	CDH23;LOC100653137
LINC00853;PDZK1IP1-AS1	LINC00853;PDZK1IP1-AS1
AC016768.1;OTTHUMG00000151813	AC016768.1;OTTHUMG00000151813
ZNF160	ZNF160
FER1L6	FER1L6
FAM197Y9	FAM197Y9
OTTHUMG00000017646;RP5-1119O21.2	OTTHUMG00000017646;RP5-1119O21.2
CCNC	CCNC
TTC34	TTC34
CLDN24	CLDN24
MIR335	MIR335
ESRP2	ESRP2
GBA	GBA
REG3G	REG3G
MIR590	MIR590
GNAT2	GNAT2
OTTHUMG00000161991;RP5-875H18.4	OTTHUMG00000161991;RP5-875H18.4
ZFP57	ZFP57
OTTHUMG00000164204;RP11-284H18.1	OTTHUMG00000164204;RP11-284H18.1
ARPC5	ARPC5
MIR3910-1	MIR3910-1
OTTHUMG00000009840;RP5-837I24.2	OTTHUMG00000009840;RP5-837I24.2
MIR210	MIR210
MIR4733	MIR4733
INE2	INE2
C10orf99	C10orf99
OTTHUMG00000014165;RP3-527G5.1	OTTHUMG00000014165;RP3-527G5.1
SCRN1	SCRN1
CLDN17	CLDN17
OTTHUMG00000151143;RP5-1042K10.10	OTTHUMG00000151143;RP5-1042K10.10
AC019055.1;OTTHUMG00000151775	AC019055.1;OTTHUMG00000151775
NTRK2	NTRK2
C1orf116	C1orf116
MAGEL2	MAGEL2
FAM109A	FAM109A
MIR200B	MIR200B
NCR3	NCR3
NCR3	NCR3
NCR3	NCR3
NCR3	NCR3
NCR3	NCR3
NCR3	NCR3
NCR3	NCR3
ATP6V0A2	ATP6V0A2
AC015923.1;OTTHUMG00000132315	AC015923.1;OTTHUMG00000132315
ARL16	ARL16
FAM124A	FAM124A
MIR3976	MIR3976
FPR3	FPR3
FAM27L	FAM27L
SNORD12B	SNORD12B
GOLPH3L	GOLPH3L
IFNW1	IFNW1
OTTHUMG00000041572;RP11-403I13.4	OTTHUMG00000041572;RP11-403I13.4
UNC45A	UNC45A
LINC00052	LINC00052
FGF1	FGF1
MIR609	MIR609
OTTHUMG00000015256;RP3-453D15.1	OTTHUMG00000015256;RP3-453D15.1
ARGFXP2	ARGFXP2
LOC100303749	LOC100303749
OTTHUMG00000015760;RP11-497D6.3	OTTHUMG00000015760;RP11-497D6.3
LOC100507513	LOC100507513
PKLR	PKLR
AC107057.1;OTTHUMG00000151420	AC107057.1;OTTHUMG00000151420
OR51L1	OR51L1
LINC00243	LINC00243
TRIM31	TRIM31
RAB9BP1	RAB9BP1
C6orf226	C6orf226
AC113167.2;OTTHUMG00000162602	AC113167.2;OTTHUMG00000162602
AC064865.1;OTTHUMG00000153704	AC064865.1;OTTHUMG00000153704
AC007009.1;AC007128.1;LOC100505938;OTTHUMG00000151948;OTTHUMG00000152018	AC007009.1;AC007128.1;LOC100505938;OTTHUMG00000151948;OTTHUMG00000152018
FGF17	FGF17
IGLV3-32	IGLV3-32
PPP1R3A	PPP1R3A
LOC100506446	LOC100506446
OTTHUMG00000162639;RP11-124N2.1	OTTHUMG00000162639;RP11-124N2.1
OTTHUMG00000033094;RP11-98G7.1	OTTHUMG00000033094;RP11-98G7.1
AURKC	AURKC
OTTHUMG00000161070;RP11-401I19.1	OTTHUMG00000161070;RP11-401I19.1
CCM2	CCM2
SLC22A8	SLC22A8
OTTHUMG00000014191;RP1-80N2.2	OTTHUMG00000014191;RP1-80N2.2
IGHD2-15	IGHD2-15
IFIT5	IFIT5
CSNK2B	CSNK2B
C1orf86;OTTHUMG00000001405;OTTHUMG00000001406;RP11-181G12.4;RP11-181G12.5	C1orf86;OTTHUMG00000001405;OTTHUMG00000001406;RP11-181G12.4;RP11-181G12.5
MIR187	MIR187
GVINP1	GVINP1
DUOXA2	DUOXA2
OTTHUMG00000037980;OTTHUMG00000037982;RP4-781K5.4;RP4-781K5.5	OTTHUMG00000037980;OTTHUMG00000037982;RP4-781K5.4;RP4-781K5.5
OTTHUMG00000018929;RP11-107I14.2	OTTHUMG00000018929;RP11-107I14.2
GLO1	GLO1
ST3GAL4	ST3GAL4
SSTR5-AS1	SSTR5-AS1
OTTHUMG00000009350;RP11-99H8.1	OTTHUMG00000009350;RP11-99H8.1
OTTHUMG00000161212;RP11-710F7.2	OTTHUMG00000161212;RP11-710F7.2
PHKG1	PHKG1
CTC-325J23.2;OTTHUMG00000162535	CTC-325J23.2;OTTHUMG00000162535
OTTHUMG00000150593;RP5-1177I5.3	OTTHUMG00000150593;RP5-1177I5.3
OTTHUMG00000038015;RP11-443B7.2	OTTHUMG00000038015;RP11-443B7.2
C6orf47	C6orf47
C6orf47	C6orf47
C6orf47	C6orf47
DLX2	DLX2
OTTHUMG00000164447;RP11-865I6.2	OTTHUMG00000164447;RP11-865I6.2
SUGT1P1	SUGT1P1
LEPR;LEPROT	LEPR;LEPROT
MAEL	MAEL
CSNK2B	CSNK2B
CSNK2B	CSNK2B
GPR37L1	GPR37L1
AP000459.4;D21S2088E;OTTHUMG00000078246	AP000459.4;D21S2088E;OTTHUMG00000078246
SCN4B	SCN4B
OR14I1	OR14I1
AC092597.3;OTTHUMG00000099437	AC092597.3;OTTHUMG00000099437
SLIT3	SLIT3
OTTHUMG00000021796;RP5-1091N2.9	OTTHUMG00000021796;RP5-1091N2.9
RNA5SP104	RNA5SP104
OTTHUMG00000163571;RP11-1259L22.1	OTTHUMG00000163571;RP11-1259L22.1
AC006458.3;OTTHUMG00000152389	AC006458.3;OTTHUMG00000152389
GPR84	GPR84
NTN4	NTN4
BCAT2	BCAT2
LPAR1	LPAR1
PSME2	PSME2
MLLT10P1	MLLT10P1
DSCR4-IT1	DSCR4-IT1
OTTHUMG00000001764;RP3-510D11.2	OTTHUMG00000001764;RP3-510D11.2
TNFAIP1	TNFAIP1
OTTHUMG00000018715;RP11-168O10.6	OTTHUMG00000018715;RP11-168O10.6
MIR4315-1;MIR4315-2;PLEKHM1P	MIR4315-1;MIR4315-2;PLEKHM1P
OR52A4	OR52A4
OTTHUMG00000032468;RP5-1031J8.1	OTTHUMG00000032468;RP5-1031J8.1
OTTHUMG00000163754;RP11-1105O14.1	OTTHUMG00000163754;RP11-1105O14.1
ZNF304	ZNF304
IGFALS	IGFALS
CES2	CES2
LOC100129518;SOD2	LOC100129518;SOD2
TBXA2R	TBXA2R
SLC2A5	SLC2A5
C8orf82	C8orf82
APOOP5	APOOP5
LRTM1	LRTM1
DDX43	DDX43
C1QTNF9B-AS1	C1QTNF9B-AS1
IGKV2D-24	IGKV2D-24
AMER3;FAM123C	AMER3;FAM123C
PDCL2	PDCL2
GML	GML
PMPCA	PMPCA
RNY4P11	RNY4P11
RANGAP1	RANGAP1
RNY5	RNY5
PGLYRP3	PGLYRP3
AC007381.2;OTTHUMG00000152618	AC007381.2;OTTHUMG00000152618
ADAM21P1	ADAM21P1
OTTHUMG00000158801;RP11-231I13.2	OTTHUMG00000158801;RP11-231I13.2
ARSA	ARSA
MIR26A1	MIR26A1
AC046143.3;OTTHUMG00000156018	AC046143.3;OTTHUMG00000156018
RNA5SP189	RNA5SP189
C11orf68	C11orf68
CDH2	CDH2
OTTHUMG00000066714;RP11-216M21.5	OTTHUMG00000066714;RP11-216M21.5
OTTHUMG00000161161;RP11-647P12.1	OTTHUMG00000161161;RP11-647P12.1
AC103563.9;OTTHUMG00000155169	AC103563.9;OTTHUMG00000155169
KHDRBS3	KHDRBS3
