SYMBOL	ORIGINAL_ID
SERINC1	SERINC1
FAM117A	FAM117A
SPART	SPART
SYNGR3	SYNGR3
MIR548AV	MIR548AV
C4orf22	C4orf22
MYLK	MYLK
RNF139-AS1	RNF139-AS1
COPS7A	COPS7A
RTL10	RTL10
ARMC4	ARMC4
POC1B-GALNT4	POC1B-GALNT4
MDP1	MDP1
EXO1	EXO1
PNPO	PNPO
SH2D4A	SH2D4A
CTSL	CTSL
ZFHX2	ZFHX2
MIR1262	MIR1262
STARD9	STARD9
PCCA	PCCA
SRGAP2	SRGAP2
CLEC2L	CLEC2L
C9orf78	C9orf78
PPP2R3C	PPP2R3C
NIPSNAP2	NIPSNAP2
C4B_2	C4B_2
SNORA70	SNORA70
MER45B:hAT-Tip100:DNA	MER45B:hAT-Tip100:DNA
POLR2A	POLR2A
WHRN	WHRN
MIR7978	MIR7978
MAGT1	MAGT1
COPS7B	COPS7B
HIST1H2BL	HIST1H2BL
CAPZA2	CAPZA2
KCNH1-IT1	KCNH1-IT1
PRSS12	PRSS12
TNR	TNR
POPDC3	POPDC3
MIR7151	MIR7151
KCNF1	KCNF1
LINC00862	LINC00862
MSH5	MSH5
CERCAM	CERCAM
CYP4A11	CYP4A11
LETMD1	LETMD1
CT55	CT55
SPRY4	SPRY4
STX17	STX17
C10orf105	C10orf105
LINC00621	LINC00621
EDC3	EDC3
KHDRBS1	KHDRBS1
RBM34	RBM34
LRRC37B	LRRC37B
TMEM144	TMEM144
TMEM91	TMEM91
KLHL41	KLHL41
MIR4804	MIR4804
PDXDC1	PDXDC1
GTF2IP12	GTF2IP12
MAN2B1	MAN2B1
RAD21	RAD21
PLCB4	PLCB4
ARL2BP	ARL2BP
MXRA5	MXRA5
B4GAT1	B4GAT1
MIR6513	MIR6513
RFPL2	RFPL2
SLC10A5	SLC10A5
L1MEb:L1:LINE	L1MEb:L1:LINE
PABPC1L2B	PABPC1L2B
RETREG2	RETREG2
LOC102724050	LOC102724050
MTHFD1L	MTHFD1L
LINC01126	LINC01126
MINDY1	MINDY1
NFE2L3	NFE2L3
CRACR2B	CRACR2B
RPS4X	RPS4X
ERGIC3	ERGIC3
APCDD1	APCDD1
GJD4	GJD4
C2CD2L	C2CD2L
TCEA1	TCEA1
RGS16	RGS16
PDP2	PDP2
MER92C:ERV1:LTR	MER92C:ERV1:LTR
TRIM73	TRIM73
TCERG1	TCERG1
UFD1	UFD1
HNMT	HNMT
LTR48B:ERV1:LTR	LTR48B:ERV1:LTR
DUSP7	DUSP7
FLAM_A:Alu:SINE	FLAM_A:Alu:SINE
HCN4	HCN4
LTR19B:ERV1:LTR	LTR19B:ERV1:LTR
GCNT1	GCNT1
CDKAL1	CDKAL1
TMED4	TMED4
L1P3b:L1:LINE	L1P3b:L1:LINE
C18orf54	C18orf54
KLRC1	KLRC1
RHOH	RHOH
UBE2Q2L	UBE2Q2L
ZNF639	ZNF639
CRELD2	CRELD2
LBX2-AS1	LBX2-AS1
FBXW4P1	FBXW4P1
SLC6A11	SLC6A11
LOC100287896	LOC100287896
TTC7A	TTC7A
LINC02552	LINC02552
GABRA1	GABRA1
TEX10	TEX10
PPIB	PPIB
DDHD2	DDHD2
MIR6728	MIR6728
C20orf96	C20orf96
CRISPLD2	CRISPLD2
GPR162	GPR162
SMPX	SMPX
LOC100130370	LOC100130370
FBXO48	FBXO48
ZFP30	ZFP30
Eulor12:DNA:DNA?	Eulor12:DNA:DNA?
FREM3	FREM3
WBP11P1	WBP11P1
LOC102724612	LOC102724612
RAB4A	RAB4A
MTHFD2	MTHFD2
LRR1	LRR1
ADARB1	ADARB1
LTR76:ERV1:LTR	LTR76:ERV1:LTR
LOC101928436	LOC101928436
MGEA5	MGEA5
FAM19A2	FAM19A2
FGD5P1	FGD5P1
NECTIN3-AS1	NECTIN3-AS1
SGK494	SGK494
CCDC163	CCDC163
ADAM23	ADAM23
SRSF6	SRSF6
CXorf56	CXorf56
ZNF525	ZNF525
FBXO4	FBXO4
CASQ1	CASQ1
CLIC1	CLIC1
L2b:L2:LINE	L2b:L2:LINE
C18orf15	C18orf15
ATF1	ATF1
LOC101929579	LOC101929579
SERHL2	SERHL2
CCNL2	CCNL2
DMRTC1B	DMRTC1B
RYR1	RYR1
PSAP	PSAP
THSD7A	THSD7A
LOC101928865	LOC101928865
AGAP4	AGAP4
UBR7	UBR7
NUP133	NUP133
MIR5581	MIR5581
MIF4GD	MIF4GD
TFAMP1	TFAMP1
GLUD1	GLUD1
WNT16	WNT16
WIPF3	WIPF3
NXPH2	NXPH2
ELOVL3	ELOVL3
FANK1	FANK1
EP400	EP400
RNASEH2A	RNASEH2A
SERPINE1	SERPINE1
USH1C	USH1C
BOLA2B	BOLA2B
HLA-DPB2	HLA-DPB2
LRFN5	LRFN5
PA2G4P4	PA2G4P4
PRPF19	PRPF19
NACAD	NACAD
OCRL	OCRL
VWA7	VWA7
ALS2CL	ALS2CL
MINOS1	MINOS1
NSG2	NSG2
HEG1	HEG1
SPATS2L	SPATS2L
CUL2	CUL2
GRPR	GRPR
DOK4	DOK4
HSP90AA1	HSP90AA1
ZNF502	ZNF502
HSD17B3	HSD17B3
HLA-F	HLA-F
SLC9A5	SLC9A5
ARL9	ARL9
ZNF655	ZNF655
LOC101927668	LOC101927668
GABRG2	GABRG2
CYP2U1	CYP2U1
ARMC10	ARMC10
GALNT14	GALNT14
FAM161A	FAM161A
PWRN1	PWRN1
TRIM34	TRIM34
SLC44A5	SLC44A5
CLVS1	CLVS1
SIGLEC7	SIGLEC7
FAM86C2P	FAM86C2P
EMG1	EMG1
PAXIP1-AS1	PAXIP1-AS1
AK9	AK9
MLT2F:ERVL:LTR	MLT2F:ERVL:LTR
ELP4	ELP4
IZUMO4	IZUMO4
NXPH1	NXPH1
DDR1	DDR1
TRIM39	TRIM39
LOC100270804	LOC100270804
POU3F3	POU3F3
IER5L	IER5L
FAM:Alu:SINE	FAM:Alu:SINE
THEGL	THEGL
PNPLA5	PNPLA5
PIGU	PIGU
ZNF24	ZNF24
SDK2	SDK2
WDR93	WDR93
APOL4	APOL4
GCNT4	GCNT4
BLOC1S1	BLOC1S1
FZD10-AS1	FZD10-AS1
LTR85c:Gypsy:LTR	LTR85c:Gypsy:LTR
C8orf46	C8orf46
CEP112	CEP112
FAR2P1	FAR2P1
RGS9	RGS9
OR2M1P	OR2M1P
PYDC2	PYDC2
MER50-int:ERV1:LTR	MER50-int:ERV1:LTR
ANKRD20A12P	ANKRD20A12P
HAUS8	HAUS8
PKD2	PKD2
PLCG1-AS1	PLCG1-AS1
BANK1	BANK1
MAPRE3	MAPRE3
UBA7	UBA7
CEP19	CEP19
TRAPPC1	TRAPPC1
PAX8	PAX8
TBX19	TBX19
CDC6	CDC6
TMEM145	TMEM145
PSMA6	PSMA6
IZUMO1	IZUMO1
NPC2	NPC2
WBP2	WBP2
ZRANB2-AS2	ZRANB2-AS2
CCDC186	CCDC186
LINC00910	LINC00910
SNORD115-13	SNORD115-13
DLEU1	DLEU1
HAS2	HAS2
SNAP91	SNAP91
CNPY2	CNPY2
VAMP8	VAMP8
CDRT3	CDRT3
MKL1	MKL1
MAGED2	MAGED2
EPG5	EPG5
HMCN2	HMCN2
GABRG1	GABRG1
TTC39B	TTC39B
TOMM22	TOMM22
EIF4EBP2	EIF4EBP2
HVCN1	HVCN1
MER102a:hAT-Charlie:DNA	MER102a:hAT-Charlie:DNA
KRIT1	KRIT1
PNPLA8	PNPLA8
LINC00839	LINC00839
TMEM246-AS1	TMEM246-AS1
PROX1	PROX1
MT1F	MT1F
TLR5	TLR5
GOLGA8B	GOLGA8B
LINC00889	LINC00889
SLC24A3	SLC24A3
GALNT5	GALNT5
PIN1P1	PIN1P1
LTR10A:ERV1:LTR	LTR10A:ERV1:LTR
ATP2B1-AS1	ATP2B1-AS1
TTC12	TTC12
ZNF317	ZNF317
C6orf48	C6orf48
LOC100128885	LOC100128885
ZNF252P-AS1	ZNF252P-AS1
FAM20B	FAM20B
SMIM30	SMIM30
RTN4RL1	RTN4RL1
ELOA	ELOA
PELI2	PELI2
CSPG5	CSPG5
SWAP70	SWAP70
TTC31	TTC31
HLA-DMA	HLA-DMA
GLYATL2	GLYATL2
CACNA2D3	CACNA2D3
TULP2	TULP2
LYL1	LYL1
ITGA10	ITGA10
NAB2	NAB2
SRPRB	SRPRB
DHRS1	DHRS1
L1MB3:L1:LINE	L1MB3:L1:LINE
ZNF492	ZNF492
ZNF462	ZNF462
ZFC3H1	ZFC3H1
HILPDA	HILPDA
CAPN14	CAPN14
LOC100131604	LOC100131604
LINC00106	LINC00106
TCP11L1	TCP11L1
GRK3	GRK3
S100A8	S100A8
LOC283922	LOC283922
TLX2	TLX2
ATP6V1B1-AS1	ATP6V1B1-AS1
AP1AR	AP1AR
BAG3	BAG3
UCON12A:UCON12A:Unknown	UCON12A:UCON12A:Unknown
HIST3H2BB	HIST3H2BB
CCDC190	CCDC190
BMS1P1	BMS1P1
MRPL53	MRPL53
NAALADL1	NAALADL1
RPP38	RPP38
MIR553	MIR553
TOPBP1	TOPBP1
PLPPR1	PLPPR1
ZKSCAN7	ZKSCAN7
GRIN1	GRIN1
CHL1-AS2	CHL1-AS2
ZBED3	ZBED3
MIR570	MIR570
PGPEP1L	PGPEP1L
CHRM1	CHRM1
SLC41A1	SLC41A1
IL11RA	IL11RA
HAP1	HAP1
VHL	VHL
CREB3L2	CREB3L2
NUP85	NUP85
SF3A1	SF3A1
KIF13B	KIF13B
HIST1H3C	HIST1H3C
LMAN2L	LMAN2L
MIR3613	MIR3613
TEX264	TEX264
ADTRP	ADTRP
KIF4B	KIF4B
LGMN	LGMN
ZFR	ZFR
LOC100130744	LOC100130744
SOX8	SOX8
NSL1	NSL1
UQCRQ	UQCRQ
RANBP6	RANBP6
WRB-SH3BGR	WRB-SH3BGR
TMEM108	TMEM108
PDIA5	PDIA5
ACR	ACR
MER34A1:ERV1:LTR	MER34A1:ERV1:LTR
ZNF821	ZNF821
LINC01431	LINC01431
SASH1	SASH1
ARPC1A	ARPC1A
ONECUT1	ONECUT1
TMEM101	TMEM101
WIPF1	WIPF1
CHSY1	CHSY1
SNORD114-15	SNORD114-15
RALGPS1	RALGPS1
ORC1	ORC1
SNORD116-15	SNORD116-15
SP3	SP3
FBXO45	FBXO45
PPT1	PPT1
X5B_LINE:CR1:LINE	X5B_LINE:CR1:LINE
BCL2	BCL2
IGFBP4	IGFBP4
WDR6	WDR6
IER3	IER3
HERVL40-int:ERVL:LTR	HERVL40-int:ERVL:LTR
GPR4	GPR4
PPIE	PPIE
SELENOP	SELENOP
MARCH8	MARCH8
UQCRC1	UQCRC1
GSTM3	GSTM3
CHMP2A	CHMP2A
SNORA92	SNORA92
CPNE7	CPNE7
LYZL4	LYZL4
NFIA-AS2	NFIA-AS2
ING2	ING2
SECISBP2L	SECISBP2L
CTAGE6	CTAGE6
CMTR2	CMTR2
MIR320D1	MIR320D1
KCTD9	KCTD9
SSR4P1	SSR4P1
ALDH18A1	ALDH18A1
RNF112	RNF112
C7orf25	C7orf25
USP49	USP49
EFHB	EFHB
HIST3H2A	HIST3H2A
ORSL:hAT-Tip100:DNA	ORSL:hAT-Tip100:DNA
DOPEY1	DOPEY1
L1PBa:L1:LINE	L1PBa:L1:LINE
ABI3	ABI3
PCDHA3	PCDHA3
SLC45A1	SLC45A1
COL19A1	COL19A1
MLT1L:ERVL-MaLR:LTR	MLT1L:ERVL-MaLR:LTR
TAS2R14	TAS2R14
MER57E3:ERV1:LTR	MER57E3:ERV1:LTR
SKINT1L	SKINT1L
MIR581	MIR581
MLT1D-int:ERVL-MaLR:LTR	MLT1D-int:ERVL-MaLR:LTR
STPG1	STPG1
FTSJ1	FTSJ1
SSRP1	SSRP1
MRC2	MRC2
X3_LINE:RTE-BovB:LINE	X3_LINE:RTE-BovB:LINE
SMG1P6	SMG1P6
MIR3139	MIR3139
ALDOA	ALDOA
GLB1L	GLB1L
NELFCD	NELFCD
IBA57-AS1	IBA57-AS1
TBC1D7-LOC100130357	TBC1D7-LOC100130357
DHRS4	DHRS4
FCER1G	FCER1G
ADSS	ADSS
CEP350	CEP350
ZNF782	ZNF782
UFSP2	UFSP2
LOC100130283	LOC100130283
SERPINB1	SERPINB1
RBP1	RBP1
HERVI-int:ERV1:LTR	HERVI-int:ERV1:LTR
STX8	STX8
ROR2	ROR2
PPHLN1	PPHLN1
CCRL2	CCRL2
ASCC3	ASCC3
RPS6KA1	RPS6KA1
ANG	ANG
L1MB4:L1:LINE	L1MB4:L1:LINE
PROK2	PROK2
LINC01347	LINC01347
MER57B2:ERV1:LTR	MER57B2:ERV1:LTR
ZDHHC16	ZDHHC16
ITGB8	ITGB8
MER5A1:hAT-Charlie:DNA	MER5A1:hAT-Charlie:DNA
HILS1	HILS1
TTPA	TTPA
TMEM255A	TMEM255A
BASP1-AS1	BASP1-AS1
DISP2	DISP2
ADAT1	ADAT1
DYNLT1	DYNLT1
TAS2R46	TAS2R46
TMEM38B	TMEM38B
GNG12	GNG12
ARF5	ARF5
UBQLN3	UBQLN3
EXOSC9	EXOSC9
LINC00184	LINC00184
GLT1D1	GLT1D1
ARMC7	ARMC7
APOM	APOM
SOX2-OT	SOX2-OT
LTR87:ERVL:LTR	LTR87:ERVL:LTR
HMGN3-AS1	HMGN3-AS1
EGLN3	EGLN3
NALCN	NALCN
STX18-IT1	STX18-IT1
LINC01599	LINC01599
GFM2	GFM2
MLT2B4:ERVL:LTR	MLT2B4:ERVL:LTR
ALOX15	ALOX15
LOC101929741	LOC101929741
LIN9	LIN9
ABHD14A	ABHD14A
MFF	MFF
SLC43A3	SLC43A3
SNORD116-27	SNORD116-27
COL5A1	COL5A1
DHRS12	DHRS12
MCM8	MCM8
CLEC17A	CLEC17A
TEKT2	TEKT2
PANK1	PANK1
FBXO38	FBXO38
SLC4A10	SLC4A10
LOC101928251	LOC101928251
NCBP2-AS2	NCBP2-AS2
DCAF1	DCAF1
LOC101927691	LOC101927691
PLEKHG4	PLEKHG4
U2AF2	U2AF2
TAC3	TAC3
PPP2CB	PPP2CB
SDK1	SDK1
MLT1J:ERVL-MaLR:LTR	MLT1J:ERVL-MaLR:LTR
OR2L3	OR2L3
NFU1	NFU1
CNOT1	CNOT1
STON1	STON1
HSFX2	HSFX2
SLCO2B1	SLCO2B1
LINC00852	LINC00852
CHD2	CHD2
RCSD1	RCSD1
MER41B:ERV1:LTR	MER41B:ERV1:LTR
BRI3BP	BRI3BP
UCON2:UCON2:Unknown	UCON2:UCON2:Unknown
EPB41	EPB41
ADO	ADO
ADRB2	ADRB2
RTCB	RTCB
PFDN1	PFDN1
ANKRD17	ANKRD17
MEF2C	MEF2C
CYP21A1P	CYP21A1P
AKAP8	AKAP8
NEBL	NEBL
FAM177A1	FAM177A1
MIR1251	MIR1251
SCX	SCX
UBL5	UBL5
HRASLS5	HRASLS5
SNORA31B	SNORA31B
CSRNP2	CSRNP2
LTR26B:ERV1:LTR	LTR26B:ERV1:LTR
L1MA5:L1:LINE	L1MA5:L1:LINE
LOC392232	LOC392232
LOC105376671	LOC105376671
NAPB	NAPB
DRD5	DRD5
TP53BP2	TP53BP2
HIST1H1C	HIST1H1C
IL17REL	IL17REL
SSSCA1-AS1	SSSCA1-AS1
KANK2	KANK2
LRAT	LRAT
Charlie8:hAT-Charlie:DNA	Charlie8:hAT-Charlie:DNA
C12orf76	C12orf76
TLK2	TLK2
ZFP36L2	ZFP36L2
SPR	SPR
GRHPR	GRHPR
RSPO2	RSPO2
VSTM5	VSTM5
LTR15:ERV1:LTR	LTR15:ERV1:LTR
SUGP2	SUGP2
UBE2N	UBE2N
COX18	COX18
LOC102546294	LOC102546294
NUP62CL	NUP62CL
P2RX7	P2RX7
SHC3	SHC3
FAM182B	FAM182B
TMEM189-UBE2V1	TMEM189-UBE2V1
LOC100652768	LOC100652768
CCDC34	CCDC34
RGR	RGR
LINC01279	LINC01279
GPRASP1	GPRASP1
RBM48	RBM48
FCGR3B	FCGR3B
TMEM161A	TMEM161A
PRKX	PRKX
ST14	ST14
FITM2	FITM2
L1P1:L1:LINE	L1P1:L1:LINE
SRRT	SRRT
MIR31HG	MIR31HG
NEUROD2	NEUROD2
RIBC1	RIBC1
C1GALT1C1L	C1GALT1C1L
CDH22	CDH22
MIR590	MIR590
FNBP4	FNBP4
ST8SIA3	ST8SIA3
SEMA3B	SEMA3B
NGRN	NGRN
C1QTNF1	C1QTNF1
MTRF1	MTRF1
ARFGEF1	ARFGEF1
ZEB2	ZEB2
GABRA3	GABRA3
PAPOLB	PAPOLB
C1orf220	C1orf220
MER90a:ERV1:LTR	MER90a:ERV1:LTR
MAMLD1	MAMLD1
DHRS9	DHRS9
POU3F4	POU3F4
MYADML2	MYADML2
UCON17:UCON17:Unknown	UCON17:UCON17:Unknown
RPS3A	RPS3A
LIPA	LIPA
KBTBD12	KBTBD12
PRSS56	PRSS56
OFD1	OFD1
POLR2K	POLR2K
SRARP	SRARP
SHISA6	SHISA6
WDR86	WDR86
PFKFB1	PFKFB1
PRRT2	PRRT2
CHP2	CHP2
SH3GL2	SH3GL2
DNTTIP1	DNTTIP1
CDH23	CDH23
SYT9	SYT9
PLIN1	PLIN1
CPSF2	CPSF2
LOC105370203	LOC105370203
CNTN5	CNTN5
ARHGEF16	ARHGEF16
SEPHS2	SEPHS2
LTR10B1:ERV1:LTR	LTR10B1:ERV1:LTR
LINC02424	LINC02424
ERG	ERG
RPGR	RPGR
RNF24	RNF24
ERICH6	ERICH6
MTREX	MTREX
ADCY3	ADCY3
SERTAD4	SERTAD4
WTIP	WTIP
BTD	BTD
SIRPA	SIRPA
LOC102546299	LOC102546299
LGR6	LGR6
SNORD116-9	SNORD116-9
GLYAT	GLYAT
HGF	HGF
LINC02012	LINC02012
CCNB1IP1	CCNB1IP1
FAM49A	FAM49A
MER1A:hAT-Charlie:DNA	MER1A:hAT-Charlie:DNA
RSAD2	RSAD2
MLT1A1-int:ERVL-MaLR:LTR	MLT1A1-int:ERVL-MaLR:LTR
PCBP1	PCBP1
COL6A6	COL6A6
RFX8	RFX8
MRPS18C	MRPS18C
LOC645177	LOC645177
HSD17B6	HSD17B6
CCNF	CCNF
EVA1B	EVA1B
FARSB	FARSB
PLCB1-IT1	PLCB1-IT1
CREB3L4	CREB3L4
CIART	CIART
MLF1	MLF1
CUL1	CUL1
ANKLE1	ANKLE1
LUC7L	LUC7L
C1orf229	C1orf229
NDUFA7	NDUFA7
PIM1	PIM1
LTR51:ERV1:LTR	LTR51:ERV1:LTR
TRIM6-TRIM34	TRIM6-TRIM34
CCR5	CCR5
MILR1	MILR1
COLEC12	COLEC12
CLEC4M	CLEC4M
KIF9-AS1	KIF9-AS1
RAPGEF2	RAPGEF2
LINC01193	LINC01193
ZMAT4	ZMAT4
NTN4	NTN4
LINC01877	LINC01877
MPP2	MPP2
RTP5	RTP5
FBXO21	FBXO21
MYO5C	MYO5C
ADAP2	ADAP2
NNT	NNT
HIST1H3H	HIST1H3H
NIPAL2	NIPAL2
ZNF565	ZNF565
EOGT	EOGT
EIF3M	EIF3M
AluYa8:Alu:SINE	AluYa8:Alu:SINE
SNORA37	SNORA37
MIR762HG	MIR762HG
EFCAB5	EFCAB5
EIF3A	EIF3A
METTL13	METTL13
ZNF432	ZNF432
PSMB6	PSMB6
TRIT1	TRIT1
CENPC	CENPC
EMX2	EMX2
RPL34-AS1	RPL34-AS1
ZFHX3	ZFHX3
ZNF678	ZNF678
SNORD115-25	SNORD115-25
DOCK11	DOCK11
CEBPA	CEBPA
MER89-int:ERV1:LTR	MER89-int:ERV1:LTR
MIR27B	MIR27B
ANKRD46	ANKRD46
LOC101928323	LOC101928323
CFAP58	CFAP58
PSME1	PSME1
DBI	DBI
FAM149B1	FAM149B1
PDYN	PDYN
A4GALT	A4GALT
HIC2	HIC2
RRP12	RRP12
CFL1P1	CFL1P1
ZNF474	ZNF474
GCNA	GCNA
CA7	CA7
FUT10	FUT10
ATP5PB	ATP5PB
CD27-AS1	CD27-AS1
ILF3-AS1	ILF3-AS1
SUV39H1	SUV39H1
LOC642361	LOC642361
HLA-DPA1	HLA-DPA1
ARMC8	ARMC8
CDADC1	CDADC1
PBX1	PBX1
TRAPPC10	TRAPPC10
CYP2J2	CYP2J2
NETO1	NETO1
PTPN21	PTPN21
LINC00951	LINC00951
NRARP	NRARP
SYNGR1	SYNGR1
GMFG	GMFG
EPN3	EPN3
ZNF718	ZNF718
TMEM237	TMEM237
BCKDHB	BCKDHB
CLHC1	CLHC1
ZNF649	ZNF649
LAPTM5	LAPTM5
ZNF766	ZNF766
FAM162B	FAM162B
NAGK	NAGK
ZNF212	ZNF212
DUSP12	DUSP12
YWHAH	YWHAH
RBP5	RBP5
SIRT7	SIRT7
MIR4524A	MIR4524A
BTNL9	BTNL9
HDAC4	HDAC4
HEIH	HEIH
MLT2C2:ERVL:LTR	MLT2C2:ERVL:LTR
KIAA1324	KIAA1324
C2orf71	C2orf71
DXO	DXO
SGCD	SGCD
SCD5	SCD5
PLEKHA7	PLEKHA7
STH	STH
CHSY3	CHSY3
RGS8	RGS8
GPATCH11	GPATCH11
ALOX12P2	ALOX12P2
ANXA4	ANXA4
CARTPT	CARTPT
RGS20	RGS20
SNORD115-21	SNORD115-21
MRFAP1	MRFAP1
PRKD3	PRKD3
ZIC5	ZIC5
AluYh9:Alu:SINE	AluYh9:Alu:SINE
RASEF	RASEF
SOCS5	SOCS5
SLC48A1	SLC48A1
SNRPA	SNRPA
SMAD6	SMAD6
CFL2	CFL2
TBC1D26	TBC1D26
REP15	REP15
ZNF660-ZNF197	ZNF660-ZNF197
THRAP3	THRAP3
ASPRV1	ASPRV1
SLC46A3	SLC46A3
MYBL1	MYBL1
KCNV1	KCNV1
NUTF2	NUTF2
HPSE2	HPSE2
LTR86A2:ERVL:LTR	LTR86A2:ERVL:LTR
CLEC4G	CLEC4G
RPN1	RPN1
PPP1R3E	PPP1R3E
GAP43	GAP43
KLRG1	KLRG1
BCL9	BCL9
EZR	EZR
CCKBR	CCKBR
NTSR1	NTSR1
ALPK1	ALPK1
LOC102724301	LOC102724301
MYCN	MYCN
LINC01590	LINC01590
SAMD5	SAMD5
TFEC	TFEC
CCDC115	CCDC115
APIP	APIP
LOC102724265	LOC102724265
YIPF1	YIPF1
SNORD86	SNORD86
ZXDA	ZXDA
CDH5	CDH5
VLDLR-AS1	VLDLR-AS1
SPOP	SPOP
MYO18B	MYO18B
FAM95B1	FAM95B1
TPMT	TPMT
PICALM	PICALM
MAP10	MAP10
F7	F7
TOMM7	TOMM7
RBM28	RBM28
L1MC1:L1:LINE	L1MC1:L1:LINE
C10orf82	C10orf82
ZNF195	ZNF195
RETREG3	RETREG3
MPP5	MPP5
EHF	EHF
STK33	STK33
JTB	JTB
DNAH10	DNAH10
G0S2	G0S2
CLDN23	CLDN23
DECR1	DECR1
SHPRH	SHPRH
ADAMTS5	ADAMTS5
WDR66	WDR66
DDHD1	DDHD1
KEL	KEL
FBLL1	FBLL1
LINC01507	LINC01507
OXCT1-AS1	OXCT1-AS1
LINC02197	LINC02197
TRIM9	TRIM9
DND1	DND1
SNORA103	SNORA103
ZBTB18	ZBTB18
KPNA2	KPNA2
BSN	BSN
CMSS1	CMSS1
FXYD6-FXYD2	FXYD6-FXYD2
ZNF559	ZNF559
DNAH9	DNAH9
FAM174A	FAM174A
HLA-L	HLA-L
PNOC	PNOC
RBM27	RBM27
LOC105371880	LOC105371880
PEBP1	PEBP1
LINC00893	LINC00893
LTR25-int:ERV1:LTR	LTR25-int:ERV1:LTR
SATB2	SATB2
CAPN5	CAPN5
PLD3	PLD3
PTP4A2	PTP4A2
CIPC	CIPC
HYDIN	HYDIN
THE1A-int:ERVL-MaLR:LTR	THE1A-int:ERVL-MaLR:LTR
ALDH1A2	ALDH1A2
KAT2B	KAT2B
TSKU	TSKU
LINC01410	LINC01410
MIR3656	MIR3656
SYT12	SYT12
FUOM	FUOM
UROC1	UROC1
FAM46C	FAM46C
LOC339192	LOC339192
FUCA2	FUCA2
DIRC3	DIRC3
HSAT5:Satellite:Satellite	HSAT5:Satellite:Satellite
CDC14B	CDC14B
MER63A:hAT-Blackjack:DNA	MER63A:hAT-Blackjack:DNA
SNCB	SNCB
LOC143666	LOC143666
POLA2	POLA2
ILDR2	ILDR2
CAND1	CAND1
MIR4657	MIR4657
PIANP	PIANP
MIR4439	MIR4439
ZBTB9	ZBTB9
CDC14A	CDC14A
CD101	CD101
MIR744	MIR744
ANKRD55	ANKRD55
CARMN	CARMN
PTTG1	PTTG1
HARS	HARS
ENKUR	ENKUR
EIF3K	EIF3K
LINC01700	LINC01700
LINC01821	LINC01821
HMOX2	HMOX2
ARID3C	ARID3C
MamGyp-int:Gypsy:LTR	MamGyp-int:Gypsy:LTR
SEPT3	SEPT3
ACTR1A	ACTR1A
QSER1	QSER1
COL9A3	COL9A3
SEMA7A	SEMA7A
NUDT12	NUDT12
KIAA1191	KIAA1191
RNF135	RNF135
ZNF230	ZNF230
LOC105373021	LOC105373021
WIPI2	WIPI2
ADCK2	ADCK2
RBM6	RBM6
SUSD4	SUSD4
LRRN1	LRRN1
C1orf131	C1orf131
CCS	CCS
SNORD58A	SNORD58A
CYYR1-AS1	CYYR1-AS1
CLBA1	CLBA1
LINC02350	LINC02350
LINC01909	LINC01909
LINC02347	LINC02347
BRD4	BRD4
MER102c:hAT-Charlie:DNA	MER102c:hAT-Charlie:DNA
PRPF38B	PRPF38B
LOC100130207	LOC100130207
VCAN	VCAN
ABHD14B	ABHD14B
LOC100128568	LOC100128568
ZNF321P	ZNF321P
LOC101928812	LOC101928812
TENM1	TENM1
TPM3P9	TPM3P9
LYPD8	LYPD8
LOC100130992	LOC100130992
ZFP90	ZFP90
QTRT2	QTRT2
STRIP1	STRIP1
LOC645752	LOC645752
PRIMA4-int:ERV1:LTR	PRIMA4-int:ERV1:LTR
EPC2	EPC2
MPI	MPI
ZDHHC15	ZDHHC15
HERV30-int:ERV1:LTR	HERV30-int:ERV1:LTR
SYNE2	SYNE2
CFAP58-AS1	CFAP58-AS1
DLGAP1-AS5	DLGAP1-AS5
CNKSR1	CNKSR1
LINC01736	LINC01736
MRPL34	MRPL34
UXT	UXT
L1M2a1:L1:LINE	L1M2a1:L1:LINE
GJA9-MYCBP	GJA9-MYCBP
MIR326	MIR326
C14orf119	C14orf119
RBM12	RBM12
MITF	MITF
WARS2	WARS2
AKR1B1	AKR1B1
PAF1	PAF1
KPNB1	KPNB1
APOBR	APOBR
CARD6	CARD6
TMEM177	TMEM177
PAMR1	PAMR1
CDC42EP1	CDC42EP1
GJD2	GJD2
GK5	GK5
APC	APC
MLT2A1:ERVL:LTR	MLT2A1:ERVL:LTR
UBE2L5	UBE2L5
CALM3	CALM3
EPHA3	EPHA3
ESCO1	ESCO1
LHFPL3	LHFPL3
FLJ21408	FLJ21408
FAM72D	FAM72D
FAM35A	FAM35A
B3GNT2	B3GNT2
SLFN5	SLFN5
AQP7	AQP7
AXDND1	AXDND1
MORF4L1	MORF4L1
EFNB3	EFNB3
PSMD1	PSMD1
CAVIN3	CAVIN3
SEPT7P9	SEPT7P9
HELQ	HELQ
SH3RF1	SH3RF1
LOC107105282	LOC107105282
HIST1H3E	HIST1H3E
OSBPL6	OSBPL6
MPP6	MPP6
DNM1L	DNM1L
MLLT11	MLLT11
LILRB2	LILRB2
KRT81	KRT81
BOD1L1	BOD1L1
KANSL1L	KANSL1L
MER21-int:ERVL:LTR	MER21-int:ERVL:LTR
USP46-AS1	USP46-AS1
TEX261	TEX261
MRPS7	MRPS7
YIPF7	YIPF7
SEZ6L	SEZ6L
MER91C:hAT-Tip100:DNA	MER91C:hAT-Tip100:DNA
