drug_name,repurposing_score,avg_degree,avg_betweenness,hub_target_ratio,num_targets,is_approved,is_anti_neoplastic,rank,confidence
IGE HEAVY CHAIN,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
IGMESINE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
IGN523,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
IIK7,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
IK-862,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
IL-7,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
IL-94,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
ILACIRNON,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
ILAPRAZOLE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
ILEPATRIL,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
IMAPRELIMAB,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
IMB-808,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
IMC-EB10,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
IMINOSTILBENE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
IMMEPIP,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
IMMUNOTHERAPY REGIMEN MKC-1106-MT,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
IMPLITAPIDE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
IMRECOXIB,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
IMSIDOLIMAB,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
INARIGIVIR SOPROXIL,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
INCADRONIC ACID,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
INCB3284,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
INCB3619,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
INCB7839,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
INCLACUMAB,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
INCYCLINIDE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
INDOCATE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
INECALCITOL,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
INIXACICLIB,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
"INOSITOL 2,4,5-TRISPHOSPHATE",6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
INSL3,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
INSL5,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
INSM-18,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
INSULIN PEGLISPRO,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
INT-767,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
INT131,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
INTEPIRDINE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
INTERLEUKIN-12 GENE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
INTERLEUKIN-3,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
IODO-WILLARDIINE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
IOFETAMINE HYDROCHLORIDE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
IOPHENOXIC ACID,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
IPAFRICEPT,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
IPSAPIRONE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
IRAK-1/4 INHIBITOR,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
IRDABISANT,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
IRINOTECAN HYDROCHLORIDE HYDRATE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
IRSENONTRINE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
IRX-5183,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
ISATIN SULFONAMIDE 34 [PMID: 11384246],6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
ISEPAMICIN,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
ISIS 113715,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
ISLATRAVIR,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
ISOBUTYRIC ACID,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
ISOCHLOROGENIC ACID B,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
ISOEUGENITOL,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
ISOFENPHOS,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
ISOFLUPREDONE ACETATE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
ISOPIMARIC ACID,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
ISOPROPYL ISOTHIOCYANATE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
ISPRONICLINE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
ITOLIZUMAB,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
IVARMACITINIB,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
JB991,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
JD5037,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
JH-VIII-49,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
JH112,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
JMV1431,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
JNJ 7777120,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
JNJ-10311795,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
JNJ-10397049,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
JNJ-17216498,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
JNJ-18038683,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
JNJ-39220675,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
JNJ-40411813,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
JNJ-42165279,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
JNJ-47965567,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
JNJ-5207852,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
JNJ-63576253,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
JNJ-67569762,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
JNK INHIBITOR 9L,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
JNK INHIBITOR IX,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
JWH-018,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
K185,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
KALLIDIN,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
KARENITECIN,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
KASSININ,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
KAVAIN,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
KB-141,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
KC-12615,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
KELATORPHAN,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
KGP94,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
KH064,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
KRAS G12D INHIBITOR MRTX1133,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
KT 5720,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
KT 5823,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
KW-2450,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
KX2-361,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
L-(CIS)-DILTIAZEM,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
"L-161,982 (EP4A)",6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
L-796449,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
"L-817,818",6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
"L-888,291",6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
"L-888,607",6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
L023103,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
L690330,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
L735821,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
L741742,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
L779450,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LACTOFEN,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LACTUCOPICRIN,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LACUTAMAB,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LADARIXIN,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LAMPALIZUMAB,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LANABECESTAT,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LANDOGROZUMAB,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LANEPITANT,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LANINAMIVIR OCTANOATE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LANRAPLENIB,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LARAZOTIDE ACETATE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LARIXYL ACETATE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LARTESERTIB,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LAS190792,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LAURYL ISOQUINOLINIUM,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LB80380,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LECANORIC ACID,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LEI105,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LENOMORELIN,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LEPZACITINIB,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LERIDISTIM,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LERONLIMAB,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LERSIVIRINE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LEVDOBUTAMINE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LEVISOPRENALINE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LEVOMETHADONE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LEXIPAFANT,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LGX-806,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LIATERMIN,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LICOFELONE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LIGELIZUMAB,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LIGHT,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LIMKI3,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LINRODOSTAT,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LINTOPRIDE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LINTUZUMAB,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LINURON,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LIPID ENCAPSULATED ANTI-PLK1 SIRNA TKM-PLK1,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LIPOSOMAL SN-38,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LIRAFUGRATINIB,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LIRANAFTATE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LISOFYLLINE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LITIFILIMAB,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LITOXETINE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LJ-4517,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LK 204-545,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LL-37,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LOBEGLITAZONE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LOMEFLOXACIN,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LONDAMOCITINIB,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LORECLEZOLE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LOXOPROFEN,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LOXORIBINE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LP-211,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LP99,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LS-192629,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LSN2424100,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LTE4,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LUCATUMUMAB,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LUF5962,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LULIZUMAB PEGOL,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LUTIKIZUMAB,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LX2931,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LXA4,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LY 156735,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LY-2300559,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LY-2334737,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LY-2382770,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LY-465608,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LY-510929,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LY-518674,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LY2033298,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LY2090314,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LY2109761,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LY2119620,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LY2140023,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LY2245461,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LY255283,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LY2886721,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LY2940094,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LY2969822,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LY320135,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LY3202626,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LY339434,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LY367385,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LY395756,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LY404039,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LY53857,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LY545694,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LY97241,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LYNGBYABELLIN A,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LYS-COA,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LYSOPHOSPHATIDYLINOSITOL,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LYSOPHOSPHATIDYLSERINE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LYS[Z(NO2)]-LYS[Z(NO2)],6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LYS[Z(NO2)]-PRO,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
LYS[Z(NO2)]-VAL,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
M084,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
M242,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MADOLIN A,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MADOLIN T,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MADOLIN U,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MAGNOLOL,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MALONIC ACID,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MANOALIDE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MANUMYCIN A,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MAPK13-IN-1,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MAPRACORAT,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MART-1 ANTIGEN,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MAVATREP,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MAVELERTINIB,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MAXADILAN,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MAZAPERTINE SUCCINATE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MB-07803,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MBX-2044,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MBX-2982,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MCH (SALMON),6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MCS-110,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MDMB-FUBINACA,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MDX-1303,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MDX-210,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MDX-447,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
ME0328,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MEBEVERINE HYDROCHLORIDE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MECETRONIUM,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MEK 1/2 INHIBITOR FCN-159,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MEK INHIBITOR II,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MEK INHIBITOR IMM-1-104,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MELANIN-CONCENTRATING HORMONE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MELITRACEN,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MELOGLIPTIN,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MEM 1414,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MEN 10376,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MEPANIPYRIM,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MERADIMATE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MERIMEPODIB,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MESOTRIONE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MET-LYS-BRADYKININ,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
METELIMUMAB,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
METHABENZTHIAZURON,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
METHANESULFONIC ACID METHYL ESTER,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
METHAPHIT,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
METHIMEPIP,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
METHIOCARB,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
METHOXYARACHIDONOYL FLUOROPHOSPHONATE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
"METHYL 5-[(4-TERT-BUTYLBENZOYL)AMINO]-2H-1,2,4-TRIAZOLE-3-CARBOXYLATE",6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
METHYL YELLOW,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
METOCHALCONE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MEVIDALEN,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MEVOCICLIB,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MEZAGITAMAB,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MEZLOCILLIN,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MG149,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MGD-010,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MGS-0210,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MIANSERIN HYDROCHLORIDE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MICROCYSTIN-LR,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MICRONOMICIN,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MICROPARTICLE MDP/BACTERIAL DNA-CONTAINING MIS416,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MIFANERTINIB,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MINIMISED RELAXIN-3 ANALOGUE 2,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MINIMISED RELAXIN-3 ANALOGUE 3,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MINOPAFANT,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MIRIPIRIUM,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MIROGABALIN BESYLATE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MISTLETOE EXTRACT,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MIT1,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MITIGLINIDE CALCIUM DIHYDRATE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MITOFLAXONE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MIVAVOTINIB CITRATE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MIVEBRESIB,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MK-1029,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MK-1064,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MK-6913,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MK-7145,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MK-7622,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MK-8033,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MK-8719,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MK-8776,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MK6-83,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
ML130,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
ML204,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
ML324,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MLN-3897,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MODIMELANOTIDE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MOFEBUTAZONE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MOFEGILINE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MONALIZUMAB,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MONGERSEN,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MONOCILLIN I,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MORACIN M,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MORNIFLUMATE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MORONIC ACID,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MORPHINE GLUCURONIDE,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MORUSINOL,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MOTILIN,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MP-A08,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MPEP,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MPI-0485520,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MPS1-IN-1,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MRL20,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MRL24,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MRS 2219,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MRS1041,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MRS1042,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MRS1088,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MRS1093,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MRS2179,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
MRS928,6.437138302586039e-4,0,0,0,2,FALSE,FALSE,7939,low
