"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"KIAA0611",-0.0182508846217311,2.50533540135176,-0.644747734416768,0.524915877212126,0.822136144276097,-5.84910958519839
"EZH1",0.0411521355959272,1.58853832164147,0.644418304789103,0.525125945125652,0.822136144276097,-5.84931479672778
"PDLIM5",0.0944983539497319,1.35679819291807,0.644008955113512,0.52538703934265,0.822136144276097,-5.84956965170244
"RP9P",0.122731754167756,0.807612254237028,0.643668413923692,0.525604299314215,0.822136144276097,-5.84978154836191
"C4orf42",0.364051234153348,-0.388312806781386,0.472796958387077,0.641188084031481,0.822136144276097,-5.849818384529
"ATP6V0B",0.0852290988004274,1.10140059938255,0.643468085385112,0.525732128558949,0.822136144276097,-5.84990614922602
"NLGN4Y",-0.0482288557983485,0.439024762516097,-0.17158219669952,0.865560971616067,0.936733181050735,-5.8501747791271
"GPATCH2",0.0752753560442792,1.21572641073095,0.642877888520354,0.526108829983761,0.822136144276097,-5.85027302362827
"ALG8",0.0477141081642145,1.35744108482478,0.642832699042688,0.52613767882934,0.822136144276097,-5.85030110061989
"EPS15L1",-0.0522950287327986,1.35944549962785,-0.642517590933524,0.526338866858668,0.822136144276097,-5.85049682965365
"MALS-1",-0.154953156045833,1.06458058153729,-0.642462369790981,0.526374128360386,0.822136144276097,-5.85053112065541
"C6orf89",0.0290967556287902,1.76141085344903,0.642304862299396,0.526474711916878,0.822136144276097,-5.85062891337875
"TM9SF2",0.0393956013313406,1.81261951036874,0.642174331656106,0.526558076070755,0.822136144276097,-5.85070993925486
"MRPS16",-0.0511800082241405,1.5595182078511,-0.641896673384767,0.526735427913763,0.822136144276097,-5.85088224054394
"ABHD3",-0.0979908032914428,0.712012227548459,-0.641486041435868,0.526997774828362,0.822136144276097,-5.85113692690944
"S100A10",0.0254641167756682,2.40536448387196,0.641472819650119,0.527006223214371,0.822136144276097,-5.85114512484472
"ROBO2",-0.0778107033917816,1.2306078535613,-0.641321433777774,0.527102960174327,0.822136144276097,-5.85123897735238
"SRGAP3",-0.0335263621024589,1.82814307322777,-0.640952161252674,0.527338969003355,0.822136144276097,-5.85146782012188
"PTPN5",-0.109656852879584,1.17124527393204,-0.640896917607096,0.527374281143251,0.822136144276097,-5.85150204434465
"DKFZp434F2021",0.0330833890834981,1.68574548531655,0.640533249099198,0.527606772618402,0.822136144276097,-5.85172727101068
"CGI149",-0.0199272702553097,2.19747452630536,-0.64052122065113,0.527614463292413,0.822136144276097,-5.85173471834189
"RGS7",-0.0517561306586787,1.64373537890071,-0.640463571102483,0.527651323742274,0.822136144276097,-5.85177040978921
"PLEKHF2",0.461049466530755,-0.108080677028606,0.64011288454266,0.527875578636867,0.822136144276097,-5.8519874566885
"PTPN9",0.0669641828853078,1.46309664222946,0.639763320192606,0.52809916716709,0.822136144276097,-5.85220369471548
"VTI1A",-0.0427084154413202,1.39119615037882,-0.639759486625294,0.528101619479038,0.822136144276097,-5.85220606550032
"TRIM13",-0.0692361659976568,1.07661304118337,-0.63964603018634,0.528174199725455,0.822136144276097,-5.85227622390829
"VPS52",0.0592849471420371,1.2098718453305,0.639457929347247,0.528294543290593,0.822136144276097,-5.85239251391212
"CHAF1A",0.149846240935701,0.912270297438951,0.639142755357027,0.528496219189765,0.822136144276097,-5.8525872905514
"ECD",0.053148008085897,1.38668123927642,0.638395435670571,0.528974585837029,0.822136144276097,-5.85304876113806
"BC047074",0.0649790949547457,1.77380852991289,0.637996233719677,0.529230214626564,0.822136144276097,-5.85329505490694
"LRFN5",-0.288147914356311,0.123113947962458,-0.610244569390136,0.547386957625146,0.822136144276097,-5.85331117931913
"DEPDC6",0.182804089883642,0.350243274071715,0.637760045616727,0.52938148894238,0.822136144276097,-5.85344070467406
"OLA1",0.0319928447696205,1.77006037412016,0.637474332378172,0.529564514396399,0.822136144276097,-5.85361682536993
"CTCF",0.0389257681345749,1.69940261983011,0.6372390553661,0.529715256446282,0.822136144276097,-5.85376179866242
"OCIAD1",-0.0253981859127679,2.53368254450477,-0.637004023099925,0.529865864777602,0.822136144276097,-5.85390656950181
"ACBD5",0.025646893214484,1.93340807004479,0.636853905970169,0.529962071689405,0.822136144276097,-5.85399900886774
"NOP10",0.0747915959382259,1.07471795129985,0.636586606488706,0.53013340160463,0.822136144276097,-5.8541635548359
"AK098333",-0.147424521688105,1.14207567073123,-0.635943915410786,0.530545466905171,0.822136144276097,-5.85455891354258
"MLLT6",0.246433839593362,-0.235524144695336,0.290269489861807,0.774429665370197,0.886873370262724,-5.85467216109671
"TMSB4Y",0.0175659616239141,1.54515935361609,0.141792521295782,0.888720708884159,0.949703308259887,-5.85469136674818
"HUS1",0.0642528723929714,1.42415710819456,0.635446941475477,0.530864222955324,0.822136144276097,-5.85486436801894
"TMX2",-0.0323170172183351,1.85975102416121,-0.635318746108793,0.530946463398315,0.822136144276097,-5.85494312312434
"TMEM56",0.0930154354474525,0.751770707243727,0.635299133275781,0.530959046111867,0.822136144276097,-5.8549551706506
"AX746627",0.293143769802892,0.387764264051941,0.634795395132446,0.531282276869038,0.822136144276097,-5.85526447741507
"CSNK2A2",0.111838293124899,0.822130953362416,0.634615461622312,0.531397759413972,0.822136144276097,-5.85537490321755
"U79279",-0.175631648236921,0.781036817167646,-0.634424759862703,0.531520167825008,0.822136144276097,-5.85549190449394
"USP9Y",-0.0123599783277626,1.457949442458,-0.135599086293282,0.893549382315805,0.95222486942616,-5.85552282472575
"CA10",0.0778073327229738,1.2529840622603,0.634075853733542,0.531744164321785,0.822136144276097,-5.85570588091418
"SPTBN1",0.0160571150213751,2.38609196906001,0.633536490941474,0.532090533117519,0.822136144276097,-5.85603643623921
"BC050357",-0.0946106444749312,-0.26670011571775,-0.131337417409182,0.896874454275575,0.953817229615919,-5.85607342684573
"ZNF639",0.118530251020329,0.898605425729362,0.632952769054546,0.532465524999713,0.822136144276097,-5.8563938711232
"MASP2",-0.282935018575562,0.453288570855741,-0.604785641552348,0.550949321543041,0.822136144276097,-5.85651890573295
"MTCH1",0.0247376211462202,1.97623590303814,0.632445461742915,0.532791542175544,0.822136144276097,-5.85670425571208
"U1SNRNPBP",0.0469953319389158,1.82850696910613,0.632386316625035,0.532829558304595,0.822136144276097,-5.85674042665986
"RPA1",0.0494781048054791,1.42060945646913,0.632245867159315,0.532919839465056,0.822136144276097,-5.85682630720619
"LARP4",0.0320071387152232,1.88351112446674,0.632110484310741,0.533006871561726,0.822136144276097,-5.85690907221019
"CLN8",0.241314869308382,0.0368582380790469,0.604055563912431,0.551426670135223,0.822136144276097,-5.85694579121543
"SYT6",-0.436121988755069,0.217041544062873,-0.630934174998263,0.533763393474761,0.822136144276097,-5.85762747608527
"NHP2L1",-0.0201222201987772,2.18617369627439,-0.630927778934229,0.533767508558861,0.822136144276097,-5.85763137879671
"S11",-0.0274287138374736,2.09230687475077,-0.630321739514973,0.534157497813392,0.822136144276097,-5.85800099464981
"EFHA1",0.0931901586899326,1.08807250722515,0.629918380401093,0.534417145863975,0.822136144276097,-5.85824680788798
"ARMCX3",-0.0201778154078882,2.38221815211811,-0.629857329327552,0.534456451201352,0.822136144276097,-5.85828400008766
"LOC284441",0.0492275075680371,1.75414184472812,0.629514177937813,0.534677404537951,0.822136144276097,-5.85849298239057
"FKBP1B",-0.0767567802416036,1.42725771237131,-0.629416272568602,0.534740454238976,0.822136144276097,-5.85855258744697
"KDELR3",0.236003790178937,-0.764604757421725,0.215409087895917,0.831607847441894,0.919750864572375,-5.85873667328789
"EXOC2",0.0355370092514959,1.74136527815293,0.629064186049089,0.534967225944165,0.822136144276097,-5.85876686456549
"DKFZp686L07201",-0.129152151942491,0.855297617496769,-0.628940965625429,0.535046601838617,0.822136144276097,-5.85884182815843
"KIF16B",0.0340769772215594,1.57458446427746,0.628806508957657,0.53513322305955,0.822136144276097,-5.858923611335
"EPHX1",0.0728430566232141,1.1417454469257,0.628592220344847,0.535271290028942,0.822136144276097,-5.85905391727473
"ZNF37A",0.0295545414846226,1.83526258249977,0.628491971987816,0.535335886963993,0.822136144276097,-5.85911486216088
"CANX",0.013246379820897,2.65198273106209,0.628256093390622,0.535487896257008,0.822136144276097,-5.85925822486486
"DYT1",-0.0662239677479537,1.31222232394767,-0.627770124044161,0.535801146396566,0.822136144276097,-5.85955342402568
"RALYL",-0.0616106539940857,1.35252186086325,-0.627395407779472,0.536042750914822,0.822136144276097,-5.8597808922612
"C3orf34",0.114743538650858,0.883993222632857,0.627283827603529,0.536114705318557,0.822136144276097,-5.8598486006415
"EIF2B3",0.0602087233581616,1.25702309543882,0.627255664744358,0.536132867439645,0.822136144276097,-5.85986568840884
"AK054623",-0.055151124336748,0.00871690630587597,-0.0965146536657784,0.924111863802694,0.968276515287762,-5.85991471617838
"STRADA",-0.113997163648556,0.716525743517105,-0.627117928734797,0.536221697600948,0.822136144276097,-5.85994924880756
"ZNF93",-0.267123992964301,0.0453367934370366,-0.466154975680091,0.645857470549378,0.822136144276097,-5.86009072831701
"9-Sep",0.368111281979023,0.0454826662700197,0.6268355885955,0.536403811937218,0.822136144276097,-5.86012048078881
"PABPN1",0.0354701551082259,1.90631518655141,0.626680072946576,0.536504136349349,0.822136144276097,-5.86021476513504
"SEC22B",0.0265598240974496,2.05945362115561,0.626535129991606,0.536597649242774,0.822136144276097,-5.86030261920164
"PTEN2",-0.0734752346815224,1.03843544808509,-0.626404786978315,0.536681750111611,0.822136144276097,-5.86038160703349
"AX746755",-0.212428490126524,0.362916744311765,-0.625898551026619,0.537008454026626,0.822136144276097,-5.86068823506099
"ZNF510",-0.108688148543132,0.79831641997233,-0.624726718598691,0.537765113168711,0.822136144276097,-5.86139709564793
"ADSS",-0.0493155592409371,1.69004650276948,-0.624563403233006,0.537870611925927,0.822136144276097,-5.86149578570862
"TBC1D22B",0.230332620488482,0.271498815035841,0.624457686321094,0.537938909003658,0.822136144276097,-5.86155965620781
"FGD4",0.0318339979514313,2.00544931937011,0.62434624959203,0.538010906294822,0.822136144276097,-5.86162697109356
"HMGA1",-0.292980787694669,0.00563778691595821,-0.623184822819652,0.538761588688252,0.822136144276097,-5.86232785472578
"ACTR3",0.0270340358767318,2.13130486258226,0.623125726964779,0.538799799882831,0.822136144276097,-5.86236348339767
"AK093203",-0.061130301171961,-0.107066649953458,-0.0945260981000848,0.925723859576846,0.969113812682045,-5.86244126301555
"GTF3C6",0.104387811246708,1.25854306608314,0.622988882667167,0.538888288507619,0.822136144276097,-5.86244597376192
"QRSL1",-0.141625923982729,0.472169825920227,-0.622220126683057,0.539385538347812,0.822136144276097,-5.86290905734846
"BC022365",-0.307933695295771,-0.0503398577582236,-0.621828157017732,0.539639167525779,0.822136144276097,-5.86314495914797
"PRPF19",-0.0516452777844514,1.53819529449451,-0.62177096130099,0.539676182067431,0.822136144276097,-5.86317936960759
"xl1",-0.0252781321165805,1.93180621726371,-0.620908854874838,0.540234262504576,0.822136144276097,-5.86369766448433
"HPS4",0.0947064532625873,0.654363442286637,0.620620819585843,0.540420788967142,0.822136144276097,-5.86387067495398
"C16orf72",-0.0315820688711166,1.88009700462742,-0.620331392056642,0.540608251415162,0.822136144276097,-5.86404444339034
"BAG5",-0.0640937989472723,1.27752936905402,-0.620268400852025,0.540649055437716,0.822136144276097,-5.86408225207179
"M96",0.114456473006127,0.633979550946963,0.552881313040044,0.585415017241667,0.822136144276097,-5.86409619680582
"RRAGC",0.0850960607504474,1.09565502428756,0.620174630084291,0.540709800664605,0.822136144276097,-5.86413852842543
"MAGI1",-0.0352946777458396,1.63872883698952,-0.620053576696421,0.540788225074707,0.822136144276097,-5.86421116621055
"LPAAT-delta",0.0742818762699617,1.36202757205313,0.619947197094791,0.540857148052223,0.822136144276097,-5.86427498769205
"BLCAP",0.0343344015221028,1.91355418001813,0.619000156042116,0.541470937817691,0.822136144276097,-5.8648426890188
"C15orf23",-0.331826380234335,0.346135754320307,-0.618994031447697,0.541474908447849,0.822136144276097,-5.86484635765599
"WNK3",-0.0671552075317536,1.13623837987753,-0.618912009780874,0.541528085324618,0.822136144276097,-5.86489548531554
"ABL2",-0.0716551188578806,1.0201547429488,-0.618655434766885,0.541694447731896,0.822136144276097,-5.86504912265975
"PSMF1",0.0384064491168674,1.49661268430135,0.618516819830772,0.541784336460368,0.822136144276097,-5.86513209973695
"KIAA0284",-0.131430177632267,0.332967627340831,-0.618058027965811,0.54208190915493,0.822136144276097,-5.86540661131389
"AK055934",0.0750571039474006,1.38030817573094,0.617982503498375,0.542130902658355,0.822136144276097,-5.86545178139252
"DCHS2",-0.116975192408615,0.637508089894643,-0.617601514073152,0.54237809014286,0.822136144276097,-5.86567956408246
"MIB1",0.0665104479235328,1.17054201251564,0.617480856477187,0.542456385702983,0.822136144276097,-5.86575167344459
"TRIM27",-0.090943684767443,0.943598841958334,-0.617053650117323,0.542733650927395,0.822136144276097,-5.86600687778877
"ATP7A",0.0905807898697563,0.660082181616619,0.616943136894682,0.542805388345312,0.822136144276097,-5.86607286827614
"SDHD",0.146340009386988,0.70588040317733,0.616849517345821,0.542866163496904,0.822136144276097,-5.86612876212845
"ANXA2",-0.0216003890683591,2.25059194745576,-0.616831830594686,0.542877645637028,0.822136144276097,-5.86613932075944
"NRSN1",-0.0513040403792595,1.68164143645143,-0.616678805384149,0.542976994106533,0.822136144276097,-5.86623066145583
"SNCA",0.0837818062284124,1.57651966667049,0.616304442364954,0.543220082073845,0.822136144276097,-5.86645402607113
"PRR3",-0.146852579750801,0.716049460329667,-0.61590528601792,0.543479332564802,0.822136144276097,-5.8666920389557
"MTRF1",-0.0911896770407941,0.803708033708223,-0.615871035359561,0.543501581275714,0.822136144276097,-5.86671245531746
"MBD6",-0.227219733272199,0.256943689836451,-0.6156010170267,0.543676997942589,0.822136144276097,-5.86687337113806
"GUCY1A3",-0.074882646297992,0.900058116573006,-0.615086877760414,0.544011089677448,0.822136144276097,-5.86717958036895
"KIAA1427",0.0454493979755655,1.6759957652517,0.614529812685224,0.544373197109167,0.822136144276097,-5.86751107542652
"KCNMA1",-0.0266866338765199,1.70218756116672,-0.613905639570868,0.544779077455675,0.822136144276097,-5.86788215903985
"DEM1",0.197855974447142,0.407214582435996,0.545609425989591,0.590327609833968,0.822136144276097,-5.86796016359645
"GARNL4",-0.221963279493954,0.202764759056083,-0.613771415840592,0.544866379789914,0.822136144276097,-5.86796191004458
"SPOP",0.0238802972947101,1.81802464833431,0.613277430171804,0.545187743367314,0.822136144276097,-5.86825527337325
"SOD1",-0.0186196161915548,2.73764943275339,-0.612626905416212,0.545611095988998,0.822136144276097,-5.86864125141959
"PSMD2",-0.0289718111939354,1.74864682997736,-0.612360215991683,0.545784703791266,0.822136144276097,-5.86879937242952
"RAB3C",-0.0463401177574883,1.77784006412708,-0.612155436462696,0.545918029595108,0.822136144276097,-5.86892074158074
"KCNA6",0.0832170083894272,1.052195727713,0.611711669105981,0.546207011953334,0.822136144276097,-5.86918361953055
"CFL2",-0.0236292921255119,2.18185925856245,-0.610812456112842,0.546792828003727,0.822136144276097,-5.86971572689094
"DJ031123",-0.134020125861169,1.3842019039498,-0.610644308948614,0.546902408517244,0.822136144276097,-5.8698151434178
"KIAA0800",-0.087238342827493,1.11990860305657,-0.610239736633019,0.547166113138516,0.822136144276097,-5.87005423692554
"COX7B",0.0494056703604486,1.65341999638744,0.610069389701962,0.547277167074357,0.822136144276097,-5.87015486233559
"FASTKD2",0.0626984480851629,1.49398478140103,0.609957134126772,0.547350356092054,0.822136144276097,-5.8702211577929
"ATP6V1E1",0.0264573354551363,2.02297538946753,0.609800245020262,0.547452654131685,0.822136144276097,-5.87031379293315
"GZF1",-0.0522755942887179,1.27632559447914,-0.609745851062638,0.547488123532012,0.822136144276097,-5.87034590444157
"ATP5G3",0.028718582151912,2.47593622568213,0.609705288226872,0.547514574671036,0.822136144276097,-5.87036984893084
"BC105706",-0.19672854054644,0.0571632395999146,-0.27695667192079,0.784375147076339,0.893575533252913,-5.87054366466085
"RUFY2",-0.0406790753970807,1.812091634624,-0.609039676021182,0.547948717976694,0.822136144276097,-5.87076254331083
"SESN1",0.0453889443475808,1.482368415255,0.60854419288316,0.548272012283584,0.822136144276097,-5.87105459586584
"UBE2N",-0.031933357031547,2.02398141990149,-0.6085164288887,0.54829013077308,0.822136144276097,-5.87107095397536
"C1orf114",-0.201400677240253,0.66560948873425,-0.608429272472656,0.548347010167189,0.822136144276097,-5.87112230046627
"RABEPK",-0.187382248687574,0.567917993001822,-0.608427570614425,0.548348120852446,0.822136144276097,-5.87112330301165
"SLC45A1",-0.160089027394916,0.255344441252011,-0.578971485587857,0.567957594713855,0.822136144276097,-5.87130900034958
"CSDE1",0.0184939640128765,2.27388803270405,0.607960833120018,0.548652772630692,0.822136144276097,-5.87139815016224
"BAT3",0.4247984660793,-0.295386616097969,0.607824822568848,0.548741566948469,0.822136144276097,-5.87147820405587
"RAB8B",0.0495660269684641,1.38370820063701,0.607396484350368,0.549021256158966,0.822136144276097,-5.87173020443258
"ZFP161",-0.222118239578611,0.468708382633574,-0.607190837364791,0.549155562626468,0.822136144276097,-5.87185112967876
"ARHGAP6",-0.221048587299325,0.2328525844427,-0.607051548533726,0.549246540854999,0.822136144276097,-5.87193301222216
"MTMR12",0.0762133645174776,1.17806706364754,0.607036430923236,0.549256415584131,0.822136144276097,-5.87194189818784
"PDF",0.0555339395292009,1.31494220636178,0.6066640608115,0.549499674734024,0.822136144276097,-5.87216070552312
"MCC-B",0.0870107426920113,1.06222450250636,0.606266394697467,0.549759521252013,0.822136144276097,-5.87239423321679
"CLIP1",0.0198151956185137,2.07735370165255,0.605727030254886,0.550112060139585,0.822136144276097,-5.87271073536168
"HIVEP1",0.0877929963720728,0.938307003609955,0.605363097189772,0.550350000435195,0.822136144276097,-5.87292413902263
"C12orf62",0.0715795885033547,0.923102012997479,0.605094517642625,0.550525632832095,0.822136144276097,-5.87308154936802
"CBR4",-0.0482255208054376,1.52083003627222,-0.604918497533654,0.550640753644381,0.822136144276097,-5.87318467530222
"C14orf118",-0.130997203051186,0.926153855231467,-0.604505885367277,0.550910659817821,0.822136144276097,-5.87342630076408
"PTGES3",0.0274838855234396,2.14628780175438,0.603889216237038,0.551314176456212,0.822136144276097,-5.87378712380282
"CMYA5",0.172995433359699,0.422663303398948,0.603468605587385,0.551589490849783,0.822136144276097,-5.87403302496757
"MAN1A1",-0.201576983259671,0.339536782549397,-0.603310113712325,0.551693251680314,0.822136144276097,-5.87412564079934
"HSPA13",-0.0289796854984985,2.02529446301013,-0.60250572254161,0.552220024032229,0.822136144276097,-5.87459532858619
"TUBG2",-0.0722259370677147,1.2892035089865,-0.60220344938682,0.552418041584216,0.822136144276097,-5.87477167017053
"B3GNT2",-0.099725061161287,1.21200165229674,-0.602088157396184,0.552493578494398,0.822136144276097,-5.87483890715806
"COPS4",0.0491118721087693,1.78517471001065,0.601892806599519,0.552621580534061,0.822136144276097,-5.87495280502963
"TSGA14",-0.0857483205143765,0.844644877625698,-0.601880932349416,0.552629361538402,0.822136144276097,-5.87495972706946
"hAPG12",-0.044777859220573,1.23782191466828,-0.601879022919203,0.552630612762506,0.822136144276097,-5.87496084015071
"GTF2F1",0.0787294014258249,1.56324017726634,0.601623032102216,0.552798373467088,0.822136144276097,-5.87511003615402
"TANC2",0.0242255214197074,1.87746548210477,0.601492287792634,0.55288406549853,0.822136144276097,-5.87518621250932
"ATP5C1",-0.0451969309041862,1.87056933584909,-0.601429194414211,0.552925420436696,0.822136144276097,-5.87522296724383
"FAM19A5",-0.0772557808070741,0.868787321767956,-0.601390507494442,0.552950778808785,0.822136144276097,-5.87524550226702
"ABCF1",-0.0215045313216535,1.98507721075648,-0.601365348140482,0.552967270502038,0.822136144276097,-5.87526015676606
"UQCRB",0.0317705450017742,2.0895980193245,0.600300961713807,0.553665198864376,0.822136144276097,-5.87587958209042
"CLYBL",-0.2278535846541,-0.0598070182009003,-0.569359550248914,0.574358261442984,0.822136144276097,-5.87665608706394
"STARD3NL",-0.0386937197630253,1.54235858955071,-0.598751407803095,0.554682073440192,0.822136144276097,-5.87677944986036
"PGAM1",-0.126044614062781,0.702093169251222,-0.598282139396457,0.554990215673419,0.822136144276097,-5.87705152143969
"MOCS2",0.0364589729781315,1.98699796091988,0.597680781066063,0.555385223604635,0.822136144276097,-5.87739987324486
"LDHA",0.0232538111509739,2.5149990985786,0.597370365837896,0.555589179766143,0.822136144276097,-5.87757955595958
"WASF1",-0.0277634291280255,1.87889517996569,-0.597340204162705,0.555608999351601,0.822136144276097,-5.87759701010546
"DOPEY1",-0.0460912194170273,1.24935264926116,-0.597098093258131,0.555768106488124,0.822136144276097,-5.87773708536033
"WDR59",0.266992810739469,-0.0473360494932487,0.597022357955794,0.555817882021804,0.822136144276097,-5.87778089132548
"PAPD5",-0.0318794699949623,1.81925834941014,-0.596801803083109,0.555962850504866,0.822136144276097,-5.8779084314818
"USP47",0.0217096834127761,2.07717149944931,0.596553502986389,0.556126079052526,0.822136144276097,-5.87805196112214
"STAU2",-0.0291636939715305,2.0120310268814,-0.596398101515973,0.55622825012856,0.822136144276097,-5.87814176130189
"SHFM1",0.02266238399472,2.21466009954332,0.595938168993807,0.55653069668867,0.822136144276097,-5.87840740450505
"hCG_1997999",-0.0186813722452199,2.18358087767615,-0.594471136655293,0.557495968763385,0.822136144276097,-5.87925338899614
"SETD8",-0.0493702073078046,1.30234822993941,-0.594246055515731,0.557644143189812,0.822136144276097,-5.87938300603665
"TXNDC16",0.105220149498242,0.798857231444234,0.593661563329145,0.558029018410387,0.822136144276097,-5.87971937386517
"SHOC2",-0.0272752920624986,2.04533317186155,-0.59360352207718,0.558067244771984,0.822136144276097,-5.87975275832729
"EYA3",0.110574940511529,1.00316523568688,0.593209334998389,0.558326894776981,0.822136144276097,-5.87997940500277
"TRUB2",0.0328323887926416,1.79623400111521,0.592886278421545,0.558539737729633,0.822136144276097,-5.88016504461014
"PANX2",0.138321628164662,0.464162500986281,0.592840971440389,0.558569591174197,0.822136144276097,-5.88019107173511
"ZNRF1",-0.208567511884665,0.422297667676752,-0.592784198093457,0.558607001138598,0.822136144276097,-5.88022368312163
"C19orf63",0.0987707318729417,0.903788623657125,0.591819718491285,0.559242728021835,0.822136144276097,-5.8807772300081
"PARD3",-0.0316403087266062,1.67641678859069,-0.591764434667717,0.559279179072142,0.822136144276097,-5.88080893270756
"DKFZp434B175",-0.0878079400525459,0.902754615292052,-0.591482815225265,0.559464882104998,0.822136144276097,-5.88097038370829
"LOC678655",0.120913783589163,0.91499372319639,0.591234103410233,0.559628911857007,0.822136144276097,-5.88111290687181
"RGN",0.061003650872522,1.51041829331711,0.589660878617446,0.560667053704334,0.822136144276097,-5.88201308732541
"UBE3A",0.0276559565799872,1.90995742048799,0.589404374381614,0.560836409818392,0.822136144276097,-5.88215963511366
"CSTF1",-0.100487223504563,0.769372093275645,-0.589142347264331,0.561009439511688,0.822136144276097,-5.88230927432449
"BTBD9",-0.0548828309338982,1.27108520846712,-0.588977899750193,0.561118046474258,0.822136144276097,-5.88240315448087
"VAPA",0.0216884297610052,2.13280575820603,0.58834182048154,0.561538237305319,0.822136144276097,-5.88276604112322
"FRYL",0.0448099748146664,1.50220124822389,0.588256014775248,0.561594932481944,0.822136144276097,-5.88281496458249
"CDK5R2",-0.0278070724870556,2.25574410755371,-0.588109249126382,0.561691913073477,0.822136144276097,-5.88289862923394
"SLC38A2",-0.0200130082234464,2.29935485342732,-0.58796801319716,0.56178524781362,0.822136144276097,-5.88297912248667
"IFI6",0.0477101698775373,1.943261867634,0.587954168995042,0.56179439708207,0.822136144276097,-5.88298701157069
"SLC19A3",0.173158269595989,0.387149573798867,0.587820816573399,0.561882530095392,0.822136144276097,-5.88306299287465
"NDUFA5",-0.0347833988487773,1.95374949324499,-0.586608188415722,0.562684284716965,0.822136144276097,-5.88375315355193
"C20orf7",-0.134642378153863,0.676459686435814,-0.586338486714322,0.562862683245702,0.822136144276097,-5.88390646456543
"NHLRC1",-0.210401954626087,0.146355816601974,-0.481975385981124,0.634338060409053,0.822136144276097,-5.88420452513438
"C17orf72",0.106060279543861,0.843752412644254,0.585460179829241,0.563443853990006,0.822136144276097,-5.88440526032373
"AX747742",-0.131041005639759,0.767213950992885,-0.585435566058104,0.563460145202481,0.822136144276097,-5.88441922816652
"ATL1",-0.0304444269509814,2.09692514017994,-0.584785079691313,0.563890772395868,0.822136144276097,-5.88478815988171
"SPATA6",0.38782002549463,-0.654404546199673,0.371007796877675,0.71414776585163,0.852743355549881,-5.88506891487648
"SYT11",-0.0154005719486117,2.31646137712966,-0.583892022843416,0.564482256921736,0.822136144276097,-5.88529401932439
"GRHPR",-0.073438457628656,1.20254683963158,-0.583555339508093,0.564705329347572,0.822136144276097,-5.88548453382391
"GAN",-0.0333581816592459,1.62323724217782,-0.58342465000737,0.564791930910025,0.822136144276097,-5.88555845657235
"PHYHIP",0.0841484814922928,1.10689261580216,0.582885056715657,0.565149564796808,0.822136144276097,-5.88586349983744
"PFDN4",0.0758406127686599,1.07225652607505,0.582813524384873,0.565196983957887,0.822136144276097,-5.88590391795144
"PDK1",-0.175713579223431,0.905629372287391,-0.582764652096795,0.565229382822743,0.822136144276097,-5.88593152962553
"ZNF789",0.197066294618435,0.0802577558602106,0.368177877482781,0.716227095318119,0.854030772513434,-5.88608282830369
"UFM1",-0.0426655560701297,1.66533728314726,-0.582391629032088,0.565476701872007,0.822136144276097,-5.88614220459239
"SAR1A",0.0227462256527238,2.06238022964215,0.582228680776447,0.565584755944665,0.822136144276097,-5.8862341929241
"APEX1",0.0412453023928838,1.59903926650023,0.581867894034286,0.565824037882391,0.822136144276097,-5.88643777695891
"CPLX1",0.0677840472814926,1.27862131184271,0.581863808724657,0.56582674764739,0.822136144276097,-5.88644008150707
"AMACR",-0.0652008981648802,1.67304830327558,-0.581862310909453,0.565827741142215,0.822136144276097,-5.88644092642986
"MYEF2",-0.0451780021310082,1.30421989056074,-0.581845186575572,0.565839099707421,0.822136144276097,-5.88645058617608
"CHGB",-0.0283910357653321,2.20747767908817,-0.58144820331884,0.566102451115149,0.822136144276097,-5.88667444487156
"CDKL5",0.07779676889269,0.945300215662343,0.581286527833113,0.566209721540077,0.822136144276097,-5.88676557105159
"LTBP3",0.0864550259962397,-0.00553043129267132,0.133544184392757,0.895022265315455,0.95283200133514,-5.88678498612837
"PSMC3",-0.0361170360179313,1.64652519641914,-0.580827195586515,0.566514541336127,0.822136144276097,-5.88702433298305
"LZIC",-0.180766945887101,0.743780009939036,-0.580632154401335,0.566643998844918,0.822136144276097,-5.88713414806245
"RNF13",0.0343179509383533,1.85364768516829,0.579935034780343,0.567106831081515,0.822136144276097,-5.88752635793461
"SNRNP40",0.240509637097192,0.0685614147616725,0.549038215903201,0.588008744007027,0.822136144276097,-5.88767411215421
"FUBP1",0.0319987096456049,1.73101535547371,0.578701435412568,0.567926313837178,0.822136144276097,-5.88821927671909
"UBA6",0.0446742168273404,1.49557964468608,0.578337707141626,0.568168053985085,0.822136144276097,-5.88842331079538
"RNF170",-0.0891605899696017,0.984414449855087,-0.578250258752458,0.568226181490443,0.822136144276097,-5.88847234653859
"GALK2",-0.184454184808845,0.352784734199771,-0.399207957233497,0.693390173206912,0.840140375986348,-5.88847745638718
"ZNF221",0.126966133466207,0.54100216012317,0.431524377409685,0.670247837204588,0.824174394799695,-5.88873464720251
"ARL6IP5",0.0185770272280275,2.23181681094669,0.577766028261611,0.568548107185675,0.822136144276097,-5.88874374306972
"C1orf156",-0.1168463663976,0.768835183785863,-0.504004436999839,0.618814994506868,0.822136144276097,-5.88910722728962
"PSMA7",0.0439604094174273,1.52851399277347,0.576424521900277,0.569440448858572,0.822136144276097,-5.88949446200075
