"Probe_ID","Gene_Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"ILMN_1717726","FLJ43752",-0.0177346982823474,6.64639901434925,-1.60368650080722,0.109209185212603,0.216545466291675,-5.74948811147622
"ILMN_1777074","DNAH9",0.01825295218568,6.58782905673682,1.60346813910057,0.109257357680199,0.216626585550039,-5.74983481290969
"ILMN_1775879","KRTAP19-2",-0.0111372972890722,6.48211290543073,-1.60332126306397,0.109289769264615,0.216676446707661,-5.75006798737285
"ILMN_2394366","FAM123A",0.020980128552365,6.65288284121461,1.60305517554956,0.10934850701169,0.216778491670015,-5.75049036314235
"ILMN_1820887","HS.539356",-0.0131775044676745,6.60197092414388,-1.60297445627568,0.10936633040967,0.216799417605028,-5.7506184796514
"ILMN_1821280","HS.505676",-0.0343403446487827,7.33051158694501,-1.60272219971853,0.109422045312687,0.216895448978501,-5.75101881645771
"ILMN_2195015","MRGPRE",-0.0190515484115208,6.68294299663753,-1.60214880322454,0.109548772759271,0.217132218698277,-5.75192857679176
"ILMN_1694823","PYDC1",-0.0123214828046478,6.60446279302271,-1.60192763372082,0.109597684908988,0.217214732631395,-5.75227940157967
"ILMN_1838504","HS.545716",-0.0111828415535546,6.56874411545011,-1.60147661130844,0.10969748316667,0.217398081508222,-5.75299467595006
"ILMN_2065773","SCG5",-0.0135829992175029,6.56906596536139,-1.6011717979557,0.109764970321626,0.21751737625019,-5.75347796478001
"ILMN_2414786","DIO1",0.0161771049519963,6.56706732952591,1.60093145501624,0.109818206595222,0.217592672004253,-5.75385896981923
"ILMN_2100731","CDH19",0.0135073187759014,6.5745042870767,1.60091753506534,0.109821290508738,0.217592672004253,-5.75388103476208
"ILMN_1796337","CXCL17",0.017600674369274,6.63427052780798,1.60087786673536,0.109830079256377,0.217592672004253,-5.75394391320859
"ILMN_1692591","RNF183",-0.0221131029907626,6.70538637623386,-1.60086854676895,0.109832144229569,0.217592672004253,-5.75395868610438
"ILMN_1694966","ASGR2",-0.0493338695473584,7.50794064861542,-1.60049843445087,0.109914172816384,0.217740720886754,-5.75454527483327
"ILMN_1718977","GADD45B",0.052586994531139,7.64239648012657,1.60033522891305,0.109950359730195,0.217797943472457,-5.75480389549127
"ILMN_1794967","EIF4ENIF1",0.0378771654854209,7.24311662050905,1.60030072903139,0.109958010459237,0.217798635590905,-5.75485856174174
"ILMN_1775658","PRNT",0.010986530336111,6.53305984029301,1.60016368593951,0.109988405438394,0.217844375156185,-5.75507569968218
"ILMN_1678745","NUDCD1",0.0116225109813666,6.53996898024635,1.59991682738718,0.110043173326327,0.217938378722901,-5.75546678814799
"ILMN_1680145","SART1",-0.0247522302050491,6.96148282923462,-1.59981702019459,0.11006532261797,0.217965451445964,-5.75562489181619
"ILMN_1790354","RABGGTB",0.0324445069283819,7.62207134935736,1.59976511335369,0.110076843220529,0.217965451445964,-5.75570711310022
"ILMN_2340886","OTOF",0.0172252733950868,6.570927123389,1.5997564601896,0.110078763863005,0.217965451445964,-5.75572081959589
"ILMN_1800237","ASAH2",-0.015674162890563,6.61672746333229,-1.59952517052748,0.110130110379785,0.218052647858024,-5.75608715202934
"ILMN_1670272","LRP10",0.0595703352562893,9.9197334127015,1.59944186304597,0.110148609361078,0.218074800374391,-5.75621908724845
"ILMN_1660372","GRIA2",-0.0112394045830779,6.54213497693789,-1.59932344485818,0.110174909142171,0.218112393131866,-5.7564066160381
"ILMN_1750003","CD200R1",0.0156694501084953,6.65835344673246,1.59917657066456,0.110207535692559,0.2181625051237,-5.756639189022
"ILMN_1652602","C11ORF35",0.0154675202734635,6.65859151372289,1.59907275526493,0.110230601800216,0.218193686244222,-5.75680356628522
"ILMN_1692641","ZNF136",-0.0141610330228259,6.60829739286267,-1.59899106406639,0.110248754953798,0.218215139026725,-5.75693290549907
"ILMN_2380771","AKR1A1",0.0891940180486817,8.94145656862887,1.59880815705845,0.110289408537855,0.218281121064505,-5.75722247286122
"ILMN_2172202","NUDT15",0.0116392900028961,6.54149139140038,1.59868119338775,0.110317634926644,0.218322500488408,-5.75742345475767
"ILMN_1672902","EIF4G1",0.0124186902384116,6.56175682594191,1.59830350743082,0.110401635355915,0.218462679194541,-5.75802123317849
"ILMN_1769369","ELAVL2",0.0135725574765244,6.58723067278841,1.59828907371608,0.110404846535522,0.218462679194541,-5.75804407520394
"ILMN_2394362","FAM123A",-0.0133773965226327,6.49185877738612,-1.59826394392223,0.11041043753057,0.218462679194541,-5.75808384378375
"ILMN_1665246","UMODL1",-0.0169905370947028,6.62785440604459,-1.59818857320985,0.1104272077061,0.218467364262233,-5.75820311625466
"ILMN_2230789","LRRC27",0.0135572898815415,6.55040962705175,1.59818747154486,0.110427452844316,0.218467364262233,-5.75820485957352
"ILMN_1679646","FTCD",0.0113445640317105,6.55274019075929,1.59809001708195,0.110449139737268,0.218495778126049,-5.75835907070075
"ILMN_1863401","HS.574759",-0.0484842763303082,6.84236644388895,-1.59797286727774,0.110475213966959,0.218532866885569,-5.75854443521095
"ILMN_1754795","FAT",-0.0158587444347384,6.64697271378761,-1.59785058103306,0.110502436619361,0.218572222290003,-5.75873791264434
"ILMN_1884001","HS.552750",-0.0125318867414519,6.59575748012966,-1.59766989119204,0.110542670457883,0.218629279484393,-5.75902376748785
"ILMN_1682404","SETMAR",0.0269761419618995,7.03105051177872,1.59765520513525,0.110545941081565,0.218629279484393,-5.75904699970472
"ILMN_2398159","DKK3",0.0181780263743141,6.64653003808023,1.59735828016894,0.110612083484376,0.218745588062778,-5.75951666676595
"ILMN_1725271","GPR3",0.014361199574191,6.62853784780349,1.59732240476192,0.110620077137271,0.218746894332436,-5.75957340754547
"ILMN_1679464","BNC1",0.012971923677898,6.5974062673221,1.59723380100274,0.110639821525555,0.218757059077733,-5.75971353841055
"ILMN_1676305","PTK2",0.0121740626116278,6.55428960493384,1.59723351907357,0.110639884354869,0.218757059077733,-5.75971398428212
"ILMN_2050255","UCKL1",-0.0414939973361221,8.16966945197234,-1.59700031283415,0.110691865192905,0.218845329977754,-5.76008277356824
"ILMN_1710512","PFN2",-0.0110192087584498,6.53261600368839,-1.59689738423342,0.110714813756349,0.218876194204512,-5.76024552649632
"ILMN_2225061","TRIM71",0.0117012962535403,6.57061256721712,1.59664809365694,0.110770410221234,0.218971592902545,-5.76063966697406
"ILMN_1660882","CHRM4",0.0146420360574062,6.56626699118396,1.59653494913654,0.11079565085412,0.219004891988242,-5.76081853378022
"ILMN_2298159","PRDM1",0.0170698596729366,6.66691880661704,1.59650676642815,0.11080193864856,0.219004891988242,-5.76086308502723
"ILMN_2407799","IL24",0.0210273510330108,6.62937103354984,1.5964015386309,0.110825418332229,0.2190367871762,-5.7610294223075
"ILMN_1720267","TARSL2",0.0164654174063932,6.63957834750977,1.59627461489563,0.110853744310353,0.219078255782287,-5.76123004063314
"ILMN_1702257","ATP4B",0.0128820438195882,6.53856442345707,1.59619666488286,0.110871143504278,0.219098125918026,-5.76135324221115
"ILMN_2248632","PCDH10",0.0154794635504354,6.48890326965016,1.59600948897304,0.110912931793708,0.219166186765124,-5.76164905313866
"ILMN_2229940","C2ORF7",0.0306171315221588,6.79522706858333,1.59585094610744,0.110948337308327,0.219216630399986,-5.76189958574219
"ILMN_1716733","MYOM2",-0.147497558808236,8.07863772854737,-1.59582123130205,0.11095497416136,0.219216630399986,-5.76194653892091
"ILMN_1805802","MYF6",-0.0163662475863013,6.65853662212134,-1.59577365512486,0.110965601036578,0.219216630399986,-5.76202171353505
"ILMN_1714563","DNAJC21",-0.0196239339217597,6.70225952702289,-1.59576356400793,0.11096785514716,0.219216630399986,-5.76203765811606
"ILMN_2312194","CYB5A",0.039793692852454,7.03101969648417,1.59571488423304,0.110978729536129,0.219223594600538,-5.76211457372635
"ILMN_1779597","CIDEC",-0.0283937374025012,6.80092489959963,-1.59555044580652,0.111015469041651,0.219267378396721,-5.76237437449998
"ILMN_1693717","RPH3AL",0.019004907045546,6.70275173183018,1.5955498795553,0.111015595572433,0.219267378396721,-5.76237526908986
"ILMN_2269380","FNDC3A",0.015152224025476,6.63708904569315,1.59544349550375,0.111039369478863,0.219296504987501,-5.76254333394185
"ILMN_1735877","EFEMP1",0.0187245977202295,6.59040873515974,1.59540734225532,0.111047449651276,0.219296504987501,-5.76260044608151
"ILMN_1687140","STARD7",0.0131668504372584,6.54784581670134,1.59538520700392,0.111052397061387,0.219296504987501,-5.76263541302613
"ILMN_1741224","GPR137C",-0.0128114262222621,6.55380213073852,-1.59501835971507,0.111134415829207,0.219442583345483,-5.76321484967231
"ILMN_2055218","C14ORF115",-0.0146383994731547,6.54581862697861,-1.59498854222534,0.111141084451343,0.219442583345483,-5.76326194069222
"ILMN_1711109","TOM1L2",-0.0284638748206776,6.87148497088284,-1.59490461771629,0.111159855699579,0.219465119830462,-5.76339447870305
"ILMN_1865268","HS.574305",-0.0127623294795267,6.4904399614295,-1.59431616378709,0.111291544603447,0.219710574157566,-5.76432360164755
"ILMN_2150123","OR4B1",-0.0199239218094611,6.67395612149349,-1.59398302998737,0.111366150613374,0.219843311018261,-5.76484944303488
"ILMN_1729835","AANAT",0.0119186483758238,6.51413819202158,1.59387159101629,0.111391116429764,0.219878044143717,-5.7650253216412
"ILMN_1895976","HS.539985",-0.0244931766150192,6.75808421768195,-1.59350324451092,0.111473669065021,0.220026437385666,-5.76560657778694
"ILMN_1757060","CAMK2D",0.0115960831577713,6.51982426650968,1.59327509653396,0.111524825113063,0.220112844589299,-5.76596653170306
"ILMN_1654703","GPR157",0.0118816321740534,6.51688244978155,1.59315366473872,0.111552060495428,0.220145127696829,-5.76615809635758
"ILMN_2382271","NCKIPSD",-0.0469770229115198,6.89523217089752,-1.59313636049336,0.111555942013586,0.220145127696829,-5.76618539347891
"ILMN_1664111","RFFL",0.0125006198379651,6.62070916075166,1.59290214095228,0.111608490343227,0.220224360012999,-5.76655484143039
"ILMN_1744441","CREB5",-0.0119753288713582,6.54898807368681,-1.59286813123077,0.111616122221842,0.220224360012999,-5.76660848243463
"ILMN_2265222","OTUB1",0.0160449714984017,6.59436011256703,1.59285869418707,0.11161823999452,0.220224360012999,-5.76662336658022
"ILMN_2081673","INSL6",-0.012156194798397,6.52115846757548,-1.59279558647744,0.111632402850339,0.220237736575767,-5.76672289807783
"ILMN_1712423","SKIP",-0.0245826033564969,6.92477985244777,-1.59267066909293,0.111660441441982,0.220274090484255,-5.76691990230507
"ILMN_1748178","KY",0.0184027590251503,6.69368374437307,1.59264769713375,0.111665598266943,0.220274090484255,-5.76695612916347
"ILMN_1677697","LOC441377",0.130757321277674,8.71378603404341,1.59259963025578,0.111676389095348,0.220280809807196,-5.76703192911607
"ILMN_1682099","TNFAIP8L3",-0.0222100684268671,6.74301131529663,-1.59215122840456,0.11177709329953,0.220464869950078,-5.76773893525469
"ILMN_1839941","HS.444475",-0.0201901750493203,6.66094686843403,-1.5919746686901,0.111816765605969,0.220524227671187,-5.76801726701017
"ILMN_2401761","NUDT9",-0.0250710593582113,6.79417860279198,-1.59195149514337,0.111821973441313,0.220524227671187,-5.76805379590999
"ILMN_1678720","LOC151234",-0.0124133265851896,6.50106670343207,-1.59183536936728,0.111848073496206,0.220561118026827,-5.76823683921284
"ILMN_1687475","LOC649584",-0.0165675340207612,6.59530893463025,-1.59157896005054,0.111905720281967,0.22066020862051,-5.76864095753834
"ILMN_2053536","RHBDL2",-0.0262219133959105,6.79550199695381,-1.5914835901144,0.111927167655507,0.22068791137311,-5.76879125047516
"ILMN_1729734","MFSD4",0.0135798741321969,6.5975426051794,1.59144857078043,0.111935043832628,0.220688853769153,-5.76884643499811
"ILMN_1656123","LOC731159",-0.013317409840421,6.54117798702268,-1.59139291146994,0.111947563035754,0.220698949531197,-5.76893414213712
"ILMN_1788841","TCL1A",0.0272705126318069,6.76559486471137,1.59134084506045,0.111959275105322,0.220707452841116,-5.76901618487662
"ILMN_1681670","SLC25A4",0.0183202278883163,6.76138472244602,1.59110975324085,0.112011269703927,0.220787269056432,-5.76938029161985
"ILMN_1727920","C20ORF117",0.0147842671514784,6.56207801354004,1.59109510170425,0.11201456687563,0.220787269056432,-5.76940337471374
"ILMN_2248725","TYSND1",0.0246326855646659,6.75842887576419,1.59101608681042,0.112032349655224,0.220805094984563,-5.76952785687173
"ILMN_1808095","RNF41",0.0386450492708059,7.1837313869859,1.59098913896539,0.112038414940876,0.220805094984563,-5.76957030981703
"ILMN_1809928","COL6A2",-0.0199046544211425,6.68575998079188,-1.5905864463566,0.112129081889201,0.220969182318482,-5.77020461637584
"ILMN_1743262","LOC645435",-0.0138235570005918,6.54147729819304,-1.59054076761675,0.112139370198302,0.220974858833092,-5.77027655777334
"ILMN_1722905","MRPS11",0.0317787017717635,8.62098283969022,1.59047495436527,0.11215419475327,0.220989472850917,-5.77038020626475
"ILMN_1662019","SNRPN",0.0115114381070978,6.54217738593523,1.59024655589574,0.112205653938731,0.221076265323141,-5.7707398752033
"ILMN_1715013","ERMAP",-0.029723782279568,7.11500059654745,-1.59017024583525,0.112222851090421,0.221088024823014,-5.77086003251961
"ILMN_1689234","LOC643836",0.0156685315853231,6.58347066999585,1.59015429690354,0.112226445587331,0.221088024823014,-5.77088514487846
"ILMN_1743784","SHMT1",0.0147616197306064,6.64176832702292,1.5900511110891,0.112249703330189,0.22110740140223,-5.77104760985376
"ILMN_2147920","BP75",0.0255049241022034,6.82680047458076,1.59004488927857,0.112251105827535,0.22110740140223,-5.77105740569404
"ILMN_1735042","OR4N4",-0.0123116491085131,6.55016544343586,-1.58986557014384,0.112291533229358,0.221172428935739,-5.77133971577241
"ILMN_1732955","LOC149837",-0.0150323638607492,6.60679139881275,-1.58968034980865,0.112333303131281,0.221240091932266,-5.77163128317322
"ILMN_1660094","PDE6C",-0.0117183848023963,6.5018063092995,-1.58958020361849,0.112355892678561,0.221269972839604,-5.77178891576591
"ILMN_1904931","HS.335525",-0.0139460540577216,6.53157710940768,-1.58924985442545,0.112430433578732,0.221402154320939,-5.77230882368044
"ILMN_1673892","GK5",0.0446851501919339,7.16164490323464,1.58915586215464,0.112451649391198,0.221429315554785,-5.77245673034377
"ILMN_2231546","LOC401137",0.0141072829023363,6.58715650875794,1.58890545855504,0.112508185601353,0.221526018250058,-5.77285072417931
"ILMN_1700378","ZWILCH",0.0119184017421743,6.58082468059275,1.58883802463898,0.112523414691066,0.221541380782424,-5.77295681653715
"ILMN_1745697","MGRN1",-0.057329671046519,8.11120012353836,-1.5887051907035,0.112553418304168,0.221585828142379,-5.77316578828557
"ILMN_1652580","POLD1",-0.0253741934948026,6.92817902750168,-1.58837312463977,0.112628450742937,0.221718912800224,-5.77368811221184
"ILMN_1695946","LOC388610",-0.0137130401440535,6.67098533651453,-1.5881071752535,0.112688572186732,0.221813577443443,-5.77410635958624
"ILMN_2362457","ZDHHC16",0.0332134883111159,7.29678516238586,1.58809462398565,0.112691410196291,0.221813577443443,-5.77412609671662
"ILMN_1702712","TRIM55",0.0127432843744231,6.53305759828369,1.58806049825804,0.112699126765216,0.221814129810398,-5.77417975935156
"ILMN_1660611","PATZ1",0.0123747600148567,6.51070883559045,1.58800949181337,0.112710661209342,0.221822195940797,-5.77425996474349
"ILMN_2138135","BAGE4",-0.0117531204463566,6.51799672738903,-1.58788950697408,0.112737797896833,0.2218609652502,-5.7744486255403
"ILMN_1912333","HS.527657",0.0161269120496188,6.72737254021966,1.58781821197973,0.112753924961143,0.221867734476075,-5.77456072108469
"ILMN_2341595","KITLG",0.0131013714378616,6.54464154074361,1.58780853908139,0.112756113129644,0.221867734476075,-5.77457592918387
"ILMN_1748650","MRPL45",-0.0386249684725852,7.68942515142495,-1.58769595249418,0.112781584532266,0.22189389346146,-5.77475293533657
"ILMN_1760287","OR4K13",-0.0125492923957564,6.57950817815922,-1.58765856195687,0.112790044710513,0.22189389346146,-5.77481171715846
"ILMN_2357334","CPN2",-0.017177819482157,6.60929592410087,-1.58765114346269,0.112791723317335,0.22189389346146,-5.77482337964102
"ILMN_1719280","C9ORF163",-0.0132993880722161,6.58502734278649,-1.58739906753676,0.11284877308395,0.221981044264318,-5.77521963155228
"ILMN_1773837","KIF5C",-0.0151555668144097,6.64992222290671,-1.58737073728768,0.112855186203765,0.221981044264318,-5.7752641615114
"ILMN_1730492","PROP1",0.0175221346856596,6.6330656678597,1.58735677089897,0.112858347881751,0.221981044264318,-5.77528611382424
"ILMN_1795484","PGC",-0.0121854189579365,6.5558762185168,-1.58720970695598,0.112891644115207,0.222031894504953,-5.7755172566853
"ILMN_1692342","CDC42BPG",0.0120168791675441,6.50504611130284,1.58689654477986,0.112962571916785,0.222156745798898,-5.77600938805113
"ILMN_1767111","TMEM16K",-0.0349972467285085,7.05425803110384,-1.58686090413919,0.112970646361219,0.222157978835464,-5.77606539086441
"ILMN_1726952","FLJ12331",-0.0145870541255606,6.59116372609993,-1.58681514718673,0.112981013340497,0.222163719706461,-5.77613728779843
"ILMN_2323801","MOCS1",-0.0174826581376388,6.62637340894568,-1.58678171772597,0.1129885878016,0.222163969027865,-5.77618981350316
"ILMN_1715753","KRTAP9-5",-0.0118206446494149,6.53138174628241,-1.58629760564579,0.113098323073798,0.222365078914541,-5.77695034655155
"ILMN_1703864","SFTPG",-0.0174519747173063,6.79441023125225,-1.5861131694599,0.113140151958199,0.222432658861997,-5.77724003248989
"ILMN_1666798","LOC649443",-0.0126668913796744,6.60174201208147,-1.58588691801388,0.113191480942827,0.222518905794419,-5.77759535015825
"ILMN_1753002","RAB2B",0.0722339791557882,9.81045192830529,1.58573185412968,0.113226670436278,0.222573415427622,-5.77783884190382
"ILMN_1673355","SMR3B",0.0139662902304254,6.53262662212484,1.5854284464477,0.113295549379435,0.222694137980267,-5.77831520466235
"ILMN_2067032","TRAF3IP1",-0.0197516450891584,6.85984329033621,-1.58504996313842,0.113381518188644,0.222848434312925,-5.77890931239035
"ILMN_1744395","LOC284371",-0.0192189000384406,6.67834112389687,-1.58499430802557,0.113394164048721,0.222858605453508,-5.77899666270409
"ILMN_1700353","TRAF6",-0.018806632956041,6.60783212744991,-1.5849545903254,0.11340318931774,0.222861660013715,-5.7790589974965
"ILMN_1741768","TMPRSS3",0.0162189136343871,6.58880382639273,1.5847820762968,0.113442397198994,0.222924025589327,-5.77932973097407
"ILMN_2178771","DMRTC2",0.0153760536153236,6.57409769962441,1.58470611664483,0.113459664213652,0.222940376157324,-5.77944892835074
"ILMN_2272967","TRAPPC6B",0.0146072611846977,6.57971962750576,1.58467972003747,0.113465665129752,0.222940376157324,-5.77949034909648
"ILMN_1742730","TWIST2",-0.0120946885670197,6.55908607526648,-1.58432101332142,0.113547237145636,0.223085956929087,-5.78005315273339
"ILMN_1666599","SNORD30",-0.0125363243745431,6.60504639107805,-1.5841427031656,0.113587803141726,0.223150959412386,-5.78033287070212
"ILMN_1908989","HS.536748",-0.0477262996326724,7.3100869421456,-1.58394303171322,0.113633242459316,0.223225526675101,-5.78064606136319
"ILMN_2274180","MKKS",0.0151814128881158,6.52357349509555,1.58390911725938,0.113640961811062,0.223225990440141,-5.7806992533056
"ILMN_1761866","STOML3",-0.0157262299705083,6.63205128491776,-1.58379052380592,0.113667958410713,0.223264318126791,-5.78088524817806
"ILMN_1686442","TACC2",0.0134515226398335,6.54479512157459,1.58365998527664,0.113697680037205,0.223307992856848,-5.78108996100049
"ILMN_1696167","SYT6",-0.0130057059177551,6.56305136205377,-1.58360884965834,0.113709324506968,0.22331520976452,-5.78117014821011
"ILMN_2134130","FLG",-0.0116666200809146,6.5216215060203,-1.5835781005621,0.113716327064132,0.22331520976452,-5.78121836549962
"ILMN_1671054","HLA-A",0.0780998478917621,12.0875718366612,1.58338995146284,0.11375918207105,0.223384662048542,-5.78151337959617
"ILMN_2165867","DHCR7",-0.025512098959906,6.86444542677616,-1.58307602815314,0.113830713230721,0.223510411774119,-5.78200552768277
"ILMN_1737580","FAM152B",0.034259331888725,8.23383045117549,1.58295331249031,0.113858685100416,0.223550620453195,-5.78219788678866
"ILMN_1751984","PRKAG1",-0.0316432573758973,7.64427856519713,-1.58257536201784,0.113944869395861,0.223705110838393,-5.78279023820043
"ILMN_1768901","LOC283914",-0.0148226518237164,6.62665004657962,-1.58242043244764,0.113980212957904,0.223759773118413,-5.78303301446953
"ILMN_1676795","REG3G",-0.0152940656788685,6.59163438211274,-1.58235237009861,0.113995742526963,0.22377512298208,-5.78313966142422
"ILMN_1762400","OR52R1",0.0143374907798366,6.57586651970783,1.58232041001959,0.114003035332171,0.22377512298208,-5.78318973812831
"ILMN_1655577","TIAM1",-0.0366136260464867,7.07137666103635,-1.58184135398243,0.11411239276563,0.223955577297471,-5.78394022751015
"ILMN_1837249","HS.560115",-0.0174646807777918,6.70432929486399,-1.58184077801252,0.114112524296051,0.223955577297471,-5.78394112968897
"ILMN_1665449","ROBO4",0.0151572156093325,6.57238825377033,1.58179048722011,0.114124009331246,0.223955577297471,-5.78401990214522
"ILMN_1773295","ARTN",0.119788512207661,7.73001984800347,1.58178615231892,0.114124999346257,0.223955577297471,-5.78402669195595
"ILMN_1753249","DDX10",0.0278162818915586,7.05184898507257,1.58124401011222,0.114248868483671,0.224172601753155,-5.78487571047287
"ILMN_1821473","HS.135282",0.041361873875382,7.27023884157547,1.58123633727242,0.11425062234171,0.224172601753155,-5.78488772440264
"ILMN_1803087","LOC440338",-0.0126432113548018,6.48396645901774,-1.58112779467263,0.114275435288814,0.224206540033237,-5.78505767133301
"ILMN_1723886","ZFP2",0.0123309915088727,6.56256763684893,1.58105575028262,0.114291907055276,0.224224109665168,-5.78517046601927
"ILMN_1663160","ZNF337",0.0709082484183829,7.78904600538353,1.58084585096546,0.114339907762324,0.224303528117198,-5.78549906108395
"ILMN_1734893","NTRK3",-0.022083951093105,6.7287747734461,-1.5807586398376,0.114359856264765,0.224327909014133,-5.78563557640011
"ILMN_2137625","LOC150763",-0.0255919719014495,6.92907118520556,-1.58067041635533,0.114380039123888,0.224352746387795,-5.78577366878686
"ILMN_1861294","HS.577888",-0.0528861284617097,6.96107471854844,-1.58046949090012,0.114426015263199,0.224428169853458,-5.7860881401094
"ILMN_1653834","OGFOD1",0.0106737467513174,6.5081193127104,1.58016147172942,0.114496525082254,0.224551699092942,-5.78657014825714
"ILMN_1711027","NRAP",-0.012690723428979,6.52847209778003,-1.57997328920336,0.114539619504869,0.224621448282837,-5.78686458242082
"ILMN_2043079","ILDR1",0.0133471100065137,6.49660658658968,1.57987796034745,0.1145614550092,0.224649500586671,-5.78701372257462
"ILMN_1751086","ATL3",0.0322021279322433,7.35719836109456,1.57980427731576,0.114578334688795,0.224667831707538,-5.78712899213036
"ILMN_1674703","UBE1DC1",0.0142038359232997,6.58748660613022,1.57973144096381,0.1145950223341,0.224685783898134,-5.78724293189435
"ILMN_2397776","ASB6",0.0392158842193018,7.21427514702893,1.5795979426916,0.114625613297655,0.224730992091294,-5.78745175310247
"ILMN_1736447","LENEP",0.0118129092850605,6.54506515221144,1.57930432552937,0.114692917960823,0.224848169214731,-5.78791097445772
"ILMN_1779989","GLI1",-0.0194574152161939,6.70471942447826,-1.57915655271809,0.114726803103789,0.224899818399554,-5.78814206112911
"ILMN_1721563","TMEM127",0.0369054331754315,7.68271129322917,1.57805586602458,0.114979445202131,0.225368068020755,-5.78986263585115
"ILMN_1792777","GAS2L1",0.0178720124010159,6.67167790091782,1.57805006163626,0.114980778652627,0.225368068020755,-5.78987170601385
"ILMN_1744725","BTBD6",0.0800539619795302,8.07334626622576,1.57788830746112,0.115017943575754,0.225426100976658,-5.790124456044
"ILMN_1758173","TMEM99",0.0348506183532864,7.3117290653377,1.57761397893871,0.115080995423757,0.225534859305608,-5.79055305101557
"ILMN_2195236","PGRMC2",0.0556677907512153,8.23703340806999,1.5772955214396,0.115154224069402,0.225644461128278,-5.79105049770457
"ILMN_1712865","SHE",0.0113084716398291,6.52575718145855,1.5772932733284,0.115154741148446,0.225644461128278,-5.79105400901322
"ILMN_1678579","CPT2",-0.0449386210213936,7.94537231506104,-1.57727208933032,0.115159613684777,0.225644461128278,-5.79108709590236
"ILMN_2169856","C12ORF43",0.0353697676557383,7.09206810128425,1.57709087801016,0.11520130078274,0.225703411685889,-5.79137010842698
"ILMN_1836958","HS.528873",0.0490629913840159,7.40057750008437,1.57707552926233,0.115204832260454,0.225703411685889,-5.79139407833685
"ILMN_1752952","MMP28",-0.0160662770396698,6.63470401179061,-1.57689520088406,0.115246329047515,0.225769882149298,-5.79167567711457
"ILMN_1675640","OAS1",-0.0789224180809516,7.76460500978705,-1.57655818237868,0.115323914614149,0.225907037886793,-5.7922018756967
"ILMN_1847612","HS.543981",-0.0174850741712751,6.62976906421555,-1.5762586175341,0.115392912459681,0.226027050932928,-5.79266950280804
"ILMN_1662362","LGR6",0.0146153875792185,6.54157648897086,1.57622640090164,0.115400334753889,0.226027050932928,-5.79271978840174
"ILMN_1708369","EPS15L1",-0.0389828167884705,7.48697388044962,-1.57609709138026,0.115430129775316,0.226070564716543,-5.79292161195173
"ILMN_2242345","LPAL2",-0.0142163938963371,6.60962937073876,-1.57603312824019,0.115444870165809,0.226084590142207,-5.79302143818036
"ILMN_2310685","FOXK2",-0.0150979382649021,6.61200149375709,-1.57565648752062,0.1155316976,0.226228978998628,-5.79360917359155
"ILMN_1779615","LOC642592",-0.0124677409818803,6.54630510650942,-1.57564751409785,0.115533766881163,0.226228978998628,-5.79362317461988
"ILMN_1668726","NFYB",-0.0560739192436444,7.37751002489403,-1.57558428197663,0.11554834910572,0.22624268157687,-5.79372183202118
"ILMN_2244547","ETNK1",0.0146994921403385,6.58526461451444,1.57506535367647,0.115668076121875,0.22645174019256,-5.79453133709855
"ILMN_1722489","TFF1",0.0162571363229391,6.59893560364034,1.57505453274467,0.115670573764487,0.22645174019256,-5.79454821445193
"ILMN_1688228","LOC145837",-0.0114509839820531,6.54830988371627,-1.57496205093924,0.11569192176455,0.22645174019256,-5.79469245316442
"ILMN_1704760","BZW1",0.0188828526593428,6.68897830119478,1.57492979468996,0.115699368352757,0.22645174019256,-5.79474275945804
"ILMN_1748984","INADL",-0.0135919368778472,6.56499437561476,-1.57492549296762,0.115700361464975,0.22645174019256,-5.79474946827325
"ILMN_1813503","SEMA6C",0.012887994485947,6.58474286413189,1.57492415854395,0.115700669536534,0.22645174019256,-5.79475154938979
"ILMN_1693244","SMARCD3",-0.0189581111028376,6.64170968133902,-1.57467919812266,0.115757233242275,0.2265475834941,-5.79513355071125
"ILMN_1736539","ALDH1L2",0.0141391918655813,6.58576872189831,1.57456427599913,0.115783777365818,0.226584666983032,-5.79531274464129
"ILMN_1780406","C21ORF86",-0.012909504286279,6.55212568103148,-1.57441107644914,0.115819170068579,0.226639060820369,-5.7955516029832
"ILMN_1655894","MYL1",0.0155218157557933,6.69462740086446,1.57418184818044,0.115872143108571,0.22672784709273,-5.7959089570314
"ILMN_1679279","SYPL2",0.0140597249411245,6.54493701359035,1.57391087907158,0.115934786771953,0.226835543054399,-5.79633131605704
"ILMN_1769869","PIP5K1A",-0.0237294933190979,6.80650797359954,-1.57358091116316,0.116011106012771,0.226958721726735,-5.79684553887821
"ILMN_1866563","HS.577000",-0.0156277359654293,6.58343150991009,-1.57357289868215,0.116012959734806,0.226958721726735,-5.79685802421698
"ILMN_1780283","LOC198437",0.0143230179722424,6.57818386164796,1.57323575781876,0.116090979869231,0.227096460718681,-5.79738331212106
"ILMN_2384158","CNGA3",-0.0130051599567214,6.56403782627476,-1.57310537707834,0.11612116326824,0.227140609855187,-5.79758642401393
"ILMN_1915586","HS.584357",0.0117232904666569,6.54577821710416,1.57291304805449,0.116165699097812,0.227212825656529,-5.79788601068721
