Gene_Symbol,mRNA_logFC,mRNA_adjPval
SMARCA4,-0.679568719397361,0.508994221007869
OXT,2.66199746202554,0.508994221007869
IFNGR2,-0.72399030263497,0.508994221007869
PIGB,1.54592914401542,0.508994221007869
OAS2,-1.78614345358506,0.508994221007869
MRPL23,-2.16496545368131,0.509472308598603
SRSF11,-0.341155068020178,0.510091410305357
IGHM,-1.38688544162806,0.510091410305357
TMED10,0.574236526844269,0.510237574264708
PLA2G16,-0.443614010424422,0.510437935056874
TRIM28,0.547020684611354,0.510773675141119
CASP8,-1.98206352091687,0.510773675141119
PPP2R2B,2.00027105935808,0.510773675141119
GDF15,-3.12812162633735,0.510773675141119
RHOG,0.833904475481013,0.510773675141119
RNASE6,2.3186946250325,0.510773675141119
FXYD2,2.6974181594378,0.510773675141119
SLC7A6,1.98031230775077,0.510789540279084
BNIP3,2.06585723124292,0.510789540279084
ARSB,1.53908554533727,0.510789540279084
NDUFB7,2.4273287714639,0.510789540279084
FMR1,-0.450752094682541,0.510789540279084
PDK3,1.36514726083593,0.510789540279084
MAF,-1.83401156138505,0.510789540279084
GML,-2.04648594075006,0.510789540279084
TFF2,-2.07805500752099,0.510789540279084
CD34,-0.512084940869814,0.510789540279084
PSEN1,2.25246530539025,0.510789540279084
NFE2,-2.19855848208804,0.510789540279084
GALNS,-2.52140183411116,0.510789540279084
ARSA,-0.962379108667005,0.510789540279084
SELENBP1,2.09063076175058,0.510789540279084
BCAT1,-1.68571818618219,0.510789540279084
ITGAL,2.10632640644582,0.510789540279084
SLC3A2,3.63293722711836,0.510789540279084
GRM3,-1.87957431444828,0.510789540279084
DST,2.01200173871212,0.510789540279084
CNN2,2.10620789236994,0.510789540279084
ABCD3,2.10560869185392,0.510789540279084
CYBB,1.60416218442067,0.510789540279084
YLPM1,1.33663976869617,0.510789540279084
DPYD,1.445576830081,0.510789540279084
MEOX2,1.32654859864628,0.510789540279084
GGCX,-0.7540698168989,0.510789540279084
CYB5A,-0.610489474361492,0.510789540279084
AFAP1,-1.74505980373655,0.510789540279084
CSN3,-0.761176197533501,0.510789540279084
CDC37,-0.608581312598801,0.510789540279084
LTF,2.98705458226974,0.510789540279084
MYH10,1.93327586906367,0.510789540279084
ZNF345,1.10680223658953,0.511004764113604
MSX1,-0.432133724886357,0.511004764113604
NPY1R,-2.63748731463105,0.511004764113604
ZNF45,1.9382921569656,0.511004764113604
SPRR2D,1.63413004856521,0.511004764113604
FGF7,-1.99741049186692,0.511004764113604
VIP,-1.58402230025918,0.511004764113604
ABCC8,1.87773264648814,0.511004764113604
TEC,-0.85315840767405,0.511004764113604
EPOR,2.14489247009157,0.511510984511643
OXA1L,2.66363615497919,0.512396323303609
GRAP,2.16101652524071,0.512633231530795
GLA,-0.70005610072622,0.513552941789746
CCNO,1.86418674637202,0.514005404807657
CA7,2.99998615379989,0.514005404807657
POLRMT,-1.73280057886251,0.514017531508353
STARD3,2.02095167854324,0.514432052662429
SERPINB1,1.732747355886,0.514432052662429
DGKZ,-1.95605286277139,0.514432052662429
LTBR,2.29929736954192,0.514432052662429
IL2RB,1.76595817621179,0.514432052662429
ID4,1.49757168480853,0.514432052662429
OMD,-2.68625999613056,0.514432052662429
CKB,1.06490061738104,0.515108252150754
FLT4,-0.990958750709705,0.515108252150754
HSF2,-1.72237791161257,0.515108252150754
STXBP3,0.675627689122475,0.516677994386451
GCK,-3.04797711353472,0.516677994386451
SERPINA1,0.890420639127978,0.516740857881671
SPA17,1.53217181756789,0.516974559449485
IL23A,-2.36701597047581,0.516974559449485
ROR2,2.17006421483755,0.516974559449485
STOM,0.776568836064184,0.516974559449485
LAMA3,2.03586294506428,0.517222774977034
LRRC23,-0.863753192217185,0.517350144658472
CACNB1,-0.674265591890853,0.517800174057401
COL4A5,-1.45205464249218,0.517800174057401
RPS18,0.723610985340306,0.518650511803548
SRPR,1.73118710607426,0.518650511803548
HYAL1,1.83041876484042,0.518650511803548
CTAGE5,1.88123619689888,0.518650511803548
TRIM38,-1.34903063025214,0.519382622597439
SMTN,2.48331156933615,0.519382622597439
KRT85,2.29789514507454,0.520413980857831
PTGER2,-1.32644445258537,0.520413980857831
GRK6,-0.714955033727644,0.520413980857831
MSMO1,-1.82041302641636,0.520413980857831
NOVA1,-1.02529899800934,0.520577559074897
GALK1,1.76087166303522,0.521194340045901
NEFH,-2.77458516823486,0.521194340045901
NOS3,0.737165217594791,0.521194340045901
CDH15,-1.02602717553522,0.521481469842047
IFRD1,-1.02370987690755,0.521481469842047
CHRNA3,-1.48736799904944,0.522397411607255
KLC1,-0.591359008678761,0.522485502136142
NR6A1,2.01969931013583,0.52272992699794
MAP2K5,-1.66374415585821,0.522889862324776
TM9SF2,-1.40267935879119,0.523437227714434
TPBG,-0.994196684887131,0.523437227714434
TROVE2,2.3696457286565,0.523437227714434
NMB,2.9098721696961,0.523437227714434
DAP3,1.62387597790905,0.523437227714434
MCC,-2.24466912199584,0.523437227714434
SPIDR,-1.69848849138195,0.523437227714434
PRPH,-3.20882287215391,0.523437227714434
ALAD,1.73918210006805,0.523437227714434
EYA2,1.63317849588977,0.523437227714434
CCR3,-0.981931168698933,0.523437227714434
DNM2,3.26047215936863,0.523437227714434
JUN,0.947680821715364,0.523672441745049
PTH,-1.89221153042244,0.523672441745049
RPS14,0.390247744846958,0.525121399359419
LSR,1.73675306441088,0.525121399359419
SLC7A1,-2.12204090485044,0.525121399359419
PNLIP,1.15506626117345,0.52526258131827
ALDH3B2,-2.06638029625049,0.52526258131827
DCAF8,-1.06788289737393,0.525513658971123
KIF14,-2.17010390936959,0.525513658971123
MEIS3P1,-2.04258740832566,0.526328992568239
LIMK2,-2.83291370741511,0.526436610205089
ARNT,-2.2070643723186,0.526629881127964
ATP2A3,-2.39854263098324,0.526822437979683
H2AFZ,1.83894074399357,0.526822437979683
PKP4,-1.12534405494505,0.527129027682492
AQP6,-0.670372258257316,0.527247499289702
ATF6,2.2521838074018,0.527247499289702
KRT12,-0.94428413609764,0.527247499289702
RPL37A,-0.485776963933422,0.527247499289702
ERBB4,-1.43204990385262,0.527247499289702
RPGR,-1.56937177667851,0.527247499289702
CCL4,2.27072369581758,0.527247499289702
DDC,1.62793330447986,0.527247499289702
KRT83,-0.737928137625934,0.527247499289702
ST5,1.87612192615265,0.527367781786241
CD101,2.12549414893036,0.527424312677403
ILK,-1.94809369022894,0.527424312677403
PTPRF,2.22454253302548,0.527473412698379
HSPB3,0.817194854149927,0.527473412698379
MNX1,2.17498327261684,0.527473412698379
MATN3,1.19081853891724,0.527473412698379
FASLG,2.25241040984254,0.527473412698379
CDH6,-0.82974079288147,0.527473412698379
RAB5B,1.95959287448738,0.527473412698379
RECQL,-1.81843570107438,0.527473412698379
RPS29,-0.550741823748016,0.527473412698379
HELZ,2.50737143469012,0.527473412698379
RPS6KA1,1.69252468961807,0.527473412698379
SRY,2.07947229644739,0.528294972518706
PSMB10,0.876468909967356,0.528437759973033
TRIM14,1.53309163996598,0.528437759973033
JOSD1,0.540690577119106,0.529112543691021
FDXR,1.56978425456841,0.529531465821846
ZNF146,-0.682198332287253,0.529531465821846
KCNJ1,-1.64367438706794,0.529531465821846
MYF5,-1.7831416853342,0.530300916185412
ARL4D,-1.60392164250281,0.530571396136355
PIGF,0.6370924748469,0.530737994747826
THBS4,2.15059962807471,0.530737994747826
CBX1,-0.529761982601135,0.530781443617992
MATK,-2.05623726828841,0.530781443617992
RPS10,0.412717123755252,0.530824414217528
IFI44,-0.839053485211108,0.530824414217528
VARS,2.61364348527601,0.530824414217528
UBE2L3,1.78291259697183,0.530824414217528
RPS15,0.476210134668145,0.530824414217528
FERMT2,0.381057697969586,0.530824414217528
WNT10B,-2.29145278036063,0.530824414217528
EPHA4,1.63631121465385,0.530824414217528
LEP,-1.25135684428121,0.530824414217528
ALDH3A2,2.07196554652394,0.530824414217528
HGFAC,1.10571765279021,0.530824414217528
KIF1A,-2.83099234464925,0.530824414217528
SPTBN1,-0.624598371591047,0.530824414217528
TRIM22,0.791616704914953,0.530824414217528
TTPA,-1.46456709805659,0.530824414217528
IGFBP6,-1.13617114890246,0.530824414217528
GPR6,-1.43018667538866,0.530824414217528
CLEC2B,1.74811867291613,0.530824414217528
GLRB,-1.72587075141927,0.530824414217528
ARCN1,-0.4433225539786,0.530824414217528
PIM1,-2.1358562615007,0.530824414217528
HOXB7,2.07234567313087,0.530824414217528
IRF7,1.52954260218047,0.530824414217528
MARCH8,-1.01006708606653,0.531421363956464
C9,-2.34274164849386,0.531421363956464
UGT8,-1.16253333625591,0.531421363956464
CCRL2,2.44812166729732,0.531421363956464
RPS25,0.68429694813325,0.531719451452974
GPT,1.63895500020616,0.531719451452974
CALD1,1.78533091254587,0.531719451452974
LIMK1,-2.41833031551601,0.531719451452974
IGLL5,-1.14231352070428,0.53245404821207
PNOC,-0.732193651411221,0.53245404821207
PTPN2,-1.4455267192929,0.53245404821207
MYH3,-1.56239602143383,0.532670995388953
HPRT1,-1.08134236973521,0.532670995388953
KRT35,-0.799328536076677,0.532670995388953
CXCL8,-2.07271665315302,0.533331574699294
TOMM34,-1.39565754814405,0.533331574699294
NFX1,1.58221149807917,0.533331574699294
RPL41,-0.502966775995592,0.533408500390272
UBE2D2,1.73584164444142,0.533532624322219
CD96,-2.02243472429207,0.533532624322219
TFF1,2.59340057790413,0.533532624322219
PAFAH2,-0.685119917095646,0.533532624322219
CCR2,-1.61637932900621,0.533540683247499
INS,-2.26743711152733,0.534150838993233
SUOX,1.55434429075622,0.534150838993233
MYO5A,-1.67036772110349,0.534801127214867
SPI1,1.86301776750065,0.534801127214867
LDLRAD4,2.03659929260672,0.535111463358877
POU3F1,1.76719781541856,0.535111463358877
GAS6,-2.6502021580431,0.535148931984437
CFP,1.99678177969168,0.535148931984437
ACRV1,-1.0108705808707,0.535148931984437
ACTA1,-2.05642800371777,0.535148931984437
CRHR2,-2.03227483251956,0.535238742962834
DNAH14,-0.72001925970914,0.535238742962834
TAF4B,1.82490902496966,0.535238742962834
LBR,1.30818327311125,0.535434704805066
MRPL19,-1.52161432934598,0.537202387005909
RPL39,-0.567955081242721,0.537202387005909
KAT5,2.88213900121852,0.537202387005909
ALPPL2,-1.87291062327271,0.537276929206488
PALM,0.282338950117806,0.537629205105043
GNA13,1.65051304851253,0.538110105784586
NDUFA9,2.70523885882481,0.538110105784586
CALCA,-1.8260117377604,0.538110105784586
GRP,-1.88831537053257,0.538145741834862
ITGB1,1.22015147220766,0.538240962370508
MELK,1.3186086663814,0.538240962370508
DYNLT1,0.581049354196518,0.538255166624265
MAGEA12,-1.49474071546697,0.539451475285511
FZD9,-2.04951350878144,0.539676790650895
STAT6,1.656262779402,0.539676790650895
P2RX5,-1.01324777637225,0.539676790650895
C7,1.86859823739078,0.539676790650895
EPHA5,-1.44526947326937,0.539676790650895
LGALS2,1.34631666968065,0.539922312413594
RBP1,-0.426949755703623,0.540233679911293
RASL10A,0.555330762043722,0.540732049635059
P2RX1,2.21472673527061,0.540732049635059
MFAP3,-1.96403071454114,0.540732049635059
FHL1,-0.432784043147354,0.540732049635059
ARF6,1.78665507568131,0.540732049635059
ERF,2.28885472075565,0.540732049635059
IFNA21,-1.55457740901145,0.540732049635059
SAFB,-0.513863679048031,0.540732049635059
FAH,-0.54450503888588,0.540732049635059
PIK3CG,-1.31681781251552,0.540732049635059
CREB1,1.67897611003613,0.540732049635059
ZNHIT3,-0.492390689998398,0.540732049635059
FUS,-0.539616961969848,0.540732049635059
PROS1,2.29074986118406,0.540809382220601
ANXA2,0.796180144165991,0.541062622383624
LPCAT3,-0.60733811295218,0.541062622383624
FUCA1,0.725050360491503,0.541062622383624
CCT2,1.56941346044004,0.541062622383624
IVL,2.57997331501753,0.541062622383624
LHX2,-0.601772321686126,0.541062622383624
DLGAP1,-2.13896255354863,0.541062622383624
DGKQ,1.02520490656563,0.541062622383624
SLC5A3,-1.53715700327034,0.541062622383624
REG3A,-1.34749232313134,0.541062622383624
HEXB,1.77310673685658,0.541062622383624
PLK4,-0.92752247006813,0.541062622383624
LSM1,2.08363434578857,0.54160105572807
DNAJB4,-1.91660150581127,0.54160105572807
BLVRB,0.510807489533214,0.54160105572807
DMP1,1.54582555666544,0.54160105572807
PURA,-0.771875104099498,0.54160105572807
PPP2CA,-0.405392341420868,0.54160105572807
ADRA1A,-0.939013813998486,0.541852444234747
TP53BP2,-0.759863424109344,0.541852444234747
ERBB3,-2.36962075532096,0.541852444234747
XPO1,-0.412665042485148,0.541852444234747
CD300C,2.01182618335385,0.541852444234747
POU2F2,2.10509390327801,0.54186105568309
SRSF6,-1.79461892871322,0.54186105568309
SEPW1,-0.446106259780553,0.542471914688575
PNP,0.453975741929069,0.542471914688575
CCT8,1.64982667281994,0.542471914688575
MTMR1,1.93017374309242,0.542471914688575
EHHADH,-1.74933680476371,0.543722529645012
ITSN2,0.752505114009818,0.543722529645012
ATP5A1,2.46499028613176,0.543722529645012
F12,-1.91430585208585,0.544180279277265
BMP1,-1.83086429581184,0.544200941986241
PPAP2B,-0.291560634085181,0.544200941986241
SLC18A1,-0.810514334696796,0.544200941986241
SLC5A5,-1.5978532361902,0.54427206009403
TLX1,-1.86984847148395,0.545237333988886
LPL,0.749219855124698,0.545286200176367
MMP11,-1.48415420750217,0.545486214809515
SLC17A1,-2.07329506954024,0.545486214809515
C1S,0.789423348819488,0.545579226592134
IRF9,1.75128824398007,0.545656350384837
GNAO1,-0.823134151435315,0.546662633492584
TPM2,-1.77791401554199,0.547045281770067
NFKBIB,-1.86432652061102,0.547045281770067
HINT1,1.6564370727625,0.547045281770067
RGN,1.62368567151383,0.547045281770067
NR2C1,-1.6607186282928,0.547045281770067
CNGB1,2.38734151726243,0.547045281770067
USP5,-0.641728568257077,0.547045281770067
NF1,2.06652024475135,0.547109123495493
LTK,1.79346853769195,0.547495927391027
PHB2,0.851125646869693,0.548643097980764
NCOR2,-0.595245267721642,0.548781892172687
ALX1,-0.947399539823159,0.548781892172687
UROS,-1.63659018849362,0.548781892172687
DGCR6,-0.491722457398309,0.549096557808742
OLIG2,2.10844278357591,0.549096557808742
MCFD2,1.48405118754921,0.549096557808742
MOB1A,0.768526361637168,0.549096557808742
MPHOSPH9,1.23588663565766,0.549096557808742
TEAD1,1.98981848451646,0.549096557808742
HMBS,-0.673547332663459,0.549096557808742
TAF7,-0.474193060557941,0.549096557808742
RAB2A,2.20782794107594,0.549096557808742
RTF1,2.05855157694325,0.549138416910065
TMEM151B,2.50029891139333,0.550317276882689
SNCA,-0.596180494196494,0.550490037677952
SLC5A11,-1.31292977315149,0.550508358913773
ITGA2,1.51710934801882,0.550508358913773
MAPK7,-1.30479213011554,0.550508358913773
F13B,-1.34592841767622,0.550508358913773
COPS6,-0.419483558086259,0.550508358913773
PIGR,-2.02547828541831,0.550508358913773
GCG,-2.18644461846146,0.550508358913773
TIAM1,-1.036167501645,0.550508358913773
DHH,-1.24317316350106,0.550508358913773
MZF1,-1.21324939690333,0.550508358913773
TRADD,-1.67592742017952,0.550508358913773
KRT8,2.38816715625163,0.550508358913773
DCHS1,-1.75392345177629,0.550508358913773
FKBP3,-1.70743068377151,0.550508358913773
PEX13,-1.0601447999099,0.550508358913773
SNCB,-1.67337173937483,0.550508358913773
HPX,2.41236509810365,0.550508358913773
STK4,-1.13089048901425,0.550508358913773
CPN2,-1.13010556213161,0.550508358913773
MYCL,-1.123763882092,0.550508358913773
HCP5,-2.12350519633151,0.550508358913773
GPR183,1.42970847424155,0.550508358913773
ASL,-1.10234773403442,0.550508358913773
RAE1,-1.10149808991896,0.550508358913773
XCL1,1.08048202372184,0.550508358913773
DLX2,1.08048202372184,0.550508358913773
CXCL2,-2.56287623610299,0.550508358913773
SRC,-1.32912695477578,0.550508358913773
ATP4A,-1.32640144739636,0.550508358913773
FOLR2,-1.31528866815389,0.550508358913773
ZBTB48,-1.02080334206224,0.550508358913773
KIAA0247,0.639311763071822,0.550508358913773
HMOX2,-1.66511806046717,0.550508358913773
PHB,-2.22631931659657,0.550508358913773
S100A9,2.70095201914857,0.550508358913773
RAD52,-0.983864936951322,0.550508358913773
NFIX,2.24901560961194,0.550508358913773
IFNA14,-0.959485810472756,0.550508358913773
CDKN1A,2.873861607648,0.550508358913773
DANCR,2.37281699681516,0.550508358913773
CMTR1,0.543678891510371,0.550508358913773
GTF2E1,-0.634743170449102,0.550508358913773
NAT6,-1.17856137941653,0.550508358913773
FGFR3,-0.703474746933979,0.550508358913773
SLC18A2,-1.47320400595723,0.550508358913773
CD40,-1.80124907369375,0.550508358913773
STAR,-0.872963274082418,0.550508358913773
DHRS2,-0.57165125991855,0.550508358913773
SKI,-0.871356706792558,0.550508358913773
UFM1,-0.864857904659324,0.550508358913773
RAPGEF3,1.60579280816225,0.550508358913773
ADCY1,1.59643082684841,0.550508358913773
PTGER3,-1.04248125036058,0.550508358913773
CKM,2.06864484559427,0.550508358913773
CYB5R3,-1.17898280346759,0.550508358913773
CCDC88A,-1.05912315459532,0.550508358913773
TANK,-0.869722799029773,0.550508358913773
CAT,-0.540625816696011,0.550508358913773
HIST1H4H,1.50030656972655,0.550508358913773
EXOSC2,-0.826857131298061,0.550508358913773
HNRNPK,-1.03660690188489,0.550508358913773
FLII,-0.825030931142253,0.550508358913773
GATA3,-0.367456260523118,0.550508358913773
DCUN1D4,-1.28002849017231,0.550508358913773
CHRM1,-2.10225046891654,0.550508358913773
PITX2,-0.90514660261297,0.550508358913773
FGB,1.51315902504661,0.550508358913773
RFTN1,0.511282372021787,0.550508358913773
PROC,-2.68834457706497,0.550508358913773
PDHA2,-1.93388651763298,0.550508358913773
POLR2E,-1.09182725765776,0.550508358913773
SEC61B,2.2432463900055,0.550508358913773
MAP4K2,-0.837624311771031,0.550508358913773
IL12RB2,-0.841143108073963,0.550508358913773
INPP5K,-0.838034135183795,0.550508358913773
RND2,-2.67277036196068,0.550508358913773
PIP5K1A,-0.600222086618944,0.550508358913773
GNG4,-0.764945974507324,0.550508358913773
EGR4,-1.47822233405749,0.550508358913773
GIPR,-1.48942062154128,0.550508358913773
RABIF,-1.48883982631075,0.550508358913773
GTF2H4,-1.62793816344184,0.550508358913773
CASP10,-2.03318916344754,0.550508358913773
PRKAG1,-1.791914149854,0.550508358913773
RPS5,0.615558626309456,0.550508358913773
IGKC,-1.80022146782528,0.550508358913773
PCNA,0.630436767062008,0.550508358913773
MTHFD2,1.16396680648075,0.550508358913773
FAAH,-1.71254851091527,0.550508358913773
PDE6G,-2.00967339736797,0.550508358913773
MEF2A,-1.45543157786773,0.550508358913773
PTPRN,-0.593660096301937,0.550508358913773
P4HB,2.66734276462357,0.550508358913773
NOTCH4,-1.24788718726333,0.550508358913773
GGT5,3.05617623424421,0.550508358913773
ATP6V0A1,-0.46675872795273,0.550508358913773
GLRX,0.909072082858941,0.550508358913773
SERPINA7,-2.40745258034719,0.550508358913773
PKLR,-2.23467487375213,0.550508358913773
STXBP1,-0.491648594885589,0.550508358913773
GNB3,-1.21573956894994,0.550508358913773
ARHGAP35,-1.44105203253499,0.550508358913773
CNTFR,-1.44599510342095,0.550508358913773
MARCKS,0.80829824375612,0.550508358913773
HOXC6,-0.377706056560134,0.550508358913773
CSRP2,1.99607604286759,0.550508358913773
SMARCD2,-1.61519083035709,0.550508358913773
PON2,0.37782553451828,0.550508358913773
GNA15,-1.83696069840954,0.550508358913773
CASP7,-0.969078936617716,0.550508358913773
PRSS8,-1.87535978628972,0.550508358913773
SH3BP2,-2.10455479346155,0.550508358913773
ALDH3A1,-1.88941378868135,0.550508358913773
BLMH,-1.76055164802475,0.550508358913773
CNR2,-2.16133924599634,0.550508358913773
HNRNPC,0.30459333325801,0.550508358913773
GNAS,2.74268378097012,0.550508358913773
NEDD8,0.384089079084486,0.550508358913773
RAD51,1.57259643966489,0.550508358913773
GCH1,1.38423831069435,0.550508358913773
FMO1,-2.32748682661322,0.550508358913773
NFE2L2,1.34170645917629,0.550508358913773
E2F5,1.49901374233035,0.550508358913773
IL1RL1,1.33859801160794,0.550508358913773
CACNA1D,1.97082069778976,0.550508358913773
CCNA2,-2.26103336032064,0.550508358913773
FKBP2,-0.449348718815504,0.550923244296723
AVPR2,-0.806241591250068,0.550923244296723
NEDD9,-0.792481250360577,0.55157744474327
GART,-0.78232075423624,0.551923247746437
AQP4,0.94770788071323,0.551923247746437
AFP,-0.756700014835928,0.552115962357324
ALOX5,1.7847361157701,0.552115962357324
UBTF,-0.691910195437458,0.552115962357324
KRT1,-2.33515187556785,0.552115962357324
ARL6IP1,0.51400850328649,0.552115962357324
SYT11,-0.483825938185049,0.552115962357324
PBXIP1,0.833953952254356,0.552115962357324
CDKN3,-0.703409212279238,0.552235179228034
SCN5A,-0.733864936951321,0.552235179228034
AVPR1A,-1.37234951570271,0.552235179228034
GCM1,-0.771475197046247,0.552235179228034
HSD17B1,-0.733864936951321,0.552235179228034
HMGB2,0.910020190354997,0.552235179228034
HAB1,-0.743173163501066,0.552235179228034
POLR2B,1.36852422748658,0.55289515057724
EPHB3,-0.791461188850894,0.55289515057724
SSR2,-0.420572587161116,0.55289515057724
POLR3D,-0.925083627198624,0.55289515057724
PMEL,-1.74300300212391,0.552940713433319
FGF1,-0.539150785615471,0.553153487967042
NPPB,-1.98451034975549,0.553153487967042
SLC25A5,0.743450692767746,0.553153487967042
PSMD5,-1.78826112096132,0.553153487967042
PCBP2,0.690003596854414,0.553153487967042
KIFC1,-0.691383686590743,0.55323594302618
ZPBP,0.684241398541552,0.55374555015256
EFNB2,0.853569730284561,0.554798228838868
CXCL6,-1.82441892699218,0.555655699305217
SPP1,-0.631708029407877,0.558357930125381
CDC34,2.15842566229401,0.558379617749814
TP53I11,-2.11416400126266,0.558426104967077
UBE2S,1.82840482411354,0.558662429720166
GBP1,1.58888363397815,0.558897524072459
CSTA,0.762765666075941,0.558908896109815
TRIB2,-1.99770531458582,0.559463074060819
DHCR24,-2.37542367127993,0.559463074060819
ATP1B1,-0.73635384683991,0.559463074060819
PTPRA,0.789293389224936,0.559463074060819
NOS2,-1.75019390024238,0.559463074060819
IL4,-0.614857904659323,0.559463074060819
LRRC32,-0.732896953043234,0.559463074060819
SCARB2,-1.71549633186124,0.559463074060819
LRRC6,-1.22037282523027,0.559463074060819
HAX1,-0.502201647511976,0.559463074060819
MADD,-0.715993435015848,0.559463074060819
SF3A1,-0.611564057472391,0.559463074060819
CA3,-1.14488887208868,0.559696655387087
TYRO3,-1.96139997518731,0.559696655387087
IL11,-1.68202240342751,0.559696655387087
HLA-DQB1,1.52028097514539,0.559696655387087
PPP1CC,-0.520658033048079,0.559696655387087
EXT1,-0.877505205713085,0.559979730667868
ACTG2,2.07371733897837,0.560547435515533
PAX8,-0.66758407023185,0.561208474145394
CGRRF1,-1.27446137396626,0.561525799549783
MNDA,1.36105247712046,0.561525799549783
POU4F2,-1.23310801387916,0.561525799549783
SNRPD3,1.33878747833315,0.56153486996616
HMOX1,1.84251710892596,0.56153486996616
DPF1,-1.81825372130753,0.56153486996616
KLK6,-0.537418491347228,0.56153486996616
SKP2,-1.87973238241178,0.56153486996616
NFIC,-0.528405799660543,0.56153486996616
FUT5,-1.11927420132653,0.562280013598939
ITGA3,-1.67733391061415,0.563331222312961
ADH5,0.90616809384087,0.563331222312961
S100A12,1.86248764852613,0.563429537241145
BZW1,0.518830478068709,0.564418127270347
MARK2,-2.28630029780638,0.564418127270347
ANPEP,-1.47313456076483,0.5646185213048
ATM,-1.90752276330741,0.5646185213048
MUC1,-2.34720553105422,0.5646185213048
ABCD1,-0.534375880937484,0.5646185213048
ITGA6,2.07660048550682,0.5646185213048
LRRC17,-1.10398848270573,0.5646185213048
VAMP2,0.651977789831081,0.564690320772254
HDLBP,-0.316087825510813,0.564949847925574
NFYB,-1.64812602065219,0.565704613686204
COX10,-0.666422715551134,0.566331303908133
RAB13,-0.479498050390786,0.567127271390211
LILRB1,1.55043012108815,0.567127271390211
ILF2,0.491177561180136,0.568148259358451
RPL7,-0.376856745716559,0.568416821438201
HNF1A,-1.82515677678435,0.568696582425494
GPR12,-0.837909644713099,0.569088622304005
PCCB,1.4505734428319,0.569088622304005
KCNJ4,-1.62710773407274,0.569390799907466
TACSTD2,1.61583427997734,0.569390799907466
HSD17B2,-0.900225484228335,0.569390799907466
IRF4,0.500000000000001,0.569390799907466
GNAT2,-1.01333162675713,0.569390799907466
TLE4,0.598495546230255,0.569390799907466
SMARCD3,2.04769012436712,0.569390799907466
MAPRE1,-0.815522467127231,0.569390799907466
GRIN2A,-1.54225476255931,0.569390799907466
SALL2,-0.525926708398396,0.569390799907466
COG2,-2.36991680518807,0.569390799907466
S100P,-1.06499306593155,0.569390799907466
CENPE,-1.64359110502728,0.569390799907466
PTAFR,1.50151256101359,0.569390799907466
SCAF11,-1.33502961476878,0.569390799907466
GCDH,-1.06411558990626,0.569390799907466
FLG,-1.08761266944525,0.569406571874965
KIAA0368,-1.67205688183743,0.569406571874965
CDX1,-1.89106408103825,0.569406571874965
MFAP4,-0.732894785533414,0.569847252307164
PMS1,-1.32274901197917,0.569847252307164
LCP1,2.02654060221531,0.569847252307164
SAG,-1.77880724808957,0.570482327917777
ATP5G1,-0.43091489469956,0.57053493489043
RALBP1,-0.290653604192975,0.57053493489043
PDIA3,1.70665451855063,0.57053493489043
GTF3C1,-0.437675651816262,0.57053493489043
ZNF32,0.561412726168053,0.57053493489043
GNGT1,-1.24003423306978,0.57053493489043
RCN1,2.14160901668588,0.570862159043244
GATAD1,0.6372285651405,0.571142583152023
DCK,-1.4757005549682,0.571142583152023
AP3B1,1.68801155753433,0.57118748669289
IRS1,-2.0674339963173,0.571193401958336
CDH4,-0.627654538052742,0.571386880769314
UBE2V2,-1.0709599393605,0.571386880769314
CD48,0.80946679666747,0.57150952069263
PRR15L,-0.878534257211831,0.571954089834385
ORC3,-0.72210122108963,0.571954089834385
FKBP1B,2.54556231557314,0.571954089834385
NPAT,-0.513846868670022,0.571954089834385
NR2F6,1.81432522292004,0.571954089834385
MAP1B,-0.411328390065394,0.571999293571095
TNNI1,-2.0299317751325,0.572170358270477
FGF13,1.64464982623508,0.572846649990322
AREL1,-0.939490062003337,0.572872478239527
TAF11,-1.4489479720722,0.573394575131908
TAF1,-0.704252069754409,0.573509788082706
NAB2,1.60382875191367,0.573708654836392
ZBTB16,1.79097635177743,0.573708654836392
BCL6,0.964427629106869,0.573708654836392
SERPINB3,1.80797054251367,0.574422985314249
TG,-0.441383686590743,0.574422985314249
CHN1,-0.426663600539746,0.574871815930084
ITK,1.62788437547263,0.574871815930084
MPI,-1.63234649719448,0.574871815930084
IP6K1,-0.555005568468863,0.574871815930084
SRRM2,0.434241398541552,0.574871815930084
CPB2,-1.28306422069577,0.574871815930084
NPRL3,-2.00691260883791,0.575592706127104
PTPN11,1.72516683670273,0.575592706127104
PLCD1,0.423492088508592,0.575592706127104
DLG3,-1.56728409150357,0.575667433121309
POSTN,-1.49670823967133,0.575667433121309
UGT2B4,-0.944848670939344,0.575733951427014
PMS2P3,-1.84835926151621,0.575733951427014
CCND2,0.906237891389242,0.576053243939626
NUP160,1.6778564641277,0.576733535623425
FOXN3,1.58386615477655,0.576733535623425
ELF2,-0.700736026238111,0.576733535623425
AZIN1,-0.593100606469726,0.576746051345502
ZNF516,-1.42988605376347,0.576795974583709
MGAT5,-1.8951850569706,0.576795974583709
TTR,2.12976533268763,0.576996957905964
CRK,2.13596632288908,0.577564704172081
KCNN3,2.18671819886892,0.5781414873972
CETN1,-1.09588235758205,0.578307774422653
CYTH1,-1.5389487003994,0.578307774422653
MYL4,-1.18691448609456,0.578307774422653
GLTSCR1L,1.65184363232782,0.578454092552661
PLAT,-1.54715233307597,0.578454092552661
