"Probe_ID","logFC","AveExpr","t","P.Value","adj.P.Val","B","Gene_Symbol"
"U37143_at",0.549927188972768,8.55191779584151,0.709098955869232,0.493018193213519,0.78911782281189,-6.07012171639684,"CYP2J2"
"U18467_at",0.848281124558252,7.12230867835663,0.709002000977029,0.493076029303388,0.78911782281189,-6.07019110205261,"PSG7"
"HG4321-HT4591_at",-0.996907214520627,6.27815006692542,-0.708820887648493,0.493184079178314,0.78911782281189,-6.07032069247327,""
"M27436_s_at",0.934045625783659,9.89972591029048,0.708791422495616,0.493201659077121,0.78911782281189,-6.0703417725651,"F3"
"U48707_at",-0.392898937485416,10.7368647428531,-0.708463555271766,0.493397301506159,0.78911782281189,-6.07057628300945,"PPP1R1A"
"M62400_at",-0.902793580760959,5.77617749694414,-0.708301894807123,0.493493783760166,0.78911782281189,-6.07069187599934,"GABRR1"
"U61234_at",-0.501229930554429,8.8959143319315,-0.708246332628802,0.493526947060271,0.78911782281189,-6.07073159939305,"TBCC"
"D79999_at",0.201769111054096,12.0975858945005,0.708100278932343,0.493614128368112,0.78911782281189,-6.07083600489442,"PARP4"
"U69108_at",-0.65835156048188,5.34568436336156,-0.707975985321034,0.493688328214257,0.78911782281189,-6.07092483991262,"TRAF5"
"X75861_at",0.192420933583039,13.6044605145166,0.70795390179022,0.493701512183764,0.78911782281189,-6.07094062194924,"TMBIM6"
"D21239_at",-1.18894848278068,6.35166188363383,-0.707919265201408,0.493722190819832,0.78911782281189,-6.0709653741499,"RAPGEF1"
"X78416_s_at",-1.09468695934185,7.79701252514737,-0.70762843601609,0.493895841688161,0.78911782281189,-6.07117316471721,"CSN1S1"
"L37042_at",-1.07765750451584,8.71979725294406,-0.707627781044335,0.493896232806593,0.78911782281189,-6.07117363259133,"CSNK1A1"
"L12723_at",-0.834728105723743,8.97490764084565,-0.706785063637083,0.494399620798902,0.789436267488014,-6.07177529487605,"HSPA4"
"X84373_at",0.807054828914183,7.77869339907738,0.70666826810705,0.494469412023892,0.789436267488014,-6.07185863013401,"NRIP1"
"HG4243-HT4513_at",1.32223396674002,9.91976903283062,0.706591883675006,0.494515058829183,0.789436267488014,-6.07191312472272,""
"D13900_at",0.139951489846251,14.0712464141555,0.706546497887387,0.494542182277852,0.789436267488014,-6.0719455015535,"ECHS1"
"HG4018-HT4288_at",-0.250400981655236,11.225317621479,-0.706005845361597,0.494865356772845,0.789467453101371,-6.07233104088813,""
"L05624_s_at",-1.00468726593175,5.39567501532586,-0.705976604941527,0.494882838874724,0.789467453101371,-6.0723518845735,"MAP2K1"
"U88898_r_at",-0.244441676462497,12.0870055956029,-0.70589748802535,0.494930142750546,0.789467453101371,-6.07240827818472,"ERVH-6"
"D78611_at",0.652225113527427,9.55657871532054,0.705649669758912,0.495078330733502,0.789467453101371,-6.07258488289844,"MEST"
"L31584_at",-0.457050679065025,10.6210193120245,-0.70557992551772,0.495120040601341,0.789467453101371,-6.07263457511322,"CCR7"
"X13444_at",-0.232360056881529,11.8489609961499,-0.705143626301959,0.495381013735313,0.789705471726869,-6.07294533331155,"CD8B /// LOC100996919"
"U83843_at",0.795147728414371,9.35159688935241,0.704947338601508,0.495498450901266,0.789714618546428,-6.07308508396978,"CCT7"
"M32879_s_at",-1.22894822581376,8.06937207421882,-0.704656023354239,0.49567277346119,0.789814403509266,-6.07329242592667,"CYP11B1 /// CYP11B2"
"U02081_at",0.789446590448543,7.29303413062173,0.704213241085109,0.49593780517208,0.790030242571543,-6.07360742417597,"NET1"
"U00921_at",0.697607628263071,6.31756497653637,0.704056377582118,0.496031718072854,0.790030242571543,-6.07371897464919,"LST1"
"X65663_at",0.734257253463574,5.52773178832454,0.703388883933006,0.49643146213243,0.790488837224388,-6.07419339682356,"SOX6"
"U33203_s_at",0.99776413419365,6.47033680576398,0.70315729427223,0.496570200771918,0.790531708952367,-6.07435790374166,"MDM2"
"D87292_at",0.189552760576191,12.4160288135064,0.702579188942421,0.496916629811913,0.790905126692982,-6.07476833846825,"TST"
"M19989_cds2_at",-0.956469192208088,10.9570653261018,-0.700997139772522,0.49786542231521,0.792236897539621,-6.0758899653011,"PDGFA"
"U94586_at",-0.28506039048743,13.3904281717582,-0.700676599370359,0.498057791992496,0.792361630756477,-6.07611693828986,"NDUFA4"
"X53777_at",0.21516793111892,13.7953469285551,0.700493069957297,0.498167955970656,0.792361630756477,-6.07624685189918,"C18orf32 /// RPL17 /// RPL17-C18orf32 /// SNORD58A /// SNORD58B /// SNORD58C"
"U70064_s_at",-0.36229780261313,10.0536141421863,-0.699989955273144,0.498470027635754,0.792560108635592,-6.07660282882864,"LYST"
"Z49208_at",0.485537255777823,4.63090634856416,0.699861937035599,0.498546907931496,0.792560108635592,-6.07669337043338,"HTT"
"U63842_at",-1.38262661252016,7.01342706666825,-0.699602927277479,0.498702476105521,0.792560108635592,-6.07687651032388,"NEUROG1"
"AF000562_at",-0.348564406800635,12.1015592052724,-0.699538547338611,0.498741148984406,0.792560108635592,-6.076922022316,"UPK2"
"S70609_at",1.07729769207259,7.94828426336443,0.699002231097627,0.499063383589348,0.792893959994762,-6.07730101090311,"SLC6A9"
"X59372_at",-0.16457187049215,4.21720054093781,-0.698757503011707,0.499210465372004,0.792949447355665,-6.0774738602329,"HOXD9"
"U07882_at",0.969229408020392,6.39929803129925,0.698447952978207,0.499396542833747,0.793066836890069,-6.07769241365199,"OPRD1"
"X05610_at",0.391172231971041,11.2262889343699,0.698121068592213,0.499593085988444,0.793150148005867,-6.07792310983426,"COL4A2"
"X02883_at",0.554243680897471,4.67462861909484,0.69781681633623,0.49977606340889,0.793150148005867,-6.07813774502377,"TRAC /// TRAJ17 /// TRAV20 /// TRDV2"
"L08488_at",1.12828801916451,7.63550991340704,0.697801027342464,0.499785560023499,0.793150148005867,-6.07814888106194,"INPP1"
"U89505_at",-0.460523366575829,9.63166489382162,-0.696701271310901,0.50044729977561,0.79389262912072,-6.07892397741714,"RBM14-RBM4 /// RBM4"
"M30818_at",-0.947234916867895,9.4176442239663,-0.696650274304528,0.500477998301422,0.79389262912072,-6.07895989249524,"MX2"
"D26528_at",-0.514597003807715,9.5223972063485,-0.696341426521901,0.500663938887208,0.794009432017174,-6.0791773499148,""
"U17743_s_at",-0.88494343346056,6.47498458756359,-0.695398865882856,0.501231662123786,0.794624784482795,-6.07984045555241,"MAP2K4"
"U34844_at",-1.00115405323665,6.04203525013893,-0.695324056208599,0.501276738160293,0.794624784482795,-6.07989305016202,"AQP4"
"Z26256_at",1.18218575639882,6.32703493554243,0.695082402787975,0.50142236144849,0.794677447980459,-6.08006290822756,"CACNA1C"
"M14016_at",0.346166379648631,11.1248831764036,0.694576987099889,0.501727013724483,0.794793227472397,-6.08041799034996,"UROD"
"L38608_at",0.843510815597003,9.00661345870437,0.694565879213415,0.501733710543662,0.794793227472397,-6.08042579159792,"ALCAM"
"X87241_at",-0.30209010630873,9.66120452651485,-0.694254542556449,0.50192143385936,0.794793227472397,-6.08064440200447,"FAT1"
"M58460_at",0.560687500515111,4.6787292315788,0.694215320160194,0.50194508637401,0.794793227472397,-6.08067193633786,"EXOSC9"
"U62389_at",0.739477494737047,5.95418935702426,0.693948971466745,0.502105722013313,0.794869559927031,-6.08085887697045,"IDH1"
"AF000959_at",0.585933255681079,12.9087453940131,0.693564937876067,0.502337388372983,0.79498302756408,-6.08112830107675,"CLDN5"
"U37408_at",1.08456064002892,8.29505583572936,0.693436601926581,0.502414820778459,0.79498302756408,-6.08121830657582,"CTBP1"
"U87972_at",-1.19624557032544,6.28710193586372,-0.693119429559042,0.502606219873024,0.79498302756408,-6.08144068292959,"IDH3B"
"D88799_at",1.14786741622233,7.99044591793356,0.693084707308171,0.502627175843202,0.79498302756408,-6.0814650218004,"PCDHGB7"
"L32977_at",-0.414834981250518,11.4670255115385,-0.691716329585025,0.503453454454347,0.795771558164287,-6.08242331120462,"UQCRFS1"
"L04510_at",-0.85424233175684,7.11026363096084,-0.691670071713245,0.503481401017983,0.795771558164287,-6.08245567583998,"TRIM23"
"D10523_at",0.259149863241166,12.4127566003095,0.69163395551346,0.503503221168744,0.795771558164287,-6.08248094341023,"OGDH"
"Z68280_cds2_s_at",-0.288607577464449,11.548203082196,-0.691365381086111,0.50366550236269,0.795771558164287,-6.08266880528601,"ADD1"
"U77948_at",0.420696335623457,11.1172877731588,0.691200207288289,0.503765321261012,0.795771558164287,-6.08278430758727,"GTF2I /// GTF2IP1 /// LOC100093631"
"HG2815-HT2931_s_at",-0.665180854454825,10.3580640404107,-0.69114107391512,0.503801060020276,0.795771558164287,-6.08282565208568,""
"U37248_at",1.2214550379335,8.11409328431471,0.690852979340806,0.503975199152305,0.795868809025418,-6.08302703398075,"MAN2C1"
"Y10260_at",-0.958544653523799,5.54061926496811,-0.690314128785345,0.504301005336968,0.796205472919241,-6.08340349156112,"EYA1"
"Z14093_at",0.774551725389754,5.65596775548208,0.690019286898179,0.504479329770867,0.796309189881677,-6.08360936350079,"BCKDHA"
"U40572_at",-0.815212031130853,5.99203310002609,-0.68949942242171,0.504793843383622,0.796463215087024,-6.08397216048609,"SNTB2"
"X95384_at",0.730937251651547,8.76919246455424,0.689453137317728,0.504821851197094,0.796463215087024,-6.08400444927523,"HRSP12"
"D30755_at",1.24482281839949,8.78783878342819,0.689283906684163,0.50492426315784,0.796463215087024,-6.08412248879112,"TNIP1"
"L49229_f_at",0.802442027014022,5.83482021697583,0.689113294552369,0.505027523795634,0.796463215087024,-6.08424146508592,"RB1"
"M64673_at",1.24502232791118,10.0184071131018,0.688053379538341,0.50566930712698,0.797130975045992,-6.08497999282198,"HSF1"
"X89211_at",-0.356599722942399,9.49887645493705,-0.688041605834981,0.505676438908242,0.797130975045992,-6.08498819066503,""
"AB006781_s_at",0.753202873985082,8.32427530316226,0.687066952256135,0.506267033264226,0.797884067137334,-6.08566638142764,"LGALS4"
"M27533_s_at",-0.824999190133818,7.43761811342278,-0.686249797594162,0.506762509603692,0.798429264437245,-6.08623430213401,"CD80"
"X64624_s_at",-0.958438360815624,7.07217025174188,-0.686123967788574,0.506838831512639,0.798429264437245,-6.08632169861828,"POU4F1"
"U40462_at",-0.728745221044508,7.60943915793331,-0.68471709290186,0.507692638984242,0.79945166193976,-6.08729786013139,"IKZF1"
"X04898_rna1_at",1.00301711207342,7.90971623741893,0.684681917301636,0.507713997469522,0.79945166193976,-6.08732224325065,"APOA2"
"D43767_at",-1.13606861631639,9.17181867767879,-0.684010478685665,0.508121795518615,0.799915629997018,-6.08778745300411,"CCL17"
"U16660_at",1.10707951226465,9.79253197507665,0.68362070233678,0.508358616004126,0.800083350027778,-6.08805731983212,"ECH1"
"U39226_at",-0.739869696459694,5.12721230017011,-0.68346264654617,0.50845466643208,0.800083350027778,-6.08816671171,"MYO7A"
"HG429-HT429_at",-0.8507911374499,6.53292250325189,-0.682883085533009,0.508806958281168,0.800459544959469,-6.08856763302475,""
"X81788_at",-0.912869598939709,7.27174635875075,-0.682155582687339,0.509249384602835,0.800976057078354,-6.08907045462608,"ICT1"
"X80909_at",-0.117812185328177,14.1816378697527,-0.681970693669366,0.509361860342897,0.800976057078354,-6.0891981644525,"NACA"
"A28102_at",-0.477851361773251,10.7062592221038,-0.681624404395833,0.509572562561635,0.801006084409922,-6.08943727418828,"GABRA3"
"D78586_at",0.915243047871607,6.568944068181,0.681566913310198,0.509607548469,0.801006084409922,-6.08947696051247,"CAD"
"L37199_at",1.08953585553675,6.59687646564587,0.681075610139541,0.509906587033922,0.801297970733458,-6.08981598391854,"NOP14"
"Y00503_at",0.210911669652463,4.45614461193893,0.68071523280405,0.51012600235938,0.801464630373515,-6.090064519599,"KRT19"
"U63717_at",-0.967693451760232,7.28955201774469,-0.680328624464594,0.510361451055548,0.801656400569368,-6.09033101154717,"OSTF1"
"M17863_s_at",-0.413826497895924,10.4338470096845,-0.678771573365313,0.511310368421156,0.802365969539019,-6.09140289304569,"IGF2 /// INS-IGF2"
"X03473_at",-0.476851229212842,4.89304002954296,-0.678578543056509,0.511428080564205,0.802365969539019,-6.09153561914737,"H1F0"
"X72790_at",-0.936326550147903,7.22862359837482,-0.678295476312522,0.511600727177703,0.802365969539019,-6.0917301909773,"ERVK-7"
"U08021_at",1.2126733632964,7.88848842747401,0.678078722067232,0.511732952281216,0.802365969539019,-6.09187913119468,"LOC101928916 /// NNMT"
"M37712_at",-0.281305618723547,9.81940027919186,-0.527065593406457,0.609640239097121,0.870535706676678,-6.09189633146103,"GPR125"
"U76189_at",-0.345478903639847,8.67711037255491,-0.678033977352678,0.511760250126435,0.802365969539019,-6.09190987158052,"EXTL2"
"X52966_at",0.222952966835518,13.4843668259037,0.677799090696695,0.51190356394863,0.802365969539019,-6.09207121221977,"RPL35A"
"U67368_s_at",-0.8510352063044,5.55918618786805,-0.677662755917812,0.511986758255679,0.802365969539019,-6.09216483531763,"EXT2"
"D83920_at",0.147946272818674,4.4160757230447,0.677565911569113,0.51204585957368,0.802365969539019,-6.09223132926215,"FCN1"
"HG3115-HT3291_at",0.147946272818674,4.4160757230447,0.677565911569113,0.51204585957368,0.802365969539019,-6.09223132926215,""
"X66401_cds1_at",-0.754081812226273,9.70738683677757,-0.677491894344699,0.512091032893115,0.802365969539019,-6.09228214408098,"PSMB9"
"U50527_s_at",-0.810780947885314,5.81862377297392,-0.677284475406331,0.512217635011432,0.802365969539019,-6.09242451564091,"N4BP2L1"
"M63256_at",0.593731880590108,5.13579774733731,0.677265835717774,0.512229013014237,0.802365969539019,-6.09243730789293,"CDR2 /// LOC101060399"
"U36448_at",-0.680048310615939,5.07789195458172,-0.677165338701116,0.512290360801447,0.802365969539019,-6.09250627253436,"CADPS"
"AF000560_at",1.3108725768867,8.21312936536967,0.676982425846557,0.512402030052146,0.802365969539019,-6.0926317697716,"ZNF787"
"J03626_rna1_s_at",-0.730209646629459,6.13102429812964,-0.676574774331745,0.512650955528546,0.802456685262623,-6.09291134918915,"UMPS"
"M14200_rna1_at",0.200687787772454,13.0787067141031,0.676515812249898,0.512686965676276,0.802456685262623,-6.09295177433172,"DBI"
"D83032_at",0.789564888933032,10.4542138944905,0.676189178369531,0.512886479340244,0.802591281304898,-6.09317566005828,"ZNF638 /// ZNF638-IT1"
"X05360_at",-0.524763534102545,5.14678115076357,-0.675705773206761,0.513181836338263,0.802695309661598,-6.09350681996132,"CDK1"
"U41068_cds2_s_at",-0.281475224859612,11.3573417929673,-0.675496922421014,0.513309473899276,0.802695309661598,-6.09364982733855,"COL11A2"
"M12886_at",1.3280640024832,7.09886967720242,0.675475539167608,0.513322543175665,0.802695309661598,-6.0936644669042,"IL23A /// TRBC2 /// TRBC2"
"X03484_at",0.372082287566654,10.5131336360173,0.67512970870235,0.51353393949425,0.802695309661598,-6.09390117292211,"RAF1"
"M76732_s_at",1.04969568374501,7.64699517336974,0.675081530113726,0.513563393797785,0.802695309661598,-6.09393414025568,"MSX1"
"X57809_at",0.739163218888861,5.7229211948435,0.674565232958518,0.513879098521224,0.802695309661598,-6.09428729316556,"CYAT1 /// IGLV1-44"
"Z16411_s_at",1.12159896307418,7.2146376544384,0.674534197167765,0.513898079917944,0.802695309661598,-6.09430851408366,"PLCB3"
"M21535_at",-0.750617804833394,6.37697177609524,-0.674406512495963,0.513976175860169,0.802695309661598,-6.0943958098559,"ERG"
"HG2841-HT2969_s_at",0.619198073069191,4.83731993908759,0.674092681175927,0.514168154857145,0.802695309661598,-6.09461030635729,""
"Z83336_at",0.249132912953925,12.0682780014622,0.673950708694201,0.514255017194358,0.802695309661598,-6.09470731117665,"HIST1H2AK /// HIST1H2BN"
"D83776_at",-0.612328512116585,8.48012014383453,-0.673946749600327,0.514257439592427,0.802695309661598,-6.09471001601783,"ZCCHC11"
"U13666_at",0.396029955439825,9.63465213851088,0.673852053117651,0.51431538228671,0.802695309661598,-6.09477470802604,"GPR1"
"U32376_at",-0.357004939348926,4.71286507634919,-0.673646772005109,0.514441002583287,0.802714166467412,-6.09491491738966,"DLG2"
"X13973_at",-0.231933502503663,12.1123193445648,-0.673179502132485,0.514727012877071,0.802983226178485,-6.09523392182561,"RNH1"
"V00571_rna1_at",-0.820877874803959,6.94322211480272,-0.6729930853316,0.514841142678795,0.802984089728454,-6.09536113157125,"CRH"
"M15205_at",-0.881031873688134,10.7053575621247,-0.67130299689672,0.515876548491968,0.804421525769346,-6.09651296144798,"TK1"
"D43947_at",0.810137650345827,5.7555765715094,0.670656291179475,0.516273068401017,0.804738746400664,-6.09695300076597,"KIAA0100"
"M23254_at",-0.240138731002203,12.2128211834033,-0.670286882989249,0.516499647540694,0.804738746400664,-6.09720418306153,"CAPN2"
"HG110-HT110_s_at",0.467265441909626,11.0135989811917,0.670140589693226,0.516589393831098,0.804738746400664,-6.09730362129817,""
"U68536_at",-0.782005387855935,5.82901916057599,-0.670107204580587,0.51660987582976,0.804738746400664,-6.09732631097612,"ZNF24"
"U08471_at",-0.142857142857142,4.23101900397827,-0.670043264824572,0.516649104655249,0.804738746400664,-6.09736976374705,"FOLR3"
"X03794_s_at",1.03447557593756,6.38132270909379,0.668946913742358,0.517322020651887,0.805431994276336,-6.09811423923359,"HOXB5"
"L21893_at",-0.209835106155266,11.0904119933087,-0.668333819612532,0.517698549893544,0.805840763484666,-6.09853007123411,"SLC10A1"
"D49738_at",-0.265436178167487,13.8141225514124,-0.667854134515517,0.517993259331464,0.805975715452126,-6.09885517391312,"TBCB"
"X80507_at",0.820575951702578,8.28470663996495,0.667760904720479,0.518050549443026,0.805975715452126,-6.09891833473775,"YAP1"
"Z69720_at",-0.28178912919539,9.70929679751017,-0.667636104374174,0.518127245647795,0.805975715452126,-6.09900287111914,"MPG"
"U82311_at",-0.215824209608231,11.729591028172,-0.667333462439545,0.518313262440758,0.80608771787421,-6.0992078122417,""
"M74091_at",0.737385733021624,5.8787978731267,0.666932534317175,0.518559750825478,0.806293696577112,-6.09947917857713,"CCNC"
"M80563_at",1.31733525549882,8.5256489700647,0.666213983384026,0.519001684876427,0.806803410746776,-6.0999651510979,"S100A4"
"D87448_at",-0.816416543799186,6.99513191242773,-0.665287103856866,0.5195720760321,0.807512547273455,-6.10059130923261,"TOPBP1"
"D82343_at",-1.13659895503775,8.59358468559305,-0.664880893430206,0.519822169626616,0.807562056911613,-6.10086547393183,"OLFM1"
"M93415_at",0.926717269000411,6.25367473520246,0.664864313128422,0.519832379208593,0.807562056911613,-6.10087666124655,"ACVR2A"
"HG3255-HT3432_at",-0.294870678482798,11.2044621622064,-0.664504450859413,0.520053999149153,0.80772886071716,-6.10111940976027,""
"M59216_s_at",-0.414039029256855,10.3126125773142,-0.664295663500661,0.520182605609088,0.807751157842357,-6.1012601938123,"GABRB1"
"L13286_at",0.819197296614424,6.6319020250659,0.663903992459676,0.520423913144916,0.807948411491998,-6.10152418538157,"CYP24A1"
"X99325_at",0.242354752920271,10.8055244314372,0.663173886480258,0.520873905287075,0.808469486362155,-6.10201590408151,"STK25"
"Y07867_at",0.287085732399234,9.79414259816959,0.662927385105303,0.521025885106552,0.808510444692815,-6.10218180769205,"PIR"
"D13628_at",0.319257811981265,10.1046161083651,0.662760148272942,0.521129009401013,0.808510444692815,-6.10229433130162,"ANGPT1"
"U88726_at",-0.824820668458402,6.71019130103651,-0.662390745005542,0.521356839343367,0.808686453303555,-6.10254278791044,"SYMPK"
"X86681_at",0.90446175999501,9.97810420661304,0.66207604815987,0.521550975168565,0.808810132582092,-6.10275434895959,"SLC29A2"
"U72936_s_at",-1.04870032330471,8.84613352191171,-0.661844040244266,0.521694127544098,0.808854710907187,-6.10291026148643,"ATRX"
"U17418_at",0.755660809249163,9.39277150810934,0.66154351689533,0.521879589257939,0.808964853333399,-6.10311214251869,"PTH1R"
"U31799_at",0.242857711950808,4.23361619963252,0.66073585586345,0.522378212093447,0.809560271701155,-6.10365428236481,"PMEL"
"D50405_at",-0.336240401689397,10.087604117793,-0.659969972552913,0.522851300749022,0.810115865942492,-6.10416781545604,"HDAC1"
"Z48510_at",0.88573203468404,6.35565530172587,0.659358268288665,0.523229332794634,0.810328778232614,-6.10457757563201,"RPS4Y1"
"AC002477_s_at",0.418467435650559,9.98931337160873,0.65927628940686,0.52328000774718,0.810328778232614,-6.10463246392993,"RNF113A"
"M21642_at",0.872723246242388,5.90547246659259,0.659191277947259,0.523332560312605,0.810328778232614,-6.10468937602334,"SERPINC1"
"HG4169-HT4439_s_at",0.665541235559149,5.14765664636661,0.657980751128737,0.524081221623257,0.811310321190372,-6.1054990459496,""
"Z47038_s_at",-0.210272461387744,12.6887075318802,-0.657431886580109,0.524420878235972,0.811490573376836,-6.10586570608958,"MAP1A"
"U68018_at",0.212056548732285,9.95251556822813,0.657421644224436,0.524427217787661,0.811490573376836,-6.10587254564951,"SMAD2"
"M73482_at",-0.632431047227735,4.91034050491798,-0.655953562668242,0.525336356742404,0.812719484063194,-6.10685187325996,"NMBR"
"L77730_at",-0.284604507334063,10.8820157403237,-0.655515151583268,0.525608029958932,0.812961884009986,-6.10714393693764,"ADORA3"
"AF005043_at",0.537491357206433,9.34373973875734,0.655093593388285,0.525869337145431,0.813188148210454,-6.10742460357899,"PARG"
"X93017_at",-0.717908500873476,6.44626300831875,-0.654859260356138,0.526014623657938,0.813218653367157,-6.10758054670422,"SLC8A3"
"M19267_s_at",0.67577166976834,8.80058586049941,0.654616718948438,0.52616502401984,0.813218653367157,-6.10774189810351,"TPM1"
"D00596_at",0.869270189901359,7.88315611650044,0.654505280409328,0.526234135665452,0.813218653367157,-6.1078160144372,"TYMS"
"U17886_at",0.324012501354161,10.6691530530615,0.654179861301872,0.52643598348443,0.813352797909729,-6.10803237984745,"SDHB"
"M20747_s_at",-0.257859796157193,10.9684372356217,-0.653559652418632,0.526820805606529,0.813612399778169,-6.10844447082168,"SLC2A4"
"U18932_at",-0.81337481328832,9.21803396591346,-0.653538121661555,0.526834167777151,0.813612399778169,-6.10845877021828,"NDST1"
"M61827_rna1_s_at",0.31020143227369,11.0408643956352,0.653093708489997,0.527110018458413,0.813753183610942,-6.10875382484857,"LOC101929889 /// SPN"
"HG627-HT5098_s_at",0.285701681871341,10.3592890360747,0.652951371985144,0.527198385605556,0.813753183610942,-6.10884828568384,""
"D63881_at",0.388195346017421,9.78393993761091,0.652726298838264,0.527338135962994,0.813753183610942,-6.10899761545125,"SUZ12"
"D38500_at",0.85367758370908,5.89439340576132,0.652649660218786,0.527385726634418,0.813753183610942,-6.1090484521967,"PMS2P4"
"D87455_at",-0.210733073848962,11.4090900695087,-0.650598660318133,0.528660274700193,0.81517227278827,-6.11040689599531,"UTP14C"
"Z48481_at",-0.774793589749027,9.64951386845708,-0.65045973904171,0.528746668903671,0.81517227278827,-6.11049876529588,"MMP14"
"AB005535_s_at",0.669558435630086,5.99418655244916,0.650305839978561,0.528842387266997,0.81517227278827,-6.11060051832374,"CLOCK"
"X52599_at",-0.942744813419982,7.7791335264693,-0.650291659916834,0.528851207140262,0.81517227278827,-6.110609892598,"NGF"
"U20536_s_at",-0.834855806215876,4.98203990479528,-0.650169595775526,0.52892713349219,0.81517227278827,-6.11069057997814,"CASP6"
"HG3731-HT4001_at",-0.272014162148397,4.62555082242233,-0.650056919595544,0.528997225962176,0.81517227278827,-6.11076504926918,""
"D50925_at",1.0856519473008,7.70934398841875,0.649208001192657,0.529525485992842,0.815671861963413,-6.11132572824023,"PASK"
"HG1699-HT1704_s_at",0.293921467454843,4.50896902872226,0.649036971720829,0.529631950260266,0.815671861963413,-6.11143860491671,""
"D80012_at",-0.146961680823964,11.7499402117606,-0.648979800669163,0.529667541481475,0.815671861963413,-6.11147633075589,"USP10"
"D29640_s_at",0.599462386861457,7.44845726544311,0.648658726203215,0.529867448700044,0.815674912276309,-6.11168814324177,"IQGAP1"
"U58675_cds1_at",-0.653787648107721,5.83694165402524,-0.648314902216502,0.5300815687235,0.815674912276309,-6.11191485617917,"OR3A2"
"U22322_s_at",0.733799403546723,5.57121210592606,0.64819302818423,0.530157479107052,0.815674912276309,-6.11199519162313,"FRK"
"U20240_at",0.625012144138899,5.3936615489805,0.648163458700188,0.530175897687336,0.815674912276309,-6.11201468077258,"CEBPG"
"Z15115_at",-0.233863234949798,11.4005339301837,-0.648011680349442,0.530270444970327,0.815674912276309,-6.11211470445161,"TOP2B"
"U04898_at",-0.54798576834638,4.79084211426212,-0.647865121903743,0.530361749891682,0.815674912276309,-6.1122112676102,"RORA"
"HG3921-HT4191_f_at",1.05759227714341,8.09519539958603,0.647662937409223,0.530487724418693,0.815691216102688,-6.11234444804752,""
"D90086_at",-0.193601419535828,12.0552559185544,-0.64704570305883,0.530872410130779,0.815914754838497,-6.11275078725415,"PDHB"
"M22489_at",0.510655137011639,4.64689045480386,0.647035328631842,0.530878877278511,0.815914754838497,-6.11275761391198,"BMP2"
"U64871_at",-0.585780716481077,8.72492646715271,-0.646874211696284,0.530979319237896,0.815914754838497,-6.11286362029313,"GPR19"
"U81802_at",0.310621251040924,10.512881719952,0.645465416688566,0.531858045117536,0.816715842256961,-6.1137894928282,"PI4KB"
"U82321_at",-0.768110977299703,6.60297472802176,-0.64546178065798,0.531860314153334,0.816715842256961,-6.11379188004493,""
"M87313_s_at",0.940015913559343,6.86347078730375,0.645344115108152,0.531933745419709,0.816715842256961,-6.11386912602975,"DMPK"
"M33882_at",-1.05213766396778,9.47359310660651,-0.645297683849039,0.531962723280524,0.816715842256961,-6.11389960399652,"MX1"
"J00219_s_at",0.472940633424929,5.03986334746533,0.644795016194702,0.532276497791271,0.816970768091453,-6.11422943051561,"IFNG"
"X69908_rna1_at",-0.167030207679895,12.6992942913566,-0.644625098936083,0.532382587490774,0.816970768091453,-6.11434086835467,"ATP5G2"
"U90905_at",-0.800931226577879,7.25903251947325,-0.644380892533681,0.532535081824443,0.816970768091453,-6.11450098010783,""
"HG2994-HT4850_s_at",-0.257319963313366,12.0642230301804,-0.644291377182317,0.532590985874612,0.816970768091453,-6.11455965599722,""
"D83784_at",0.330932612861076,10.4330942124869,0.643666801388039,0.532981139729255,0.817391899758314,-6.11496884565545,"PLAGL2"
"X69920_s_at",-0.683791870621324,8.35243648707969,-0.642868081170019,0.533480316718974,0.817912878444249,-6.1154915907414,"CALCR"
"X69398_at",0.80694579741278,6.79049177690081,0.64275306612208,0.533552219997861,0.817912878444249,-6.11556681613548,"CD47"
"X98260_at",0.770543832191548,9.66381883622157,0.642203669892994,0.533895759900444,0.818066654007205,-6.11592597595744,"DNAJC2"
"X52638_at",0.823233089442153,10.1632629035433,0.642091219092776,0.533966091602953,0.818066654007205,-6.11599945399927,"PFKFB1"
"D85759_s_at",0.538115307328988,4.66436510864217,0.641991777082413,0.534028291482151,0.818066654007205,-6.11606442186571,"DYRK1A"
"X59727_at",1.01328206959679,7.74736482076321,0.641725390686983,0.534194933804337,0.818066654007205,-6.11623841264336,"MAPK4"
"HG243-HT243_s_at",-0.238245167027577,10.7241682743015,-0.64165643008077,0.534238078109701,0.818066654007205,-6.116283443504,""
"D14694_at",-0.154501371973243,12.5948730787703,-0.641205996051646,0.534519935671582,0.818066654007205,-6.11657746403681,"PTDSS1"
"HG831-HT831_at",-0.337662743887583,9.1693778939919,-0.641091597925417,0.534591533545153,0.818066654007205,-6.11665210691071,""
"D14822_at",-1.05896997764907,7.14615897555602,-0.64098261428329,0.534659747814708,0.818066654007205,-6.1167232054572,"RUNX1T1"
"U75968_at",-0.696513142582015,9.90065839070213,-0.640928022951489,0.534693919118429,0.818066654007205,-6.11675881544295,"DDX11 /// DDX12P /// LOC642846"
"U89326_at",-0.898471095945601,5.55535298410353,-0.640448535129732,0.534994107303517,0.818348840033722,-6.11707146524566,"BMPR1B"
