Gene_Symbol,logFC,AveExpr,t,P.Value,adj.P.Val,B
OTTHUMG00000020815;RP11-83J21.3,0.0854416666666662,6.28480380952381,1.73169307453447,0.0905467695275282,0.207446878935413,-5.35639572307278
FAM172A;MIR2277,-0.094863888888888,8.41596261904762,-1.73156841305372,0.0905692141001727,0.207474620110951,-5.35659958113439
GH2,0.0762281944444432,3.22128952380952,1.73154579916955,0.0905732860946302,0.207474620110951,-5.35663656009987
SNORA20,0.404211111111104,12.6683,1.73153574449612,0.0905750966496663,0.207474620110951,-5.35665300169731
CSN3,0.291513611111112,4.41670976190476,1.73152778636736,0.0905765296991899,0.207474620110951,-5.35666601492545
MIR4523,0.0999975000000033,7.5824580952381,1.73132883708934,0.0906123613651048,0.207522994204894,-5.3569913223292
SSX2;SSX2B,0.0681329166666664,3.40445976190476,1.73107697624778,0.0906577395749489,0.207613436208609,-5.35740310038318
AC007359.6;OTTHUMG00000043574,0.0586348611111109,3.22503285714286,1.73093734720785,0.0906829049375839,0.20766432344828,-5.357631363483
TKTL1,-0.16315263888889,4.83341380952381,-1.73080616619617,0.0907065530107407,0.207704988569922,-5.35784580134631
C16orf70,-0.0758331944444457,8.90575452380952,-1.73059756267333,0.0907441686589925,0.207774401824886,-5.358186770555
LOC653486;SCGB1C1,0.106206111111112,3.74032142857143,1.7303864068993,0.0907822577607966,0.207837851060403,-5.35853187519972
CCDC62,-0.130725972222223,5.45978333333333,-1.73031285713304,0.090795528080224,0.207854736960386,-5.35865207345189
OR9A2,0.130892916666665,5.28729095238095,1.73026483117231,0.0908041941030447,0.207867828114682,-5.3587305571907
CIDEC,0.067766388888888,4.39320976190476,1.73006192538034,0.0908408149494824,0.207917165313418,-5.35906212377185
GTF3C3,-0.124615694444445,5.39335047619048,-1.73004196631107,0.0908444178667843,0.207917165313418,-5.3590947368905
AC092159.2;OTTHUMG00000151378,0.0771058333333343,4.51133047619048,1.73003107534645,0.0908463839026653,0.207917165313418,-5.35911253258876
MRPL13,-0.112944444444444,6.68095142857143,-1.72985265799053,0.0908785968310801,0.2079841403316,-5.35940405045354
OTTHUMG00000160692;RP11-752D24.2,0.0986865277777786,3.38198619047619,1.72983408508089,0.0908819506825446,0.207985066458499,-5.35943439541376
CYP2B7P1,0.0716601388888911,4.75561142857143,1.72976308807839,0.0908947721008714,0.208000908977538,-5.35955038977741
RNASE6,0.131421944444446,3.91199880952381,1.7294559626474,0.090950253534132,0.20808060762328,-5.36005212140171
CTA-342B11.1;OTTHUMG00000058207,0.155504166666668,3.63916785714286,1.72939856146645,0.0909606260391513,0.208090836933826,-5.3601458855521
TMC1,0.0535843055555567,4.13024404761905,1.72901197856748,0.0910305079755786,0.208223687650797,-5.36077729382913
DZANK1-AS1;LINC00851,0.107823055555555,4.15383095238095,1.72898105712201,0.0910360995229563,0.208229723879653,-5.36082779273102
AC123886.2;OTTHUMG00000153641,0.105714027777777,4.0637969047619,1.72877957642745,0.0910725404247512,0.20828605423449,-5.36115681876581
TSSK2,0.1166275,3.17764095238095,1.72874894424942,0.0910780817915384,0.208291972701127,-5.36120683942477
TRIM27,-0.0626570833333329,8.35059428571429,-1.72864464901579,0.091096950923764,0.208321614513979,-5.36137714202881
MIR370,-0.141832916666666,3.14331928571429,-1.72849193440346,0.0911245859789872,0.208355015877772,-5.36162649205105
RAB27A,-0.072550555555555,6.60649142857143,-1.72824543291115,0.0911692073199893,0.208426024631341,-5.3620289354945
SLIT2,0.390275555555556,11.8792923809524,1.72812067703041,0.0911917973787714,0.208450639392684,-5.36223259555016
FXN,-0.0858743055555555,6.63823119047619,-1.72802505780095,0.0912091146985413,0.208483466628374,-5.36238868230261
TOR3A,-0.0493618055555567,4.99778880952381,-1.72784283084297,0.091242124870611,0.208545401790637,-5.36268612487974
IGDCC4,-0.117079722222221,6.67583285714286,-1.7277698465025,0.09125534867586,0.208568866822261,-5.36280524698715
OTTHUMG00000159695;RP11-38P22.2,-0.218211944444444,5.0000219047619,-1.72724528720867,0.0913504388814818,0.208772668391948,-5.36366128311795
MIR767,-0.117908472222223,3.06718761904762,-1.72714277268615,0.0913690319719137,0.208806959234568,-5.36382855174672
GTF3C3,-0.170489305555554,10.1594097619048,-1.72706462272135,0.0913832081706067,0.208806959234568,-5.36395605996548
TLE3,0.110405833333331,8.19490071428571,1.72696364575837,0.091401527837461,0.20884205241151,-5.36412080493098
NDFIP1,0.235163055555557,9.89258666666667,1.72676577556469,0.0914374351459249,0.208903791589869,-5.36444360797039
MST1L;MST1P9,-0.044954166666666,5.77585857142857,-1.72657708506684,0.0914716875582195,0.208975276868973,-5.36475140546406
PKD1P5,0.139490416666673,9.08252714285714,1.72637750850354,0.0915079277035111,0.209037755423514,-5.36507692886088
RBMY3AP,-0.103110972222223,3.13305166666667,-1.72632866339022,0.091516799071685,0.209051249341899,-5.36515659369784
ANXA13,0.050491944444444,3.31444642857143,1.72625190988679,0.0915307406753407,0.209076323918088,-5.36528177228523
MCM3AP-AS1,0.094512777777779,6.10597119047619,1.72597677774663,0.0915807305488727,0.209170186886619,-5.36573045025401
CCDC94,0.134913194444443,7.32179047619048,1.72590867691935,0.0915931075710318,0.209191165288837,-5.36584149763668
OTTHUMG00000016470;RP11-442J17.3,0.110251388888889,3.04768857142857,1.72587344995405,0.0915995104613145,0.209192755060339,-5.36589893835827
SNORA70E,0.140567777777782,7.94751833333333,1.72577835073062,0.0916167976561091,0.209211910148036,-5.36605400107656
URGCP,0.0547502777777797,6.4669630952381,1.72555393425826,0.0916576029809005,0.209284761219389,-5.36641989083769
ANGEL2,-0.118040972222224,7.97999023809524,-1.72550115944691,0.0916672011448793,0.209299900486947,-5.36650592916074
ABCF1,-0.0874386111111107,10.2431361904762,-1.72529287576137,0.0917050898977846,0.209366074938863,-5.36684546997259
AC006840.1;OTTHUMG00000161627,0.108929999999999,3.74502404761905,1.72525916893941,0.0917112227090822,0.209373298342967,-5.36690041496252
OTTHUMG00000164576;RP11-48B3.3,0.0541384722222258,9.16719738095238,1.72523998195104,0.0917147138515006,0.209374490643188,-5.36693169097115
BFSP2,0.0586583333333346,3.84578238095238,1.72514722310308,0.0917315932211263,0.209399467493154,-5.36708288952132
LOC100128554,0.050732500000001,3.54408666666667,1.7251030292597,0.0917396361038184,0.20941005958917,-5.36715492377957
OTTHUMG00000157319;RP11-264K23.1,0.1297975,3.26795166666667,1.72503008606752,0.0917529123931673,0.209427796896247,-5.36727381486218
EGLN3,-0.141667777777779,6.04432142857143,-1.72499902629104,0.0917585660252535,0.209429452636099,-5.36732443828168
CTCFL,0.0476538888888891,3.80517523809524,1.72491528155618,0.0917738110408336,0.209448382771842,-5.36746092742801
TSRM,0.121841944444444,3.52375619047619,1.724864004996,0.0917831465418572,0.209460464742942,-5.36754449633713
OTTHUMG00000159458;RP11-649A16.1,0.101318194444443,4.67466,1.7248535769321,0.0917850451902378,0.209460464742942,-5.36756149140055
SP5,-0.0693566666666654,3.40279928571429,-1.72480518201397,0.0917938569307315,0.209467017386377,-5.36764036150876
IGHV3-33,0.13068888888889,5.99449880952381,1.72477625734183,0.0917991238673368,0.209468705033854,-5.36768749967366
FUT8-AS1,0.0779913888888877,3.97448428571429,1.72451848213857,0.0918460736427722,0.209538711552447,-5.3681075622845
OTTHUMG00000163594;RP11-443C10.2,0.0922744444444445,3.80395547619048,1.7242683266768,0.0918916546962938,0.209594220239241,-5.36851515588124
CDIP1,-0.0490748611111114,5.08652333333333,-1.72425930287116,0.0918932992836738,0.209594220239241,-5.36852985796048
MRGPRE,0.0557024999999998,4.35994666666667,1.72395682727427,0.0919484395875664,0.209677287881845,-5.36902262914878
CCDC38,0.0673400000000006,3.97127,1.72384023642682,0.0919697010620119,0.209704539384551,-5.36921255041396
BMX,0.0669673611111112,3.55140261904762,1.72382607253349,0.0919722842641997,0.209704539384551,-5.36923562200167
PTF1A,0.0836226388888908,3.93778214285714,1.72370171664209,0.0919949668065514,0.209726230548141,-5.36943817843854
FOXR1,0.0474763888888905,4.11443380952381,1.72354793770907,0.0920230225525734,0.209774150945488,-5.36968864289473
ZNF280B,-0.0696963888888895,6.43070738095238,-1.72342538572923,0.0920453862840445,0.20981289412057,-5.36988823316297
DNAH3,0.0461212500000006,3.58499,1.72341883173267,0.0920465824085239,0.20981289412057,-5.36989890676767
RSBN1L,0.108433888888893,8.87647666666667,1.7232580461889,0.0920759303126303,0.209871233744723,-5.37016074532239
HYALP1,0.131139166666665,3.95885666666667,1.72324600590953,0.092078128316939,0.209871233744723,-5.37018035201092
SPACA5;SPACA5B,0.0930570833333313,4.09105380952381,1.72302828275279,0.0921178821369906,0.209924193771293,-5.37053487725631
OTTHUMG00000164807;RP11-649G15.2,0.116582222222224,4.46353119047619,1.72302093575853,0.0921192238651251,0.209924193771293,-5.3705468399123
RNA5SP159,0.141204722222223,3.26435952380952,1.72285778657676,0.0921490228017917,0.209978530325722,-5.37081247421284
LOC285819,0.133497916666665,3.75383119047619,1.72268078785702,0.0921813604001453,0.210038644292574,-5.37110063318596
OTTHUMG00000019129;RP11-354M20.3,-0.100632916666669,4.83155547619048,-1.72263790514848,0.0921891964746232,0.210049712554273,-5.37117044359162
ATP6V0B,-0.123575972222223,8.51000238095238,-1.72258671115867,0.092198552017629,0.210064242042427,-5.37125378227447
CEP164,0.0707748611111132,6.64787666666667,1.7225118859327,0.0922122275161425,0.210088612816467,-5.3713755863712
SGSM3,-0.0491191666666655,6.93560357142857,-1.72244251137653,0.0922249083251305,0.210095561595435,-5.3714885135007
PARM1,-0.513919027777776,10.9747714285714,-1.72236730424922,0.0922386568939405,0.210095561595435,-5.37161093036233
MAPT-IT1,0.131073611111109,4.0841930952381,1.72210178567085,0.0922872098137374,0.210184753679774,-5.37204308566518
OTTHUMG00000037778;RP11-99J16__A.2,0.0862956944444457,3.62828738095238,1.72201583053009,0.0923029321858696,0.210206984420321,-5.37218297296838
GTF2H1,0.0498590277777815,8.23374142857143,1.72195931370617,0.0923132711004113,0.21021610599018,-5.372274947712
SCD,0.158373611111106,15.1714547619048,1.72187932916404,0.0923279047315932,0.210236699666984,-5.37240510903386
EAPP,-0.0761861111111077,9.31430285714286,-1.72182977446445,0.0923369720160616,0.210250557842203,-5.3724857482962
ARL5B,-0.116138888888891,11.9552571428571,-1.72170234952392,0.0923602910286722,0.210296865147549,-5.37269309481673
OTTHUMG00000157352;RP4-555L14.4,0.0981272222222223,3.59412714285714,1.72161932748654,0.0923754868577222,0.210317884089335,-5.37282818153314
VPS36,-0.0589770833333354,9.00973214285714,-1.72158187174293,0.0923823432007751,0.210321473008144,-5.3728891246249
RASAL2-AS1,0.111383888888889,4.72248904761905,1.72155873570795,0.0923865785061109,0.210321473008144,-5.37292676798253
AC007431.1;OTTHUMG00000132063,0.122075277777778,4.38565285714286,1.72154554971955,0.09238899241835,0.210321473008144,-5.37294822197535
AC016700.2;OTTHUMG00000153127,0.118366527777777,3.6674219047619,1.72134911429679,0.0924249593662821,0.2103829775156,-5.37326781131219
OTTHUMG00000161226;RP11-506N2.1,0.0846209722222229,4.02221928571429,1.72132873252299,0.0924286918963762,0.210383086310466,-5.37330096949295
CYP21A1P;CYP21A2,0.0488822222222245,4.61096214285714,1.72130245346726,0.0924335045852626,0.210383086310466,-5.37334372119012
ITCH,0.0780750000000037,11.636380952381,1.72129998473701,0.0924339567138351,0.210383086310466,-5.37334773737866
MIR3665,-0.0502279166666675,3.72386166666667,-1.72122259985691,0.0924481300795663,0.210401764533554,-5.37347362638847
FAM168B,0.0706388888888885,10.4568095238095,1.72117693063321,0.0924564954374473,0.210407222812453,-5.37354791835389
IGHV3OR16-7,0.113950833333334,3.9955980952381,1.72096836837659,0.0924947063622138,0.210487388731281,-5.37388717321024
CNKSR2,-0.415800694444446,8.76639238095238,-1.72091343474799,0.0925047729980522,0.210503504441342,-5.37397652428125
SAMD4A,-0.160714305555554,5.29412214285714,-1.72060640712889,0.0925610528527271,0.210584009624262,-5.3744758675994
VEZT,-0.115681944444439,11.8627571428571,-1.72032060257585,0.0926134679811267,0.210662482338827,-5.37494062460466
TSTD2,-0.11169277777778,8.384225,-1.72026203184935,0.0926242126057785,0.210669243002295,-5.37503586027646
OTTHUMG00000009138;RP4-792G4.2,0.0888569444444487,4.26571261904762,1.72024216074963,0.0926278581350129,0.210669243002295,-5.37506816993284
AGBL5-AS1,0.0874223611111127,4.62567285714286,1.72022512727221,0.0926309831722448,0.210669243002295,-5.37509586546462
ITPKB-IT1,0.109776111111112,5.02926142857143,1.72022298408361,0.0926313763773261,0.210669243002295,-5.37509935015884
LINC00317,0.117607361111111,4.23756142857143,1.72014891074198,0.0926449672679811,0.210693357840691,-5.37521978658634
ZNF408,0.0607049999999996,4.41607190476191,1.71992388345639,0.0926862651796942,0.210766887410685,-5.37558563258037
COX7B2,0.061094861111112,3.48025357142857,1.71976747843715,0.0927149782704693,0.210797945728557,-5.37583988902418
CCT6B,0.0915391666666672,5.6993430952381,1.71975179592484,0.0927178576996741,0.210797945728557,-5.37586538185366
ACTR3BP2,-0.122018333333334,3.91254523809524,-1.7194391958937,0.0927752689654801,0.210880883557421,-5.37637348911733
CLCA3P,0.0657481944444456,3.43672261904762,1.71923253314584,0.0928132403014005,0.210946796409026,-5.37670935942106
OTTHUMG00000020788;RP11-483H20.4,0.092586805555555,2.97163119047619,1.71917450510382,0.0928239044497616,0.210961110548476,-5.37680366085035
LINC00486,0.0550023611111112,3.41136380952381,1.71916570896447,0.0928255210559641,0.210961110548476,-5.37681795522384
PLA2G5,0.0438295833333342,4.12442547619048,1.71901128267335,0.0928539062393177,0.210999592605504,-5.37706889895449
CEP68,0.0768906944444465,7.75332142857143,1.71854385556282,0.092939868245926,0.211166543004203,-5.37782835167567
RNF19B,-0.105492222222224,7.49334761904762,-1.71851230409648,0.0929456730883969,0.211172928582894,-5.37787960848948
FKBP9,-0.163920694444442,8.85366547619048,-1.7184241268009,0.0929618975552117,0.211196182632762,-5.37802285224083
PLAC2;TINCR,0.0610736111111114,5.72165642857143,1.71821529225212,0.0930003321313941,0.211258174906949,-5.37836207785855
RNU6-56P,-0.152614444444445,4.22956619047619,-1.71792694835593,0.0930534215634114,0.211331206538653,-5.37883039758183
CTD-3224K15.2;OTTHUMG00000163330,0.080645694444442,5.06962380952381,1.7179222125169,0.0930542937289224,0.211331206538653,-5.37883808882289
MUC7,0.0687541666666673,3.50136476190476,1.71777867439678,0.0930807313381467,0.211384440528116,-5.37907119321452
BOK-AS1,-0.0637608333333324,4.18082023809524,-1.71768317110418,0.0930983250965998,0.211417587531396,-5.37922628017456
OTTHUMG00000015821;RP11-136K14.1,-0.167115694444444,5.46415142857143,-1.71762844945238,0.0931084072457462,0.211433674787215,-5.37931513880815
RNPEPL1,-0.0470336111111083,5.40087976190476,-1.71756396928487,0.0931202885095024,0.211452715708821,-5.37941984044983
NAMPTL,-0.167419027777777,7.17405976190476,-1.71755040019838,0.0931227889409776,0.211452715708821,-5.3794418732334
TMIE,0.0605919444444427,3.56690619047619,1.71732675558278,0.0931640088933388,0.211532691538472,-5.3798049940416
TMPRSS12,0.0871366666666686,3.91670404761905,1.71713208900355,0.0931999002413682,0.211580124407597,-5.3801210311738
USH2A,0.0410036111111105,3.55055952380952,1.71702949546324,0.0932188203880478,0.211609452802855,-5.38028757711638
ITIH6,0.052836666666666,3.91554404761905,1.71696195946453,0.0932312770171803,0.211624105992552,-5.38039720743194
CPZ;GPR78,-0.0928373611111102,5.51142285714286,-1.71676547407198,0.0932675254898777,0.21167232091532,-5.3807161383186
LOC101060179;PRDM11,0.0829086111111099,4.57837190476191,1.71672199895705,0.0932755475483385,0.211683714875349,-5.38078670190842
OTTHUMG00000161489;RP11-635L1.3,0.0993895833333327,3.24169571428571,1.71669479565586,0.0932805674119515,0.2116851222893,-5.3808308542526
NCKAP5-IT1,0.252197500000001,5.50403785714286,1.71655926198984,0.0933055809756504,0.211721371984366,-5.38105082323589
OTTHUMG00000015760;RP11-497D6.3,0.13694125,3.93699880952381,1.71655075356126,0.0933071514438424,0.211721371984366,-5.38106463177644
CACTIN-AS1,0.0658326388888906,5.03738976190476,1.71647902417907,0.0933203919781228,0.211731311741177,-5.38118104081129
AC019118.4;OTTHUMG00000151435,0.0913137500000025,3.94899595238095,1.71638419758758,0.0933378984243297,0.211750260907772,-5.38133492762987
PRRX1,0.278250833333334,5.93165047619048,1.71628926564184,0.0933554270531884,0.211776401893721,-5.38148897801662
LOC642236,-0.11725972222222,11.1997666666667,-1.71624075948679,0.0933643844867036,0.21178990920119,-5.38156768830154
LOC389641;OTTHUMG00000163784;RP11-1149O23.3,0.0979765277777789,4.79145547619048,1.71605826459802,0.0933980914686147,0.211837039744877,-5.3818638029756
DCDC2B,0.0616384722222216,4.37340642857143,1.71587967858259,0.0934310862632931,0.211886693139088,-5.38215354864186
FAM206A,-0.0782619444444421,7.94268333333333,-1.71585387351291,0.0934358546990013,0.211890693322325,-5.38219541373387
CTLA4,0.0594668055555556,3.61560047619048,1.71557904165333,0.093486652535504,0.211944552568918,-5.38264125576694
LALBA,0.0871629166666659,3.51249738095238,1.71547845751903,0.0935052494769833,0.211966271580369,-5.38280441141156
EGFR-AS1,0.107566944444444,3.60285904761905,1.71538290657564,0.0935229186805536,0.211992697162146,-5.38295939510774
DNAJC8,-0.0972769444444435,8.74626761904762,-1.71532897631643,0.0935328926449557,0.21200849124161,-5.38304686671163
TBCEL,-0.0780709722222213,8.82231690476191,-1.71527125901901,0.093543567970075,0.212025874010208,-5.38314047801249
ACAD11,-0.154843333333329,8.50617976190476,-1.71517367499899,0.0935616193003238,0.21204634373226,-5.3832987426558
CAP1,-0.0992819444444422,10.7451452380952,-1.71500671632838,0.0935925104321604,0.212102722234238,-5.38356950299785
PCGF2,0.082514166666666,8.55762595238095,1.71492445873512,0.0936077330626392,0.212124760643282,-5.38370289341697
CA11,-0.18689486111111,8.26217404761905,-1.71492166089629,0.0936082508682215,0.212124760643282,-5.38370743034581
TIMM8A,-0.0839731944444457,5.51833309523809,-1.71458415928208,0.0936707308972976,0.212236640755321,-5.38425467012286
FABP5P3,0.105581805555556,4.7684669047619,1.71457368973275,0.0936726696276409,0.212236640755321,-5.3842716444071
OTTHUMG00000019247;RP11-223P11.3,-0.119851805555556,3.58197047619048,-1.71436104174398,0.0937120545722583,0.212312234149299,-5.38461639116364
GPC2,0.189375833333337,8.44153476190476,1.71430133703652,0.0937231150685991,0.212330471392683,-5.38471317826544
PAOX,0.0347195833333327,5.57083476190476,1.71407894412562,0.0937643236375005,0.212417005971328,-5.38507367287456
DEFB117,-0.153094722222222,3.60253619047619,-1.71380186050178,0.0938156872389238,0.21251288700577,-5.38552276316409
NLGN1,-0.131157222222222,7.71484690476191,-1.71361675200404,0.0938500142246179,0.21257016165091,-5.38582274726045
GAB3,0.0650877777777761,3.78588523809524,1.71351808373811,0.0938683157767847,0.212584304223705,-5.38598263607985
PRSS21,0.0516654166666646,4.61335976190476,1.71347962088305,0.0938754508889902,0.212593636140273,-5.3860449617568
GRM1,0.0969772222222245,4.57394833333333,1.71342645815152,0.0938853136661677,0.212602317557048,-5.38613110528863
SNORD70,-0.280710555555556,9.20068452380952,-1.71337193220834,0.0938954302407838,0.21261839927019,-5.38621945531898
OTTHUMG00000150299;RP1-29C18.8,-0.0982661111111107,3.40653238095238,-1.71297219612127,0.0939696236794894,0.212717090710412,-5.38686708507671
TARP;TRGC1;TRGC2;TRGJ1;TRGJ2;TRGJP;TRGJP1;TRGJP2;TRGV11;TRGV9,0.060225833333333,3.38552642857143,1.71295668186007,0.093972504201231,0.212717090710412,-5.38689221775396
NIPSNAP1,0.218989444444443,10.4628557142857,1.71290307330301,0.0939824582278565,0.212726671425462,-5.38697906062063
SERPING1,-0.236726944444449,10.3361902380952,-1.71256684895384,0.0940449082642154,0.212847530985792,-5.38752367136546
EMB,-0.18205638888889,7.88420666666667,-1.71253086538851,0.0940515938625601,0.212855831134088,-5.38758195145155
RN7SKP9,0.0635833333333267,17.4448,1.71243530555786,0.0940693504010357,0.212882354020224,-5.38773671791356
MIR3180-4,0.0772525000000028,6.52847928571429,1.712281602797,0.0940979166599116,0.212937325541863,-5.38798563554253
GON4L,0.0452795833333344,8.36201904761905,1.7122134143139,0.0941105920618385,0.212948351909938,-5.38809605879566
OTTHUMG00000160119;RP11-325B23.2,0.0988991666666665,3.43712214285714,1.71197729305458,0.0941544950574801,0.213040857768823,-5.38847839992995
LOC100507195,0.0593331944444428,3.76575023809524,1.71194184610105,0.0941610873225985,0.213047162761636,-5.38853579371727
LRRC8A,-0.0601479166666659,6.9969930952381,-1.71192982251953,0.094163323501272,0.213047162761636,-5.38855526141443
BHLHA15,-0.0956681944444453,5.86943357142857,-1.71188803888747,0.0941710948785629,0.213057910369282,-5.38862291346746
PICALM,0.0904458333333373,11.4156,1.71162990787624,0.0942191167144405,0.213159719236895,-5.38904082261427
OTTHUMG00000007374;RP1-125I3.2,0.0880238888888889,3.54322547619048,1.7113226220431,0.0942763096489509,0.213282269443845,-5.38953824098852
RPL17;RPL17-C18orf32;SNORD58B,0.087848611111113,15.6601880952381,1.71120275793209,0.0942986269173352,0.213319071887449,-5.38973224972998
OTTHUMG00000140109;XXbac-BPG254F23.5,0.146788055555556,4.050425,1.71118615133045,0.094301719214365,0.213319224536652,-5.38975912778448
HOXB-AS5;MIR3185,0.075497777777779,3.84457047619048,1.71110960475714,0.0943159739556759,0.213344626849156,-5.38988301672264
IFIH1,-0.159124166666667,4.53033857142857,-1.71097908482651,0.0943402839080839,0.213392771892033,-5.39009424922654
MAGI1;MAGI1-IT1,-0.0861316666666685,9.11280023809524,-1.710847309226,0.0943648330102968,0.213434609313187,-5.39030749967432
AC114947.1;NIM1;OTTHUMG00000131147,0.0462127777777788,4.39045619047619,1.71082565309572,0.0943688679408066,0.213436890214859,-5.39034254409288
MIR1302-10;MIR1302-11;MIR1302-2;MIR1302-9;OTTHUMG00000019418;XXyac-YRM2039.3,-0.11506,6.23776976190476,-1.71055510926939,0.0944192872394657,0.213529399185177,-5.39078031143392
LINC00635,0.0678276388888897,3.73131142857143,1.71041529464854,0.0944453522409246,0.213550179555673,-5.3910065220546
FLJ46010;OTTHUMG00000164090;RP11-305P14.1,0.0532215277777777,4.20206452380952,1.71037964770531,0.0944519986929999,0.213550179555673,-5.39106419382887
NOTCH4,0.0464840277777787,5.21557785714286,1.7103285959816,0.0944615180767577,0.213550179555673,-5.39114678656434
LOC148696,0.0833254166666673,3.34265785714286,1.71031371247892,0.094464293485996,0.213550179555673,-5.39117086505751
A4GALT,0.0457543055555556,4.97583476190476,1.71005165486198,0.0945131719083862,0.213647562316936,-5.39159479134089
C3orf62,0.084186388888889,6.39530428571429,1.70994691455775,0.0945327137138181,0.213674766733326,-5.39176421219054
LOC100287036,0.118764305555557,3.32656476190476,1.70976164043493,0.0945672892373295,0.213734863278665,-5.39206387699553
C5orf20,-0.172339722222224,3.99104071428571,-1.70972432529236,0.0945742541914815,0.213738377628032,-5.39212422757947
FAM69B,0.126226944444445,7.7795319047619,1.70952675801296,0.0946111376555833,0.21380971079414,-5.39244373829493
OTTHUMG00000015054;RP11-415D17.3,-0.0611984722222227,3.67750666666667,-1.70946730621622,0.0946222389356473,0.21382479352918,-5.39253987892861
SPG11,-0.0954569444444449,9.66637261904762,-1.70932492498358,0.0946488298082005,0.213847920862359,-5.39277011450405
LINC00568,0.0896273611111118,5.88441952380952,1.70932036753492,0.0946496810518162,0.213847920862359,-5.39277748378681
CHL1,-1.28158861111111,6.45979142857143,-1.7093096421327,0.0946516843754052,0.213847920862359,-5.39279482643182
CCDC36,-0.0574045833333345,4.34479738095238,-1.70930409618748,0.0946527202778965,0.213847920862359,-5.39280379401725
RAX2,0.0631040277777801,5.74196,1.70921871563024,0.094668669320374,0.213872577883881,-5.39294184798044
DCK,0.0558312500000007,7.99287523809524,1.7090117713973,0.0947073356443713,0.213941683963227,-5.39327643639381
SPEF1,0.0525633333333344,4.49837285714286,1.70893345805471,0.0947219714530595,0.213963754255761,-5.39340304457916
CNTD1,0.0627815277777772,4.41567071428571,1.70892702606149,0.0947231735975371,0.213963754255761,-5.39341344287642
MIR4257,0.0743890277777779,2.5181719047619,1.70872795910201,0.0947603856238157,0.214015239762507,-5.3937352481116
NKIRAS1,0.0540748611111077,8.36913214285714,1.7086655045941,0.09477206288195,0.214019347101212,-5.39383620333295
MIR4799,0.121747916666668,3.78562523809524,1.70841226317272,0.0948194242280238,0.214098877944255,-5.39424552507449
SNORA70D,0.171713888888893,6.41029,1.70835786894123,0.0948295996274765,0.214108143253675,-5.39433343722022
RNPS1,-0.0842241666666652,9.55578357142857,-1.70828783003977,0.0948427029722123,0.214124017726072,-5.39444663074732
TRAV5,0.143735694444444,4.51995023809524,1.70817154536278,0.0948644616020032,0.214159429737126,-5.39463455556637
ZNF321P;ZNF816;ZNF816-ZNF321P,-0.0696348611111111,7.45568976190476,-1.70798107035973,0.094900111315416,0.214185059375207,-5.39494235349455
OTTHUMG00000164609;RP11-51M18.1,0.0884306944444431,5.13363238095238,1.70779664270274,0.0949346397830647,0.214242419245474,-5.39524035074639
CTA-134P22.2;LOC100131825;OTTHUMG00000037178,0.275036111111111,7.46530904761905,1.70768829956,0.0949549285987494,0.214267636053166,-5.39541539797218
AC002480.5;OTTHUMG00000152532,0.107294583333335,3.79496119047619,1.70740876966934,0.0950072912118704,0.214347256701842,-5.39586698256717
GFM1,-0.0654450000000004,8.12278785714286,-1.70740258677257,0.0950084496865263,0.214347256701842,-5.39587697039911
PPA1,0.228772222222224,11.5080547619048,1.70732553731823,0.09502288724222,0.214370275652523,-5.3960014332033
AC018799.1;OTTHUMG00000154350,0.0771937500000002,3.86352238095238,1.70731569209505,0.0950247321749434,0.214370275652523,-5.39601733645593
MPO,0.0698672222222223,4.56948857142857,1.70714270723618,0.0950571532936874,0.214422838463751,-5.39629675050451
PNPO,-0.138649583333335,6.56424833333333,-1.70702090867099,0.0950799864930668,0.214467484006095,-5.39649347102869
OTTHUMG00000158801;RP11-231I13.2,-0.11543625,3.42467476190476,-1.70693344856804,0.0950963851731656,0.214497613112236,-5.39663472293196
PRSS35,0.22460638888889,5.48849261904762,1.70685341174249,0.0951113940517515,0.2145177447458,-5.39676398039473
TIGIT,0.0684398611111101,4.22720904761905,1.70661151920082,0.0951567668100437,0.214585766179922,-5.39715459869692
OTTHUMG00000020074;RP11-403N16.2,0.116518194444445,3.95384571428571,1.70658118058446,0.0951624588131761,0.214591740195741,-5.39720358737508
CLEC1B,0.0688826388888915,3.66155428571429,1.70651179295565,0.0951754780885775,0.21461423633064,-5.39731562681996
OTTHUMG00000164634;RP11-56F10.3,0.142685694444446,3.93806857142857,1.70628948691915,0.0952171995567785,0.214680858222536,-5.39767455523179
IGLV4-69,0.111484444444446,4.28260428571429,1.70603903703252,0.0952642211122041,0.214773142338671,-5.39807887505186
MIR4267,0.0811031944444442,5.88954523809524,1.70588745993824,0.0952926888152827,0.214823587677658,-5.3983235520876
PRB3,0.0935056944444428,4.99885404761905,1.7057569673768,0.0953172022810922,0.214845773966393,-5.39853417912614
OTTHUMG00000159799;RP11-317B7.3,0.101415,3.45527976190476,1.70575398465235,0.0953177626570128,0.214845773966393,-5.39853899335468
OTTHUMG00000015043;RP11-554D15.1,0.124977500000002,4.16147238095238,1.70560986001966,0.0953448431616208,0.214889686788268,-5.39877160715313
PARD6G,0.102052083333333,6.54083380952381,1.70558543472213,0.0953494332200628,0.214889686788268,-5.3988110273179
MREG,-0.0549665277777782,6.023225,-1.70553520241229,0.0953588735678556,0.214897227603562,-5.39889209606171
