"ID","Description","NES","pvalue","p.adjust","setSize","core_enrichment"
"GO:0098916","anterograde trans-synaptic signaling",-1.99347637655132,6.02558752179587e-13,3.68409513128392e-11,412,"6804/84446/55607/6543/27067/84961/57231/8831/3766/2561/816/26232/93664/57030/2917/63908/23345/51201/2932/9211/43/9783/10675/1759/22999/2890/5368/8618/9465/30820/58512/57512/27020/9912/152404/9513/5881/5534/9118/2742/6616/84896/9370/6844/388336/8448/2915/8938/4355/9751/777/818/2892/9568/5577/8526/1742/7054/9145/23025/477/6854/6620/10814/793/57555/794/5923/5027/5413/2743/286097/23657/112476/23504/27445/26059/5864/80331/7162/7416/6509/10368/6532/3751/2893/6812/2913/57282/7915/8224/9143/2744/9254/2550/2891/6853/2554/6855/1956/8927/22895/112755/7419/57084/5270/2566/9066/5538/6507/6857/9899/5799/404037/2902/66004/10369/18/6529/2572/8001/2571/9900/5865/5179/57468/2741/9152/24141/6506/57537/140679/7425/127833/22987"
"GO:0097435","supramolecular fiber organization",1.86385225671514,5.94102517439589e-13,3.68409513128392e-11,492,"4625/4060/340267/4633/1277/10788/1278/820/335/6708/348/5345/1674/1805/87/283/1303/6710/1264/1291/822/88/1311/10516/7431/8826/4629/11117/1281/171024/10095/5341/871/3059/800/3936/29108/3055/3339/4744/9535/9938/567/2316/85477/4641/4430/2876/64780/4053/64423/1290/4747/7373/7018/4741/8425/80781/5580/1280/5318/7408/2331/25959/9639/10324/9124/8407/7148/637/30008/50509/4640/6840/1191/51474/10092/4542/199/23603/11151/50848/10398/4239/23607/83543/644150/79709/79585/10580/4643/302/5033/4134/58497/581/28984/89848/23616/79778/1730/6281/3848/1785/5216/3925/6624/65108/1266/1832/3857/8985/8737/7168/1410/9647/25802/1902/3071/221061/23075/2314/10487/11346/57175/948/10097/79929/4642/29766/90102/5880/8976/5239/8496/7454/8522/4921/10109/5351/829/9181/5357/2620/3688/54820/55114/10096/8500/93663"
"GO:0006953","acute-phase response",2.34735840671348,6.5434451684468e-13,3.89110896934624e-11,24,"6288/1401/325/5004/12/5005/5265/3240/9332/6291/3700/3929/2147/197/2/5345/6289/2335"
"GO:0052547","regulation of peptidase activity",2.22648391055018,6.49887916233056e-13,3.89110896934624e-11,157,"6280/6279/12/5265/4318/340267/7448/3699/3700/4057/259/7057/5176/462/3827/710/3698/2/5345/1293/355/3697/7078/1475/5104/2168/871/29108/866/4804/6590/3053/5696/5721/2876/64780/5720/834/4155"
"GO:0051241","negative regulation of multicellular organismal process",1.9277917142142,7.11217321618827e-13,4.17215458533423e-11,424,"325/5004/1511/1991/2243/3123/2244/2266/350/7448/1634/4057/7057/3929/2147/3273/8288/5176/335/10875/3827/197/348/710/10457/5340/2200/2192/259307/5345/341/23166/671/345/714/3958/2335/999/3818/11117/383/9104/3910/5788/8531/3488/928/5627/6696/90523/1270/29108/3339/336/4804/1075/972/2633/5777/55937/100/2202/567/301/7103/2487/8832/4000/284297/5580/397/4332/5553/5025/56896/10539/130733/2161/5641/10859/23603/4313/23607/4192/302/338773/114770/10544/28984/6789/3956/5371/10549/3848/240/2950/7442/684"
"GO:0045861","negative regulation of proteolysis",2.26823491752252,8.87887283707792e-13,5.1390915981007e-11,138,"12/5265/4318/340267/7448/3699/3700/4057/259/7057/2147/5176/462/3827/710/3698/2/5345/1293/3697/7078/1475/5104/1522/2168/871/258010/866/6590/3053/2876/64780"
"GO:0007596","blood coagulation",2.25332946685297,1.03146570607394e-12,5.89156925008815e-11,143,"6288/1511/5265/2243/2244/2266/350/7448/7057/2158/2147/3273/84034/83706/462/3827/6521/348/710/5340/2192/5345/1311/3818/3043/2159/11117/1281/2162/57834/3710/928/5627/5341/725/3690/3053/5873/5777/2316/196527/7103/857/2207/5580/7409/2161/4627/5321/50848/10398/5336/302/7414/10544/954/6850/5795/3848"
"GO:0007599","hemostasis",2.24836409373552,1.06565994218991e-12,6.00783092083946e-11,145,"6288/1511/5265/2243/2244/2266/350/7448/7057/2158/2147/3273/84034/83706/462/3827/6521/348/710/5340/2192/5345/1311/3818/3043/2159/11117/1281/2162/57834/3710/928/5627/5341/725/3690/3053/5873/5777/2316/196527/7103/857/2207/5580/7409/2161/4627/5321/50848/10398/5336/302/7414/10544/954/6850/5795/3848"
"GO:0031347","regulation of defense response",2.00212999423348,1.20212571275292e-12,6.69029194751339e-11,342,"6288/6280/6279/325/1991/3123/4318/718/3263/3106/4057/3075/3929/84034/335/10875/197/348/710/2/2634/929/4023/3105/3818/51284/11117/383/23180/5788/3371/1535/8673/29108/3055/25939/1075/2633/5777/4363/11343/100/51752/2209/301/857/2876/255520/5580/834/4332/1520/2810/7409/79792/2161/4792/10859/3606/55646/10162/5770/5336/8482/4192/54625/8717/114770/3603/6850/3956/55577/5371/3848/83666/240/8547/2950/151636"
"GO:0030162","regulation of proteolysis",1.98317730857102,2.08608392368592e-12,1.1462899130026e-10,321,"6280/6279/12/5265/4318/340267/7448/3699/3700/4057/259/7057/2147/5176/462/3827/348/710/3698/2/5345/1293/355/3697/7078/1475/3818/9104/5104/1522/2168/871/258010/7123/29108/866/4804/6590/1075/3053/1601/5696/5347/5721/857/2876/64780/7018/5720/834/4155/83844/489/1191/2161/4627/5641/5267/5770/302/5698/1476/6850/23555/5371/6281"
"GO:0051346","negative regulation of hydrolase activity",2.28967435994483,2.15924574223365e-12,1.17166072087953e-10,117,"325/12/5265/4318/340267/7448/3699/3700/4057/259/7057/5176/462/3827/710/3698/2/5345/1293/3697/341/345/7078/1475/5104/2168/871/866/336/6590/3053/2876/64780"
"GO:0050817","coagulation",2.25052826145074,2.44070106726786e-12,1.30803497938392e-10,144,"6288/1511/5265/2243/2244/2266/350/7448/7057/2158/2147/3273/84034/83706/462/3827/6521/348/710/5340/2192/5345/1311/3818/3043/2159/11117/1281/2162/57834/3710/928/5627/5341/725/3690/3053/5873/5777/2316/196527/7103/857/2207/5580/7409/2161/4627/5321/50848/10398/5336/302/7414/10544/954/6850/5795/3848"
"GO:0006836","neurotransmitter transport",-2.40593808997207,2.94760946920585e-12,1.56043569583203e-10,134,"6804/84446/84961/2824/3766/93664/57030/63908/9783/10675/22999/8618/57512/6616/6844/8448/8938/6534/9751/7054/23025/477/6854/10814/4842/5027/5413/286097/112476/27445/26059/5864/80331/6532/6812/9143/6853/6855/22895/112755/388662/57084/9066/5538/6507/6857/9899/5799/6538/6529/9900/5865/9152/6506/140679/127833/22987"
"GO:0002455","humoral immune response mediated by circulating immunoglobulin",2.37973408613122,2.9835619780403e-12,1.56043886104493e-10,33,"735/3493/3502/722/718/3263/729/731/733/3426/716/727/3501/715/710/3500/713/720/3503/717/714/730/5788/725/712/3507/5777"
"GO:0001568","blood vessel development",1.97944848317583,3.91478320164245e-12,2.02310403313451e-10,312,"116844/350/718/1890/1634/1277/7057/7045/3273/1278/84034/820/5176/348/10457/4240/5340/338/5345/1295/23166/1536/283/1311/2335/11117/1281/306/800/3690/3687/3339/4804/5777/1306/51752/126393/2316/1636/301/7052/857/2876/1464/6278/80781/30008/6672/23670/5175/290/728/1605/3099/4627/4313/3606/1312/4643/4192/302/59/27286/2022/581/28984/6789/27161/6850/5795/57674/5371/3848/240/56913/8828/7127/3490/3162/8751/1893/947/948/6558/10553/10060/3315/7058/10959/4846/6833/55742/23129/6237"
"GO:0010466","negative regulation of peptidase activity",2.32260628254354,4.75118035571707e-12,2.42645575578445e-10,86,"12/5265/4318/340267/7448/3699/3700/4057/259/7057/5176/462/3827/710/3698/2/5345/1293/3697/7078/1475/5104/2168/871/866/6590/3053/2876/64780"
"GO:0009611","response to wounding",2.00846846599689,5.42802954509321e-12,2.73989258781972e-10,316,"6288/325/1511/116844/5265/2243/2244/2266/350/7448/7057/2158/2147/3273/84034/83706/462/3827/6521/348/710/5340/2192/5345/1291/1311/2335/3818/3043/2159/11117/1281/2162/57834/3710/3371/928/5627/5341/725/6696/3690/1270/977/3053/5873/5777/2316/196527/301/7103/857/2876/4147/4747/2207/5580/5025/7409/2161/1605/4627/5321/4313/50848/10398/23607/79026/26509/1312/5336/4192/302/2022/581/7414/10544/954/6850/5795/6281/3848/240/26127/1832/199731/5592/3611/7168/3162/10894/947/57175/948/6558/90102/3315/81542/1495/7454/4921/4846/6648"
"GO:1901293","nucleoside phosphate biosynthetic process",-2.15596723539518,6.11808664268836e-12,3.05271426619657e-10,223,"5162/6785/498/6390/5164/513/1738/539/9556/26289/93974/5165/6391/108/4710/514/2977/23305/84869/4707/1737/10476/55191/522/8050/51079/441024/23475/3098/4594/4728/56848/4724/27109/10632/4701/4696/4713/4714/5538/4711/4719/374291/4729/4700/4702/4722/4704/4720/4712/126328/4709/4716/55967/4705/318/4723/4715/54539/4726/4725/4698/4718/4695/93100"
"GO:0050878","regulation of body fluid levels",2.160706344801,6.77776879964821e-12,3.34344254082646e-10,188,"6288/1511/5265/2243/2244/2266/350/7448/7057/2158/2147/3273/84034/83706/462/3827/6521/348/710/5340/2192/5345/1311/3818/3043/2159/11117/1281/2162/57834/3710/928/5627/5341/725/1535/3690/8673/3053/5873/5777/100/2316/196527/231/7103/857/2207/5580/7409/2161/3099/4627/5321/50848/10398/5336/302/7414/10544/954/6850/5795/3848"
"GO:0072521","purine-containing compound metabolic process",-1.90412436761189,1.16046054195307e-11,5.66017889058231e-10,369,"2026/2766/84833/84875/23171/8514/521/47/5091/2639/84277/5232/55669/205/260425/5160/8505/4200/115/9414/8671/506/23530/5163/10059/84532/2983/131870/10157/509/3643/51181/25874/55604/23597/133686/4507/5162/6785/498/6390/5164/83440/481/513/1738/539/9556/26289/93974/477/8802/4967/6120/5165/6391/230/108/1743/8803/5027/4710/514/2977/23305/84869/4707/1737/10476/55191/56952/522/8050/51079/4191/441024/23475/64087/3098/4594/4976/25824/4728/3418/56848/4724/27109/64080/10632/114789/4701/4696/4713/4714/5538/4711/4719/374291/3704/4729/4700/4702/4722/4704/4720/55753/4712/54988/126328/4709/4716/55967/4705/318/4723/4715/54539/4726/4725/4698/4718/4695/3157/84693/26027/93100"
"GO:0006839","mitochondrial transport",-2.37089031647685,1.3236778673232e-11,6.38453958005558e-10,119,"10165/81034/123096/79568/9804/51522/10440/152926/131474/10449/83733/10245/4580/29090/55288/27069/10367/90550/2932/90580/80273/10105/3313/26521/84134/6687/1678/94081/10651/10452/91137/293/25874/29074/6548/1376/9026/92609/79085/131118/55750/7417/93974/3954/55186/10939/3329/26517/5250/1374/26519/292/286097/9868/7416/56993/51079/4191/51025/23787/8604/291/79751/26520/117145"
"GO:0001817","regulation of cytokine production",1.99617829473346,1.40854338211187e-11,6.71921628763473e-10,295,"6288/1401/5004/1991/5005/3123/4060/718/3106/4057/7057/3929/2147/727/8288/820/335/10457/2192/5345/929/4023/671/1536/3105/2335/8826/51284/383/23180/5788/1535/29108/336/972/2633/5777/2212/567/10384/301/8832/2207/284297/834/4155/5553/9103/1191/728/79792/10859/199/3606/50848/23607/3113/5336/8482/4192/10644/114770/28984/3603/6850/5795/5371/240/2950/4939/684/409/6675/8737/3965/83786/3146/3162/3071/84632/947/340061/948"
"GO:0006958","complement activation, classical pathway",2.34358366839794,1.93052126911796e-11,9.10912264047942e-10,29,"735/3493/3502/722/718/729/731/733/3426/716/727/3501/715/710/3500/713/720/3503/717/714/730/725/712/3507"
"GO:0001816","cytokine production",1.9960533454294,2.11092429130182e-11,9.85324983714109e-10,297,"6288/1401/5004/1991/5005/3123/4060/718/3106/4057/7057/3929/2147/727/8288/820/335/10457/2192/5345/929/4023/671/1536/3105/2335/8826/51284/1281/383/23180/5788/1535/29108/336/972/2633/5777/2212/567/10384/301/8832/2207/284297/834/4155/5553/9103/1191/728/79792/10859/199/3606/50848/23607/3113/5336/8482/4192/10644/114770/28984/3603/6850/5795/5371/240/2950/4939/684/409/6675/8737/3965/83786/3146/3162/3071/84632/947/340061/948"
