"Gene_Symbol","logFC","adjPval"
"PDE1A",0.55195652986058,0.211934690153621
"ERMN",0.549247784079924,0.434470235440895
"GSDMD",0.548859200815661,0.141643062810388
"LGALS3",0.548365261015073,0.543488673625567
"NEK1",0.547983482515548,0.0442486654180658
"ACADM",0.547200467420575,0.0817107881381927
"RPIA",0.54649251905203,0.124010166619663
"RTKN",0.544791680537772,0.189591397643698
"MAP6D1",0.544569161934706,0.406178381069219
"SEMA7A",0.544303215955267,0.134609906147621
"HDDC2",0.543979019609493,0.00141376103329045
"PML",0.543053383914962,0.290532106649726
"SYNM",0.54216995146402,0.363138030666915
"TXNDC5",0.540891999533777,0.163045822628335
"EBNA1BP2",0.540351719793013,0.0491252260977494
"AGPAT4",0.540257771039744,0.151602635741239
"ITGAM",0.539616430241706,0.118245850653984
"SACS",0.539091387400154,0.119938241254446
"CALCOCO2",0.537823987072127,0.00742749604387175
"CADM4",0.536746411083042,0.109916387039425
"PALS2",0.536587229523967,0.389239215802094
"TPPP3",0.535946282120122,0.255519802379448
"GYPC",0.535765534099101,0.141081390692205
"CCDC124",0.535661844005224,0.0717880080519042
"DSG1",0.535582587914166,0.408519436673224
"PDLIM7",0.535550136344261,0.622295663041598
"AVIL",0.534868767501868,0.742602721071403
"FCGR1A",0.531878839242987,0.2151060005037
"GSTP1",0.531348838566288,0.0849180299206931
"TRAP1",0.531133869432994,0.0935406397295665
"TTC39C",0.531102831172186,0.0458424325251371
"DPYSL5",0.530983782346224,0.203597503812929
"PSME2",0.530938032925215,0.0574837818016831
"ENG",0.530773603746638,0.191525385523375
"FKBP3",0.530763903185994,0.032351166423185
"NUTF2",0.530255032413846,0.0407280777081653
"ITIH5",0.5295402115787,0.457438873294161
"FRMD8",0.529519053547418,0.196938531755754
"MPP1",0.528110394898835,0.0555047211907203
"HCK",0.528069273257295,0.119103035145198
