"ID","Description","NES","pvalue","p.adjust","setSize","core_enrichment"
"GO:0021762","substantia nigra development",2.08639422604646,8.77726037386483e-05,0.0124721754466664,44,"5354/4155/4099/1267/22933/801/805/4129/7707/8655/6271/10971/7533/2247/7531/80264/3309/387/522/11240/59345/808/515/3939/5810/10409/60/64426"
"GO:0031468","nuclear membrane reassembly",2.12648808639659,0.000113229054108464,0.0142654854208806,24,"221035/22933/51510/1104/25978/6683/165324/148362/8815/137886/51652"
"GO:0051085","chaperone cofactor-dependent protein refolding",2.08848057061132,0.000112975818927516,0.0142654854208806,32,"3303/3306/3304/3337/10808/11080/10728/79982/3312/6767/3305/6782/3336"
"GO:0090084","negative regulation of inclusion body assembly",2.03010842914409,0.00011053388129557,0.0142654854208806,10,"3303/3306/3304/3337/26278/10049/3300/55466/6653"
"GO:0035930","corticosteroid hormone secretion",-2.00838513894809,0.000123394693391153,0.0142654854208806,15,"1392/1394/654/114897/51083/5443"
"GO:0051917","regulation of fibrinolysis",-1.99297525952222,0.00012249837021475,0.0142654854208806,13,"5328/7057/3818/5327/5329/7448/2160/7056"
"GO:0031396","regulation of protein ubiquitination",1.57528308628366,0.000112701728485417,0.0142654854208806,191,"3303/284/91947/3320/3304/857/3301/330/57561/10625/9532/6125/54165/648/54602/7321/25898/7046/3326/9474/5728/2729/339745/26271/331/8555/7336/7337/23376/6187/6135/9349/29979/254170/4085/5663/3300/165324/329/65125/8452/54765/6500/991/6201/7334/57599/55294/1499/7957/3309/5716/23077/201254"
"GO:1901873","regulation of post-translational protein modification",1.56816712697958,0.000124259565578977,0.0142654854208806,238,"3303/284/91947/3320/3304/857/3301/330/57561/10625/9532/6125/54165/648/54602/7321/25898/7046/3326/84259/9318/9474/5728/825/2729/339745/26271/331/83737/8555/7336/10491/7337/23376/6187/6135/9349/20/10010/29979/254170/4085/5663/3300/165324/329/65125/8452/54765/6500/991/6201/7334/57599/55294/1499/7957/8554/10920/3309/5716/23077/201254/10054/9529/23142/5601/59343/80762/25950/7320/11170/51138/10055/5581/3091/819/10987/11261/11337/8533/6502/6478/6188/54726/7314"
"GO:0006605","protein targeting",1.47903982650907,0.000120673933963429,0.0142654854208806,319,"9182/3920/3320/253832/51125/55914/6272/58480/3308/7095/3329/665/5621/9454/3312/117177/5190/100131208/23204/60559/3305/54557/1121/29103/3998/51201/23390/26258/5193/66008/7529/950/64089/27072/6135/9804/10971/8031/7323/9530/340481/6726/7531/9049/54469/11231/6745/4693/137492/653361/9472/9512/9868/1678/84100/64422/51100/134266/79158/637/55294/6653/8546/22871/134/7534/55204/3309/55811/23471/283576/29090/6747/132112/54543/54332/23230/9648/51114/51024/23787/6386/9520/7532/3786/23303/26985/131474/80273/56993/10055/101929130/55333/58477/6731/9789/10953/288/56947/11261/11337/158866/401505/5830/84315/84885/200576/7879/26521/7805/26520/7855/6505/23355/64083/5824/5289/10651/9765/90637/728489/9270/54471/10440/23463/22863/3689/8266/23431/29082/6746/8851/8878/10456/131118/6728/10134/54503/22879/4666/5584/30849"
"GO:0022613","ribonucleoprotein complex biogenesis",1.43586760063361,0.000120500325952534,0.0142654854208806,444,"3320/10728/6189/3646/1964/10412/92342/6125/7514/3326/51575/51187/6129/1983/8894/6154/6194/4869/55781/6202/8669/51340/1653/6229/2971/6135/85865/3921/6733/11103/30836/6130/10569/9724/10199/10799/7520/84549/23029/58155/51018/51119/55759/55035/6233/84154/404672/55153/23521/8780/51068/285855/54680/8886/80135/1660/8450/6201/55299/6206/9669/10480/100151683/6152/6218/51065/472/23064/10813/57819/51388/23517/102157402/25926/83939/131870/1968/23405/6732/6207/8850/9169/8667/134430/6209/11168/51010/11171/196074/79833/135295/5303/10600/8562/10556/163859/6634/6635/8559/90441/8661/51639/9221/10775/6223/54700/25879/9326/91746/4686/9045/153443/55505/10772/10885/26747/84294/26149/84881/55646/51406/25983/79631/51077/6193/5901/8663/51096/728689/83732/6629/63899/285962/6632/6210/57050/51335/84946/6208/1207/6431/11056/55164/9188/23451/27336/115939/56915/8487/29081/84864/2091/54505/57109/1736/55651/28985/708/6191/117246/51386/51202/79066/51504/11224/10421/6230/6205/90459/6217/11340/55003/6228/22894/26574/25804/10438/51001/84844/51081/23160/1662/54552/8668/10200/23450/23560/27292/90121/5591/10419/96764/8665/6041/10969/8664/6155/51729/55319/84273/5036/1654/8575/2197/6203/8683/51106/6426/6232/8161/51441/115416/11137/6631/91582/6936/29960/79760"
"GO:0060986","endocrine hormone secretion",-1.94103064405583,0.000149407402686306,0.0167908667389532,44,"1392/1394/654/1393/668/3623/114897/2297/6926/3553/51083/5443"
"GO:0002711","positive regulation of T cell mediated immunity",-1.88771383986517,0.000151992474323573,0.0167908667389532,56,"3133/3592/912/10865/8809/3136/5819/3106/3107/9390/114548/3134/6398/3553/3569"
"GO:0000070","mitotic sister chromatid segregation",1.59320934734576,0.000156907104724149,0.017012798114072,178,"3303/3834/3304/4751/29128/1063/983/10592/699/51203/10735/23411/5501/5885/3796/9928/55143/79598/26271/23122/90417/51510/126731/57082/79884/440145/8467/81929/1104/5925/701/25978/4085/3833/8452/51652/9750/991/9184/9126/79003/25836/472/387/3837/23063/324/56647/84722/29127/8850/26065/9319/7273/51143/54908/348235/10726/8766/9371/5901/9031/23172/22919/147841/83540"
"GO:1903828","negative regulation of protein localization",1.5383278001864,0.000165050587651073,0.0175703852854006,194,"312/284/26022/4988/3301/2810/55432/6422/58476/51104/2150/2824/84830/285381/2633/54585/54602/2149/112609/1495/5569/8724/51715/8301/5781/258010/57120/55737/3998/5525/2665/580/5978/2308/7341/3156/9530/10959/9528/29969/1213/65125/406915/27248/23433/137886/5530/51569/11006/2781/347/9201/9750/1595/2281/7534/10434/56957/26524/152/9475/29934/689/80762/382/58489/51465/1601/7447/4763/23327/51009/146057/11261"
"GO:0048193","Golgi vesicle transport",1.51468779436947,0.000171067286795877,0.0178856957891047,292,"312/51125/6272/50999/11015/84084/51014/10749/2619/2060/9341/5876/2181/117177/8724/10972/55207/163882/10640/57120/9522/55435/9135/51290/10890/6845/6643/3998/55973/3996/27032/51552/81555/27072/11236/8774/261729/4644/56907/23760/10282/6683/10959/286451/4905/8452/122553/23233/9218/1176/9581/51560/9515/9276/5537/9117/84068/84272/51124/10484/6102/5870/6653/55204/10434/9554/285525/51128/23230/22878/11031/9648/5861/6711/8548/149371/10490/6844/10133/54536/80055/9217/9321/29934/10079/83452/10228/55297/11345/8773/8615/64145/59349/7109/288/8766/7405/51026/7805/55614/6642/81562/10466/51594/64083/23256/6248/372/56681/9950/84984/57511/1314/2803/3993/150786/10525/134957/80006/22818/10134/5877/164/5872/1315/55770/23041/29097/5584/9527/27095/10427/63971/4253/377/55763/10399/55014/8613/3916/403/553115/10564/51542"
"GO:0051438","regulation of ubiquitin-protein transferase activity",2.0611312263282,0.000179413689122005,0.0184092303543647,36,"91947/10116/57561/9532/6125/648/5728/26271/8555/6187/6135/9349/4085/5663/6500/991/6201/55294/9529"
"GO:0002444","myeloid leukocyte mediated immunity",-1.82438110729393,0.000183383507647971,0.0184092303543647,92,"4615/11280/1636/5880/2294/136/84106/10758/3570/3133/64170/8509/5729/2242/2268/2212/30817/10417/566/3566/2624/2204/50487/1610/27040/54210/2922/3598/3569/5443"
"GO:0008088","axo-dendritic transport",1.81995810079346,0.00018865137852466,0.0184092303543647,82,"3315/5874/23287/10749/3312/9474/55207/9638/5813/26258/66008/51566/6647/3799/4976/3281/23011/1740/63915/11127/6683/10947/4133/1176/55605/27067/667/23291/8546/5048/22920/81832/282991/3800"
"GO:0090150","establishment of protein localization to membrane",1.46449848897432,0.000188388294852817,0.0184092303543647,259,"312/4118/3320/253832/51125/3308/51762/5962/7095/5621/9341/2181/117177/100131208/23204/163882/100133941/55737/10890/54557/4864/8674/1121/51201/23390/9694/9495/27032/408050/950/9804/93380/4905/340481/6726/65125/11231/6745/137492/653361/9581/9868/1678/54499/84100/64422/637/6653/8546/134/55204/3309/10434/23471/283576/6747/132112/54543/84896/22930/11031/6711/8548/6844/10133/84233/57003/51114/23787/6386/56993/101929130/819/58477/6731/673/161176/288/11261/8766/283820/158866/401505/5830/84885/200576/7879/26521/285521/25782/26520/6505/51398/64083/5824/6248/10651/9270/54471/23463/3689/8266/29082/6746/8851/2803"
"GO:0032212","positive regulation of telomere maintenance via telomerase",2.08117800646468,0.000195991841831823,0.0188120038348414,26,"3320/10728/140609/6950/10575/10576/3178/22948/7203/908/10574/10694/8658/1499/80351/472/25913"
"GO:0051444","negative regulation of ubiquitin-protein transferase activity",2.0507758191035,0.000203444561870166,0.0192123856411262,16,"9532/6125/26271/6135/9349/4085/5663/6201/9529"
"GO:0070841","inclusion body assembly",2.05945928521344,0.000220627630066373,0.0203266429287454,24,"3303/3306/3304/3337/26278/10049/3300/4591/55466/6653/5706/9529/9627"
